|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2014,20997,Yellowstone Valley Elec Co-op,A,Bundled,O,MT,Cooperative,WAUW,24469,195702,16772,7480,59192,1496,750,6017,199,.,.,.,32699,260911,18467
2014,21002,York Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,73329,621324,44387,19426,175155,3822,6729,77804,24,.,.,.,99484,874283,48233
2014,21013,City of Worthington - (MN),A,Bundled,O,MN,Municipal,MISO,3672.1,35355,4486,6194.1,68768,827,7486.5,101302,7,.,.,.,17352.7,205425,5320
2014,21015,City of Wrangell - (AK),A,Bundled,O,AK,Municipal,,1537,13997,1193,2395,21439,863,.,.,.,.,.,.,3932,35436,2056
2014,21048,Wyandotte Municipal Serv Comm,A,Bundled,O,MI,Municipal,MISO,11646.7,79912,11335,3084.4,19649,978,18717.6,189725,99,.,.,.,33448.7,289286,12412
2014,21075,Y-W Electric Assn Inc,A,Bundled,O,CO,Cooperative,WACM,5892,44882,4794,5457,53755,1575,25208,207770,2492,.,.,.,36557,306407,8861
2014,21075,Y-W Electric Assn Inc,A,Bundled,O,NE,Cooperative,WACM,.,.,.,.,.,.,628,4408,72,.,.,.,628,4408,72
2014,21079,Wyrulec Company,A,Bundled,O,NE,Cooperative,WACM,419.5,2785,281,1913.8,22676,44,693.4,4911,164,.,.,.,3026.7,30372,489
2014,21079,Wyrulec Company,A,Bundled,O,WY,Cooperative,WACM,4468.8,29512,3212,4820.7,48406,429,3012.4,20325,810,.,.,.,12301.9,98243,4451
2014,21081,Yampa Valley Electric Assn Inc,A,Bundled,O,CO,Cooperative,PSCO,22268.1,216930,21224,19122.3,182461,4513,11121.6,145930,17,.,.,.,52512,545321,25754
2014,21081,Yampa Valley Electric Assn Inc,A,Bundled,O,WY,Cooperative,PSCO,556.1,5275,566,541.2,4926,211,.,.,.,.,.,.,1097.3,10201,777
2014,21093,3 Phases Renewables,B,Energy,O,CA,Retail Power Marketer,CISO,50,893,106,7827.8,173750,269,4536.3,77724,36,0,0,0,12414.1,252367,411
2014,21095,Public Serv Comm of Yazoo City,A,Bundled,O,MS,Political Subdivision,MISO,5904,56541,4559,4416.2,41450,715,0,0,0,0,0,0,10320.2,97991,5274
2014,21101,Village of Yellow Springs - (OH),A,Bundled,O,OH,Municipal,PJM,1430,14800,1964,605,6304,217,715,10496,14,.,.,.,2750,31600,2195
2014,21111,Perennial Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,6730,69989,3599,3696,36396,1167,16704,203092,2660,.,.,.,27130,309477,7426
2014,21114,Yazoo Valley Elec Power Assn,A,Bundled,O,MS,Cooperative,MISO,17036,124591,9403,9065,72824,978,29565,394799,2,.,.,.,55666,592214,10383
2014,21158,City of Zeeland - (MI),A,Bundled,O,MI,Municipal,MISO,4091,43575,5463,5033,52250,788,19281,246322,107,.,.,.,28405,342147,6358
2014,21244,"Southside Electric Coop, Inc",A,Bundled,O,VA,Cooperative,PJM,102479,752646,52949,11754,104479,2169,6792,81444,12,.,.,.,121025,938569,55130
2014,21258,"Constellation Energy Services NY, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,2630,36250,1655,92555.2,1243317,8947,83578.5,1319777,509,0,0,0,178763.7,2599344,11111
2014,21513,"Fergus Electric Coop, Inc",A,Bundled,O,MT,Cooperative,WAUW,9361,60298,5934,14800,162426,234,353,2446,103,.,.,.,24514,225170,6271
2014,21526,City of Laurens - (SC),A,Bundled,O,SC,Municipal,DUK,5932,42310,4392,5771,47010,851,1778,17452,9,.,.,.,13481,106772,5252
2014,21538,"Mohave Electric Cooperative, I",A,Bundled,O,AZ,Cooperative,WALC,38375.8,366103,35444,19486.6,208351,4053,5422.9,74717,17,.,.,.,63285.3,649171,39514
2014,21567,"Washington-St Tammany E C, Inc",A,Bundled,O,LA,Cooperative,MISO,66959,804716,46424,16937,209951,4241,1699,22338,4,.,.,.,85595,1037005,50669
2014,21632,EnergyUnited Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,171569,1619366,106838,53723,563236,17187,15213,244876,27,.,.,.,240505,2427478,124052
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,CT,Retail Power Marketer,ISNE,364,4399,278,14493.5,186656,1785,15632.7,193559,87,1811.7,25227,1,32301.9,409841,2151
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,6920.3,87912,199,0,0,0,0,0,0,6920.3,87912,199
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,8614.3,118562,794,0,0,0,0,0,0,8614.3,118562,794
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,354997,5208659,824655,300732.4,5477480,63514,0,0,0,0,0,0,655729.4,10686139,888169
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,238,2625,143,63850.3,765735,1907,2998.1,32057,11,0,0,0,67086.4,800417,2061
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,21340,272937,1466,38031.6,507294,375,0,0,0,59371.6,780231,1841
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,273.2,3655,388,24857.5,335271,2257,6587.5,101586,12,0,0,0,31718.2,440512,2657
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,50674.7,893980,1067,178815.4,3207715,130,0,0,0,229490.1,4101695,1197
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,NH,Retail Power Marketer,ISNE,296.3,3870,606,75294.6,1005086,5544,0,0,0,0,0,0,75590.9,1008956,6150
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,NYIS,3.3,37,2,39629,452448,672,0,0,0,0,0,0,39632.3,452485,674
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,8867,143864,12038,17637,298545,4237,281.6,4179,6,0,0,0,26785.6,446588,16281
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,3021.8,34014,3598,31039.3,440492,1171,876.2,14897,1,15532.4,245787,1,50469.7,735190,4771
2014,21795,"Constellation Energy Services, Inc.",B,Energy,O,RI,Retail Power Marketer,ISNE,3.7,54,14,13855.2,176902,230,0,0,0,192.6,3289,1,14051.5,180245,245
2014,22053,Kentucky Power Co,A,Bundled,O,KY,Investor Owned,PJM,237174.7,2350431,138958,149347.1,1371282,30757,169912.3,2810191,1296,0,0,0,556434.1,6531904,171011
2014,22500,Westar Energy Inc,A,Bundled,O,KS,Investor Owned,SWPP,414863.8,3434301,325263,432499.5,4452905,48757,167414.6,2086189,1287,.,.,.,1014777.9,9973395,375307
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,.,.,.,68978,790495,561,.,.,.,.,.,.,68978,790495,561
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,.,.,.,63318,839195,3861,16450,220720,1,9306.9,148128,1,89074.9,1208043,3863
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,4211,57399,29,6317,86096,43,.,.,.,10528,143495,72
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,69900,879430,2072,46601,611130,1440,.,.,.,116501,1490560,3512
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,117356,1678311,1376,96019,1215329,996,6601.5,113058,2,219976.5,3006698,2374
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,44903,680398,350,.,.,.,.,.,.,44903,680398,350
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,.,.,.,.,.,.,35500,494130,490,.,.,.,35500,494130,490
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,.,.,.,133693,1705309,1107,156945,1847418,4427,9338,132138,2,299976,3684865,5536
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,.,.,.,303251,4198880,7081,341964,4405383,7429,.,.,.,645215,8604263,14510
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,.,.,.,3708,66601,211,17224,316591,159,.,.,.,20932,383192,370
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,.,.,.,104015,1636093,1531,156023,2454139,2296,.,.,.,260038,4090232,3827
2014,22509,"Direct Energy Business Marketing, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,.,.,.,4208,63277,17,11378,147647,111,.,.,.,15586,210924,128
2014,22646,"United Electric Coop, Inc - (MO)",A,Bundled,O,IA,Cooperative,AECI,1048,7048,554,67.1,714,4,.,.,.,.,.,.,1115.1,7762,558
2014,22646,"United Electric Coop, Inc - (MO)",A,Bundled,O,MO,Cooperative,AECI,18540.8,126997,9301,3037.9,26507,159,.,.,.,.,.,.,21578.7,153504,9460
2014,22690,Roosevelt County Elec Coop Inc,A,Bundled,O,NM,Cooperative,SWPP,4791,46315,3703,1834,14010,965,11088,103689,1517,0,0,0,17713,164014,6185
2014,22814,Raft Rural Elec Coop Inc,A,Bundled,O,ID,Cooperative,BPAT,1988,22352,1287,2136,39340,319,6969,137471,911,0,0,0,11093,199163,2517
2014,22814,Raft Rural Elec Coop Inc,A,Bundled,O,NV,Cooperative,BPAT,1384,14590,1463,2027,31813,268,191,3578,48,0,0,0,3602,49981,1779
2014,22814,Raft Rural Elec Coop Inc,A,Bundled,O,UT,Cooperative,BPAT,386,4140,348,153,2543,56,1514,30466,275,0,0,0,2053,37149,679
2014,22815,Delta Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,32014,261894,21274,9632,79057,2219,16022,137587,4201,.,.,.,57668,478538,27694
2014,22822,Clark County Rural E M C - (IN),A,Bundled,O,IN,Cooperative,MISO,43824.5,354388,21550,11500,119499,1156,.,.,.,.,.,.,55324.5,473887,22706
2014,23279,Allegheny Energy Supply Co LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,1.2,19,1,0,0,0,0,0,0,1.2,19,1
2014,23279,Allegheny Energy Supply Co LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,606.6,9412,70,4077.4,70884,20,0,0,0,4684,80296,90
2014,23326,"Sierra Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,3778,21411,3579,2497,16648,571,.,.,.,.,.,.,6275,38059,4150
2014,23586,"Vigilante Electric Coop, Inc",A,Bundled,O,ID,Cooperative,NWMT,15.1,101,34,.,.,.,.,.,.,.,.,.,15.1,101,34
2014,23586,"Vigilante Electric Coop, Inc",A,Bundled,O,MT,Cooperative,NWMT,8182.8,100227,8015,547.6,8483,139,3293.8,47039,1253,.,.,.,12024.2,155749,9407
2014,23826,Bluestem Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,11329.1,68457,5489,4012.5,29256,1345,391.9,2217,185,.,.,.,15733.5,99930,7019
2014,24211,Tucson Electric Power Co,A,Bundled,O,AZ,Investor Owned,TEPC,409964,3726983,374203,264798.4,2202954,39937,240546.6,3235418,608,0,0,0,915309,9165355,414748
2014,24558,City of Escanaba,A,Bundled,O,MI,Municipal,MISO,3836,35726,6071,4000,44644,1132,4909,61426,40,.,.,.,12745,141796,7243
2014,24590,Unitil Energy Systems,A,Bundled,O,NH,Investor Owned,ISNE,76582,457220,59272,37051,222465,9807,11775,79206,54,.,.,.,125408,758891,69133
2014,24590,Unitil Energy Systems,C,Delivery,O,NH,Investor Owned,ISNE,3959,52537,5649,9485,142364,2556,11858,271462,99,.,.,.,25302,466363,8304
2014,24753,Boone County Rural EMC,A,Bundled,O,IN,Cooperative,MISO,29555,223599,12643,5194,47194,228,6687,66535,17,.,.,.,41436,337328,12888
2014,24889,Brunswick Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,132511,1036882,83228,27019,266997,2693,0,0,0,0,.,.,159530,1303879,85921
2014,24949,Cass County Elec Coop Inc,A,Bundled,O,ND,Cooperative,MISO,62361,600989,37350,39000,424871,4642,13530,166177,420,0,0,0,114891,1192037,42412
2014,25060,Wellton-Mohawk Irr & Drain Dist,A,Bundled,O,AZ,Political Subdivision,WALC,3136,28168,2774,3096,28322,557,1008,10154,59,.,.,.,7240,66644,3390
2014,25177,Dakota Electric Association,A,Bundled,O,MN,Cooperative,MISO,113932,916369,95505,79618,903479,7405,909,8587,376,.,.,.,194459,1828435,103286
2014,25295,Western Indiana Energy REMC,A,Bundled,O,IN,Cooperative,MISO,26282.9,231300,14601,12624.6,121018,2113,28720.9,318896,33,.,.,.,67628.4,671214,16747
2014,25866,Ak-Chin Electric Utility Authority,A,Bundled,O,AZ,State,AZPS,481,4784,291,2436,30444,112,46,851,29,.,.,.,2963,36079,432
2014,26218,Little Ocmulgee El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,17479.3,133777,10575,3542.6,40253,214,1896.1,15864,315,.,.,.,22918,189894,11104
2014,26510,Liberty Utilities (Granite State Electric) Corp,A,Bundled,O,NH,Investor Owned,ISNE,46423.2,272948,33394,34901.9,239327,5600,4032.5,28654,159,.,.,.,85357.6,540929,39153
2014,26510,Liberty Utilities (Granite State Electric) Corp,C,Delivery,O,NH,Investor Owned,ISNE,1485.1,18265,2131,11171.6,259421,1142,3712.1,92218,55,.,.,.,16368.8,369904,3328
2014,26616,North Slope Borough Power & Light,A,Bundled,O,AK,Municipal,,1051,6032,657,7610,26433,469,.,.,.,.,.,.,8661,32465,1126
2014,26765,Pella Cooperative Elec Assn,A,Bundled,O,IA,Cooperative,MISO,5118.7,38236,2608,1270.8,10058,273,450.3,4751,4,.,.,.,6839.8,53045,2885
2014,26916,"Ravalli County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,NWMT,11218.8,127998,8974,840,10333,389,795.2,11545,597,0,0,0,12854,149876,9960
2014,26934,"Red Lake Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,11045.6,103861,4961,2763.5,27867,359,.,.,.,.,.,.,13809.1,131728,5320
2014,26939,Red River Valley Coop Pwr Assn,A,Bundled,O,MN,Cooperative,MISO,11104.1,102852,4253,4244.5,36813,568,.,.,.,.,.,.,15348.6,139665,4821
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,AZ,Federal,WALC,.,.,.,8424.8,428599,13,28978.9,995640,19,.,.,.,37403.7,1424239,32
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,CA,Federal,WALC,.,.,.,48797.1,1314537,34,23816.6,255948,46,305.6,10073,1,72919.3,1580558,81
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,CO,Federal,WACM,.,.,.,2880.1,88672,13,.,.,.,.,.,.,2880.1,88672,13
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,ID,Federal,PACE,.,.,.,0,0,0,.,.,.,.,.,.,0,0,0
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,KS,Federal,WACM,.,.,.,989.9,23635,4,.,.,.,.,.,.,989.9,23635,4
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,MN,Federal,WAUE,.,.,.,1900.7,60203,4,.,.,.,.,.,.,1900.7,60203,4
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,MT,Federal,WAUE,.,.,.,2139.2,65272,6,154.3,24416,7,.,.,.,2293.5,89688,13
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,ND,Federal,WAUE,.,.,.,6385.9,190957,15,66.8,4037,6,.,.,.,6452.7,194994,21
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NE,Federal,WACM,.,.,.,5056.7,159049,12,28.1,3418,1,.,.,.,5084.8,162467,13
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NM,Federal,WALC,.,.,.,4664.6,170359,5,.,.,.,.,.,.,4664.6,170359,5
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,NV,Federal,WALC,.,.,.,214.5,24757,2,.,.,.,.,.,.,214.5,24757,2
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,OK,Federal,SWPP,.,.,.,0.9,27,1,.,.,.,.,.,.,0.9,27,1
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,SD,Federal,WACM,.,.,.,11074.1,327604,19,47.9,3232,3,.,.,.,11122,330836,22
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,UT,Federal,WALC,.,.,.,1497.4,52344,7,.,.,.,.,.,.,1497.4,52344,7
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,WA,Federal,PACW,.,.,.,0.6,2,1,.,.,.,.,.,.,0.6,2,1
2014,27000,WAPA-- Western Area Power Administration,A,Bundled,O,WY,Federal,WACM,.,.,.,771,22252,2,29.7,9521,3,.,.,.,800.7,31773,5
2014,27058,"High West Energy, Inc",A,Bundled,O,CO,Cooperative,WACM,807,6423,617,366,3317,19,4546,37643,302,0,0,0,5719,47383,938
2014,27058,"High West Energy, Inc",A,Bundled,O,NE,Cooperative,WACM,2353,18724,1762,1047,9302,61,7752,68666,1196,0,0,0,11152,96692,3019
2014,27058,"High West Energy, Inc",A,Bundled,O,WY,Cooperative,WACM,6897,54606,4543,1455,18831,20,7217,64191,1126,0,0,0,15569,137628,5689
2014,27222,City of Ripley - (TN),A,Bundled,O,TN,Municipal,TVA,7570,73645,5288,8153,76648,1449,3472,48381,3,.,.,.,19195,198674,6740
2014,27238,"Southwest Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,50995,494995,37266,7858,80035,2853,.,.,.,.,.,.,58853,575030,40119
2014,27316,Town of Stowe- (VT),A,Bundled,O,VT,Municipal,ISNE,4000.5,22636,3260,5799.6,41526,772,1566.4,10252,1,.,.,.,11366.5,74414,4033
2014,27369,Taylor Electric Coop Inc - (TX),A,Bundled,O,TX,Cooperative,ERCO,26258.8,187975,14174,11996.3,97381,2689,1363.3,17175,8,.,.,.,39618.4,302531,16871
2014,27422,Todd-Wadena Electric Coop,A,Bundled,O,MN,Cooperative,MISO,14460.2,130317,7684,1285.9,10820,453,2392.4,26828,357,.,.,.,18138.5,167965,8494
2014,27599,Carroll-White REMC,A,Bundled,O,IN,Cooperative,MISO,24903,191599,14540,16207,176474,219,0,0,0,.,.,.,41110,368073,14759
2014,28541,Clatskanie Peoples Util Dist,A,Bundled,O,OR,Political Subdivision,BPAT,3475.7,68255,4010,1431.6,26745,576,39289.2,807060,4,0,0,0,44196.5,902060,4590
2014,28604,Kerrville Public Utility Board,A,Bundled,O,TX,Municipal,ERCO,21685.7,271751,18283,17227.5,224642,3750,.,.,.,.,.,.,38913.2,496393,22033
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,.,.,.,444.5,5996,3,.,.,.,.,.,.,444.5,5996,3
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,9413.1,133647,30,51.8,667,1,.,.,.,9464.9,134314,31
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,45637.4,690816,69,3729.2,50495,11,5532.1,91116,1,54898.7,832427,81
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,MT,Retail Power Marketer,NWMT,.,.,.,4890,131400,5,76747.5,2070899,12,.,.,.,81637.5,2202299,17
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,.,.,.,89943.1,1139624,87,11756,158727,21,.,.,.,101699.1,1298351,108
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,.,.,.,2344,43548,13,829,13678,2,.,.,.,3173,57226,15
2014,28802,"Talen Energy Marketing, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,118176.2,1509992,97958,378885.3,5324011,3211,218649,3260638,224,18483.8,287057,1,734194.3,10381698,101394
2014,28978,City of San Marcos - (TX),A,Bundled,O,TX,Municipal,ERCO,31576,226462,19399,36498,359747,3316,210,2124,2,.,.,.,68284,588333,22717
2014,30517,"Pioneer Electric Coop, Inc - (AL)",A,Bundled,O,AL,Cooperative,AEC,24914,154610,11941,3855,29157,905,.,.,.,.,.,.,28769,183767,12846
2014,30518,Electrical Dist No3 Pinal County,A,Bundled,O,AZ,Political Subdivision,AZPS,38262,264457,20425,18830,149796,1787,10918,205391,325,.,.,.,68010,619644,22537
2014,31833,Okefenoke Rural El Member Corp,A,Bundled,O,FL,Cooperative,SOCO,18123.6,144762,9462,1375,9728,575,240.9,3054,1,.,.,.,19739.5,157544,10038
2014,31833,Okefenoke Rural El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,40628.8,321550,22851,7174.3,56506,2230,863.8,10669,3,0,.,.,48666.9,388725,25084
2014,36189,"Mid-Ohio Energy Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,15300.7,116441,7038,2971.4,22278,1040,2714.1,23582,6,.,.,.,20986.2,162301,8084
2014,38084,Great Lakes Energy Coop,A,Bundled,O,MI,Cooperative,MISO,127691,835082,112071,22525,172768,10435,35707,414774,327,0,0,0,185923,1422624,122833
2014,40036,Westfield Electric Company,A,Bundled,O,WI,Investor Owned,MISO,623,4350,597,498,3533,145,689,5357,16,0,0,0,1810,13240,758
2014,40127,Clarke-Washington E M C,A,Bundled,O,AL,Cooperative,AEC,29913,228804,18267,4418,35157,1592,2400,21601,63,.,.,.,36731,285562,19922
2014,40165,"Dixie Escalante R E A, Inc",A,Bundled,O,AZ,Cooperative,PACE,1533,22212,2052,494,6486,241,.,.,.,.,.,.,2027,28698,2293
2014,40165,"Dixie Escalante R E A, Inc",A,Bundled,O,UT,Cooperative,PACE,13898,218796,13021,7523,137713,1790,1117,18116,2,.,.,.,22538,374625,14813
2014,40166,"Chickasaw Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,27475,287976,15721,11677,112986,3172,6283,97015,4,.,.,.,45435,497977,18897
2014,40167,"Somerset Rural Elec Coop, Inc",A,Bundled,O,PA,Cooperative,PJM,14083,129532,12218,5153,55172,1200,1637,18793,3,.,.,.,20873,203497,13421
2014,40208,"Ark Valley Elec Coop Assn, Inc",A,Bundled,O,KS,Cooperative,SWPP,7661.9,47137,4265,4280,30485,870,2991.8,27204,38,.,.,.,14933.7,104826,5173
2014,40212,Colquitt Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,94979,862949,57965,7384.9,62290,3391,28168.5,293434,2768,.,.,.,130532.4,1218673,64124
2014,40215,"Cordova Electric Coop, Inc",A,Bundled,O,AK,Cooperative,,1816.5,4532,940,3735.2,11919,676,2306.4,9227,5,.,.,.,7858.1,25678,1621
2014,40219,"United Electric Coop, Inc - (PA)",A,Bundled,O,PA,Cooperative,PJM,17735,123547,16542,2534,16316,2112,5026,42955,172,.,.,.,25295,182818,18826
2014,40220,Adams Electric Cooperative Inc,A,Bundled,O,PA,Cooperative,PJM,51197,436588,29887,7378,69547,1648,1926,25517,5,.,.,.,60501,531652,31540
2014,40221,"Bedford Rural Elec Coop, Inc",A,Bundled,O,PA,Cooperative,PJM,12106,102309,8537,3239,30050,683,8400,121684,2,.,.,.,23745,254043,9222
2014,40222,Valley Rural Electric Coop Inc,A,Bundled,O,PA,Cooperative,PJM,27565,222866,20310,5554,48871,1582,404,4342,1,.,.,.,33523,276079,21893
2014,40224,"Central Electric Coop, Inc - (PA)",A,Bundled,O,PA,Cooperative,PJM,29690,224575,23230,5991,50435,1955,1571,17056,10,.,.,.,37252,292066,25195
2014,40228,Rappahannock Electric Coop,A,Bundled,O,VA,Cooperative,PJM,259984,2270494,143220,35742,333745,12833,133664,1772010,558,.,.,.,429390,4376249,156611
2014,40236,"Forked Deer Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,16481,143538,8309,4001,24771,1555,0,0,0,.,.,.,20482,168309,9864
2014,40289,Claverack Rural Elec Coop Inc,A,Bundled,O,PA,Cooperative,PJM,24321,182933,17218,5022,45303,1379,425,5586,3,.,.,.,29768,233822,18600
2014,40290,Tri-County Rural Elec Coop Inc,A,Bundled,O,PA,Cooperative,PJM,18772,123142,17786,5895,57589,1284,2553,35715,3,.,.,.,27220,216446,19073
2014,40292,REA Energy Coop Inc,A,Bundled,O,PA,Cooperative,PJM,27779,243956,20849,7815,76976,1810,4995,58246,13,.,.,.,40589,379178,22672
2014,40293,"Northwestern Rural E C A, Inc - (PA)",A,Bundled,O,PA,Cooperative,PJM,26439,207338,18151,5515,50902,1453,283,3763,1,.,.,.,32237,262003,19605
2014,40299,Sussex Rural Electric Coop Inc,A,Bundled,O,NJ,Cooperative,PJM,16323,127873,11503,1195,10123,64,812,8254,14,.,.,.,18330,146250,11581
2014,40302,North East Mississippi EPA,A,Bundled,O,MS,Cooperative,TVA,36359,312533,20754,19976,201751,2749,6461,87548,5,.,.,.,62796,601832,23508
2014,40303,Monroe County Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,16735,161310,8780,6248,49432,3308,15,82,1,.,.,.,22998,210824,12089
2014,40304,Minnesota Valley Coop L&P Assn,A,Bundled,O,MN,Cooperative,MISO,13476.8,134442,4977,1744,18957,255,3724.6,56573,38,.,.,.,18945.4,209972,5270
2014,40305,Hickman-Fulton Counties RECC,A,Bundled,O,KY,Cooperative,TVA,5174,39404,2656,3988,25189,854,1117,12970,1,.,.,.,10279,77563,3511
2014,40305,Hickman-Fulton Counties RECC,A,Bundled,O,TN,Cooperative,TVA,235,1839,105,33,122,26,.,.,.,.,.,.,268,1961,131
2014,40364,City of Courtland,A,Bundled,O,AL,Municipal,TVA,855,8745,604,1349,13448,201,0,0,0,.,.,.,2204,22193,805
2014,40437,Emerald People's Utility Dist,A,Bundled,O,OR,Political Subdivision,PACW,25379.3,280668,18325,8435.8,92934,1878,8899.8,212607,658,0,0,0,42714.9,586209,20861
2014,40437,Emerald People's Utility Dist,C,Delivery,O,OR,Political Subdivision,PACW,.,.,.,.,.,.,0,0,0,.,.,.,0,0,0
2014,40438,Columbia River Peoples Ut Dist,A,Bundled,O,OR,Political Subdivision,BPAT,14702.5,210026,16105,6936.7,93187,2512,7066.1,160728,53,.,.,.,28705.3,463941,18670
2014,40441,Town of Murphy - (NC),A,Bundled,O,NC,Municipal,TVA,5277,45196,3391,7862,65343,1509,1258,14404,2,.,.,.,14397,124943,4902
2014,40456,PUD No 1 of Whatcom County,A,Bundled,O,WA,Political Subdivision,BPAT,.,.,.,.,.,.,10254,219119,1,.,.,.,10254,219119,1
