Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,RESIDENTIAL,Unnamed: 10,Unnamed: 11,COMMERCIAL,Unnamed: 13,Unnamed: 14,INDUSTRIAL,Unnamed: 16,Unnamed: 17,TRANSPORTATION,Unnamed: 19,Unnamed: 20,TOTAL,Unnamed: 22,Unnamed: 23
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2015,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,19716,146398,11393,7280,65751,735,.,.,.,.,.,.,26996,212149,12128
2015,10650,City of Lamoni - (IA),A,Bundled,O,IA,Municipal,MISO,911,8048,947,1412,13872,178,43,431,1,.,.,.,2366,22351,1126
2015,10656,City of Lampasas - (TX),A,Bundled,O,TX,Municipal,ERCO,5247,44135,3299,5316,57457,712,.,.,.,.,.,.,10563,101592,4011
2015,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,41836,310562,23587,4653,31884,1566,2954,25522,22,.,.,.,49443,367968,25175
2015,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,19180.1,183296,11788,2997.4,28277,787,322.1,4404,2,.,.,.,22499.6,215977,12577
2015,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,65450.5,468009,45202,13772.5,116641,3426,1381,13629,3,.,.,.,80604,598279,48631
2015,10702,Borough of Lansdale,A,Bundled,O,PA,Municipal,PJM,9422,50316,7039,6108,39839,1096,4874,36679,26,.,.,.,20404,126834,8161
2015,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,83034,562914,83747,151809,1185971,12720,39869,377307,237,.,.,.,274712,2126192,96704
2015,10713,City of Larned - (KS),A,Bundled,O,KS,Municipal,SWPP,2447,19262,2130,2080,18163,414,179,1540,11,.,.,.,4706,38965,2555
2015,10724,Lassen Municipal Utility District,A,Bundled,O,CA,Municipal,CISO,9913.6,67973,9073,6751.8,47478,2860,1964,13063,145,.,.,.,18629.4,128514,12078
2015,10728,"Lane-Scott Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,3043,25621,2418,11525,102867,2364,1212,9570,1102,.,.,.,15780,138058,5884
2015,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,88319,693666,50115,23749,195313,5334,10978,133968,28,.,.,.,123046,1022947,55477
2015,10769,City of Laurens - (IA),A,Bundled,O,IA,Municipal,SWPP,871,10558,675,223,2354,120,984,13282,25,.,.,.,2078,26194,820
2015,10770,City of Laurinburg - (NC),A,Bundled,O,NC,Municipal,CPLE,7882.2,56415,4665,9489.6,75937,924,579.2,5915,3,.,.,.,17951,138267,5592
2015,10798,Lawrenceburg Municipal Utils,A,Bundled,O,IN,Municipal,MISO,3192,30759,2693,1999,15560,696,11474,108638,92,.,.,.,16665,154957,3481
2015,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,25785,254999,16941,16692,144093,3059,6404,74356,9,0,0,0,48881,473448,20009
2015,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,11034,101883,9395,19761,211513,1730,68,732,3,.,.,.,30863,314128,11128
2015,10801,"Leavenworth-Jefferson E C, Inc",A,Bundled,O,KS,Cooperative,SWPP,14512.7,94522,7594,1522.8,9874,623,1061.8,14813,4,.,.,.,17097.3,119209,8221
2015,10814,City of Le Sueur - (MN),A,Bundled,O,MN,Municipal,MISO,1989,14227,1853,800,6311,313,6339,73825,57,.,.,.,9128,94363,2223
2015,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,7547,90121,7018,31013,403104,4778,20905,356624,11,.,.,.,59465,849849,11807
2015,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,2034,20151,1652,21188,279100,2792,2718,46375,12,.,.,.,25940,345626,4456
2015,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,9449,85228,8068,1777,15560,609,19603,238729,459,.,.,.,30829,339517,9136
2015,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,7244,79917,5784,5466,63904,1314,9364,117232,55,.,.,.,22074,261053,7153
2015,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,287515,2619269,189601,110421,1171393,17601,.,.,.,.,.,.,397936,3790662,207202
2015,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,29728.9,217868,19544,28315.4,232828,4248,1678.1,19859,1,0,0,0,59722.4,470555,23793
2015,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,14050.6,159935,16425,13288.9,141790,1727,.,.,.,.,.,.,27339.5,301725,18152
2015,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,81062,835014,50574,71123,718166,11785,3880,52996,7,0,0,0,156065,1606176,62366
2015,10908,City of Lenox - (IA),A,Bundled,O,IA,Municipal,MISO,816.1,7334,615,919,9249,140,0,0,0,0,0,0,1735.1,16583,755
2015,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,29818.7,402000,26161,13705.2,211700,5315,14146.1,265527,193,.,.,.,57670,879227,31669
2015,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,6236,65703,4543,10627,105908,1507,9601,164940,5,0,0,0,26464,336551,6055
2015,10962,Lewis County Rural E C A,A,Bundled,O,MO,Cooperative,AECI,10297,76425,6361,3378,34813,687,.,.,.,.,.,.,13675,111238,7048
2015,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,30983.3,220114,16399,19039.2,142689,2144,3072,30322,33,.,.,.,53094.5,393125,18576
2015,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,4914.7,48412,3436,3751.1,37876,778,7792.3,115517,5,0,0,0,16458.1,201805,4219
2015,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,24791,236685,17817,16477,149628,4408,4858,53608,10,0,0,0,46126,439921,22235
2015,10982,City of Liberty - (TX),A,Bundled,O,TX,Municipal,MISO,4673,41287,2858,6910,56180,834,7918.5,59729,1,.,.,.,19501.5,157196,3693
2015,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,20838,188336,16212,4506,41883,1103,1222,14644,8,.,.,.,26566,244863,17323
2015,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,3873.2,24925,3718,2260,17444,368,18740.4,142312,4982,.,.,.,24873.6,184681,9068
2015,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,110421.3,1168564,117859,113629.6,1514703,16367,32121.3,487115,184,0,0,0,256172.2,3170382,134410
2015,11019,Little River Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,20031,147247,11878,5124.4,38094,2229,.,.,.,.,.,.,25155.4,185341,14107
2015,11022,"Lincoln Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,7012,74443,4972,2046,25603,690,568,6443,2,.,.,.,9626,106489,5664
2015,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,32799,266365,24098,4977,40690,3296,12010,135170,151,.,.,.,49786,442225,27545
2015,11064,Litchfield Public Utilities,A,Bundled,O,MN,Municipal,MISO,2857,32142,2740,2682,29861,467,4226,61488,10,.,.,.,9765,123491,3217
2015,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,7138.1,65599,6162,4506,37886,712,19353.6,187532,28,0,0,0,30997.7,291017,6902
2015,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,9208.8,67557,4953,2722.1,20201,1251,8171.9,113114,9,.,.,.,20102.8,200872,6213
2015,11119,City of Lockhart - (TX),A,Bundled,O,TX,Municipal,ERCO,6618.8,59412,4364,3500.3,30430,799,1178.4,12312,14,.,.,.,11297.5,102154,5177
2015,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,26299.4,149475,22273,26857.6,161305,3693,15189.9,129820,30,.,.,.,68346.9,440600,25996
2015,11125,City of Lodi - (WV),A,Bundled,O,WI,Municipal,MISO,1381.1,10853,1427,1923.2,17084,287,0,0,0,0,0,0,3304.3,27937,1714
2015,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,9658.7,93585,17230,18208.7,213135,2377,7534.3,111202,7,0,0,0,35401.7,417922,19614
2015,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,10958,95672,10820,7810,74083,1646,22250,254643,65,.,.,.,41018,424398,12531
2015,11148,City of Lompoc - (CA),A,Bundled,O,CA,Municipal,CISO,8429.9,54011,13294,8676.8,45295,1675,5169,34703,84,.,.,.,22275.7,134009,15053
2015,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,1844141.5,9610729,1002930,1435227,8221337,112610,0,0,0,46979.4,319189,1,3326347.9,18151255,1115541
2015,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,43.2,433,27,123197,1773750,3536,0,0,0,0,0,0,123240.2,1774183,3563
2015,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,28480,303034,35465,27397,352810,2756,7759,116862,8,.,.,.,63636,772706,38229
2015,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,26664,213343,14649,4939,44415,1445,3641,55898,10,.,.,.,35244,313656,16104
2015,11203,Logan County Coop Power & Light,A,Bundled,O,OH,Cooperative,PJM,8694.4,62396,4298,1486.8,12282,298,7789.8,94388,8,.,.,.,17971,169066,4604
2015,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,6746.3,52757,7775,6734.8,62928,876,31490.1,424637,1,0,0,0,44971.2,540322,8652
2015,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,1273121.8,8275614,1315413,1976220.5,13248393,88498,236465.8,1669782,9298,20357.8,142408,2,3506165.9,23336197,1413211
2015,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,15757,156526,9879,12128,119886,1707,18896,292658,16,0,0,0,46781,569070,11602
2015,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,908194.6,10144005,671375,709064.8,8160693,97388,1003405.1,19945829,8003,.,.,.,2620664.5,38250527,776766
2015,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,3118,31136,2494,5220,49484,925,696,6902,2,0,0,0,9034,87522,3421
2015,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,425948,4080624,353419,461451,4910590,47476,189367,2775815,476,0,0,0,1076766,11767029,401371
2015,11250,Loup Valleys Rural P P D,A,Bundled,O,NE,Political Subdivision,SWPP,4442,39334,2854,2194,19260,507,7113,72081,2245,.,.,.,13749,130675,5606
2015,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,22541,227342,14993,20677,212607,4111,42513,662298,53,.,.,.,85731,1102247,19157
2015,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,23029.3,251161,30651,9122.8,103391,4000,19210.7,372561,361,.,.,.,51362.8,727113,35012
2015,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,3825,46660,3178,2953,31596,855,12810,128271,1012,.,.,.,19588,206527,5045
2015,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,1017,11967,746,407,4672,135,4698,44358,179,.,.,.,6122,60997,1060
2015,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,869.8,13877,1299,227.7,3693,347,2029.4,48906,39,.,.,.,3126.9,66476,1685
2015,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,24106.8,389727,19150,14082.8,234743,5852,1606.6,28490,167,.,.,.,39796.2,652960,25169
2015,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,107854.4,943239,56703,19932,228848,2725,5093,70689,11,.,.,.,132879.4,1242776,59439
2015,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,105656,992939,88766,113801,1474365,14247,7135,111403,7,.,.,.,226592,2578707,103020
2015,11298,Lyon Rural Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,5667,61686,2088,2921,37784,75,.,.,.,.,.,.,8588,99470,2163
2015,11305,Village of Ludlow - (VT),A,Bundled,O,VT,Municipal,ISNE,2264,16836,2979,3049,18731,654,1915,10516,4,.,.,.,7228,46083,3637
2015,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,12973,96365,10012,16420,163813,2153,1379,17267,4,.,.,.,30772,277445,12169
2015,11332,City of Luverne - (MN),A,Bundled,O,MN,Municipal,SWPP,2250.3,22408,2078,2616.1,29074,445,2245.4,28998,9,0,0,0,7111.8,80480,2532
2015,11334,"Lyon-Coffey Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,10141,63245,5506,4578.8,30443,1766,184.1,905,2,.,.,.,14903.9,94593,7274
2015,11345,Lyon-Lincoln Electric Coop Inc,A,Bundled,O,MN,Cooperative,SWPP,7793.3,69731,3623,1747,19223,321,71.1,688,2,.,.,.,9611.4,89642,3946
2015,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,35773,258766,19725,3986,51422,941,6193,55018,10,.,.,.,45952,365206,20676
2015,11359,Village of Lyndonville - (VT),A,Bundled,O,VT,Municipal,ISNE,5015.6,32001,4855,1942,12099,845,2584.5,17230,42,.,.,.,9542.1,61330,5742
2015,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,9721,90516,7746,24475,263260,3655,29203,224862,11067,.,.,.,63399,578638,22468
2015,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,1261,11721,899,1341,12263,293,330,2556,1,0,0,0,2932,26540,1193
2015,11460,City of Macon - (MO),A,Bundled,O,MO,Municipal,AECI,3620,25724,2503,3522,30668,473,2424,22698,5,.,.,.,9566,79090,2981
2015,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,14547,124168,9900,3373.1,31038,1310,4571.5,76758,3,.,.,.,22491.6,231964,11213
2015,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,3649,31746,2779,1847,19564,452,4176,45410,68,0,0,0,9672,96720,3299
2015,11476,Borough of Madison - (NJ),A,Bundled,O,NJ,Municipal,PJM,13855.8,67914,5719,8966.7,59774,920,.,.,.,.,.,.,22822.5,127688,6639
2015,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,3062,17650,2244,583,4109,245,795,6980,16,0,0,0,4440,28739,2505
2015,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,.,.,.,.,.,.,809,289846,2,.,.,.,809,289846,2
2015,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,135200,786740,127734,260082,2256940,19951,20283,248442,41,.,.,.,415565,3292122,147726
2015,11481,City of Madison - (NE),A,Bundled,O,NE,Municipal,SWPP,897,9420,793,828,10359,174,3010,45108,1,.,.,.,4735,64887,968
2015,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,7493,72205,6906,17460,203388,1472,.,.,.,.,.,.,24953,275593,8378
2015,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,137093,1492235,95797,20669,216416,18291,35584,468652,679,.,.,.,193346,2177303,114767
2015,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,50551,400989,29158,10723,89635,2032,20784,233184,16,0,.,.,82058,723808,31206
2015,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,17763,178376,13341,18790,208182,2613,3681,39371,1,.,.,.,40234,425929,15955
2015,11566,City of Mangum - (OK),A,Bundled,O,OK,Municipal,SWPP,1834.1,12501,1445,212.4,2208,273,437.5,7744,37,0,.,.,2484,22453,1755
2015,11568,Town of Manilla - (IA),A,Bundled,O,IA,Municipal,MISO,391,4549,395,205,2517,88,.,.,.,.,.,.,596,7066,483
2015,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,11288.8,100236,15657,9037.6,87498,1818,24341,341392,77,.,.,.,44667.4,529126,17552
2015,11581,City of Manning,A,Bundled,O,IA,Municipal,SWPP,700,7552,690,778,9545,157,1114,19872,1,.,.,.,2592,36969,848
2015,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,10485.4,81743,8709,2297.7,14866,669,14826,110639,427,.,.,.,27609.1,207248,9805
2015,11589,"Harney Electric Coop, Inc",A,Bundled,O,NV,Cooperative,BPAT,779.4,10379,600,.,.,.,5533.7,101427,753,.,.,.,6313.1,111806,1353
2015,11589,"Harney Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,1276.6,17222,890,.,.,.,4525.2,79840,1412,.,.,.,5801.8,97062,2302
2015,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,2987,22663,2822,5679,47966,682,0,0,0,0,0,0,8666,70629,3504
2015,11624,City of Marblehead - (MA),A,Bundled,O,MA,Municipal,ISNE,12826,80321,9651,1737,10006,1213,2155,14968,63,.,.,.,16718,105295,10927
2015,11643,Marias River Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,2385.7,28676,2520,4282.8,52033,1342,0,0,0,0,0,0,6668.5,80709,3862
2015,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,41240.4,348800,34916,76236.5,660811,6299,.,.,.,.,.,.,117476.9,1009611,41215
2015,11693,"Marlboro Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,11437,84884,5294,3646,24537,1173,50928,776707,5,.,.,.,66011,886128,6472
2015,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,12165,102568,14783,21136,195295,2059,.,.,.,.,.,.,33301,297863,16842
2015,11713,City of Marshall - (MI),A,Bundled,O,MI,Municipal,MISO,3546,25994,4138,3857,32321,648,4936,47376,20,.,.,.,12339,105691,4806
2015,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,24426,235365,14643,19630,175473,4762,3649,38457,5,0,0,0,47705,449295,19410
2015,11731,City of Marshall - (MN),A,Bundled,O,MN,Municipal,MISO,6277.8,59113,5548,8750.6,87012,921,34326.5,441360,117,0,0,0,49354.9,587485,6586
2015,11732,City of Marshall - (MO),A,Bundled,O,MO,Municipal,SWPP,5539.4,48121,4968,6016,54344,958,5939.3,70221,7,.,.,.,17494.7,172686,5933
2015,11740,City of Marshfield - (WI),A,Bundled,O,WI,Municipal,MISO,9350,94496,11365,8410,91481,1910,13749,186845,58,.,.,.,31509,372822,13333
2015,11767,Marshall County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,10910.3,69512,6124,3558.2,22939,1055,.,.,.,.,.,.,14468.5,92451,7179
2015,11770,City of Martinsville - (VA),A,Bundled,O,VA,Municipal,PJM,8793,81297,6568,7590,74331,1117,1280,15649,13,0,0,0,17663,171277,7698
2015,11788,Consumers Energy,A,Bundled,O,IA,Cooperative,MISO,10873,72077,5692,3011,26540,505,1054,11292,9,.,.,.,14938,109909,6206
2015,11789,Maryville Utilities,A,Bundled,O,TN,Municipal,TVA,24304,255855,17953,26214,267292,2965,15348,249508,9,0,0,0,65866,772655,20927
2015,11804,Massachusetts Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,1286359.2,6275494,864677,365809.2,2151514,100028,48646.6,269120,2175,7.8,33,1,1700822.8,8696161,966881
2015,11804,Massachusetts Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,162041.5,2205304,282541,407652.9,7091327,56464,136524.3,2891608,1933,98.8,1121,1,706317.5,12189360,340939
2015,11811,Town of Massena - (NY),A,Bundled,O,NY,Municipal,NYIS,7288.1,117209,8227,1551.3,21833,1312,3556.5,67207,168,.,.,.,12395.9,206249,9707
2015,11824,Matanuska Electric Assn Inc,A,Bundled,O,AK,Cooperative,,88971.8,453133,57299,46996.6,278132,3892,0,0,0,0,0,0,135968.4,731265,61191
2015,11843,Maui Electric Co Ltd,A,Bundled,O,HI,Investor Owned,,119480.8,381167,60019,117984.8,373752,10126,106256.6,382711,139,0,0,.,343722.2,1137630,70284
2015,11871,City of Mayfield Plant Board,A,Bundled,O,KY,Municipal,TVA,5694,49083,4515,8804,83309,939,998,11210,2,0,0,0,15496,143602,5456
2015,11910,McLeod Cooperative Power Assn,A,Bundled,O,MN,Cooperative,MISO,13216.1,106892,6224,2007.7,18768,388,4767.6,59020,5,0,0,0,19991.4,184680,6617
2015,11989,McCone Electric Coop Inc,A,Bundled,O,MT,Cooperative,WAUW,5983.1,46251,4629,2318.8,22069,552,239.5,1816,70,.,.,.,8541.4,70136,5251
2015,12087,McKenzie Electric Coop Inc,A,Bundled,O,MT,Cooperative,SWPP,37.3,477,24,7.9,78,9,32.8,181,80,0,0,0,78,736,113
2015,12087,McKenzie Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,6809.6,92183,4831,71530.5,794895,6054,90394.8,1395569,1033,0,0,0,168734.9,2282647,11918
2015,12090,"McLean Electric Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,5848,49028,3377,3314,25809,438,3473,50749,78,0,0,0,12635,125586,3893
2015,12186,McMinnville Electric System,A,Bundled,O,TN,Municipal,TVA,7812,80098,6231,11188,108988,1769,1130,14034,2,0,0,0,20130,203120,8002
2015,12187,City of McMinnville - (OR),A,Bundled,O,OR,Municipal,BPAT,11045,184093,13361,11903,172115,2530,15978,390455,51,0,0,0,38926,746663,15942
2015,12199,Montana-Dakota Utilities Co,A,Bundled,O,MT,Investor Owned,SWPP,16635,191005,20257,20679,286195,5572,19289,340231,119,0,0,0,56603,817431,25948
2015,12199,Montana-Dakota Utilities Co,A,Bundled,O,ND,Investor Owned,SWPP,71098,781128,78486,91241,1094674,13967,12738,199805,98,0,0,0,175077,2075607,92551
2015,12199,Montana-Dakota Utilities Co,A,Bundled,O,SD,Investor Owned,SWPP,6520,69177,6558,5798,69611,1994,526,7978,8,0,0,0,12844,146766,8560
2015,12199,Montana-Dakota Utilities Co,A,Bundled,O,WY,Investor Owned,WACM,13514,132550,13112,10536,141329,2401,233,2334,15,0,0,0,24283,276213,15528
2015,12208,City of McPherson - (KS),A,Bundled,O,KS,Municipal,SWPP,6588,88222,7087,8098,98352,1539,32186,627031,19,.,.,.,46872,813605,8645
2015,12227,Meeker Coop Light & Power Assn,A,Bundled,O,MN,Cooperative,MISO,15847,135520,8073,3148,27954,597,874,9409,112,.,.,.,19869,172883,8782
2015,12243,Meade County Rural E C C,A,Bundled,O,KY,Cooperative,MISO,35511,348157,27038,9917,94559,2128,.,.,.,.,.,.,45428,442716,29166
2015,12260,Mecklenburg Electric Cooperative,A,Bundled,O,NC,Cooperative,PJM,235.3,1723,126,2.9,17,5,.,.,.,.,.,.,238.2,1740,131
2015,12260,Mecklenburg Electric Cooperative,A,Bundled,O,VA,Cooperative,PJM,52309.6,395436,29226,10344.5,94618,1825,10396.9,134424,25,.,.,.,73051,624478,31076
2015,12265,City of Medford - (WI),A,Bundled,O,WI,Municipal,MISO,1983,23647,2627,4211,52037,576,3586,49853,6,.,.,.,9780,125537,3209
2015,12268,"Medina Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,38872.2,331256,26106,21153.5,218406,4427,29877.5,431693,1019,.,.,.,89903.2,981355,31552
2015,12286,Melrose Public Utilities,A,Bundled,O,MN,Municipal,MISO,1536.8,18051,1332,2526.9,31745,352,3866.7,63112,3,.,.,.,7930.4,112908,1687
2015,12293,City of Memphis - (TN),A,Bundled,O,TN,Municipal,TVA,513804.1,5295187,366720,464897.8,4701484,43646,287824.2,3759337,313,0,0,0,1266526.1,13756008,410679
2015,12298,City of Menasha - (WI),A,Bundled,O,WI,Municipal,MISO,7265.4,57803,8200,6531.9,62495,868,32132.7,442392,10,0,0,0,45930,562690,9078
2015,12301,Nodak Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,39889,373948,18264,.,.,.,52684,707841,551,.,.,.,92573,1081789,18815
2015,12312,Merced Irrigation District,A,Bundled,O,CA,Political Subdivision,CISO,8835,55351,6818,29324.2,229916,1398,15215.8,176694,80,0,0,0,53375,461961,8296
2015,12330,Meriwether Lewis Electric Coop,A,Bundled,O,TN,Cooperative,TVA,45453,413216,28439,25858,213748,5152,25822,525619,10,0,0,0,97133,1152583,33601
2015,12341,MidAmerican Energy Co,A,Bundled,O,IA,Investor Owned,MISO,535517.7,5490294,568142,354140.1,4707081,92985,534883.1,10725056,1671,.,.,.,1424540.9,20922431,662798
2015,12341,MidAmerican Energy Co,A,Bundled,O,IL,Investor Owned,MISO,65864.8,626358,74455,48036.7,639297,10354,35078.1,637359,56,.,.,.,148979.6,1903014,84865
2015,12341,MidAmerican Energy Co,A,Bundled,O,SD,Investor Owned,MISO,4007.8,49839,3834,3147.2,42007,886,5823.9,124789,22,.,.,.,12978.9,216635,4742
2015,12341,MidAmerican Energy Co,B,Energy,O,DC,Investor Owned,PJM,559.3,6984,183,9969.8,125873,304,12847.4,175229,16,.,.,.,23376.5,308086,503
2015,12341,MidAmerican Energy Co,B,Energy,O,DE,Investor Owned,PJM,2.5,26,3,1916.4,26596,256,1542.6,23910,3,.,.,.,3461.5,50532,262
2015,12341,MidAmerican Energy Co,B,Energy,O,IL,Investor Owned,MISO,17971.8,252123,31465,139450.6,2288389,9700,154407.5,2910765,232,.,.,.,311829.9,5451277,41397
2015,12341,MidAmerican Energy Co,B,Energy,O,MD,Investor Owned,PJM,231,2966,151,46263,616284,2600,13464.6,190617,30,.,.,.,59958.6,809867,2781
2015,12341,MidAmerican Energy Co,B,Energy,O,MI,Investor Owned,MISO,.,.,.,1091,18451,25,456,9011,2,.,.,.,1547,27462,27
2015,12341,MidAmerican Energy Co,B,Energy,O,OH,Investor Owned,PJM,59.3,944,41,65679.5,1063514,6483,46282.8,833385,76,.,.,.,112021.6,1897843,6600
2015,12341,MidAmerican Energy Co,B,Energy,O,PA,Investor Owned,PJM,77.8,1177,139,27438.1,414481,2865,14076.7,228384,23,.,.,.,41592.6,644042,3027
2015,12341,MidAmerican Energy Co,C,Delivery,O,IL,Investor Owned,MISO,25.5,492,98,987.6,39056,266,185.5,10181,2,.,.,.,1198.6,49729,366
2015,12341,MidAmerican Energy Co,D,Bundled,O,TX,Investor Owned,ERCO,1471.4,14168,803,99055.3,1185526,6190,27165.6,381074,64,.,.,.,127692.3,1580768,7057
2015,12351,City of Mesa - (AZ),A,Bundled,O,AZ,Municipal,WALC,15135.4,133737,13939,16517.9,173752,2489,.,.,.,.,.,.,31653.3,307489,16428
2015,12377,Midwest Energy Cooperative,A,Bundled,O,IN,Cooperative,PJM,503,3543,279,68,724,52,.,.,.,.,.,.,571,4267,331
2015,12377,Midwest Energy Cooperative,A,Bundled,O,MI,Cooperative,PJM,46168,288087,28512,26143,296968,5773,.,.,.,.,.,.,72311,585055,34285
2015,12377,Midwest Energy Cooperative,A,Bundled,O,OH,Cooperative,PJM,1502,11301,890,616,4908,180,.,.,.,.,.,.,2118,16209,1070
2015,12390,Metropolitan Edison Co,A,Bundled,O,PA,Investor Owned,PJM,475517,3686902,336197,94891.5,830687,37811,9129.2,97331,71,0,0,0,579537.7,4614920,374079
