Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2014,17637,Southern Maryland Elec Coop Inc,MD,6.64,3.39,.,.,10.03,784,32,.,.,816,69,44,.,.,113,0.02,0.02,.,.,0.04,3,3,.,.,6,0,0,.,.,0,0,0.27,.,.,0.27,0,1,.,.,1,0,0,.,.,0,6.66,3.68,0,0,10.34,787,36,0,0,823,69,44,0,0,113
2014,17642,Southern Public Power District,NE,0.011,0.003,0,0,0.014,3,1,0,0,4,10.915,1.579,0,0,12.494,0.021,0,0,0,0.021,4,0,0,0,4,14.629,0,0,0,14.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.003,0,0,0.035,7,1,0,0,8,25.544,1.579,0,0,27.123
2014,17643,"Southern Iowa Elec Coop, Inc",IA,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.051,.,.,.,0.051,4,.,.,.,4,11.78,.,.,.,11.78,0.008,.,.,.,0.008,1,.,.,.,1,5.897,.,.,.,5.897,0.059,0,0,0,0.059,5,0,0,0,5,17.677,0,0,0,17.677
2014,17646,"Southern Pine Elec Coop, Inc",AL,0.015,.,.,.,0.015,2,.,.,.,2,0,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.016,0,0,0,0.016,3,0,0,0,3,0,0,0,0,0
2014,17647,Southern Pine Elec Power Assn,MS,0.015,.,.,.,0.015,1,.,.,.,1,3.652,.,.,.,3.652,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.015,.,.,0.015,.,1,.,.,1,.,0,.,.,0,0.015,0.015,0,0,0.03,1,1,0,0,2,3.652,0,0,0,3.652
2014,17671,Southwest Arkansas E C C,AR,0.045,.,.,.,0.045,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,0,0,0,0.045,6,0,0,0,6,0,0,0,0,0
2014,17684,Southwest Louisiana E M C,LA,1.774,.,.,.,1.774,282,.,.,.,282,.,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.775,0,0,0,1.775,283,0,0,0,283,0,0,0,0,0
2014,17697,Southwestern Electric Coop Inc - (IL),IL,0.165,0.195,0.13,0,0.49,11,2,3,0,16,17.651,55.08,0,0,72.731,0.011,0,0,0,0.011,2,0,0,0,2,9.638,0,0,0,9.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.195,0.13,0,0.501,13,2,3,0,18,27.289,55.08,0,0,82.369
2014,17698,Southwestern Electric Power Co,AR,0.05,0.398,0,0,0.448,15,11,0,0,26,26.346,9.171,0,0,35.517,0,0.005,0,0,0.005,0,2,0,0,2,0,1.658,0,0,1.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.403,0,0,0.453,15,13,0,0,28,26.346,10.829,0,0,37.175
2014,17698,Southwestern Electric Power Co,LA,5.456,0.307,0,0,5.763,943,116,0,0,1059,2560.918,128.56,0,0,2689.478,0.003,0,0,0,0.003,1,0,0,0,1,0.09,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.459,0.307,0,0,5.766,944,116,0,0,1060,2561.008,128.56,0,0,2689.568
2014,17698,Southwestern Electric Power Co,TX,0.187,0.376,0,0,0.563,27,19,0,0,46,101.629,95.86,0,0,197.489,0.01,0,0,0,0.01,1,0,0,0,1,4.323,0,0,0,4.323,0,0.06,0,0,0.06,0,1,0,0,1,0,36.344,0,0,36.344,0.197,0.436,0,0,0.633,28,20,0,0,48,105.952,132.204,0,0,238.156
2014,17715,Southwestern Electric Coop Inc - (NM),NM,0.02,0.005,.,.,0.025,4,1,.,.,5,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0.005,0,0,0.025,4,1,0,0,5,0,0,0,0,0
2014,17718,Southwestern Public Service Co,NM,0.402,6.925,0.546,.,7.873,46,84,3,.,133,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.402,6.925,0.546,0,7.873,46,84,3,0,133,0,0,0,0,0
2014,17732,Spanish Fork City Corporation,UT,0.019,0.001,0.011,.,0.031,6,1,1,.,8,0,0,0,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.019,0.001,0.011,0,0.031,6,1,1,0,8,0,0,0,0,0
2014,17826,"Springer Electric Coop, Inc",NM,0.15,.,.,.,0.15,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.15,0,0,0,0.15,5,0,0,0,5,0,0,0,0,0
2014,17828,City of Springfield - (IL),IL,0.223,0.15,.,.,0.373,25,12,.,.,37,.,.,.,.,0,.,0.01,.,.,0.01,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.223,0.16,0,0,0.383,25,13,0,0,38,0,0,0,0,0
2014,17833,City Utilities of Springfield - (MO),MO,0.024,0.062,0,0,0.086,8,4,0,0,12,1.472,0,0,0,1.472,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.024,0.062,0,0,0.086,8,4,0,0,12,1.472,0,0,0,1.472
2014,17839,City of Springfield - (OR),OR,0.044,0.092,0.211,.,0.347,11,5,3,.,19,15.529,18.592,50.56,.,84.681,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.044,0.092,0.211,0,0.347,11,5,3,0,19,15.529,18.592,50.56,0,84.681
2014,17845,City of Springville - (UT),UT,0.042,.,.,.,0.042,8,.,.,.,8,33.3,.,.,.,33.3,0.005,.,.,.,0.005,2,.,.,.,2,4.218,.,.,.,4.218,.,0.006,.,.,0.006,.,1,.,.,1,.,2.931,.,.,2.931,0.047,0.006,0,0,0.053,10,1,0,0,11,37.518,2.931,0,0,40.449
2014,17868,St Croix Electric Coop,WI,0.1,.,.,.,0.1,11,.,.,.,11,.,.,.,.,0,0.1,.,.,.,0.1,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.2,0,0,0,0.2,15,0,0,0,15,0,0,0,0,0
2014,17874,City of St George,UT,0.246,0.386,0.26,0,0.892,52,10,1,0,63,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.246,0.386,0.26,0,0.892,52,10,1,0,63,0,0,0,0,0
2014,17900,City of Saint Peter,MN,.,0.04,.,.,0.04,.,2,.,.,2,.,30,.,.,30,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.04,0,0,0.04,0,2,0,0,2,0,30,0,0,30
2014,17979,Stanton County Public Pwr Dist,NE,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,6.786,.,.,.,6.786,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0,0,0,0.01,1,0,0,0,1,6.786,0,0,0,6.786
2014,18004,City of Starke - (FL),FL,.,0.045,.,.,0.045,.,3,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.045,0,0,0.045,0,3,0,0,3,0,0,0,0,0
2014,18019,Stearns Cooperative Elec Assn,MN,0.117,0.01,.,.,0.127,10,1,.,.,11,59.463,8.148,.,.,67.611,0.239,0.04,.,.,0.279,10,2,.,.,12,265.533,10.207,.,.,275.74,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.356,0.05,0,0,0.406,20,3,0,0,23,324.996,18.355,0,0,343.351
2014,18047,Steele-Waseca Cooperative Electric,MN,0.042,0.006,.,.,0.048,4,1,.,.,5,41,3,.,.,44,0.814,0.149,.,.,0.963,25,4,.,.,29,979,2,.,.,981,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.856,0.155,0,0,1.011,29,5,0,0,34,1020,5,0,0,1025
2014,18051,Town of Steilacoom,WA,0.025,.,.,.,0.025,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.025,0,0,0,0.025,4,0,0,0,4,0,0,0,0,0
2014,18085,South Central Power Company,OH,0.254,.,.,.,0.254,36,.,.,.,36,219.686,.,.,.,219.686,0.002,.,.,.,0.002,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.256,0,0,0,0.256,37,0,0,0,37,219.686,0,0,0,219.686
2014,18087,Town of Sterling - (MA),MA,0.132,0.045,.,.,0.177,11,2,.,.,13,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.132,0.045,0,0,0.177,11,2,0,0,13,0,0,0,0,0
2014,18102,"Steuben Rural Elec Coop, Inc",NY,0.032,.,.,.,0.032,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.032,0,0,0,0.032,5,0,0,0,5,0,0,0,0,0
2014,18125,Stillwater Utilities Authority,OK,0.02,.,.,.,0.02,4,.,.,.,4,11.573,.,.,.,11.573,0.01,.,.,.,0.01,1,.,.,.,1,3.28,.,.,.,3.28,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.03,0,0,0,0.03,5,0,0,0,5,14.853,0,0,0,14.853
2014,18181,City of Stoughton - (WI),WI,0.008,0.01,0,0,0.018,2,1,0,0,3,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.008,0.01,0,0,0.018,2,1,0,0,3,0,0,0,0,0
2014,18206,Strawberry Electric Serv Dist,UT,0.07,0,0,0,0.07,14,0,0,0,14,0,0,0,0,0,0.065,0,0,0,0.065,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,0.135,27,0,0,0,27,0,0,0,0,0
2014,18249,City of Sturgeon Bay - (WI),WI,0.019,.,0,0,0.019,4,.,0,0,4,.,.,0,0,0,0.03,.,0,0,0.03,2,.,0,0,2,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.049,0,0,0,0.049,6,0,0,0,6,0,0,0,0,0
2014,18260,Surprise Valley Electrification,OR,0.015,0.015,.,.,0.03,1,1,.,.,2,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0.015,0,0,0.03,1,1,0,0,2,0,0,0,0,0
2014,18280,Sulphur Springs Valley E C Inc,AZ,5.67,3.22,.,.,8.89,857,258,.,.,1115,.,.,.,.,0,0.06,.,.,.,0.06,35,.,.,.,35,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.73,3.22,0,0,8.95,892,258,0,0,1150,0,0,0,0,0
2014,18304,"Sumter Electric Coop, Inc",FL,0.7,0.1,.,.,0.8,219,54,.,.,273,690,130,.,.,820,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.7,0.1,0,0,0.8,219,54,0,0,273,690,130,0,0,820
2014,18360,Suwannee Valley Elec Coop Inc,FL,0.06,.,.,.,0.06,12,.,.,.,12,34.25,.,.,.,34.25,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.6,.,.,0.6,.,1,.,.,1,.,935,.,.,935,0.06,0.6,0,0,0.66,12,1,0,0,13,34.25,935,0,0,969.25
2014,18371,Village of Swanton - (VT),VT,0.056,.,.,.,0.056,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.056,0,0,0,0.056,10,0,0,0,10,0,0,0,0,0
2014,18383,Taylor Electric Coop - (WI),WI,0.048,.,.,.,0.048,7,.,.,.,7,5.8,.,.,.,5.8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.048,0,0,0,0.048,7,0,0,0,7,5.8,0,0,0,5.8
2014,18401,"Sun River Electric Coop, Inc",MT,.,0.08,.,.,0.08,.,1,.,.,1,.,78.12,.,.,78.12,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.08,0,0,0.08,0,1,0,0,1,0,78.12,0,0,78.12
2014,18429,City of Tacoma  - (WA),WA,0.516,0.077,0,0,0.593,138,4,0,0,142,412.2,65,0,0,477.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.516,0.077,0,0,0.593,138,4,0,0,142,412.2,65,0,0,477.2
2014,18445,City of Tallahassee - (FL),FL,0.424,1.358,.,.,1.782,84,152,.,.,236,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.424,1.358,0,0,1.782,84,152,0,0,236,0,0,0,0,0
2014,18446,T I P Rural Electric Coop,IA,0.028,.,.,.,0.028,2,.,.,.,2,8.16,.,.,.,8.16,0.014,.,.,.,0.014,2,.,.,.,2,4.821,.,.,.,4.821,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.042,0,0,0,0.042,4,0,0,0,4,12.981,0,0,0,12.981
2014,18448,Tanner Electric Coop,WA,0.17,.,.,.,0.17,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.17,0,0,0,0.17,6,0,0,0,6,0,0,0,0,0
2014,18449,"Talquin Electric Coop, Inc",FL,0.338,0.758,.,.,1.096,56,19,.,.,75,200,78,.,.,278,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.338,0.758,0,0,1.096,56,19,0,0,75,200,78,0,0,278
2014,18454,Tampa Electric Co,FL,3.202,4.643,.,.,7.845,475,92,.,.,567,1611,2259,.,.,3870,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0.05,.,.,0.05,0,1,.,.,1,0,0,.,.,0,3.202,4.693,0,0,7.895,475,93,0,0,568,1611,2259,0,0,3870
2014,18488,City of Taunton,MA,0.175,0.572,.,.,0.747,30,6,.,.,36,50,115,.,.,165,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.175,0.572,0,0,0.747,30,6,0,0,36,50,115,0,0,165
2014,18498,Taylor County Rural E C C,KY,0.007,.,.,.,0.007,2,.,.,.,2,0.007,.,.,.,0.007,0.02,.,.,.,0.02,1,.,.,.,1,0.02,.,.,.,0.02,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.027,0,0,0,0.027,3,0,0,0,3,0.027,0,0,0,0.027
2014,18499,Three Notch Elec Member Corp,GA,.,0.15,.,.,0.15,.,2,.,.,2,.,175,.,.,175,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.15,0,0,0.15,0,2,0,0,2,0,175,0,0,175
2014,18917,Tillamook Peoples Utility Dist,OR,0.04,0.029,.,.,0.069,12,2,.,.,14,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.04,0.029,0,0,0.069,12,2,0,0,14,0,0,0,0,0
2014,18940,Tipmont Rural Elec Member Corp,IN,0.05,.,.,.,0.05,6,.,.,.,6,.,.,.,.,0,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.05,0.002,0,0,0.052,6,1,0,0,7,0,0,0,0,0
2014,18955,"Tri-County Electric Coop, Inc",IL,0.008,.,.,.,0.008,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.008,0,0,0,0.008,2,0,0,0,2,0,0,0,0,0
2014,18956,Tri-County Elec Member Corp,GA,0.033,.,.,.,0.033,6,.,.,.,6,18.81,.,.,.,18.81,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.033,0,0,0,0.033,6,0,0,0,6,18.81,0,0,0,18.81
2014,18976,Trinity Valley Elec Coop Inc,TX,0.29,.,.,.,0.29,43,.,.,.,43,96.42,.,.,.,96.42,0.085,.,.,.,0.085,28,.,.,.,28,6.647,.,.,.,6.647,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.375,0,0,0,0.375,71,0,0,0,71,103.067,0,0,0,103.067
2014,18997,The Toledo Edison Co,OH,0.201,7.021,4.014,0,11.236,33,45,6,0,84,0,0,0,0,0,0.273,3.341,0,0,3.614,41,19,0,0,60,0,0,0,0,0,0,0.65,0,0,0.65,0,3,0,0,3,0,0,0,0,0,0.474,11.012,4.014,0,15.5,74,67,6,0,147,0,0,0,0,0
2014,19125,City of Traverse City - (MI),MI,0.038,0.044,.,.,0.082,7,2,.,.,9,8.91,2.48,.,.,11.39,.,0.005,.,.,0.005,.,1,.,.,1,.,0.48,.,.,0.48,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.038,0.049,0,0,0.087,7,3,0,0,10,8.91,2.96,0,0,11.87
2014,19156,Powder River Energy Corp,WY,0.085,0.062,.,.,0.147,15,3,.,.,18,57.744,24.173,.,.,81.917,0.028,0.01,.,.,0.038,9,1,.,.,10,8.684,1.11,.,.,9.794,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.113,0.072,0,0,0.185,24,4,0,0,28,66.428,25.283,0,0,91.711
2014,19157,Tri-County Electric Coop,MN,0.236,0.038,0,0,0.274,24,1,0,0,25,152,29,0,0,181,0.184,0,0,0,0.184,13,0,0,0,13,161,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.038,0,0,0.458,37,1,0,0,38,313,29,0,0,342
2014,19158,Tri-County Electric Coop Assn,MO,0.032,.,.,.,0.032,2,.,.,.,2,23,.,.,.,23,0.008,.,.,.,0.008,3,.,.,.,3,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.04,0,0,0,0.04,5,0,0,0,5,25,0,0,0,25
2014,19159,"Tri-County Electric Coop, Inc",TX,0.27,0.02,0,0,0.29,36,1,0,0,37,.,.,0,0,0,0.033,0,0,0,0.033,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.02,0,0,0.323,69,1,0,0,70,0,0,0,0,0
2014,19160,"Tri-County Electric Coop, Inc",OK,0.049,.,.,.,0.049,3,.,.,.,3,0,.,.,.,0,0.029,0.05,.,.,0.079,3,1,.,.,4,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.078,0.05,0,0,0.128,6,1,0,0,7,0,0,0,0,0
2014,19161,"Tri-County Electric Coop, Inc",FL,0.078,.,.,.,0.078,11,.,.,.,11,42.446,.,.,.,42.446,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.078,0,0,0,0.078,11,0,0,0,11,42.446,0,0,0,42.446
2014,19189,Trico Electric Cooperative Inc,AZ,5.27,5.6,.,.,10.87,824,17,.,.,841,4616.395,457.681,.,.,5074.076,0.002,.,.,.,0.002,1,.,.,.,1,0.579,.,.,.,0.579,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.272,5.6,0,0,10.872,825,17,0,0,842,4616.974,457.681,0,0,5074.655
2014,19219,Diverse Power Incorporated,GA,0.081,.,.,.,0.081,13,.,.,.,13,22.178,.,.,.,22.178,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.081,0,0,0,0.081,13,0,0,0,13,22.178,0,0,0,22.178
2014,19229,Truckee Donner P U D,CA,0.348,0.225,.,.,0.573,80,13,.,.,93,0.018,0.015,.,.,0.033,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.348,0.225,0,0,0.573,80,13,0,0,93,0.018,0.015,0,0,0.033
2014,19281,Turlock Irrigation District,CA,5.629,0.41,15.619,.,21.658,880,27,89,.,996,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.629,0.41,15.619,0,21.658,880,27,89,0,996,0,0,0,0,0
2014,19293,Southeastern Electric Coop Inc - (SD),SD,.,0.02,.,.,0.02,.,2,.,.,2,.,17.504,.,.,17.504,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.02,0,0,0.02,0,2,0,0,2,0,17.504,0,0,17.504
2014,19324,Two Rivers Water & Light,WI,.,0.011,0,0,0.011,.,1,0,0,1,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0.011,0,0,0.011,0,1,0,0,1,0,0,0,0,0
2014,19325,Umatilla Electric Coop Assn,OR,0.024,.,0.027,.,0.051,4,.,1,.,5,0,.,0,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.024,0,0.027,0,0.051,4,0,1,0,5,0,0,0,0,0
2014,19390,"UGI Utilities, Inc",PA,0.423,0.307,0.16,.,0.89,63,8,3,.,74,17.286,24.162,.,.,41.448,0.019,.,.,.,0.019,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.442,0.307,0.16,0,0.909,69,8,3,0,80,17.286,24.162,0,0,41.448
2014,19396,Tri-County Electric Coop,MI,0.054,0.005,0,0,0.059,11,1,0,0,12,25.08,0.293,0,0,25.373,0.007,0,0,0,0.007,3,0,0,0,3,0.998,0,0,0,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.005,0,0,0.066,14,1,0,0,15,26.078,0.293,0,0,26.371
2014,19397,City of Ukiah - (CA),CA,0.119,0.111,.,.,0.23,42,6,.,.,48,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.119,0.111,0,0,0.23,42,6,0,0,48,0,0,0,0,0
2014,19435,Union Electric Membership Corp - (NC),NC,0.044,.,.,.,0.044,44,.,.,.,44,0.093,.,.,.,0.093,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.044,0,0,0,0.044,44,0,0,0,44,0.093,0,0,0,0.093
2014,19436,Union Electric Co - (MO),MO,20.108,29.602,.,.,49.71,2177,1324,.,.,3501,.,.,.,.,0,0.044,0.021,.,.,0.065,16,8,.,.,24,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,20.152,29.623,0,0,49.775,2193,1332,0,0,3525,0,0,0,0,0
2014,19437,Western Iowa Power Coop,IA,0.09,.,.,.,0.09,6,.,.,.,6,0.001,.,.,.,0.001,0.11,.,.,.,0.11,5,.,.,.,5,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.2,0,0,0,0.2,11,0,0,0,11,0.001,0,0,0,0.001
2014,19445,"Southern Indiana R E C, Inc",IN,0.14,.,.,.,0.14,9,.,.,.,9,17.72,.,.,.,17.72,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.14,0,0,0,0.14,9,0,0,0,9,17.72,0,0,0,17.72
2014,19446,Duke Energy Kentucky,KY,0.092,0.483,.,.,0.575,22,10,.,.,32,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.092,0.483,0,0,0.575,22,10,0,0,32,0,0,0,0,0
2014,19490,United Electric Coop Service Inc - (TX),TX,0.272,0.012,.,.,0.284,58,8,.,.,66,.,.,.,.,0,0.109,0.018,.,.,0.127,37,4,.,.,41,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.381,0.03,0,0,0.411,95,12,0,0,107,0,0,0,0,0
2014,19497,United Illuminating Co,CT,6.049,7.115,1.412,0,14.576,996,79,11,0,1086,3019.414,1441.534,569.52,0,5030.468,.,.,0.1,0,0.1,.,.,1,0,1,.,.,42.96,0,42.96,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,6.049,7.115,1.512,0,14.676,996,79,12,0,1087,3019.414,1441.534,612.48,0,5073.428
2014,19499,"United Power, Inc",CO,1.76,0.189,0.021,0,1.97,312,9,1,0,322,74.3,0,0,0,74.3,0.022,0.012,0,0,0.034,8,2,0,0,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.782,0.201,0.021,0,2.004,320,11,1,0,332,74.3,0,0,0,74.3
2014,19501,"Union Rural Electric Coop, Inc",OH,0.038,.,.,.,0.038,5,.,.,.,5,0,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.043,0,0,0,0.043,7,0,0,0,7,0,0,0,0,0
2014,19547,Hawaiian Electric Co Inc,HI,155.321,29.53,.,.,184.851,34202,842,.,.,35044,.,.,.,.,0,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,155.322,29.554,0,0,184.876,34204,845,0,0,35049,0,0,0,0,0
