|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2017,10066,K C Electric Association,CO,WACM,6,7,10,.,23,.,.,.,.,.,43,75,128,.,246,.,.,.,.,.,3,5,6,.,14,.,.,.,.,.,4,5,8,.,17,.,.,.,.,.,14,12,22,.,
2017,10071,Kauai Island Utility Cooperative,HI,NA,742.7,769.8,912.4,0,2424.9,0.7,0.4,0.2,0,1.3,9819.4,14098.7,6025.3,0,29943.4,0.7,0.4,0.2,0,1.3,165.6,171.6,203.4,0,540.6,32,33.2,39.3,0,104.5,165.6,171.6,203.4,0,540.6,32,33.2,39.3,0,104.5,18.84,8.38,3.58,0,
2017,10171,Kentucky Utilities Co,KY,LGEE,53096,36906,0,0,90002,15.3,17.4,0,0,32.7,224775,734845,0,0,959620,15.3,17.4,0,0,32.7,4179,1747,0,0,5926,11252,3055,0,0,14307,4179,1747,0,0,5926,11252,3055,0,0,14307,7,18,0,0,https://lge-ku.com/residential-energy-efficiency
2017,10376,Kissimmee Utility Authority,FL,FMPP,129,656,34,.,819,0,3.1,0.2,.,3.3,2112,7927,408,.,10447,0,3.1,0.2,.,3.3,44,27,3,.,74,0,0,0,.,0,44,27,3,.,74,120.7,19.5,0.5,.,140.7,16.43,12.08,12,.,
2017,10393,PUD No 1 of Klickitat County,WA,BPAT,259,168,1556,.,1983,.,.,.,.,.,6340,3222,6272,.,15834,.,.,.,.,.,93,36,269,.,398,.,.,.,.,.,93,36,269,.,398,.,.,.,.,.,18,17,7,.,
2017,10454,Kootenai Electric Coop Inc,ID,AVA,881,1662,0,0,2543,0,0,0,0,0,16300,19455,0,0,35755,0,0,0,0,0,316.78,275.62,0,0,592.4,105.73,91.992,0,0,197.722,316.78,275.62,0,0,592.4,105.73,91.992,0,0,197.722,18.51,11.71,.,.,
2017,10558,"LaCreek Electric Assn, Inc",SD,WACM,.,.,.,.,.,2.6,.,8.9,.,11.5,.,.,.,.,.,2.6,.,8.9,.,11.5,14.5,.,14.5,.,29,11,.,11,.,22,14.5,.,14.5,.,29,11,.,11,.,22,10,.,.,.,
2017,10595,City of Lake City - (MN),MN,MISO,297,527,527,.,1351,.,.,.,.,.,2556,9017,9017,.,20590,.,.,.,.,.,34,30,30,.,94,30,10,10,.,50,34,30,30,.,94,30,30,30,.,90,8.6,17.1,17.1,.,
2017,10623,City of Lakeland - (FL),FL,FMPP,2734,.,.,.,2734,2.104,.,.,.,2.104,39789,.,.,.,39789,2.104,.,.,.,2.104,448,.,.,.,448,0,.,.,.,0,448,.,.,.,448,0,.,.,.,0,13.5,.,.,.,
2017,10627,Lakeview Light & Power,WA,BPAT,176,512,583,.,1271,0.02,0.06,0.07,.,0.15,6903,6479,11654,.,25036,0.02,0.06,0.07,.,0.15,48.2,38.86,38.37,.,125.43,.,.,.,.,.,48.2,38.86,38.37,.,125.43,.,.,.,.,.,30,12.66,20,.,
2017,10629,City of Lakota - (ND),ND,SWPP,52.6,67.6,11,.,131.2,0.006,0.016,0.003,.,0.025,667.6,814.1,132.5,.,1614.2,0.006,0.016,0.003,.,0.025,2.2,5.6,0.9,.,8.7,0.7,1.8,0.3,.,2.8,2.2,5.6,0.9,.,8.7,0.7,1.8,0.3,.,2.8,12.7,12,12,.,
2017,10704,City of Lansing - (MI),MI,MISO,6585,14419,4806,.,25810,.,.,.,.,.,61899,133087,44359,.,239345,.,.,.,.,.,759,927,309,.,1995,899,975,325,.,2199,759,927,309,.,1995,899,975,325,.,2199,9.4,9.23,9.23,.,www.lbwl.com/energysavers.aspx   
2017,10724,Lassen Municipal Utility District,CA,CISO,43.54,642.69,.,.,686.23,0.3,0.1,.,.,0.4,685.49,7323.89,.,.,8009.38,0.4,0.7,.,.,1.1,20.56,145.66,.,.,166.22,31.8,2.8,.,.,34.6,20.56,145.66,.,.,166.22,31.8,2.8,.,.,34.6,15.74,11.39,.,.,www.ncpa.com
2017,10769,City of Laurens - (IA),IA,SWPP,21.56,46.86,48.62,0,117.04,0.01,0.01,0.01,0,0.03,458,907.44,837.28,0,2202.72,0.01,0.01,0.01,0,0.03,6,4.19,2.34,0,12.53,0.46,1,1.04,0,2.5,6,4.19,2.34,0,12.53,0.46,1,1.04,0,2.5,21.26,19.37,17.22,0,www.laurens-ia.com
2017,10857,"Lee County Electric Coop, Inc",FL,FPL,240,5,.,.,245,0,0,.,.,0,1920,35,.,.,1955,0,0,.,.,0,0,0,.,.,0,310.57,49.16,.,.,359.73,0,0,.,.,0,310.57,49.16,.,.,359.73,8,7,.,.,
2017,10908,City of Lenox - (IA),IA,MISO,1.47,112.9,0,0,114.37,0,0.01,0,0,0.01,25.55,2257.93,0,0,2283.48,0,0.01,0,0,0.01,0.3,32.4,0,0,32.7,0.11,2.04,0,0,2.15,0.3,32.4,0,0,32.7,0.11,2.04,0,0,2.15,17.39,20,0,0,
2017,10944,PUD No 1 of Lewis County,WA,BPAT,2320.804,1559.239,2353.003,.,6233.046,0.89,0.567,0.902,.,2.359,40979.722,19434.867,28236.041,.,88650.63,0.89,0.567,0.902,.,2.359,1426,331,276,.,2033,240,82,18,.,340,1426,331,276,0,2033,240,82,18,0,340,14.88,13.09,10,.,
2017,10967,City of Lexington - (NE),NE,SWPP,114.386,353.443,633.088,0,1100.917,0.028,0.063,0,0,0.091,1981.048,4245.417,9496.32,0,15722.785,0.028,0.063,0,0,0.091,15.899,26.035,44.316,0,86.25,3.698,7.536,2.826,0,14.06,15.899,26.035,44.316,0,86.25,3.698,7.536,2.826,0,14.06,17.32,12.01,15,0,
2017,11018,Lincoln Electric System,NE,SWPP,835,2863,15492,0,19190,0.4,0.9,3,0,4.3,10020,34356,185904,0,230280,0.4,0.9,3,0,4.3,437,417,1383,0,2237,97.3,97.3,97.3,0,291.9,437,417,1383,0,2237,97.3,97.3,97.3,0,291.9,12,12,12,0,
2017,11022,"Lincoln Electric Coop, Inc",MT,BPAT,316,.,.,.,316,.,.,.,.,.,1921,.,.,.,1921,.,.,.,.,.,101,.,.,.,101,59,.,.,.,59,414,.,.,.,414,153,.,.,.,153,12,12,.,.,
2017,11064,Litchfield Public Utilities,MN,MISO,184.8,519.9,519.9,.,1224.6,0.02,0.046,0.046,.,0.112,1866.7,9514.9,9514.9,.,20896.5,0.02,0.046,0.046,.,0.112,22,30,30,.,82,37,18.3,18.3,.,73.6,22,30,30,.,82,37,18.3,18.3,.,73.6,10.1,18.3,18.3,.,
2017,11124,City of Lodi - (CA),CA,CISO,177.33,4442.56,203.66,0,4823.55,0.1,0.2,0.1,0,0.4,2658.81,51549.48,3054.89,0,57263.18,0.1,0.2,0.1,0,0.4,94.66,252.9,27.5,0,375.06,108.3,1593.1,7.8,0,1709.2,94.66,252.9,27.5,0,375.06,108.3,1593.1,7.8,0,1709.2,14.994,11.604,15,.,
2017,11135,City of Logan - (UT),UT,PACE,6.642,466.731,0,0,473.373,.,0.092,0,0,0.092,75.401,4667.31,0,0,4742.711,.,0.2,0,0,0.2,4.51,60.919,0,0,65.429,1.22,7.154,0,0,8.374,4.51,60.919,0,0,65.429,1.263,7.154,0,0,8.417,11.52,10,0,0,http://www.loganutah.org/government/departments/light_and_power/energy_conservation_solar/index.php
2017,11171,Long Island Power Authority,NY,NYIS,146025.173,97007.976,.,.,243033.149,21.935,23.664,.,.,45.599,1022232.65,1541933.56,.,.,2564166.21,18.39,21.51,.,.,39.9,17905.43,29894.196,.,.,47799.626,20499.616,6748.405,.,.,27248.021,17905.43,29894.196,.,.,47799.626,20499.616,6748.405,.,.,27248.021,7,16,.,.,http://www.psegliny.com
2017,11187,City of Longmont,CO,PSCO,301.52,5400.932,.,.,5702.452,0.052,0.87,.,.,0.922,3368.419,59964.183,.,.,63332.602,0.052,0.87,.,.,0.922,132.216,1274.568,.,.,1406.784,105.308,138.437,.,.,243.745,132.216,1274.568,.,.,1406.784,105.308,138.437,.,.,243.745,11.189,11.103,.,.,https://www.prpa.org/financial-information/
2017,11208,Los Angeles Department of Water & Power,CA,LDWP,100319.116,378567.547,0,0,478886.663,14.076,29.011,0,0,43.087,1470187.855,6503600.036,0,0,7973787.891,14.024,29.011,0,0,43.035,49367.287,66059.585,0,0,115426.872,11096.878,15973.577,0,0,27070.455,49367.287,66059.585,0,0,115426.872,11096.878,15973.577,0,0,27070.455,14.7,17.6,0,0,
2017,11241,Entergy Louisiana LLC,LA,MISO,28520.645,16992.889,.,.,45513.534,7.36,2.52,.,.,9.88,448672.532,248665.99,.,.,697338.522,7.36,2.52,.,.,9.88,2417.026,1717.967,.,.,4134.993,1974.164,1183.458,.,.,3157.622,2417.026,1717.967,.,.,4134.993,1974.164,1183.458,.,.,3157.622,15.731,14.634,.,.,www.entergysolutionsla.com
2017,11249,Louisville Gas & Electric Co,KY,LGEE,40618,34512,0,0,75130,11.9,17.1,0,0,29,214326,689668,0,0,903994,11.9,17.1,0,0,29,4972,1547,0,0,6519,10482,2360,0,0,12842,4972,1547,0,0,6519,10482,2360,0,0,12842,7,18,0,0,https://lge-ku.com/residential-energy-efficiency
2017,11250,Loup Valleys Rural P P D,NE,SWPP,111.596,55.726,21.955,.,189.277,0.03,0.013,0.003,.,0.046,2020,704,241,.,2965,0.03,0.013,0.003,.,0.046,20.329,5.9,0.92,.,27.149,1.555,3.169,1.188,.,5.912,20.329,5.9,0.92,.,27.149,1.555,3.169,1.188,.,5.912,18.1,12.63,11,.,
2017,11251,Loup River Public Power Dist,NE,SWPP,367.742,1754.615,438.654,.,2561.011,0.102,0.333,0.083,.,0.518,5437.41,23252.348,5813.087,.,34502.845,0.102,0.333,0.083,.,0.518,43.365,150.708,37.677,.,231.75,18.19,29.657,21.316,.,69.163,43.365,150.708,37.677,.,231.75,18.19,29.657,21.316,.,69.163,14.79,13.25,13.25,.,
2017,11256,City of Loveland - (CO),CO,PSCO,6546.308,7321.047,.,.,13867.355,0.825,0.906,.,.,1.731,9404.463,79260.906,.,.,88665.369,0.825,0.906,.,.,1.731,142.138,1282.397,.,.,1424.535,434.289,82.445,.,.,516.734,142.138,1282.397,.,.,1424.535,434.289,82.445,.,.,516.734,1.437,10.826,.,.,
2017,11291,Lumbee River Elec Member Corp,NC,CPLE,1140.2,.,.,.,1140.2,.,.,.,.,.,20163,.,.,.,20163,.,.,.,.,.,27,.,.,.,27,74,.,.,.,74,27,.,.,.,27,74,.,.,.,74,17.7,.,.,.,
2017,11298,Lyon Rural Electric Coop,IA,SWPP,377,609,.,.,986,0.03,0.12,.,.,0.15,5114,3088,.,.,8202,0.03,0.12,.,.,0.15,54,13,.,.,67,19,1,.,.,20,54,13,.,.,67,19,1,.,.,20,18.97,14.44,.,.,
2017,11332,City of Luverne - (MN),MN,SWPP,159.7,473.5,578.8,0,1212,0.023,0.051,0.063,0,0.137,1979.7,5695.4,6961.1,0,14636.2,0.023,0.051,0.063,0,0.137,11.6,16.6,20.3,0,48.5,3.8,5.5,6.7,0,16,11.6,16.6,20.3,0,48.5,3.8,5.5,6.7,0,16,12.4,12,12,0,
2017,11475,City of Madison - (SD),SD,MISO,12,.,.,.,12,1.25,.,.,.,1.25,697,.,.,.,697,1.91,.,.,.,1.91,5,.,.,.,5,0,.,.,.,0,31,.,.,.,31,0,.,.,.,0,10.52,0,0,0,
2017,11501,Magic Valley Electric Coop Inc,TX,ERCO,65,.,.,.,65,.,.,.,.,.,195,.,.,.,195,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,10,.,.,.,
2017,11568,Town of Manilla - (IA),IA,MISO,21,19,0,.,40,0.002,0.003,0,.,0.005,246,226,0,.,472,0.002,0.003,0,.,0.005,1.1,2.1,0,.,3.2,0.4,0.7,0,.,1.1,1.1,2.1,0,.,3.2,0.4,0.7,0,.,1.1,12,12,12,.,
2017,11571,Manitowoc Public Utilities,WI,MISO,295,0,0,0,295,0.1,0,0,0,0.1,295,0,0,0,295,0.1,0,0,0,0.1,13,0,0,0,13,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,1,.,.,.,
2017,11581,City of Manning,IA,SWPP,85.15,148.22,97.32,.,330.69,0.02,0.02,0.02,.,0.06,1680.19,2823.32,1946.46,.,6449.97,0.02,0.02,0.02,.,0.06,2.1,13.1,6.6,.,21.8,0.94,1.63,1.07,.,3.64,2.1,13.1,6.6,.,21.8,0.94,1.63,1.07,.,3.64,19.73,19.05,20,.,
2017,11646,City of Marietta - (GA),GA,SOCO,87,.,.,.,87,0.01,.,.,.,0.01,446,.,.,.,446,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,16.89,.,.,.,
2017,11701,City of Marquette - (MI),MI,MISO,878.7,1616.7,.,.,2495.4,.,.,.,.,.,10544.9,19400.3,.,.,29945.2,.,.,.,.,.,171.2,116,.,.,287.2,108.4,218.6,.,.,327,171.2,116,.,.,287.2,108.4,218.6,.,.,327,12,12,.,.,
2017,11713,City of Marshall - (MI),MI,MISO,202,685,174,.,1061,0.023,0.078,0.02,.,0.121,2020,6850,1740,.,10610,0.023,0.078,0.02,.,0.121,43,89,22.3,.,154.3,4,8,3,.,15,43,89,22.3,.,154.3,4,8,3,.,15,10,10,10,.,WWW.CITYOFMARSHALL.COM
2017,11731,City of Marshall - (MN),MN,MISO,339.159,2242.074,242.286,0,2823.519,0.315,0.624,0.037,0,0.976,2832.56,43979.389,2437.132,0,49249.081,0.315,0.624,0.037,0,0.976,80.351,206.675,9.638,0,296.664,44.958,72.187,3.557,0,120.702,80.351,206.675,9.638,0,296.664,44.958,72.187,3.557,0,120.702,8.352,19.615,10.059,0,
2017,11804,Massachusetts Electric Co,MA,ISNE,522699,187124,114688,.,824511,75.57,28.03,17.18,.,120.78,2850713,2433481,1491488,.,6775682,75.57,28.03,17.18,.,120.78,115894,51655,31660,.,199209,34401,14737,9032,.,58170,115894,51655,31660,.,199209,34401,14737,9032,.,58170,5.45,13,13,.,
2017,11811,Town of Massena - (NY),NY,NYIS,263.9,417.8,.,.,681.7,.,.,.,.,.,4938,7062,.,.,12000,.,.,.,.,.,.,7.246,.,.,7.246,87.585,45.351,.,.,132.936,5,10,.,.,15,250,250,.,.,500,27.62,8,.,.,
2017,11989,McCone Electric Coop Inc,MT,WAUW,94.4,2.585,.,.,96.985,0.05,0,.,.,0.05,1416,38.775,.,.,1454.775,0.05,0,.,.,0.05,2.9,0,.,.,2.9,57.1,2.568,.,.,59.668,2.9,0,.,.,2.9,57.1,2.568,.,.,59.668,15,15,.,.,
2017,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20,.,.,.,
2017,12187,City of McMinnville - (OR),OR,BPAT,223.29,1753.29,198.22,0,2174.8,.,.,.,.,.,4664.61,20845.64,2378.62,0,27888.87,.,.,.,.,.,94.47,404.33,50.79,0,549.59,20.88,163.98,18.54,0,203.4,94.47,404.33,50.79,0,549.59,20.88,163.98,18.54,0,203.4,20.89,11.89,0.85,0,
2017,12199,Montana-Dakota Utilities Co,MT,SWPP,0,758.7,0,0,758.7,0,0.226,0,0,0.226,0,7594.587,0,0,7594.587,0,0.226,0,0,0.226,0,87.259,0,0,87.259,0,5.848,0,0,5.848,0,87.259,0,0,87.259,0,5.848,0,0,5.848,.,10.01,.,.,
2017,12286,Melrose Public Utilities,MN,MISO,121,0,520,.,641,.,.,0.1,.,0.1,1511,0,6823,.,8334,.,.,0.1,.,0.1,8,0,20,.,28,3,0,7,.,10,8,0,20,.,28,3,0,7,.,10,13,13,13,.,
2017,12312,Merced Irrigation District,CA,CISO,11,1440,.,.,1451,.,.,.,.,.,11,1440,.,.,1451,.,.,.,.,.,6,101,.,.,107,.,.,.,.,.,6,101,.,.,107,.,.,.,.,.,1,1,.,.,
2017,12341,MidAmerican Energy Co,IA,MISO,113818.3,57819.2,146444.5,.,318082,33.7,10.6,22.2,.,66.5,1083111.7,970143.1,2271742.3,.,4324997.1,32,11,22.8,.,65.8,20382,8600,28117,.,57099,6605,2942,6531,.,16078,20382,8600,28117,.,57099,6605,2942,6531,.,16078,9.52,16.78,15.51,.,
2017,12341,MidAmerican Energy Co,IL,MISO,13689.2,6450.7,7729.7,.,27869.6,4.4,1,1.1,.,6.5,72944.6,81849.3,106881.3,.,261675.2,3.9,1,1.1,.,6,1888,1224,2463,.,5575,478,146,404,.,1028,1888,1224,2463,.,5575,478,146,404,.,1028,5.33,12.69,13.83,.,
2017,12341,MidAmerican Energy Co,SD,MISO,213.8,49.2,935.2,.,1198.2,0.1,0,0.1,.,0.2,3538.5,738.2,14025.3,.,18302,0.1,0,0.1,.,0.2,81,3,19,.,103,14,0,6,.,20,81,3,19,.,103,14,0,6,.,20,16.55,15,15,.,
2017,12377,Midwest Energy Cooperative,MI,PJM,2502.84,3763.14,.,.,6265.98,.,.,.,.,.,12514.19,18815.68,.,.,31329.87,.,.,.,.,.,949.955,412.845,.,.,1362.8,0,0,.,.,0,949.955,412.845,.,.,1362.8,0,0,.,.,0,5,5,.,.,
2017,12390,Metropolitan Edison Co,PA,PJM,101314.648,28760.238,27482.267,0,157557.153,10.474,5.149,3.878,0,19.501,532692.947,413829.58,401739.881,0,1348262.408,10.474,5.149,3.878,0,19.501,5029.166,1027.634,1804.206,0,7861.006,8003.765,1002.727,1168.275,0,10174.767,5029.166,1027.634,1804.206,0,7861.006,8003.765,1002.727,1168.275,0,10174.767,5.258,14.389,14.618,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,12395,Menard Electric Coop,IL,MISO,325,.,.,.,325,.,.,.,.,.,4868,.,.,.,4868,.,.,.,.,.,3,.,.,.,3,1.3,.,.,.,1.3,3,.,.,.,3,1.3,.,.,.,1.3,15,.,.,.,
2017,12539,Midwest Electric Member Corp,NE,WACM,58,79,42.558,0,179.558,0.021,0.031,0.038,0,0.09,870.12,658.723,526.978,0,2055.821,0.021,0.031,0.038,0,0.09,22.107,5.33,2.1,0,29.537,0,0,0,0,0,22.107,5.33,2.1,0,29.537,0,0,0,0,0,15,8.338,30,0,
2017,12541,City of Milford - (IA),IA,SWPP,13.63,332.16,.,.,345.79,0.01,0.05,.,.,0.06,195,5296.07,.,.,5491.07,0.01,0.05,.,.,0.06,3,23.85,.,.,26.85,0.21,5.13,.,.,5.34,3,23.85,.,.,26.85,0.21,5.13,.,.,5.34,14.3,15.94,.,.,
2017,12615,City of Milton-Freewater- (OR),OR,BPAT,65,473,83,.,621,1,2,2,.,5,1365,4730,83,.,6178,1,2,2,.,5,15,66,5,.,86,1,1,.,.,2,15,66,5,.,86,1,1,.,.,2,21,10,1,.,
2017,12626,City of Minden - (NE),NE,SWPP,.,139.9,.,.,139.9,.,0.02,.,.,0.02,.,1536.84,.,.,1536.84,.,0.02,.,.,0.02,.,10.9,.,.,10.9,0.686,1.9,.,.,2.586,.,10.9,.,.,10.9,0.686,1.9,.,.,2.586,.,21.95,.,.,nppdenergywise.com
2017,12647,"ALLETE, Inc.",MN,MISO,10021,55477,.,.,65498,1.8,5.7,.,.,7.5,160152,719361,.,.,879513,1.4,4.7,.,.,6.1,1151.85,2475.45,.,.,3627.3,1463.56,3038.48,.,.,4502.04,1151.85,2475.45,.,.,3627.3,1463.56,3038.48,.,.,4502.04,16,13,.,.,
2017,12660,Village of Minster - (OH),OH,PJM,60,53,9,.,122,0.006,0.017,0.001,.,0.024,322,795,74,.,1191,0.006,0.017,0.001,.,0.024,4,4,0,.,8,24,7,1,.,32,4,4,0,.,8,24,7,1,.,32,5,15,8,.,
2017,12685,Entergy Mississippi Inc,MS,MISO,12108.4,14185.66,.,.,26294.06,2.499,2.604,.,.,5.103,101511.91,205303.59,.,.,306815.5,2.499,2.604,.,.,5.103,1862.742,1343.227,.,.,3205.969,1890.371,1600.385,.,.,3490.756,1862.742,1343.227,.,.,3205.969,1890.371,1600.385,.,.,3490.756,17.247,14.473,.,.,http:www.psc.state.ms.us/trinityview.mspsc.html
2017,12686,Mississippi Power Co,MS,SOCO,7187.49,8318.25,2827.51,0,18333.25,2.77,1.23,0.44,0,4.44,59378.62,127345.59,42412.65,0,229136.86,2.77,1.23,0.44,0,4.44,1180.61,827.53,91.03,0,2099.17,695.1,57.33,4.85,0,757.28,1180.61,827.53,91.03,0,2099.17,695.1,57.33,4.85,0,757.28,8.26,15.31,21.17,0,
2017,12692,"Missoula Electric Coop, Inc",MT,BPAT,369,247,454,0,1070,0,0,0,0,0,9809,2551,4942,0,17302,0,0,0,0,0,95,61,114,0,270,13,8,15,0,36,95,61,114,0,270,13,8,15,0,36,13.498,12,5.109,0,
2017,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,50312.837,95182.936,0,0,145495.773,9.911,16.078,0,0,25.989,503995.52,1257518.642,0,0,1761514.162,9.911,16.078,0,0,25.989,2782.14,8585.5,0,0,11367.64,3774.38,3589.71,0,0,7364.09,2782.14,8585.5,0,0,11367.64,3774.38,3589.71,0,0,7364.09,10,13.2,0,0,KCPL.com
2017,12745,Modesto Irrigation District,CA,BANC,752.6,3138.8,7075.9,0,10967.3,0.3,0.6,1,0,1.9,8799.6,41724.2,99990.1,0,150513.9,0.3,0.6,1,0,1.9,658.5,503.6,299.7,0,1461.8,637.6,383.1,366.4,0,1387.1,658.5,503.6,299.7,0,1461.8,637.6,383.1,366.4,0,1387.1,11.7,13.3,14.1,0,
2017,12789,City of Monmouth - (OR),OR,BPAT,306,210,.,.,516,.,.,.,.,.,6120,4200,.,.,10320,.,.,.,.,.,138,25.5,.,.,163.5,12.5,12.5,.,.,25,138,25.5,.,.,163.5,12.5,12.5,.,.,25,20,20,.,.,www.ci.monmouth.or.us
2017,12796,Monongahela Power Co,WV,PJM,22449,6087,0,0,28536,2.64,0.99,0,0,3.63,170456.957,73210.968,0,0,243667.925,2.64,1,0,0,3.64,2062.333,253.55,0,0,2315.883,943.91,511.396,0,0,1455.306,2062.333,253.55,0,0,2315.883,943.91,511.396,0,0,1455.306,7.593,12.392,11.506,0,http://www.psc.state.wv.us/scripts/WebDocket/ViewDocument.cfm?CaseActivityID=490887&NotType='WebDocket'    
2017,12803,"Monroe County Elec Coop, Inc",IL,MISO,235,.,.,.,235,0.09,.,.,.,0.09,3525,.,.,.,3525,0.09,.,.,.,0.09,24,.,.,.,24,.,.,.,.,.,24,.,.,.,24,.,.,.,.,.,15,.,.,.,
2017,12825,NorthWestern Energy LLC - (MT),MT,NWMT,28703,36710,.,.,65413,.,.,.,.,.,418652,546396,.,.,965048,.,.,.,.,.,938,3754,.,.,4692,4085,2892,.,.,6977,938,3754,.,.,4692,4085,2892,.,.,6977,15,15,.,.,http://psc.mt.gov/For-Regulated-Utilities/Reports?folderId=55204&view=gridview&pageSize=2147483647   
2017,12839,City of Montezuma - (IA),IA,MISO,7.61,15.92,.,.,23.53,0.01,0,.,.,0.01,105,294.25,.,.,399.25,0.01,0,.,.,0.01,1,0.68,.,.,1.68,0.85,1.77,.,.,2.62,1,0.68,.,.,1.68,0.85,1.77,.,.,2.62,13.83,18.48,.,.,
2017,12894,City of Moorhead - (MN),MN,SWPP,357.2,783.5,4113.5,.,5254.2,0.1,0.2,1,.,1.3,5370.5,9618.8,50498.5,.,65487.8,0.1,0.2,1,.,1.3,48.1,57.1,299.8,.,405,15.9,18.8,98.9,.,133.6,48.1,57.1,299.8,.,405,15.9,18.8,98.9,.,133.6,15,12.3,12.3,.,
2017,12900,City of Mora - (MN),MN,MISO,164.2,379.7,379.7,0,923.6,0.017,0.026,0.026,0,0.069,1264.6,5999.5,5999.5,0,13263.6,0.017,0.026,0.026,0,0.069,27,27,27,0,81,33,19,19,0,71,27,27,27,0,81,33,19,19,0,71,7.7,15.8,15.18,0,www.MNCIPdata.com
2017,13038,City of Mt Pleasant - (IA),IA,MISO,39.03,1401.4,.,.,1440.43,0.03,0.23,.,.,0.26,825,19427.55,.,.,20252.55,0.03,0.23,.,.,0.26,10,23.97,.,.,33.97,7.55,132.58,.,.,140.13,10,23.97,.,.,33.97,7.55,132.58,.,.,140.13,21.13,13.86,.,.,cityofmountpleasantiowa.org
2017,13058,"Mountain View Elec Assn, Inc",CO,WACM,641.5,661.5,.,.,1303,1.05,0.3,.,.,1.35,9625.35,9927.75,.,.,19553.1,1.05,0.3,.,.,1.35,115.5,58.8,.,.,174.3,17.85,18.9,.,.,36.75,115.5,58.8,.,.,174.3,17.85,18.9,.,.,36.75,15,15,15,.,
