|Data Year|,|Utility Number|,|Utility Name|,|Ownership|,|State|,|BA_CODE|,|Total Revenue (Thousand Dollars)|,|Total Sales (MWh)|,|Total Customers|,|Water Heater|,|Net Metering|,|Demand Side Management|,|Time Based Programs|
2015,16951.0,Seville Board of Public Affairs,Municipal,OH,PJM,6047,84156,1844, ,Y,N,N
2015,17098.0,Village of Shiloh - (OH),Municipal,OH,PJM,550.7,5177,280, ,N,N,N
2015,17588.0,South Vienna Corporation,Municipal,OH,PJM,498,4794,237, ,N,N,N
2015,17865.0,City of St Clairsville - (OH),Municipal,OH,PJM,5877,51177,2978, ,N,N,N
2015,18393.0,Village of Sycamore - (OH),Municipal,OH,PJM,1100,9832,518, ,N,N,N
2015,18944.0,Village of Tontogany - (OH),Municipal,OH,PJM,504,4921,237, ,N,N,N
2015,19176.0,"Tricounty Rural Elec Coop, Inc",Cooperative,OH,PJM,8667,75143,4374, ,N,N,N
2015,19805.0,Village of Versailles - (OH),Municipal,OH,PJM,6519,62691,1824, ,N,N,N
2015,20223.0,Village of Waynesfield - (OH),Municipal,OH,PJM,793,7176,507, ,N,N,N
2015,20313.0,Village of Wellington - (OH),Municipal,OH,PJM,7944,79267,3036, ,N,N,N
2015,20471.0,Village of Wharton - (OH),Municipal,OH,PJM,180,2128,174, ,N,N,N
2015,20977.0,City of Woodsfield - (OH),Municipal,OH,PJM,2298.7,23079,1446, ,N,N,N
2015,20979.0,Village of Woodville - (OH),Municipal,OH,PJM,1708,12447,1005, ,N,N,N
2015,588.0,Anadarko Public Works Authority,Municipal,OK,SWPP,7176,42057,2607, ,N,N,N
2015,1800.0,City of Blackwell - (OK),Municipal,OK,SWPP,6231,56746,3452, ,N,N,N
2015,2268.0,Town of Braman - (OK),Municipal,OK,SWPP,169.7,1902,169, ,N,N,N
2015,2553.0,City of Burlington - (OK),Municipal,OK,SWPP,184.5,2464,76, ,N,N,N
2015,3986.0,City of Collinsville - (OK),Municipal,OK,SWPP,4020,49220,3303, ,N,N,N
2015,4078.0,City of Comanche - (OK),Municipal,OK,SWPP,1617.8,13576,832, ,N,N,N
2015,4319.0,Copan Public Works Authority,Municipal,OK,SWPP,548.5,5100,342, ,N,N,N
2015,4344.0,City of New Cordell - (OK),Municipal,OK,AECI,2168,20846,1462, ,N,N,N
2015,5741.0,City of Eldorado - (OK),Municipal,OK,SWPP,300,1816,255, ,N,N,N
2015,6152.0,City of Fairview - (OK),Municipal,OK,SWPP,3194.6,32378,1965, ,N,N,N
2015,6618.0,Town of Fort Supply - (OK),Municipal,OK,SWPP,231.6,1955,210, ,N,N,N
2015,6750.0,City of Frederick - (OK),Municipal,OK,SWPP,4571,50355,2071, ,N,N,N
2015,7048.0,City of Geary - (OK),Municipal,OK,SWPP,1054,9472,693, ,N,N,N
2015,7441.0,Goltry Public Works Authority,Municipal,OK,SWPP,244,1709,166, ,N,N,N
2015,7501.0,City of Granite - (OK),Municipal,OK,SWPP,759.7,5745,662, ,Y,N,N
2015,8183.0,Harmon Electric Assn Inc,Cooperative,OK,SWPP,7645.4,69688,3125, ,N,N,Y
2015,8799.0,City of Hominy - (OK),Municipal,OK,SWPP,1814,18894,1391, ,N,N,N
2015,10320.0,City of Kingfisher - (OK),Municipal,OK,AECI,5333,50900,2273, ,N,N,N
2015,10777.0,Town of Laverne - (OK),Municipal,OK,SWPP,1151.2,11232,780, ,N,N,N
2015,10970.0,City of Lexington - (OK),Municipal,OK,SWPP,1235,10393,972, ,N,N,N
2015,11058.0,City of Lindsay - (OK),Municipal,OK,SWPP,2828,29779,1494, ,N,N,N
2015,11541.0,City of Manitou - (OK),Municipal,OK,SWPP,178.4,2149,87, ,N,N,N
2015,11578.0,Town of Mannford - (OK),Municipal,OK,SWPP,3207,36452,1072, ,N,N,N
2015,11691.0,City of Marlow - (OK),Municipal,OK,SWPP,2994,38863,2277, ,N,N,N
2015,12892.0,City of Mooreland - (OK),Municipal,OK,SWPP,944.7,10572,667, ,N,N,N
2015,13530.0,City of Newkirk - (OK),Municipal,OK,SWPP,1475,21246,1411, ,N,N,N
2015,13966.0,City of Olustee,Municipal,OK,SWPP,352,2804,289, ,N,N,N
2015,14057.0,Okeene Public Works Authority,Municipal,OK,SWPP,1893,20901,686, ,N,N,N
2015,14176.0,City of Orlando - (OK),Municipal,OK,SWPP,114,1076,92, ,N,N,N
2015,14583.0,City of Pawnee - (OK),Municipal,OK,SWPP,2214,21267,1343, ,N,N,N
2015,14829.0,City of Perry - (OK),Municipal,OK,SWPP,6203,66443,3313, ,N,N,N
2015,15515.0,City of Purcell - (OK),Municipal,OK,SPA,6105,53955,2845, ,N,N,N
2015,15923.0,City of Pond Creek - (OK),Municipal,OK,SWPP,881,7716,586, ,N,N,N
2015,16487.0,Town of Ryan - (OK),Municipal,OK,SWPP,574.1,4267,393, ,N,N,N
2015,17286.0,City of Skiatook - (OK),Municipal,OK,SWPP,6773.3,67772,3689, ,N,N,N
2015,17553.0,Town of South Coffeyville - (OK),Municipal,OK,SWPP,854,9352,489, ,N,N,N
2015,17802.0,Town of Spiro - (OK),Municipal,OK,SWPP,1607,17671,1088, ,N,N,N
2015,18224.0,City of Stroud - (OK),Municipal,OK,SWPP,3287,27720,1329, ,N,N,N
2015,18524.0,Tecumseh Utility Authority,Municipal,OK,SWPP,3753.8,32618,2260, ,N,N,N
2015,19025.0,City of Tonkawa - (OK),Municipal,OK,SWPP,3044,29503,1500, ,N,N,N
2015,19719.0,City of Yale - (OK),Municipal,OK,SWPP,1161,8539,700, ,N,N,N
2015,20061.0,Walters Public Works Authority,Municipal,OK,SWPP,2043,17869,1252, ,N,N,N
2015,20196.0,City of Watonga - (OK),Municipal,OK,SWPP,2896,24654,1529, ,N,N,N
2015,20227.0,City of Waynoka - (OK),Municipal,OK,SWPP,1207,13792,846, ,N,N,N
2015,20502.0,City of Wetumka - (OK),Municipal,OK,SWPP,1105.5,8395,595, ,N,N,N
2015,21066.0,City of Wynnewood - (OK),Municipal,OK,SWPP,1497,15013,1150, ,N,N,N
2015,3136.0,City of Cascade Locks - (OR),Municipal,OR,BPAT,1518,18804,824, ,N,N,N
2015,5354.0,City of Drain - (OR),Municipal,OR,BPAT,1337.3,15073,736, ,N,N,N
2015,20385.0,West Oregon Electric Coop Inc,Cooperative,OR,BPAT,10219,61981,4302, ,Y,N,N
2015,1618.0,Borough of Berlin - (PA),Municipal,PA,PJM,2265.5,21445,1150, ,N,N,N
2015,1823.0,Borough of Blakely - (PA),Municipal,PA,PJM,5744,34101,3520, ,N,N,N
2015,3170.0,Borough of Catawissa,Municipal,PA,PJM,1662,9463,844, ,N,N,N
2015,5442.0,Borough of Duncannon - (PA),Municipal,PA,PJM,1196,10531,1128, ,N,N,N
2015,5586.0,Borough of East Conemaugh,Municipal,PA,PJM,689,5288,720, ,N,N,N
2015,5828.0,Borough of Ellwood City - (PA),Municipal,PA,PJM,7176,50385,4069, ,N,N,N
2015,7256.0,Borough of Girard - (PA),Municipal,PA,PJM,3599,27902,1552, ,N,N,N
2015,7359.0,Borough of Goldsboro - (PA),Municipal,PA,PJM,681,5410,386, ,N,N,N
2015,7719.0,Borough of Grove City - (PA),Municipal,PA,PJM,7900,61371,3036, ,Y,N,N
2015,8254.0,Borough of Hatfield- (PA),Municipal,PA,PJM,3126,22377,1524, ,N,N,N
2015,8826.0,Hooversville Boro Elec Lgt Co,Municipal,PA,PJM,474,3366,372, ,N,N,N
2015,10494.0,Borough of Kutztown - (PA),Municipal,PA,PJM,6789,41788,2493, ,Y,N,N
2015,10882.0,Borough of Lehighton - (PA),Municipal,PA,PJM,6728,45615,2422, ,N,N,N
2015,10959.0,Borough of Lewisberry - (PA),Municipal,PA,PJM,328.9,2515,192, ,N,N,N
2015,12474.0,Borough of Middletown - (PA),Municipal,PA,PJM,8230,74061,3966, ,N,N,N
2015,12523.0,Borough of Mifflinburg - (PA),Municipal,PA,PJM,5342,41800,1862, ,N,N,N
2015,12817.0,Mont Alto Borough,Municipal,PA,PJM,1029,10114,690, ,N,N,N
2015,13205.0,"New Enterprise R E C, Inc",Cooperative,PA,PJM,5913,50616,4803, ,Y,Y,N
2015,13489.0,Borough of New Wilmington - (PA),Municipal,PA,PJM,2642,18994,734, ,N,N,N
2015,14124.0,Borough of Olyphant - (PA),Municipal,PA,PJM,3827.8,23090,2669, ,Y,N,N
2015,14792.0,Borough of Perkasie - (PA),Municipal,PA,PJM,9455,56482,3887, ,Y,N,N
2015,15104.0,Borough of Pitcairn - (PA),Municipal,PA,PJM,1940.3,12971,1792, ,N,N,N
2015,16375.0,Borough of Royalton - (PA),Municipal,PA,PJM,693.2,5117,546, ,N,N,N
2015,16780.0,Borough of Schuylkill Haven - (PA),Municipal,PA,PJM,6224,47073,2990, ,N,N,N
2015,16853.0,Borough of St Clair - (PA),Municipal,PA,PJM,3813.3,22211,1861, ,N,N,N
2015,17337.0,Borough of Smethport - (PA),Municipal,PA,PJM,1680,13007,1038, ,N,N,N
2015,18284.0,Borough of Summerhill - (PA),Municipal,PA,PJM,335,3104,300, ,N,N,N
2015,18456.0,Borough of Tarentum - (PA),Municipal,PA,PJM,4040.5,33093,2673, ,N,N,N
2015,20070.0,Borough of Wampum,Municipal,PA,PJM,542,3936,412, ,N,N,N
2015,20206.0,Borough of Watsontown - (PA),Municipal,PA,PJM,2169,12208,1073, ,N,N,N
2015,20232.0,Borough of Weatherly - (PA),Municipal,PA,PJM,2527,23737,1176, ,N,N,N
2015,21160.0,Borough of Zelienople - (PA),Municipal,PA,PJM,4934,29847,2251, ,Y,N,N
2015,40223.0,Warren Electric Coop Inc,Cooperative,PA,PJM,8856,56697,8791, ,N,Y,N
2015,40291.0,"Sullivan County R E C, Inc - (PA)",Cooperative,PA,PJM,8612,52620,5936, ,Y,Y,N
2015,34.0,City of Abbeville - (SC),Municipal,SC,DUK,7500,60912,3452, ,Y,N,N
2015,1170.0,Bamberg Board of Public Works,Municipal,SC,SC,5100.8,47587,1914, ,N,N,N
2015,5402.0,City of Due West - (SC),Municipal,SC,DUK,1315,12947,360, ,N,N,N
2015,12006.0,Town of McCormick - (SC),Municipal,SC,SCEG,2097,17341,887, ,N,N,N
2015,15433.0,Town of Prosperity - (SC),Municipal,SC,DUK,1274,10826,814, ,N,N,N
2015,20490.0,City of Westminster - (SC),Municipal,SC,DUK,3552,25813,1509, ,N,N,N
2015,20826.0,Town of Winnsboro - (SC),Municipal,SC,SCEG,6783,63242,3235, ,N,N,N
2015,831.0,City of Arlington - (SD),Municipal,SD,SWPP,1304,11391,589, ,Y,Y,N
2015,1004.0,City of Aurora - (SD),Municipal,SD,SWPP,571,4574,344, ,N,N,N
2015,1080.0,City of Badger - (SD),Municipal,SD,MISO,165,1436,89, ,N,Y,N
2015,1698.0,City of Big Stone City - (SD),Municipal,SD,MISO,976.2,12834,384, ,N,Y,N
2015,2448.0,City of Bryant - (SD),Municipal,SD,SWPP,500,3697,241, ,N,N,N
2015,2534.0,City of Burke - (SD),Municipal,SD,SWPP,664.9,6735,495, ,N,N,N
2015,3633.0,City of McLaughlin - (SD),Municipal,SD,SWPP,618,6331,372, ,N,N,N
2015,3735.0,City of Colman - (SD),Municipal,SD,MISO,992,9406,319, ,Y,Y,N
2015,5771.0,City of Elk Point,Municipal,SD,SWPP,1707.1,17441,950, ,N,N,N
2015,5995.0,City of Estelline - (SD),Municipal,SD,SWPP,644.1,6958,404, ,N,Y,N
2015,6157.0,City of Faith - (SD),Municipal,SD,SWPP,575,5395,275, ,N,N,N
2015,7712.0,City of Groton - (SD),Municipal,SD,SWPP,1335,16372,775, ,N,Y,N
2015,8379.0,City of Hecla,Municipal,SD,SWPP,337,3550,309, ,Y,Y,N
2015,8919.0,City of Howard - (SD),Municipal,SD,MISO,1219,12647,636, ,N,Y,N
2015,10329.0,"Kingsbury Electric Coop, Inc",Cooperative,SD,SWPP,3123,23832,1077, ,N,Y,N
2015,13685.0,"Niobrara Electric Assn, Inc",Cooperative,SD,WACM,18,115,15, ,N,N,Y
2015,14138.0,City of Onida - (SD),Municipal,SD,SWPP,868,10928,479, ,N,N,N
2015,14489.0,City of Parker - (SD),Municipal,SD,SWPP,1093,10196,585, ,Y,Y,N
2015,15134.0,City of Plankinton - (SD),Municipal,SD,SWPP,782,9662,443, ,N,N,N
2015,17593.0,"Southeast Electric Coop, Inc",Cooperative,SD,SWPP,24,182,21, ,Y,N,N
2015,19333.0,City of Tyndall - (SD),Municipal,SD,SWPP,1051,13851,628, ,N,N,N
2015,20359.0,City of Wessington Springs,Municipal,SD,SWPP,1079,10404,617, ,Y,N,N
2015,26120.0,Town of Langford- (SD),Municipal,SD,SWPP,355,3203,201, ,N,Y,N
2015,40435.0,City of White - (SD),Municipal,SD,SWPP,434,3804,289, ,Y,N,N
2015,40604.0,Heartland Consumers Power Dist,Political Subdivision,SD,SWPP,769.2,7131,3, ,N,N,N
2015,1287.0,City of Bartlett - (TX),Municipal,TX,ERCO,1128,9015,608, ,N,N,N
2015,1324.0,City of Bastrop - (TX),Municipal,TX,ERCO,7533,69212,2675, ,N,N,N
2015,1519.0,City of Bellville - (TX),Municipal,TX,ERCO,7065,61155,2787, ,N,N,N
2015,2050.0,City of Bowie - (TX),Municipal,TX,ERCO,8719,71888,3333, ,N,N,N
2015,2135.0,City of Brady - (TX),Municipal,TX,ERCO,8117,63810,2999, ,N,N,N
2015,2210.0,City of Bridgeport - (TX),Municipal,TX,ERCO,6819,52991,2315, ,N,N,N
2015,2404.0,City of Brownfield - (TX),Municipal,TX,SWPP,8073,69631,4151, ,Y,N,N
2015,2559.0,City of Burnet - (TX),Municipal,TX,ERCO,9768,80199,2942, ,N,N,N
2015,2800.0,City of Caldwell,Municipal,TX,MISO,5550.3,55548,2051, ,N,N,N
2015,3168.0,City of Castroville - (TX),Municipal,TX,ERCO,1912,30150,1455, ,N,N,Y
2015,3923.0,City of Coleman - (TX),Municipal,TX,ERCO,6024,36192,2438, ,N,N,N
2015,5744.0,City of Electra - (TX),Municipal,TX,SWPP,2701,20810,1295, ,N,N,N
2015,6203.0,City of Farmersville - (TX),Municipal,TX,ERCO,3335.7,29857,1562, ,N,N,N
2015,6396.0,City of Flatonia - (TX),Municipal,TX,ERCO,4204.4,29330,1068, ,N,N,N
2015,6472.0,City of Floydada - (TX),Municipal,TX,SWPP,2073,17502,1312, ,N,N,N
2015,7184.0,City of Giddings - (TX),Municipal,TX,ERCO,5957,55562,2667, ,N,N,N
2015,7368.0,City of Goldthwaite - (TX),Municipal,TX,ERCO,2495,19772,1229, ,N,N,N
2015,7370.0,City of Gonzales - (TX),Municipal,TX,ERCO,8706.9,87677,3092, ,N,N,N
2015,7419.0,City of Goldsmith - (TX),Municipal,TX,ERCO,600,4653,257, ,N,N,N
2015,7480.0,City of Granbury - (TX),Municipal,TX,ERCO,10990,93693,3304, ,N,N,N
2015,7958.0,City of Hallettsville - (TX),Municipal,TX,ERCO,4329,42415,1650, ,N,N,N
2015,8183.0,Harmon Electric Assn Inc,Cooperative,TX,SWPP,642.5,3835,462, ,N,N,Y
2015,8359.0,City of Hearne - (TX),Municipal,TX,ERCO,5659.2,40337,2329, ,N,N,N
2015,8432.0,City of Hemphill - (TX),Municipal,TX,MISO,2440.8,17127,749, ,N,N,N
2015,8435.0,City of Hempstead - (TX),Municipal,TX,ERCO,5401,44913,2373, ,N,N,Y
2015,8801.0,City of Hondo - (TX),Municipal,TX,ERCO,10002,80807,3331, ,N,N,N
2015,9422.0,J-A-C Electric Coop Inc,Cooperative,TX,ERCO,8727,87396,5873, ,N,N,N
2015,10359.0,Kirbyville Light & Power Co,Municipal,TX,MISO,2433,22362,1336, ,N,N,N
2015,10532.0,City of La Grange - (TX),Municipal,TX,ERCO,6357,65116,3061, ,N,N,N
2015,10969.0,City of Lexington - (TX),Municipal,TX,ERCO,1274,11029,600, ,N,N,N
2015,11097.0,City of Livingston - (TX),Municipal,TX,MISO,10030,85321,3312, ,N,N,N
2015,11103.0,City of Llano - (TX),Municipal,TX,ERCO,4972,43102,1925, ,Y,N,N
2015,11316.0,City of Luling - (TX),Municipal,TX,ERCO,6612.8,60008,2727, ,N,N,N
2015,11793.0,City of Mason - (TX),Municipal,TX,ERCO,3663,25942,1509, ,N,N,N
2015,13025.0,City of Moulton - (TX),Municipal,TX,ERCO,1243,11779,646, ,N,N,N
2015,13603.0,City of Newton - (TX),Municipal,TX,MISO,2328.7,20829,1029, ,N,N,N
2015,16175.0,City of Robstown - (TX),Municipal,TX,ERCO,12155,94268,4562, ,N,N,N
2015,16605.0,City of San Augustine - (TX),Municipal,TX,MISO,2853,21627,1085, ,N,N,N
2015,16647.0,City of Sanger - (TX),Municipal,TX,ERCO,7980,64811,2534, ,Y,N,N
2015,16765.0,City of Schulenburg - (TX),Municipal,TX,ERCO,7356,62708,1843, ,N,N,N
2015,16961.0,City of Seymour - (TX),Municipal,TX,ERCO,3757,26165,1597, ,N,N,N
2015,17101.0,City of Shiner - (TX),Municipal,TX,ERCO,4153,39137,1358, ,N,N,N
2015,17453.0,City of Smithville - (TX),Municipal,TX,ERCO,4983,39061,2132, ,N,N,N
2015,18933.0,City of Timpson - (TX),Municipal,TX,ERCO,1634,14013,642, ,N,N,N
2015,19264.0,City of Tulia,Municipal,TX,SWPP,3231.5,28231,2122, ,N,N,N
2015,19952.0,City of Waelder - (TX),Municipal,TX,ERCO, , , , ,N,N,N
2015,20331.0,City of Weimar - (TX),Municipal,TX,ERCO,3821,32330,1233, ,N,N,N
2015,20588.0,City of Whitesboro - (TX),Municipal,TX,ERCO,3624.9,31977,1977, ,N,N,N
2015,21108.0,City of Yoakum - (TX),Municipal,TX,ERCO,9335.3,82133,3561, ,N,N,N
2015,28981.0,City of San Saba - (TX),Municipal,TX,ERCO,1249,27454,1642, ,N,N,N
2015,1434.0,Beaver City Corporation,Municipal,UT,PACE,2277,29121,1916, ,N,N,N
2015,1839.0,City of Blanding - (UT),Municipal,UT,PACE,2575.7,26465,1793, ,Y,N,N
2015,5932.0,City of Ephraim - (UT),Municipal,UT,PACE,3131,35770,2254, ,Y,N,N
2015,6154.0,Fairview City Corporation,Municipal,UT,PACE,730,7270,825, ,N,N,N
2015,6316.0,Fillmore City Corporation,Municipal,UT,PACE,2521.2,33032,1164, ,Y,N,N
2015,8428.0,City of Helper - (UT),Municipal,UT,PACE,948,11275,1065, ,N,N,N
2015,8714.0,Town of Holden - (UT),Municipal,UT,PACE,103,198,234, ,N,N,N
2015,9995.0,Kanosh Town Corporation,Municipal,UT,PACE,203,2852,272, ,N,N,N
2015,10978.0,Levan Town Corporation - (UT),Municipal,UT,PACE,376,4791,340, ,N,Y,N
2015,11588.0,City of Manti - (UT),Municipal,UT,PACE,1817,19203,1419, ,Y,Y,N
2015,12289.0,Meadow Town Corporation,Municipal,UT,PACE, , , , ,N,N,N
2015,12797.0,City of Monroe - (UT),Municipal,UT,PACE,894,12308,1141, ,N,N,N
2015,12928.0,Morgan City - (UT),Municipal,UT,PACE,1808,18328,1762, ,Y,N,N
2015,13037.0,City of Mt Pleasant - (UT),Municipal,UT,PACE,2347,20782,2218, ,Y,N,N
2015,13388.0,Nephi City Corporation,Municipal,UT,PACE,7093.8,98607,2305, ,Y,N,N
2015,14022.0,Town of Oak City - (UT),Municipal,UT,PACE,211,3060,280, ,N,N,N
2015,14198.0,Price Municipal Corporation,Municipal,UT,PACE,7073,71312,5174, ,N,N,N
2015,14443.0,Town of Paragonah - (UT),Municipal,UT,PACE,196,1985,257, ,N,N,N
2015,14512.0,Parowan City Corporation,Municipal,UT,PACE,1392.2,16034,1754, ,N,N,N
2015,16557.0,Salem City Corporation - (UT),Municipal,UT,PACE,3186,32813,2285, ,Y,N,N
2015,16648.0,City of Santa Clara - (UT),Municipal,UT,PACE,3240.3,36139,2343, ,Y,N,N
2015,17844.0,Spring City Corporation,Municipal,UT,PACE,419,4144,580, ,Y,N,N
2015,21514.0,"Flowell Electric Assn, Inc",Cooperative,UT,WACM,2612,34983,498, ,Y,N,N
2015,40433.0,City of Enterprise - (UT),Municipal,UT,PACE,857.2,8761,615, ,N,N,N
2015,1795.0,Town of Blackstone - (VA),Municipal,VA,PJM,4090,38767,2011, ,N,N,N
2015,5794.0,Town of Elkton,Municipal,VA,PJM,1872,18369,1077, ,N,N,N
2015,15982.0,Town of Richlands - (VA),Municipal,VA,PJM,5510.6,63693,2519, ,N,N,N
2015,19978.0,Town of Wakefield - (VA),Municipal,VA,PJM,1393,12956,517, ,N,N,N
2015,1299.0,"Barton Village, Inc",Municipal,VT,ISNE,2441,14090,2170, ,Y,N,N
2015,5915.0,Village of Enosburg Falls - (VT),Municipal,VT,ISNE,4100.6,26932,1727, ,Y,N,N
2015,9144.0,Village of Hyde Park - (VT),Municipal,VT,ISNE,2033.1,11078,1387, ,Y,N,N
2015,9610.0,Village of Jacksonville - (VT),Municipal,VT,ISNE,836,4888,698, ,Y,N,N
2015,9806.0,Village of Johnson - (VT),Municipal,VT,ISNE,2318.9,13206,943, ,Y,N,N
2015,14261.0,Village of Orleans - (VT),Municipal,VT,ISNE,1872,13050,669, ,Y,N,N
2015,287.0,"Alder Mutual Light Co, Inc",Cooperative,WA,BPAT,281.3,4700,288, ,N,N,N
2015,3459.0,City of Chewelah,Municipal,WA,AVA,1514,20655,1282, ,N,N,N
2015,4414.0,City of Coulee Dam - (WA),Municipal,WA,BPAT,820.5,15747,610, ,Y,N,N
2015,5631.0,Town of Eatonville - (WA),Municipal,WA,BPAT,1677,25230,1198, ,N,N,N
2015,10326.0,PUD No 1 of Kittitas County,Political Subdivision,WA,BPAT,8553,92876,4284, ,Y,N,N
2015,11965.0,City of McCleary - (WA),Municipal,WA,BPAT,2207.9,30007,1179, ,N,N,N
2015,12616.0,City of Milton - (WA),Municipal,WA,BPAT,3587.7,55562,3476, ,N,N,N
2015,13387.0,"Nespelem Valley Elec Coop, Inc",Cooperative,WA,BPAT,4211.1,61087,1504, ,N,N,N
2015,14771.0,PUD No 1 of Asotin County,Municipal,WA,BPAT,15.9,310,3, ,N,N,N
2015,15327.0,PUD No 1 of Wahkiakum County,Political Subdivision,WA,BPAT,3424,38088,2456, ,N,N,N
2015,16462.0,Town of Ruston - (WA),Municipal,WA,TPWR,524.7,5661,525, ,N,N,N
2015,18282.0,City of Sumas - (WA),Municipal,WA,PSEI,1997,31788,845, ,Y,N,N
2015,22355.0,PUD No 1 of Mason County,Political Subdivision,WA,BPAT,7333,68192,5185, ,Y,N,N
2015,765.0,City of Arcadia - (WI),Municipal,WI,MISO,7881,87475,1565, ,N,N,N
2015,792.0,City of Argyle - (WI),Municipal,WI,MISO,683.7,6478,493, ,N,N,N
2015,1278.0,City of Barron - (WI),Municipal,WI,MISO,6303.8,78146,1828, ,Y,N,Y
2015,1522.0,Village of Belmont - (WI),Municipal,WI,MISO,1991.9,23189,680, ,N,N,N
2015,1585.0,Village of Benton - (WI),Municipal,WI,MISO,459,5054,536, ,N,N,N
2015,1765.0,Village of Black Earth - (WI),Municipal,WI,MISO,2037,17774,1367, ,N,N,N
2015,1866.0,Bloomer Electric & Water Co,Municipal,WI,MISO,4468,53993,2027, ,N,N,N
2015,2759.0,Village of Cadott - (WI),Municipal,WI,MISO,1304,12868,826, ,N,N,N
2015,3156.0,Village of Cashton - (WI),Municipal,WI,MISO,1384,17632,624, ,N,N,N
2015,3298.0,Village of Centuria - (WI),Municipal,WI,MISO,609.5,5722,441, ,N,N,N
2015,4369.0,City of Cornell,Municipal,WI,MISO,1266,12142,866, ,N,N,N
2015,4627.0,City of Cumberland - (WI),Municipal,WI,MISO,4141.9,36676,1378, ,N,N,N
2015,5834.0,City of Elroy - (WI),Municipal,WI,MISO,2178.9,22409,849, ,N,N,N
2015,6274.0,City of Fennimore - (WI),Municipal,WI,MISO,2967.3,32722,1442, ,Y,N,N
2015,7665.0,Village of Gresham - (WI),Municipal,WI,MISO,2598,23278,1157, ,N,N,N
2015,8336.0,Village of Hazel Green - (WI),Municipal,WI,MISO,938,8111,635, ,N,N,N
2015,10243.0,City of Kiel - (WI),Municipal,WI,MISO,8108.2,83533,2638, ,Y,N,N
2015,10525.0,La Farge Municipal Electric Co,Municipal,WI,MISO,818.9,7360,583, ,Y,N,N
2015,11895.0,Village of Mazomanie - (WI),Municipal,WI,MISO,3423,34682,904, ,Y,N,Y
2015,12336.0,Village of Merrillan - (WI),Municipal,WI,MISO,355,4068,428, ,N,N,N
2015,13466.0,City of New Lisbon,Municipal,WI,MISO,2377,24634,870, ,N,N,N
2015,14451.0,Village of Pardeeville - (WI),Municipal,WI,MISO,2187,20696,1326, ,N,N,N
2015,15385.0,City of Princeton - (WI),Municipal,WI,MISO,1152,10014,958, ,N,N,N
2015,15983.0,Richland Electric Coop,Cooperative,WI,MISO,7400,47489,3759, ,Y,Y,N
2015,16680.0,Village of Sauk City - (WI),Municipal,WI,MISO,3679.5,32524,1857, ,N,N,Y
2015,17130.0,City of Shullsburg - (WI),Municipal,WI,MISO,1129.3,10687,750, ,Y,N,N
2015,17811.0,City of Spooner - (WI),Municipal,WI,MISO,2919,29603,1922, ,N,N,N
2015,18200.0,Village of Stratford - (WI),Municipal,WI,MISO,1540.5,17112,853, ,N,N,N
2015,19114.0,Village of Trempealeau - (WI),Municipal,WI,MISO,1821,13973,1274, ,Y,N,N
2015,19867.0,Village of Viola - (WI),Municipal,WI,MISO,542,4441,412, ,N,N,N
2015,20153.0,"Washington Island El Coop, Inc",Cooperative,WI,MISO,1745.9,8930,1075, ,N,N,N
2015,20844.0,Wisconsin Dells Electric Util,Municipal,WI,MISO,6789,66641,2032, ,N,N,N
2015,20924.0,Wonewoc Electric & Water Util,Municipal,WI,MISO,498.8,4610,483, ,N,N,Y
2015,8192.0,"Harrison Rural Elec Assn, Inc",Cooperative,WV,PJM,14590,99082,6712, ,Y,N,N
2015,13471.0,City of New Martinsville - (WV),Municipal,WV,PJM,3645,32057,1739, ,N,N,N
2015,14954.0,Philippi Municipal Electric,Municipal,WV,PJM,3476,40387,1693, ,N,N,N
2015,1779.0,Town of Basin - (WY),Municipal,WY,PACE,1596,11333,947, ,N,N,N
2015,4981.0,City of Deaver - (WY),Municipal,WY,PACE,77,784,84, ,N,N,N
2015,6509.0,Town of Fort Laramie- (WY),Municipal,WY,WACM,166.5,1172,145, ,N,N,N
2015,7759.0,Town of Guernsey - (WY),Municipal,WY,WACM,1270.6,12987,882, ,N,N,N
2015,11099.0,Town of Lingle - (WY),Municipal,WY,WACM,456.7,3252,300, ,N,N,N
2015,11330.0,Town of Lusk - (WY),Municipal,WY,WACM,1684,17041,1171, ,N,N,N
2015,13685.0,"Niobrara Electric Assn, Inc",Cooperative,WY,WACM,9888,79284,2099, ,N,N,Y
2015,15051.0,City of Pine Bluffs - (WY),Municipal,WY,WACM,938.5,10273,772, ,N,N,N
2015,15294.0,City of Powell - (WY),Municipal,WY,WACM,6213,50023,3131, ,Y,N,N
2015,17593.0,"Southeast Electric Coop, Inc",Cooperative,WY,WAUW,25,228,11, ,Y,N,N
2015,20506.0,"Wheatland Rural Elec Assn, Inc",Cooperative,WY,WACM,12987,119728,3761, ,Y,N,N
2015,20512.0,Town of Wheatland - (WY),Municipal,WY,WACM,4037,35823,2534, ,N,N,N
2015,21664.0,Willwood Light & Power Company,Cooperative,WY,PACE,138,922,46, ,N,N,N
2015,31516.0,Midvale Irrigation District,Political Subdivision,WY,PACE,3,70,6, ,N,N,N
These entities are one of the elements used in the state Adjustment lines in the Sales to Ultimate Customers file.,,,,,,,,,,,,
