|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2015,11581,City of Manning,IA,SWPP,271,.,347,.,618,0,.,0.1,.,0.1,1893,.,6878,.,8771,0,.,0.1,.,0.1,6,.,23,.,29,2,.,1,.,3,6,.,23,.,29,2,.,2,.,3,7,.,20,.,
2015,11646,City of Marietta - (GA),GA,SOCO,40,.,.,.,40,.,.,.,.,.,475,.,.,.,475,.,.,.,.,.,5,.,.,.,5,.,.,.,.,.,13,.,.,.,13,.,.,.,.,.,7.6,.,.,.,
2015,11701,City of Marquette - (MI),MI,MISO,591,2136,.,.,2727,.,.,.,.,.,7087,25630,.,.,32717,.,.,.,.,.,44,111,.,.,155,73,134,.,.,207,44,111,.,.,155,73,134,.,.,207,12,12,.,.,
2015,11713,City of Marshall - (MI),MI,MISO,187,567,.,.,754,0.3,0.7,.,.,1,1870,5670,.,.,7540,0.3,0.7,.,.,1,25,33,.,.,58,3,3,.,.,6,25,33,.,.,58,3,3,.,.,6,10,10,.,.,www.cityofmarshall.com
2015,11731,City of Marshall - (MN),MN,MISO,408,1061,238,0,1707,0.3,0.3,0.1,0,0.7,3725,20991,3372,0,28088,0.3,0.3,0.1,0,0.7,100,95,20,0,215,46,35,7,0,88,100,95,20,0,215,46,35,7,0,88,9.12,19.79,14.15,0,
2015,11804,Massachusetts Electric Co,MA,ISNE,355045,245273,150328,.,750646,47,38,23,.,108,2934357,3266387,2001979,.,8202723,47,38,23,.,108,93746,75193,46086,.,215025,28566,13845,8486,.,50897,93746,75193,46086,.,215025,28566,13845,8486,.,50897,8.265,13.317,13.317,.,
2015,11811,Town of Massena - (NY),NY,NYIS,151,120,.,.,271,0.1,0.2,.,.,0.3,1307,1759,.,.,3066,0.1,0.2,.,.,0.3,13,5,.,.,18,23,35,.,.,58,15,25,.,.,40,100,75,.,.,175,8.66,14.66,.,., 
2015,11989,McCone Electric Coop Inc,MT,WAUW,87,.,.,.,87,0.3,.,.,.,0.3,1598,.,.,.,1598,6.1,.,.,.,6.1,9,.,.,.,9,50,.,.,.,50,9,.,.,.,9,50,.,.,.,50,18.37,.,.,.,
2015,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20,.,.,.,
2015,12187,City of McMinnville - (OR),OR,BPAT,744,1253,14,0,2011,.,.,.,.,.,21124,8949,172,0,30245,.,.,.,.,.,236,176,4,0,416,68,114,1,0,183,236,176,4,0,416,68,114,1,0,183,28.38,7.14,12,0,
2015,12199,Montana-Dakota Utilities Co,MT,SWPP,1,15,.,.,16,.,.,.,.,.,7,188,.,.,195,.,.,.,.,.,1,1,.,.,2,.,8,.,.,8,1,1,.,.,2,.,8,.,.,8,10,10,.,.,
2015,12286,Melrose Public Utilities,MN,MISO,87,194,303,.,584,.,.,.,.,.,951,2305,3605,.,6861,.,.,.,.,.,8,8,12,.,28,7,7,11,.,25,8,8,12,.,28,7,7,11,.,25,10.9,11.9,11.9,.,
2015,12312,Merced Irrigation District,CA,CISO,6,95,92,.,193,.,.,.,.,.,6,95,92,.,193,.,.,.,.,.,7,7,6,.,20,.,.,.,.,.,7,7,6,.,20,.,.,.,.,.,10,10,1,.,
2015,12341,MidAmerican Energy Co,IA,MISO,111890,65712,132942,.,310544,28.2,10.1,18.6,.,56.9,880912,1130277,2076312,.,4087501,22.21,8.71,14.53,.,45.45,20686,5370,23452,.,49508,6315,2326,4676,.,13317,20686,5370,23452,.,49508,6315,2326,4676,.,13317,7.87,17.2,15.62,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12341,MidAmerican Energy Co,IL,MISO,15035,4422,7571,.,27028,4.5,0.8,1.1,.,6.4,67878,58085,117603,.,243566,3.4,0.72,0.85,.,4.97,2151,900,1699,.,4750,849,154,285,.,1288,2151,900,1699,.,4750,849,154,285,.,1288,4.51,13.14,15.53,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12341,MidAmerican Energy Co,SD,MISO,183,32,384,.,599,.,.,0.1,.,0.1,3053,524,5748,.,9325,0.04,0,0.04,.,0.08,61,3,11,.,75,3,8,17,.,28,61,3,11,.,75,3,8,17,.,28,16.7,16.55,14.98,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12377,Midwest Energy Cooperative,MI,PJM,2161,3907,.,.,6068,0,0,.,.,0,10805,19535,.,.,30340,0,0,.,.,0,8,20,.,.,28,199,204,.,.,403,40,100,.,.,140,999,1019,.,.,2018,5,5,.,.,www.teammidwest.com Energy Optimization
2015,12390,Metropolitan Edison Co,PA,PJM,62380,20754,28190,0,111324,8.5,2.9,3.8,0,15.2,240486,254894,347065,0,842445,8.5,2.9,3.8,0,15.2,5437,1344,1855,0,8636,6870,1680,1262,0,9812,5437,1344,1855,0,8636,6870,1680,1262,0,9812,3.855,12.282,12.312,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,12395,Menard Electric Coop,IL,MISO,537,.,.,.,537,.,.,.,.,.,8055,.,.,.,8055,.,.,.,.,.,7,.,.,.,7,3,.,.,.,3,7,.,.,.,7,3,.,.,.,3,15,.,.,.,
2015,12539,Midwest Electric Member Corp,NE,WACM,45,14,29,.,88,0,0,0,.,0,675,112,180,.,967,0,0,0,.,0,25,1,15,.,41,0,0,0,.,0,25,1,15,.,41,.,.,.,.,.,15,8,15,.,
2015,12541,City of Milford - (IA),IA,SWPP,38,60,.,.,98,0,0,.,.,0,517,793,.,.,1310,0,0,.,.,0,6,69,.,.,75,.,.,.,.,.,6,69,.,.,75,.,.,.,.,.,13,13,.,.,
2015,12615,City of Milton-Freewater- (OR),OR,BPAT,114,4,412,.,530,1,0,1,.,2,2631,38,961,.,3630,1,0,1,.,2,81,1,13,.,95,9,1,3,.,13,81,1,13,.,95,9,1,3,.,13,23,10,7,.,
2015,12626,City of Minden - (NE),NE,SWPP,24,2,.,.,26,.,.,.,.,.,418,22,.,.,440,.,.,.,.,.,3,.,.,.,3,1,1,.,.,2,3,.,.,.,3,1,1,.,.,2,17.62,11,.,.,
2015,12647,"ALLETE, Inc.",MN,MISO,9005,68475,.,.,77480,1.7,4.9,.,.,6.6,108464,956693,.,.,1065157,1.1,4.1,.,.,5.2,1193,2014,.,.,3207,1364,1984,.,.,3348,1193,2014,.,.,3207,1364,1984,.,.,3347,12,14,.,.,
2015,12685,Entergy Mississippi Inc,MS,MISO,16327,14295,.,.,30622,3.4,2.5,.,.,5.9,144528,190134,.,.,334662,3.4,2.5,.,.,5.9,1309,1131,.,.,2440,1229,973,.,.,2202,1309,1131,.,.,2440,1229,973,.,.,2202,8.883,13.7,.,.,
2015,12686,Mississippi Power Co,MS,SOCO,7041,8028,3582,0,18651,2.7,1.5,0.4,0,4.6,49870,77626,36422,0,163918,2.7,1.5,0.4,0,4.6,1653,1217,384,0,3254,682,166,39,0,887,1653,1217,384,0,3254,682,166,39,0,887,6.96,9.67,10.17,0,
2015,12692,"Missoula Electric Coop, Inc",MT,BPAT,589,287,0,0,876,.,.,.,.,.,7990,1628,4529,0,14147,.,.,.,.,.,97,63,0,0,160,73,47,0,0,120,97,63,0,0,160,78,47,0,0,125,11.96,12,0,0,
2015,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,36782,31990,0,0,68772,7.7,8,0,0,15.7,282691,480356,0,0,763047,7.7,8,0,0,15.7,4081,10369,0,0,14450,4063,2527,0,0,6590,4081,10369,0,0,14450,4063,2527,0,0,6590,7.7,15,.,.,www.kcpl.com
2015,12745,Modesto Irrigation District,CA,BANC,578,3955,9869,0,14402,0.3,0.6,1.1,0,2,6797,54517,146648,0,207962,0.3,0.6,1.1,0,2,499,478,909,0,1886,667,576,541,0,1784,499,478,909,0,1886,667,576,641,0,1884,11.8,13.8,14.9,.,www.ncpa.com/policy/reports/emv
2015,12789,City of Monmouth - (OR),OR,BPAT,322,20,.,.,342,1,0.1,.,.,1.1,3220,200,.,.,3420,1,0.1,.,.,1.1,138,4,.,.,142,40,1,.,.,41,138,4,.,.,142,40,1,.,.,41,10,10,.,.,
2015,12796,Monongahela Power Co,WV,PJM,841,7754,3896,.,12491,0.1,1.3,0.5,.,1.9,6122,116307,58436,.,180865,0.1,1.3,0.5,.,1.9,450,461,115,.,1026,155,429,107,.,691,450,461,115,.,1026,155,429,107,.,691,7.28,15,15,.,http://www.psc.state.wv.us/scripts/WebDocket/ViewText.cfm?CaseActivityID=445562&NotType=%27WebDocket%27   
2015,12803,"Monroe County Elec Coop, Inc",IL,MISO,420,.,.,.,420,0.2,.,.,.,0.2,6300,.,.,.,6300,2.4,.,.,.,2.4,42,.,.,.,42,.,.,.,.,.,42,.,.,.,42,.,.,.,.,.,15,.,.,.,
2015,12825,NorthWestern Energy LLC - (MT),MT,NWMT,26121,22195,.,.,48316,22,2,.,.,24,889265,717978,.,.,1607243,473.6,128.6,.,.,602.2,736,2162,.,.,2898,4057,2219,.,.,6276,19622,47690,.,.,67312,90522,71450,.,.,161972,9.588,15.431,.,.,
2015,12839,City of Montezuma - (IA),IA,MISO,9,85,.,.,94,0,0,.,.,0,117,850,.,.,967,0,0,.,.,0,2,5,.,.,7,0,3,.,.,3,2,5,.,.,7,0,3,.,.,3,13,10,.,.,
2015,12894,City of Moorhead - (MN),MN,SWPP,284,460,2413,.,3157,0.1,0.1,0.3,.,0.5,3528,5424,28475,.,37427,0.1,0.1,0.3,.,0.5,50,22,116,.,188,44,20,103,.,167,50,22,116,.,188,44,20,103,.,167,12.4,11.8,11.8,.,
2015,12900,City of Mora - (MN),MN,MISO,175,314,314,0,803,0,0.1,0.1,0,0.2,1506,5373,5373,0,12252,0,0.1,0.1,0,0.2,19,9,9,0,37,28,8,8,0,44,19,9,9,0,37,28,8,8,0,44,8.6,17.1,17.1,.,www.MNCIPdata.com
2015,13038,City of Mt Pleasant - (IA),IA,MISO,14,188,.,.,202,0,0,.,.,0,258,2143,.,.,2401,0,0,.,.,0,9,167,.,.,176,3,17,.,.,20,9,167,.,.,176,3,17,.,.,20,19,11,.,.,
2015,13058,"Mountain View Elec Assn, Inc",CO,WACM,611,630,.,.,1241,0.9,0.3,.,.,1.2,9167,9455,.,.,18622,0.9,0.3,.,.,1.2,110,56,.,.,166,17,18,.,.,35,110,56,.,.,166,17,18,.,.,35,15,15,15,.,
2015,13143,Board of Water Electric & Communications,IA,MISO,518,185,9521,.,10224,.,.,.,.,.,6570,2622,237429,.,246621,.,.,.,.,.,48,21,94,.,163,55,17,15,.,87,48,21,94,.,163,55,17,15,.,86,12.598,11.439,19.924,.,
2015,13214,The Narragansett Electric Co,RI,ISNE,123714,78417,48062,.,250193,16.5,17.1,10.5,.,44.1,1012780,968807,593785,.,2575372,16.5,17.1,10.5,.,44.1,30491,23423,14356,.,68270,7953,4109,2519,.,14581,30491,23423,14356,.,68270,7953,4109,2519,.,14581,8.186,12.084,12.084,.,
2015,13332,"Navarro County Elec Coop, Inc",TX,ERCO,52,0,0,0,52,0,0,0,0,0,9697,0,0,0,9697,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,71,0,0,0,71,0,0,0,0,0,5,0,0,0,
2015,13337,Nebraska Public Power District,NE,SWPP,1007,2767,4909,.,8683,0.4,0.5,0.2,.,1.1,18602,27884,71931,.,118417,0.4,0.5,0.2,.,1.1,141,212,207,.,560,88,54,49,.,191,141,212,207,.,560,88,54,49,.,191,18.47,10.08,14.65,.,www.nppd.com/save-energy/
2015,13407,Nevada Power Co,NV,NEVP,53073,114893,4788,.,172754,14.4,13.4,0.6,.,28.4,622438,1194152,49761,.,1866351,14.4,13.4,0.6,.,28.4,2764,660,27,.,3451,7758,10126,422,.,18306,2764,660,27,.,3451,7758,10126,422,.,18306,16.569,10.442,10.442,.,http:\\puc.nv.gov/utilities/electric
2015,13441,New Hampshire Elec Coop Inc,NH,ISNE,1355,2538,0,0,3893,0,0,0,0,0,16463,37333,0,0,53796,0,0,0,0,0,635,371,0,0,1006,377,225,0,0,602,635,371,0,0,1006,377,225,0,0,602,14.24,0,0,0,
2015,13478,Entergy New Orleans Inc,LA,MISO,7304,6845,0,0,14149,1.8,1.1,.,.,2.9,103264,78697,0,0,181961,1.8,1.1,.,.,2.9,984,701,0,0,1685,1508,1752,.,.,3260,984,701,0,0,1685,1508,1752,.,.,3260,14.13,11.5,.,.,www.energysmartnola.info
2015,13480,New Prague Utilities Comm,MN,MISO,281,206,206,.,693,0,0,0,.,0,2419,3517,3517,.,9453,0,0,0,.,0,27,30,30,.,87,36,9,9,.,54,27,30,30,.,87,36,9,9,.,54,8.6,17.1,17.1,.,www.MNCIPdata.com 
2015,13488,New Ulm Public Utilities Comm,MN,MISO,260,809,127,0,1196,0.2,0.1,0.1,0,0.4,2440,16182,2541,0,21163,0.2,0.1,0.1,0,0.4,105,54,15,0,174,21,11,3,0,35,105,54,15,0,174,21,11,3,0,35,9.37,20,20,0,http://www.energyplatforms.com/ESP.aspx Some calculations are completed internally using an Excel spreadsheet.
2015,13511,New York State Elec & Gas Corp,NY,NYIS,19379,54746,.,.,74125,2,10.5,.,.,12.5,19379,54746,.,.,74125,2,10.5,.,.,12.5,1889,15433,.,.,17322,685,2315,.,.,3000,1889,15433,.,.,17322,685,2315,.,.,3000,1,1,.,.,http://www.nyseg.com/Energyefficiencyprograms/scorecardandevaluation.html 
2015,13573,Niagara Mohawk Power Corp.,NY,NYIS,128977,137230,84109,.,350316,1.4,32.2,19.7,.,53.3,224636,1366342,837435,.,2428413,1.4,32.2,19.7,.,53.3,2666,15811,9691,.,28168,1838,3262,1999,.,7099,2666,15811,15108,.,33585,1838,3262,1999,.,7099,3.4,11.2,11.2,.,
2015,13604,City of Niles - (MI),MI,PJM,174,1032,0,0,1206,.,.,.,.,.,1913,16627,0,0,18540,.,.,.,.,.,26,61,.,.,87,28,48,.,.,76,26,61,.,.,87,28,48,.,.,76,10.99,16.11,.,.,
2015,13610,Niobrara Valley El Member Corp,NE,SWPP,53,0,0,0,53,0.1,0,0,0,0.1,1008,0,0,0,1008,0.1,0,0,0,0.1,9,0,0,0,9,4,3,0,0,7,9,0,0,0,9,4,3,0,0,7,18.84,0,5,0,
2015,13630,North Carolina Mun Power Agny #1,NC,DUK,1211,2133,651,.,3995,0.2,1.3,0.5,.,2,11371,20822,9283,.,41476,0.2,1.3,0.5,.,2,214,361,107,.,682,143,73,29,.,245,214,361,107,.,682,143,73,29,.,245,9.39,9.762,14.26,.,
2015,13651,Nolin Rural Electric Coop Corp,KY,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,
2015,13664,Norris Public Power District,NE,SWPP,962,345,37,.,1344,0.3,0,0,.,0.3,18362,3606,197,.,22165,0.3,0,0,.,0.3,143,28,1,.,172,28,17,16,.,61,143,28,1,.,172,28,17,16,.,60,19.08,10.47,5.33,.,
2015,13676,"North Arkansas Elec Coop, Inc",AR,MISO,300,.,.,.,300,0.3,.,.,.,0.3,1055,.,.,.,1055,2.6,.,.,.,2.6,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,38,.,.,.,38,10,.,.,.,
2015,13687,North Carolina Eastern M P A,NC,CPLE,721,171,100,.,992,.,.,.,.,.,5649,513,300,.,6462,.,.,.,.,.,49,0,0,.,49,143,114,10,.,267,49,0,0,.,49,143,114,10,.,267,7.83,3,3,.,
2015,13698,North Central Public Pwr Dist,NE,SWPP,125,19,47,.,191,0,0,0,.,0,2398,209,688,.,3295,0,0,0,.,0,14,1,2,.,17,6,4,4,.,14,14,1,2,.,17,6,4,4,.,14,19.24,11,14.53,.,www.ncppd.net
2015,13725,City of North Platte,NE,SWPP,55,123,114,.,292,0,0,0,.,0,955,1340,1716,.,4011,0,0,0,.,0,7,9,3,.,19,8,5,4,.,17,7,9,3,.,19,8,5,4,.,17,17.34,10.91,15,.,
2015,13731,"North Star Electric Coop, Inc",MN,MISO,372,675,.,.,1047,.,.,.,.,.,5262,7033,.,.,12295,.,.,.,.,.,47,66,.,.,113,.,.,.,.,.,47,66,.,.,113,.,.,.,.,.,14.32,10.42,.,.,
2015,13739,Northeast Nebraska P P D,NE,SWPP,58,365,.,.,423,.,.,.,.,.,1066,3971,.,.,5037,.,.,.,.,.,9,24,.,.,33,8,10,.,.,18,9,24,.,.,33,8,10,.,.,18,18,22,.,.,
2015,13756,Northern Indiana Pub Serv Co,IN,MISO,55287,69639,.,.,124926,44,11,.,.,55,235842,1006189,.,.,1242031,4,8,.,.,12,2991,5931,.,.,8922,3511,2623,.,.,6134,2991,5931,.,.,8922,3511,2623,.,.,6134,4.27,14.45,.,.,
2015,13780,Northern States Power Co,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,959,842,.,.,1801,947,386,.,.,1333,959,842,.,.,1801,947,386,.,.,1333,.,.,.,.,
2015,13781,Northern States Power Co - Minnesota,MN,MISO,159717,257459,47236,.,464412,146.6,55.7,7.9,.,210.2,1708221,4410336,774632,.,6893189,146.6,55.7,7.9,.,210.2,13409,27928,4336,.,45673,25804,87636,18224,.,131664,13409,27928,4336,.,45673,25804,87636,18224,.,131664,10.695,17.13,16.399,.,https://www.xcelenergy.com/About_US/Rates_&_Regulations/Regulatory_Filings/MN_DSM
2015,13781,Northern States Power Co - Minnesota,SD,MISO,2778,1640,.,.,4418,5.5,2.4,.,.,7.9,34357,24043,.,.,58400,68,33.6,.,.,101.6,147,199,.,.,346,406,73,.,.,479,147,199,.,.,346,406,73,.,.,479,12.367,14.663,.,.,https://www.xcelenergy.com/About_US/Rates_&_Regulations/Regulatory_Filings/MN_DSM
2015,13788,Northern Wasco County PUD,OR,BPAT,1963,696,0,0,2659,0.4,0.1,0,0,0.5,39268,13920,0,0,53188,0.6,0.15,0,0,0.75,931,97,0,0,1028,154,17,0,0,171,931,97,0,0,1028,154,17,0,0,171,20,20,0,0,
2015,13798,Northwest Iowa Power Coop,IA,SWPP,5519,380,.,.,5899,2.4,0,.,.,2.4,71464,6902,.,.,78366,1.7,0.2,.,.,1.9,645,191,.,.,836,292,91,.,.,383,645,191,.,.,836,292,91,.,.,383,15,15,0,0,
2015,13809,NorthWestern Energy - (SD),SD,SWPP,308,2932,.,.,3240,0.1,0.4,.,.,0.5,4618,33627,.,.,38245,3.5,4.2,.,.,7.7,9,235,.,.,244,417,153,.,.,570,93,2346,.,.,2439,10472,6195,.,.,16667,20,20,.,.,
2015,13838,"Northfork Electric Coop, Inc",OK,SWPP,9,.,.,.,9,9,.,.,.,9,135,.,.,.,135,8.4,.,.,.,8.4,4,.,.,.,4,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,15,.,.,.,
2015,13839,City of Norwood - (MA),MA,ISNE,.,207,206,.,413,.,0.1,0,.,0.1,.,3580,8211,.,11791,.,1.1,1.8,.,2.9,0,89,10,.,99,16,20,3,.,39,0,89,10,0,99,0,20,3,0,23,10,10,10,0,Not Applicable 
2015,13936,Oakdale Electric Coop,WI,MISO,313,236,.,.,549,0.1,.,.,.,0.1,5017,3369,.,.,8386,1.6,.,.,.,1.6,43,7,.,.,50,39,4,.,.,43,43,7,.,.,50,39,4,.,.,43,16.028,14.277,.,.,
2015,13949,City of Oberlin - (OH),OH,PJM,77,997,.,.,1074,0,0.1,.,.,0.1,503,13155,.,.,13658,0.1,1.4,.,.,1.5,8,43,.,.,51,60,74,.,.,134,8,43,.,.,51,60,74,.,.,134,6.51,13.2,.,.,www.efficiencysmart.org
2015,13998,Ohio Edison Co,OH,PJM,99765,64368,78204,0,242337,21.2,11.3,10.6,0,43.1,1076466,1356880,1094073,0,3527419,21.2,11.3,10.6,0,43.1,2353,1889,3544,0,7786,942,459,1373,0,2774,2353,1889,3544,0,7786,942,459,1373,0,2774,10.79,21.08,13.99,0,"The website is not available until May, 2016."
2015,14006,Ohio Power Co,OH,PJM,224007,157047,160106,0,541160,29.7,22.3,16.1,0,68.1,2310873,1672378,2505668,0,6488919,29.7,22.3,16.1,0,68.1,17221,15888,7111,0,40220,10024,7922,3546,0,21492,17221,15888,7111,0,40220,10024,7922,3546,0,21492,10.3,10.6,15.7,0,
2015,14012,"Ohop Mutual Light Company, Inc",WA,BPAT,445,.,.,.,445,0.1,.,.,.,0.1,2811,.,.,.,2811,0.3,.,.,.,0.3,23,.,.,.,23,.,.,.,.,.,23,.,.,.,23,.,.,.,.,.,6.31,0,0,0,
2015,14063,Oklahoma Gas & Electric Co,AR,SWPP,7296,13247,0,0,20543,1.4,1.7,0,0,3.1,119853,233466,0,0,353319,1.2,1.9,0,0,3.1,2362,1766,0,0,4128,589,1315,0,0,1904,2362,1766,0,0,4128,589,1315,0,0,1904,12.104,10.991,.,.,
2015,14063,Oklahoma Gas & Electric Co,OK,SWPP,40071,43741,735,0,84547,16,9,0,0,25,606431,513134,10844,0,1130409,19.2,8.1,0.1,0,27.4,10634,6509,195,0,17338,1461,718,104,0,2283,10634,6509,195,0,17338,1461,718,104,0,2283,12.445,14.016,17,.,
2015,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,256,2328,183,.,2767,0.3,1.6,0.2,.,2.1,8833,26422,2042,.,37297,0.3,1.6,0.2,.,2.1,56,441,42,.,539,.,.,.,.,0,56,441,42,.,539,.,.,.,.,0,25.74,11.35,11.14,.,
2015,14127,Omaha Public Power District,NE,SWPP,1066,29093,0,0,30159,1.4,5.4,0,0,6.8,13746,360391,0,0,374137,1.4,5.4,0,0,6.8,829,1942,0,0,2771,224,496,0,0,720,829,1942,0,0,2771,224,496,0,0,720,13.7,12.41,0,0,
2015,14154,Orange & Rockland Utils Inc,NY,NYIS,2913,15503,1840,.,20256,0.2,6,0.2,.,6.4,29130,232540,27595,.,289265,1.9,89.4,3.6,.,94.9,148,2960,267,.,3375,617,1392,112,.,2121,148,2960,267,.,3375,617,1392,112,.,2121,10,15,15,.,
2015,14159,City of Orange City - (IA),IA,MISO,109,142,647,.,898,.,.,0.1,.,0.1,1541,1698,7737,.,10976,.,.,0.1,.,0.1,12,7,33,.,52,11,7,30,.,48,12,7,33,.,52,11,7,30,.,47,14.2,12,12,.,
2015,14178,"P K M Electric Coop, Inc",MN,MISO,490,611,.,.,1101,0,0,.,.,0,490,611,.,.,1101,0,0,.,.,0,37,44,.,.,81,10,5,.,.,15,37,44,.,.,81,10,5,.,.,15,1,1,.,.,
2015,14201,City of Osage - (IA),IA,MISO,35,95,2,0,132,0.1,0,0,0,0.1,411,1789,27,0,2227,0.1,0,0,0,0.1,11,47,1,0,59,3,4,0,0,7,11,47,1,0,59,3,4,0,0,7,12,19,15,0,
2015,14202,"Osceola Electric Coop, Inc",IA,SWPP,183,39,0,0,222,0,0,0,0,0,4708,310,0,0,5018,0,0,0,0,0,17,3,0,0,20,12,15,0,0,27,17,3,0,0,20,12,15,0,0,27,12.27,20,0,0,
2015,14232,Otter Tail Power Co,MN,MISO,10980,18572,19100,0,48652,6.1,3.1,3.2,0,12.4,85605,268161,291182,0,644948,6.1,3.1,3.2,0,12.4,596,1323,1360,0,3279,1220,816,820,0,2856,596,1323,1360,0,3279,1220,816,820,0,2856,8,16.2,15.3,0,
2015,14232,Otter Tail Power Co,SD,MISO,381,3858,.,0,4239,0.1,0.6,.,0,0.7,4913,94991,.,0,99904,0.1,0.6,.,0,0.7,19,237,.,0,256,28,80,.,0,108,19,237,.,0,256,28,80,.,0,108,8,16.2,.,0,
2015,14246,City of Owatonna - (MN),MN,MISO,1181,1799,1949,.,4929,1.2,0.3,0.4,.,1.9,11808,17994,19494,.,49296,1.18,0.3,0.37,.,1.85,129,348,606,.,1083,152,20,34,.,206,129,348,606,.,1083,152,20,34,.,206,10,10,10,.,
2015,14328,Pacific Gas & Electric Co,CA,CISO,684014,573112,135358,.,1392484,151,115,29,.,295,6487612,6409717,1624052,.,14521381,151,115,29,.,295,66964,51514,23296,.,141774,172177,94237,39854,.,306268,66964,51514,23296,.,141774,172177,94237,39854,.,306268,9.5,11.2,12,.,http://eestats.cpuc.ca.gov/Views/Documents.aspx
2015,14354,PacifiCorp,CA,PACW,3537,1692,1420,0,6649,0.4,0.2,0.2,0,0.8,35475,23684,19881,0,79040,0.4,0.2,0.2,0,0.8,977,346,219,0,1542,457,297,249,0,1003,977,346,219,0,1542,457,297,249,0,1003,10,14,14,0,http://www.pacificorp.com/es/dsm/california.html
