|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2015,10618,Lake Region Electric Cooperative - (MN),MN,Cooperative,162.23,1.85,87.691892,116.77,1.41,82.815603,143.04,1.64,87.219512,26871,12.5,N,.,.,.,.,.,.,.,,,.,
2015,10623,City of Lakeland - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,55.403,0.725,76.417931,55.403,0.725,76.417931,129237,N,L,12.5,N
2015,10624,Southern Rivers Energy,GA,Cooperative,244.913,1.829,133.90541,175.224,1.758,99.672355,244.913,1.639,149.42831,18453,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,10625,"Lamb County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,96.7,.,.,.,.,.,11381,N,L,.,Y
2015,10681,Lane Electric Coop Inc,OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,224.6,1.11,202.34234,224.6,1.11,202.34234,14458,N,L,12.4,Y
2015,10697,Lake Country Power,MN,Cooperative,304.99,2.501,121.94722,202.33,1.873,108.02456,270.39,2.185,123.74828,48631,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,10704,City of Lansing - (MI),MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,139,1.08,128.7037,43.4,0.49,88.571429,96704,N,F,13.2,Y
2015,10724,Lassen Municipal Utility District,CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1256.1,3.6,348.91667,1256.1,3.6,348.91667,12080,N,O,14.4,N
2015,10768,"Laurens Electric Coop, Inc",SC,Cooperative,201.95,1.38,146.34058,86.2,0.88,97.954545,192.91,1.29,149.54264,54389,14.4,Y,.,.,.,.,.,.,.,,,.,
2015,10801,"Leavenworth-Jefferson E C, Inc",KS,Cooperative,334.9,.,.,334.9,.,.,243.9,.,.,8222,.,Y,.,.,.,.,.,.,.,,,.,
2015,10814,City of Le Sueur - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,19,0.26,73.076923,.,.,.,2223,Y,L,12,N
2015,10817,"Lea County Electric Coop, Inc",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,200.83,7.59,26.459816,175.28,7.19,24.378303,11323,N,L,24.9,N
2015,10817,"Lea County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,310.42,11.43,27.158355,241.75,6.91,34.985528,4656,N,L,24.9,N
2015,10857,"Lee County Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,83.26,1.13,73.681416,83.26,1.13,73.681416,213225,Y,F,24.9,Y
2015,10868,City of Leesburg - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,60.058,0.968,62.043388,22498,N,L,12.5,N
2015,10879,Lehi City Corporation,UT,Municipal,111.089,0.8,138.86125,22.907,0.3,76.356667,22.907,0.3,76.356667,18152,12.5,N,.,.,.,.,.,.,.,,,.,
2015,10944,PUD No 1 of Lewis County,WA,Political Subdivision,457.909,2.05,223.37024,261.505,1.3,201.15769,454.298,2.02,224.9,31826,25,N,.,.,.,.,.,.,.,,,.,
2015,10966,City of Lexington - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13.32,0.098,135.91837,13.32,0.098,135.91837,19169,Y,L,12.5,Y
2015,11011,Licking Valley Rural E C C,KY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,434.816,2.288,190.04196,203.454,1.689,120.45826,17289,N,L,7.2,N
2015,11018,Lincoln Electric System,NE,Municipal,57.3,0.55,104.18182,27.5,0.4,68.75,57.3,0.55,104.18182,129675,35,N,.,.,.,.,.,.,.,,,.,
2015,11022,"Lincoln Electric Coop, Inc",MT,Cooperative,371.23,.,.,371.23,.,.,371.23,.,.,5694,.,,.,.,.,.,.,.,.,,,.,
2015,11053,Linn County REC,IA,Cooperative,98.322,1.133,86.780229,95.876,1.107,86.608853,.,.,.,26271,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,11124,City of Lodi - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,24,0.4,60,24,0.4,60,23496,N,F,12,N
2015,11135,City of Logan - (UT),UT,Municipal,12.214,0.2,61.07,4.616,0.1,46.16,12.214,0.2,61.07,19153,46,N,.,.,.,.,.,.,.,,,.,
2015,11148,City of Lompoc - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.395,0.064,349.92188,.,.,.,14203,N,F,12,N
2015,11171,Long Island Power Authority,NY,State,.,.,.,.,.,.,.,.,.,.,.,,116,0.99,117.17172,74.6,0.9,82.888889,1116191,N,O,13.8,Y
2015,11187,City of Longmont,CO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23.68,0.36,65.777778,23.68,0.36,65.777778,41147,N,F,12.5,N
2015,11200,"Lorain-Medina R E C, Inc",OH,Cooperative,105.481,.,.,105.481,.,.,66.603,.,.,16104,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,11203,Logan County Coop Power & Light,OH,Cooperative,97.8,.,.,17.4,.,.,97.8,.,.,4614,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,11204,Los Alamos County,NM,Municipal,61.03,1.02,59.833333,.,.,.,.,.,.,9010,13.2,N,.,.,.,.,.,.,.,,,.,
2015,11208,Los Angeles Department of Water & Power,CA,Municipal,92.44,0.74,124.91892,92.44,0.74,124.91892,.,.,.,1596912,34.5,N,.,.,.,.,.,.,.,,,.,
2015,11241,Entergy Louisiana LLC,LA,Investor Owned,374.7,2.079,180.23088,175.5,1.628,107.80098,360.8,1.899,189.99473,671784,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,11249,Louisville Gas & Electric Co,KY,Investor Owned,120.29,1.157,103.96716,75.46,0.958,78.768267,119.1,1.123,106.05521,401371,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,11251,Loup River Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,15,0.3,50,12,0.2,60,19479,N,F,12.5,N
2015,11256,City of Loveland - (CO),CO,Municipal,38.37,0.4,95.925,38.37,0.4,95.925,38.37,0.4,95.925,33934,12.5,N,.,.,.,.,.,.,.,,,.,
2015,11291,Lumbee River Elec Member Corp,NC,Cooperative,367.19,1.7,215.99412,117.37,1.3,90.284615,356.97,1.555,229.5627,58775,25,Y,.,.,.,.,.,.,.,,,.,
2015,11298,Lyon Rural Electric Coop,IA,Cooperative,51.65,1.1,46.954545,51.65,1.1,46.954545,39.16,0.58,67.517241,2180,7.2,N,.,.,.,.,.,.,.,,,.,
2015,11332,City of Luverne - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,26.5,1.001,26.473526,26.5,1.001,26.473526,2400,Y,L,24.9,N
2015,11345,Lyon-Lincoln Electric Coop Inc,MN,Cooperative,9,0.01,900,9,0.01,900,9,0.01,900,3950,12.4,N,.,.,.,.,.,.,.,,,.,
2015,11355,"Lynches River Elec Coop, Inc",SC,Cooperative,303,2,151.5,302,1.9,158.94737,269,1.5,179.33333,20676,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,11359,Village of Lyndonville - (VT),VT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,2,.,.,2,.,5520,Y,F,10.5,N
2015,11364,"Lyntegar Electric Coop, Inc",TX,Cooperative,2054.68,.,.,481.88,.,.,1991.51,.,.,22359,14.4,Y,.,.,.,.,.,.,.,,,.,
2015,11460,City of Macon - (MO),MO,Municipal,59.64,2.17,27.483871,21.461,1.361,15.768553,21.461,1.361,15.768553,2981,13,N,.,.,.,.,.,.,.,,,.,
2015,11479,Madison Gas & Electric Co,WI,Investor Owned,30.95,0.33,93.787879,25.84,0.313,82.555911,30.95,0.33,93.787879,146757,13.8,Y,.,.,.,.,.,.,.,,,.,
2015,11501,Magic Valley Electric Coop Inc,TX,Cooperative,132,.,.,97.6,.,.,118,.,.,107654,12.4,Y,.,.,.,.,.,.,.,,,.,
2015,11519,Magnolia Electric Power Assn,MS,Cooperative,387,.,.,.,.,.,320.9,.,.,31206,15,Y,.,.,.,.,.,.,.,,,.,
2015,11560,City of Manassas - (VA),VA,Municipal,49.54,0.79,62.708861,49.54,0.79,62.708861,.,.,.,15955,13.2,N,.,.,.,.,.,.,.,,,.,
2015,11571,Manitowoc Public Utilities,WI,Municipal,27,0.1,270,4,0.07,57.142857,27,0.1,270,17521,13.2,N,.,.,.,.,.,.,.,,,.,
2015,11586,Town of Mansfield - (MA),MA,Municipal,9.581,0.081,118.28395,9.581,0.081,118.28395,9.581,0.081,118.28395,9682,15,N,.,.,.,.,.,.,.,,,.,
2015,11646,City of Marietta - (GA),GA,Municipal,73.56,0.955,77.026178,60.42,0.836,72.272727,59.69,0.763,78.230668,43529,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,11693,"Marlboro Electric Coop, Inc",SC,Cooperative,232.67,2.16,107.71759,173.39,1.93,89.839378,232.67,2.16,107.71759,6473,.,Y,.,.,.,.,.,.,.,,,.,
2015,11701,City of Marquette - (MI),MI,Municipal,30,0.4,75,21.37,0.3,71.233333,.,.,.,16581,12.5,N,.,.,.,.,.,.,.,,,.,
2015,11731,City of Marshall - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,0.604,0.004,151,0.604,0.004,151,6586,N,O,13.8,N
2015,11732,City of Marshall - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,15.38,0.42,36.619048,15.38,0.42,36.619048,5920,N,L,13.2,N
2015,11740,City of Marshfield - (WI),WI,Municipal,15.01,0.216,69.490741,4.648,0.156,29.794872,15.01,0.216,69.490741,13297,13.2,Y,.,.,.,.,.,.,.,,,.,
2015,11788,Consumers Energy,IA,Cooperative,.,.,.,96,1.08,88.888889,80.4,0.77,104.41558,6406,12.5,N,.,.,.,.,.,.,.,,,.,
2015,11804,Massachusetts Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,86.87,0.781,111.22919,82.37,0.749,109.9733,1274295,N,L,69,Y
2015,11811,Town of Massena - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,33.37,0.48,69.520833,33.37,0.48,69.520833,9300,N,F,25,N
2015,11824,Matanuska Electric Assn Inc,AK,Cooperative,242.608,1.781,136.2201,176.6,1.417,124.6295,221.4,1.644,134.67153,60884,25,Y,.,.,.,.,.,.,.,,,.,
2015,11843,Maui Electric Co Ltd,HI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,455.96,3.277,139.13946,151.11,1.607,94.032358,70303,N,L,12.5,Y
2015,11910,McLeod Cooperative Power Assn,MN,Cooperative,124.9,0.832,150.12019,124.9,0.832,150.12019,69.9,0.45,155.33333,6621,7.2,N,.,.,.,.,.,.,.,,,.,
2015,12186,McMinnville Electric System,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,40.415,0.924,43.739177,40.415,0.924,43.739177,7762,N,F,13,N
2015,12187,City of McMinnville - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,38.58,0.547,70.530165,.,.,.,15727,N,L,12.5,N
2015,12199,Montana-Dakota Utilities Co,MT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,241.63,2.767,87.325623,.,.,.,25342,N,F,22,N
2015,12199,Montana-Dakota Utilities Co,ND,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,124.35,1.24,100.28226,.,.,.,91591,N,F,22,N
2015,12199,Montana-Dakota Utilities Co,SD,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,118.54,2.034,58.279253,.,.,.,11031,N,F,22,N
2015,12199,Montana-Dakota Utilities Co,WY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,270.17,1.523,177.3933,.,.,.,17159,N,F,22,N
2015,12208,City of McPherson - (KS),KS,Municipal,343.404,0.399,860.66165,25.031,.,.,.,.,.,8646,34.5,N,.,.,.,.,.,.,.,,,.,
2015,12227,Meeker Coop Light & Power Assn,MN,Cooperative,67.28,0.85,79.152941,67.28,0.85,79.152941,64.092,0.432,148.36111,8782,12.4,N,.,.,.,.,.,.,.,,,.,
2015,12243,Meade County Rural E C C,KY,Cooperative,135.33,1.37,98.781022,107.89,1.21,89.165289,132.7,1.35,98.296296,29261,25,N,.,.,.,.,.,.,.,,,.,
2015,12260,Mecklenburg Electric Cooperative,VA,Cooperative,327.088,2.177,150.24713,180.585,1.589,113.64695,326.758,1.963,166.45848,31095,69,Y,.,.,.,.,.,.,.,,,.,
2015,12268,"Medina Electric Coop, Inc",TX,Cooperative,358.9,2.755,130.27223,358.9,2.755,130.27223,.,.,.,31552,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,12293,City of Memphis - (TN),TN,Municipal,255.9,1.68,152.32143,160.2,1.4,114.42857,255.9,1.68,152.32143,407292,23,Y,.,.,.,.,.,.,.,,,.,
2015,12298,City of Menasha - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,33.15,0.5,66.3,33.15,0.5,66.3,9016,N,L,34.5,N
2015,12301,Nodak Electric Coop Inc,ND,Cooperative,132,0.588,224.4898,132,0.588,224.4898,89,0.488,182.37705,19144,15,Y,.,.,.,.,.,.,.,,,.,
2015,12330,Meriwether Lewis Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,160.14,1.706,93.868699,152.4,1.63,93.496933,33735,N,L,25,N
2015,12341,MidAmerican Energy Co,IA,Investor Owned,99,0.99,100,94,0.98,95.918367,89,0.87,102.29885,665409,13.8,Y,.,.,.,.,.,.,.,,,.,
2015,12341,MidAmerican Energy Co,IL,Investor Owned,226,1.7,132.94118,100,1.18,84.745763,200,1.39,143.88489,84944,13.8,Y,.,.,.,.,.,.,.,,,.,
2015,12341,MidAmerican Energy Co,SD,Investor Owned,67,0.47,142.55319,67,0.47,142.55319,43,0.3,143.33333,4834,13.8,Y,.,.,.,.,.,.,.,,,.,
2015,12351,City of Mesa - (AZ),AZ,Municipal,97.452,0.679,143.52283,.,.,.,.,.,.,16428,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,12377,Midwest Energy Cooperative,MI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,107.23,0.99,108.31313,107.23,0.99,108.31313,34752,N,F,12.5,N
2015,12377,Midwest Energy Cooperative,OH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,452.9,2.4,188.70833,375.12,2.16,173.66667,1066,N,F,12.5,Y
2015,12390,Metropolitan Edison Co,PA,Investor Owned,138.7,1.24,111.85484,138.7,1.24,111.85484,129.6,1.1,117.81818,554476,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,12395,Menard Electric Coop,IL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,397,3.06,129.73856,397,3.06,129.73856,10963,N,O,12.5,N
2015,12450,Midland Power Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,134.7,1.3,103.61538,134.7,1.3,103.61538,11455,N,L,12.5,Y
2015,12452,Mid-South Electric Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,109.2,1.3,84,97.8,1.19,82.184874,28276,N,L,24.9,Y
2015,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Cooperative,262.291,2.396,109.47037,262.291,2.396,109.47037,209.594,2.066,101.44918,2012,35,N,.,.,.,.,.,.,.,,,.,
2015,12470,Middle Tennessee E M C,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,69.73,1.76,39.619318,69.73,1.76,39.619318,204546,N,O,14.4,Y
2015,12515,"Midwest Electric, Inc",OH,Cooperative,179.6,1.8,99.777778,116.3,1.2,96.916667,160.1,1.5,106.73333,10633,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,12524,Midwest Energy Inc,KS,Cooperative,391.6,2.04,191.96078,172.2,1.52,113.28947,391,2.04,191.66667,50136,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,12532,City of Milan,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,48.57,1.08,44.972222,.,.,.,8635,Y,O,12.5,N
2015,12539,Midwest Electric Member Corp,NE,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,88.64,0.598,148.22742,80.08,0.556,144.02878,6436,N,F,34.5,N
2015,12546,Mille Lacs Energy Cooperative,MN,Cooperative,131.66,1.38,95.405797,131.66,1.38,95.405797,120.35,1.29,93.294574,15054,7.2,Y,.,.,.,.,.,.,.,,,.,
2015,12642,Maquoketa Valley Rrl Elec Coop,IA,Cooperative,57.82,0.96,60.229167,39.38,0.86,45.790698,56.78,0.85,66.8,15790,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,12647,"ALLETE, Inc.",MN,Investor Owned,294.46,1.33,221.3985,101.82,1.17,87.025641,293.34,1.32,222.22727,134193,69,N,.,.,.,.,.,.,.,,,.,
2015,12660,Village of Minster - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,57.644,0.354,162.83616,7.212,0.108,66.777778,1476,N,L,.,N
2015,12685,Entergy Mississippi Inc,MS,Investor Owned,366,2.021,181.09847,251.6,1.712,146.96262,345,1.859,185.58365,449798,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,12686,Mississippi Power Co,MS,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,91.6,1.408,65.056818,61,0.846,72.104019,187296,N,F,22.9,Y
2015,12692,"Missoula Electric Coop, Inc",MT,Cooperative,292.9,1.38,212.24638,292.9,1.38,212.24638,222.3,0.77,288.7013,15903,25,Y,.,.,.,.,.,.,.,,,.,
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Investor Owned,204.37,1.55,131.85161,108.56,1.199,90.542118,204.37,1.55,131.85161,310041,34,Y,.,.,.,.,.,.,.,,,.,
2015,12706,Mitchell Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,325.22,3.133,103.80466,325.22,3.133,103.80466,24972,N,L,24.9,N
2015,12745,Modesto Irrigation District,CA,Political Subdivision,31.1,0.37,84.054054,.,.,.,.,.,.,113601,21,N,.,.,.,.,.,.,.,,,.,
2015,12796,Monongahela Power Co,WV,Investor Owned,814.3,2.18,373.53211,368.5,1.89,194.97354,767.2,1.97,389.44162,383887,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,12801,City of Monroe - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22,0.332,66.26506,22,0.332,66.26506,10565,N,F,35,N
2015,12803,"Monroe County Elec Coop, Inc",IL,Cooperative,219.4,0.031,7077.4194,219.4,0.031,7077.4194,184.3,0.031,5945.1613,7280,12,N,.,.,.,.,.,.,.,,,.,
2015,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,259.61,1.565,165.88498,113.84,1.318,86.373293,259.61,1.565,165.88498,353673,25,N,.,.,.,.,.,.,.,,,.,
2015,12860,Morgan County Rural Elec Assn,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,221,.,.,128,.,.,7973,N,O,12.5,N
2015,12866,Moon Lake Electric Assn Inc,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,149.079,1.252,119.07268,137.514,1.235,111.34737,2299,N,L,34.5,N
2015,12866,Moon Lake Electric Assn Inc,UT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,120.045,1.008,119.09226,108.48,0.991,109.46519,16884,N,L,34.5,N
2015,12894,City of Moorhead - (MN),MN,Municipal,35,0.78,44.871795,.,.,.,.,.,.,17542,12.5,N,.,.,.,.,.,.,.,,,.,
2015,12901,Mora-San Miguel Elec Coop,NM,Cooperative,285.556,.,.,252.78,.,.,.,.,.,10818,.,,.,.,.,.,.,.,.,,,.,
2015,12929,South Central Indiana REMC,IN,Cooperative,807.508,4.828,167.25518,375.463,4.125,91.021333,734.921,3.638,202.01237,33321,12,N,.,.,.,.,.,.,.,,,.,
2015,12944,City of Morganton - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,49.45,1,49.45,19,0.53,35.849057,8204,N,F,12.4,N
2015,12988,City of Morristown - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,76.89,1.17,65.717949,41.4,0.66,62.727273,14736,N,F,13.8,Y
2015,12989,Village of Morrisville - (VT),VT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,100,0.9,111.11111,.,.,.,4025,N,F,12.4,N
2015,12990,Consolidated Electric Coop Inc,OH,Cooperative,179,1.83,97.814208,103,1.09,94.495413,103,0.98,105.10204,16567,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,13027,"Mountain Electric Coop, Inc",NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,96.26,0.63,152.79365,96.26,0.63,152.79365,18545,N,L,12.5,N
2015,13027,"Mountain Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,324.18,3.2,101.30625,324.18,3.2,101.30625,15127,N,L,12.5,N
2015,13032,Mt Carmel Public Utility Co,IL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,236.237,2.85,82.890175,93,2,46.5,5537,N,L,7.2,N
2015,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,113.912,0.848,134.33019,56.645,0.604,93.783113,113.912,0.848,134.33019,48341,25,N,.,.,.,.,.,.,.,,,.,
2015,13119,City of Murfreesboro,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,37.644,0.678,55.522124,.,.,.,57199,N,L,13.1,N
2015,13137,City of Murray - (UT),UT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,62,1,62,.,.,.,17481,Y,O,12.5,N
2015,13143,Board of Water Electric & Communications,IA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,9.501,0.25,38.004,9.501,0.25,38.004,11371,N,F,13.8,N
2015,13196,Northern Plains Electric Coop,ND,Cooperative,308.4,2.359,130.73336,268.8,2.205,121.90476,171.4,1.243,137.8922,11691,12.4,Y,.,.,.,.,.,.,.,,,.,
2015,13206,Nantucket Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,1406.86,2.43,578.95473,33.64,0.431,78.051044,12819,N,L,69,Y
2015,13208,City of Naperville - (IL),IL,Municipal,20.88,0.424,49.245283,.,.,.,.,.,.,59022,12.4,N,.,.,.,.,.,.,.,,,.,
2015,13214,The Narragansett Electric Co,RI,Investor Owned,341.82,1.231,277.67669,64.29,0.937,68.612593,341.82,1.231,277.67669,482984,69,Y,.,.,.,.,.,.,.,,,.,
2015,13216,Nashville Electric Service,TN,Municipal,165.49,1.84,89.940217,112.92,1.58,71.468354,165.49,1.84,89.940217,366375,23.9,Y,.,.,.,.,.,.,.,,,.,
2015,13227,Natchez Trace Elec Power Assn,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1017,4.168,244.00192,182.4,2.757,66.158868,15776,N,L,24.9,N
2015,13314,Navajo Tribal Utility Authority,AZ,State,.,.,.,.,.,.,.,.,.,.,.,,215.96,.,.,64.68,.,.,28209,Y,L,24.9,N
2015,13314,Navajo Tribal Utility Authority,NM,State,.,.,.,.,.,.,.,.,.,.,.,,181.92,1.98,91.878788,.,.,.,10927,Y,L,24.9,N
2015,13314,Navajo Tribal Utility Authority,UT,State,.,.,.,.,.,.,.,.,.,.,.,,181.92,.,.,42.037,.,.,923,Y,L,24.9,N
2015,13337,Nebraska Public Power District,NE,Political Subdivision,43.6,0.6,72.666667,43.6,0.6,72.666667,42.36,0.57,74.315789,90753,69,Y,.,.,.,.,.,.,.,,,.,
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Cooperative,221.943,2.088,106.29454,221.943,2.088,106.29454,91.486,1.011,90.490603,3391,34.5,N,.,.,.,.,.,.,.,,,.,
2015,13407,Nevada Power Co,NV,Investor Owned,42.523,0.43,98.890698,31.934,0.374,85.385027,.,.,.,900933,60,Y,.,.,.,.,.,.,.,,,.,
2015,13416,City of New Bern - (NC),NC,Municipal,69.093,0.38,181.82368,4.066,0.099,41.070707,69.093,0.38,181.82368,22095,23,N,.,.,.,.,.,.,.,,,.,
2015,13418,City of New Braunfels - (TX),TX,Municipal,49.81,1.003,49.661017,49.81,1.003,49.661017,49.81,1.003,49.661017,35730,34,N,.,.,.,.,.,.,.,,,.,
2015,13424,New Castle Municipal Serv Comm,DE,Municipal,41.758,0.3,139.19333,41.758,0.3,139.19333,41.758,0.3,139.19333,2682,12,N,.,.,.,.,.,.,.,,,.,
2015,13441,New Hampshire Elec Coop Inc,NH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,400.8,3.38,118.57988,400.8,3.38,118.57988,80141,N,F,13,Y
2015,13448,City of New Holstein - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,80.2,0.55,145.81818,.,.,.,2636,N,L,12.5,N
2015,13478,Entergy New Orleans Inc,LA,Investor Owned,225.8,1.802,125.30522,135.8,1.413,96.107573,222.3,1.737,127.97927,199066,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,13480,New Prague Utilities Comm,MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,9.89,0.163,60.674847,9.89,0.163,60.674847,2560,N,F,12.5,N
2015,13482,New River Light & Power Co,NC,State,15.802,0.2,79.01,15.802,0.2,79.01,15.802,0.2,79.01,7926,12.5,N,.,.,.,.,.,.,.,,,.,
2015,13485,New Smyrna Beach City of,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,123.12,2.99,41.177258,26753,Y,L,23,N
2015,13488,New Ulm Public Utilities Comm,MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,3.38,0.066,51.212121,.,.,.,7210,N,F,13.2,N
2015,13511,New York State Elec & Gas Corp,NY,Investor Owned,162.9,1.29,126.27907,149.4,1.26,118.57143,162.3,1.26,128.80952,877062,34.5,N,.,.,.,.,.,.,.,,,.,
2015,13524,"Newberry Electric Coop, Inc",SC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,289.44,.,.,86.8,.,.,12752,,F,12.5,N
2015,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,17.623,0.193,91.310881,17.623,0.193,91.310881,.,.,.,9933,25,N,.,.,.,.,.,.,.,,,.,
2015,13561,City of Newton - (NC),NC,Municipal,23.567,0.475,49.614737,10.45,.,.,.,.,.,4528,25,Y,.,.,.,.,.,.,.,,,.,
2015,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,132.42,1.07,123.75701,124.42,1.02,121.98039,132.42,1.07,123.75701,1605794,69,Y,.,.,.,.,.,.,.,,,.,
