|Data Year|,|Utility Number|,|Utility Name|,|State|,|County|
2015,20858,WPPI Energy,IA,Jackson
2015,20858,WPPI Energy,MI,Alger
2015,20858,WPPI Energy,MI,Baraga
2015,20858,WPPI Energy,MI,Delta
2015,20858,WPPI Energy,MI,Dickinson
2015,20858,WPPI Energy,MI,Marquette
2015,20858,WPPI Energy,WI,Calumet
2015,20858,WPPI Energy,WI,Columbia
2015,20858,WPPI Energy,WI,Dane
2015,20858,WPPI Energy,WI,Dodge
2015,20858,WPPI Energy,WI,Door
2015,20858,WPPI Energy,WI,Florence
2015,20858,WPPI Energy,WI,Fond Du Lac
2015,20858,WPPI Energy,WI,Grant
2015,20858,WPPI Energy,WI,Green
2015,20858,WPPI Energy,WI,Iowa
2015,20858,WPPI Energy,WI,Jackson
2015,20858,WPPI Energy,WI,Jefferson
2015,20858,WPPI Energy,WI,Kewaunee
2015,20858,WPPI Energy,WI,Lafayette
2015,20858,WPPI Energy,WI,Manitowoc
2015,20858,WPPI Energy,WI,Oconto
2015,20858,WPPI Energy,WI,Outagamie
2015,20858,WPPI Energy,WI,Ozaukee
2015,20858,WPPI Energy,WI,Pierce
2015,20858,WPPI Energy,WI,Richland
2015,20858,WPPI Energy,WI,Rock
2015,20858,WPPI Energy,WI,Sauk
2015,20858,WPPI Energy,WI,Sheboygan
2015,20858,WPPI Energy,WI,St Croix
2015,20858,WPPI Energy,WI,Trempealeau
2015,20858,WPPI Energy,WI,Vernon
2015,20858,WPPI Energy,WI,Vilas
2015,20858,WPPI Energy,WI,Washington
2015,20858,WPPI Energy,WI,Waukesha
2015,20858,WPPI Energy,WI,Waupaca
2015,20858,WPPI Energy,WI,Winnebago
2015,20860,Wisconsin Public Service Corp,MI,Menominee
2015,20860,Wisconsin Public Service Corp,WI,Brown
2015,20860,Wisconsin Public Service Corp,WI,Calumet
2015,20860,Wisconsin Public Service Corp,WI,Door
2015,20860,Wisconsin Public Service Corp,WI,Florence
2015,20860,Wisconsin Public Service Corp,WI,Fond Du Lac
2015,20860,Wisconsin Public Service Corp,WI,Forest
2015,20860,Wisconsin Public Service Corp,WI,Iron
2015,20860,Wisconsin Public Service Corp,WI,Kewaunee
2015,20860,Wisconsin Public Service Corp,WI,Langlade
2015,20860,Wisconsin Public Service Corp,WI,Lincoln
2015,20860,Wisconsin Public Service Corp,WI,Manitowoc
2015,20860,Wisconsin Public Service Corp,WI,Marathon
2015,20860,Wisconsin Public Service Corp,WI,Marinette
2015,20860,Wisconsin Public Service Corp,WI,Oconto
2015,20860,Wisconsin Public Service Corp,WI,Oneida
2015,20860,Wisconsin Public Service Corp,WI,Outagamie
2015,20860,Wisconsin Public Service Corp,WI,Portage
2015,20860,Wisconsin Public Service Corp,WI,Shawano
2015,20860,Wisconsin Public Service Corp,WI,Vilas
2015,20860,Wisconsin Public Service Corp,WI,Waupaca
2015,20860,Wisconsin Public Service Corp,WI,Waushara
2015,20860,Wisconsin Public Service Corp,WI,Winnebago
2015,20862,Wisconsin Rapids W W & L Comm,WI,Portage
2015,20862,Wisconsin Rapids W W & L Comm,WI,Wood
2015,20880,City of Wisner,NE,Cuming
2015,20885,Withlacoochee River Elec Coop,FL,Citrus
2015,20885,Withlacoochee River Elec Coop,FL,Hernando
2015,20885,Withlacoochee River Elec Coop,FL,Pasco
2015,20885,Withlacoochee River Elec Coop,FL,Polk
2015,20885,Withlacoochee River Elec Coop,FL,Sumter
2015,20910,Wolverine Power Supply Coop,MI,Allegan
2015,20910,Wolverine Power Supply Coop,MI,Alpena
2015,20910,Wolverine Power Supply Coop,MI,Antrim
2015,20910,Wolverine Power Supply Coop,MI,Barry
2015,20910,Wolverine Power Supply Coop,MI,Benzie
2015,20910,Wolverine Power Supply Coop,MI,Charlevoix
2015,20910,Wolverine Power Supply Coop,MI,Cheboygan
2015,20910,Wolverine Power Supply Coop,MI,Clinton
2015,20910,Wolverine Power Supply Coop,MI,Crawford
2015,20910,Wolverine Power Supply Coop,MI,Eaton
2015,20910,Wolverine Power Supply Coop,MI,Emmet
2015,20910,Wolverine Power Supply Coop,MI,Grand Traverse
2015,20910,Wolverine Power Supply Coop,MI,Gratiot
2015,20910,Wolverine Power Supply Coop,MI,Ingham
2015,20910,Wolverine Power Supply Coop,MI,Ionia
2015,20910,Wolverine Power Supply Coop,MI,Isabella
2015,20910,Wolverine Power Supply Coop,MI,Kalkaska
2015,20910,Wolverine Power Supply Coop,MI,Lake
2015,20910,Wolverine Power Supply Coop,MI,Leelanau
2015,20910,Wolverine Power Supply Coop,MI,Manistee
2015,20910,Wolverine Power Supply Coop,MI,Mason
2015,20910,Wolverine Power Supply Coop,MI,Mecosta
2015,20910,Wolverine Power Supply Coop,MI,Missaukee
2015,20910,Wolverine Power Supply Coop,MI,Montcalm
2015,20910,Wolverine Power Supply Coop,MI,Montmorency
2015,20910,Wolverine Power Supply Coop,MI,Muskegon
2015,20910,Wolverine Power Supply Coop,MI,Newaygo
2015,20910,Wolverine Power Supply Coop,MI,Oceana
2015,20910,Wolverine Power Supply Coop,MI,Osceola
2015,20910,Wolverine Power Supply Coop,MI,Oscoda
2015,20910,Wolverine Power Supply Coop,MI,Otsego
2015,20910,Wolverine Power Supply Coop,MI,Ottawa
2015,20910,Wolverine Power Supply Coop,MI,Presque Isle
2015,20913,Town of Wolfeboro - (NH),NH,Belknap
2015,20913,Town of Wolfeboro - (NH),NH,Carroll
2015,20924,Wonewoc Electric & Water Util,WI,Juneau
2015,20927,"Wood County Electric Coop, Inc",TX,Camp
2015,20927,"Wood County Electric Coop, Inc",TX,Franklin
2015,20927,"Wood County Electric Coop, Inc",TX,Hopkins
2015,20927,"Wood County Electric Coop, Inc",TX,Rains
2015,20927,"Wood County Electric Coop, Inc",TX,Smith
2015,20927,"Wood County Electric Coop, Inc",TX,Titus
2015,20927,"Wood County Electric Coop, Inc",TX,Upshur
2015,20927,"Wood County Electric Coop, Inc",TX,Van Zandt
2015,20927,"Wood County Electric Coop, Inc",TX,Wood
2015,20945,City of Wood River- (NE),NE,Hall
2015,20948,Wise Electric Coop Inc,TX,Clay
2015,20948,Wise Electric Coop Inc,TX,Cooke
2015,20948,Wise Electric Coop Inc,TX,Denton
2015,20948,Wise Electric Coop Inc,TX,Jack
2015,20948,Wise Electric Coop Inc,TX,Montague
2015,20948,Wise Electric Coop Inc,TX,Parker
2015,20948,Wise Electric Coop Inc,TX,Wise
2015,20949,City of Woodbine - (IA),IA,Harrison
2015,20950,Village of Winside - (NE),NE,Wayne
2015,20951,Woodbury County Rural E C A,IA,Cherokee
2015,20951,Woodbury County Rural E C A,IA,Ida
2015,20951,Woodbury County Rural E C A,IA,Monona
2015,20951,Woodbury County Rural E C A,IA,Plymouth
2015,20951,Woodbury County Rural E C A,IA,Woodbury
2015,20963,Woodruff Electric Coop Corp,AR,Cross
2015,20963,Woodruff Electric Coop Corp,AR,Lee
2015,20963,Woodruff Electric Coop Corp,AR,Monroe
2015,20963,Woodruff Electric Coop Corp,AR,Phillips
2015,20963,Woodruff Electric Coop Corp,AR,Prairie
2015,20963,Woodruff Electric Coop Corp,AR,St Francis
2015,20963,Woodruff Electric Coop Corp,AR,Woodruff
2015,20977,City of Woodsfield - (OH),OH,Monroe
2015,20979,Village of Woodville - (OH),OH,Sandusky
2015,20980,Precinct of Woodsville,NH,Grafton
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Carver
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Hennepin
2015,20996,Wright-Hennepin Coop Elec Assn,MN,McLeod
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Meeker
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Sherburne
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Stearns
2015,20996,Wright-Hennepin Coop Elec Assn,MN,Wright
2015,20997,Yellowstone Valley Elec Co-op,MT,Big Horn
2015,20997,Yellowstone Valley Elec Co-op,MT,Carbon
2015,20997,Yellowstone Valley Elec Co-op,MT,Musselshell
2015,20997,Yellowstone Valley Elec Co-op,MT,Stillwater
2015,20997,Yellowstone Valley Elec Co-op,MT,Treasure
2015,20997,Yellowstone Valley Elec Co-op,MT,Yellowstone
2015,21002,York Electric Coop Inc,SC,Cherokee
2015,21002,York Electric Coop Inc,SC,Chester
2015,21002,York Electric Coop Inc,SC,Lancaster
2015,21002,York Electric Coop Inc,SC,York
2015,21013,City of Worthington - (MN),MN,Nobles
2015,21015,City of Wrangell - (AK),AK,Wrangell Petersburg
2015,21021,City of Wray,CO,Yuma
2015,21048,Wyandotte Municipal Serv Comm,MI,Wayne
2015,21056,City of Wymore - (NE),NE,Gage
2015,21066,City of Wynnewood - (OK),OK,Garvin
2015,21075,Y-W Electric Assn Inc,CO,Washington
2015,21075,Y-W Electric Assn Inc,CO,Yuma
2015,21075,Y-W Electric Assn Inc,NE,Dundy
2015,21079,Wyrulec Company,NE,Banner
2015,21079,Wyrulec Company,NE,Scotts Bluff
2015,21079,Wyrulec Company,NE,Sioux
2015,21079,Wyrulec Company,WY,Goshen
2015,21079,Wyrulec Company,WY,Laramie
2015,21079,Wyrulec Company,WY,Platte
2015,21081,Yampa Valley Electric Assn Inc,CO,Eagle
2015,21081,Yampa Valley Electric Assn Inc,CO,Grand
2015,21081,Yampa Valley Electric Assn Inc,CO,Moffat
2015,21081,Yampa Valley Electric Assn Inc,CO,Rio Blanco
2015,21081,Yampa Valley Electric Assn Inc,CO,Routt
2015,21081,Yampa Valley Electric Assn Inc,WY,Carbon
2015,21095,Public Serv Comm of Yazoo City,MS,Yazoo
2015,21101,Village of Yellow Springs - (OH),OH,Greene
2015,21108,City of Yoakum - (TX),TX,DeWitt
2015,21108,City of Yoakum - (TX),TX,Lavaca
2015,21111,Perennial Public Power Dist,NE,Clay
2015,21111,Perennial Public Power Dist,NE,Fillmore
2015,21111,Perennial Public Power Dist,NE,Hamilton
2015,21111,Perennial Public Power Dist,NE,Seward
2015,21111,Perennial Public Power Dist,NE,York
2015,21114,Yazoo Valley Elec Power Assn,MS,Holmes
2015,21114,Yazoo Valley Elec Power Assn,MS,Humphreys
2015,21114,Yazoo Valley Elec Power Assn,MS,Issaquena
2015,21114,Yazoo Valley Elec Power Assn,MS,Sharkey
2015,21114,Yazoo Valley Elec Power Assn,MS,Warren
2015,21114,Yazoo Valley Elec Power Assn,MS,Yazoo
2015,21143,City of Yuma - (CO),CO,Yuma
2015,21158,City of Zeeland - (MI),MI,Ottawa
2015,21160,Borough of Zelienople - (PA),PA,Butler
2015,21244,"Southside Electric Coop, Inc",VA,Amelia
2015,21244,"Southside Electric Coop, Inc",VA,Appomattox
2015,21244,"Southside Electric Coop, Inc",VA,Bedford
2015,21244,"Southside Electric Coop, Inc",VA,Brunswick
2015,21244,"Southside Electric Coop, Inc",VA,Buckingham
2015,21244,"Southside Electric Coop, Inc",VA,Campbell
2015,21244,"Southside Electric Coop, Inc",VA,Charlotte
2015,21244,"Southside Electric Coop, Inc",VA,Chesterfield
2015,21244,"Southside Electric Coop, Inc",VA,Cumberland
2015,21244,"Southside Electric Coop, Inc",VA,Dinwiddie
2015,21244,"Southside Electric Coop, Inc",VA,Halifax
2015,21244,"Southside Electric Coop, Inc",VA,Lunenburg
2015,21244,"Southside Electric Coop, Inc",VA,Mecklenburg
2015,21244,"Southside Electric Coop, Inc",VA,Nottoway
2015,21244,"Southside Electric Coop, Inc",VA,Pittsylvania
2015,21244,"Southside Electric Coop, Inc",VA,Powhatan
2015,21244,"Southside Electric Coop, Inc",VA,Prince Edward
2015,21244,"Southside Electric Coop, Inc",VA,Prince George
2015,21244,"Southside Electric Coop, Inc",VA,Sussex
2015,21513,"Fergus Electric Coop, Inc",MT,Cascade
2015,21513,"Fergus Electric Coop, Inc",MT,Chouteau
2015,21513,"Fergus Electric Coop, Inc",MT,Fergus
2015,21513,"Fergus Electric Coop, Inc",MT,Golden Valley
2015,21513,"Fergus Electric Coop, Inc",MT,Judith Basin
2015,21513,"Fergus Electric Coop, Inc",MT,Meagher
2015,21513,"Fergus Electric Coop, Inc",MT,Musselshell
2015,21513,"Fergus Electric Coop, Inc",MT,Petroleum
2015,21513,"Fergus Electric Coop, Inc",MT,Stillwater
2015,21513,"Fergus Electric Coop, Inc",MT,Sweet Grass
2015,21513,"Fergus Electric Coop, Inc",MT,Treasure
2015,21513,"Fergus Electric Coop, Inc",MT,Wheatland
2015,21513,"Fergus Electric Coop, Inc",MT,Yellowstone
2015,21514,"Flowell Electric Assn, Inc",UT,Millard
2015,21526,City of Laurens - (SC),SC,Laurens
2015,21533,City of Minneapolis - (KS),KS,Ottawa
2015,21538,"Mohave Electric Cooperative, I",AZ,Coconino
2015,21538,"Mohave Electric Cooperative, I",AZ,Mohave
2015,21538,"Mohave Electric Cooperative, I",AZ,Yavapai
2015,21567,"Washington-St Tammany E C, Inc",LA,St Tammany
2015,21567,"Washington-St Tammany E C, Inc",LA,Tangipahoa
2015,21567,"Washington-St Tammany E C, Inc",LA,Washington
2015,21632,EnergyUnited Elec Member Corp,NC,Alexander
2015,21632,EnergyUnited Elec Member Corp,NC,Cabarrus
2015,21632,EnergyUnited Elec Member Corp,NC,Caldwell
2015,21632,EnergyUnited Elec Member Corp,NC,Catawba
2015,21632,EnergyUnited Elec Member Corp,NC,Davidson
2015,21632,EnergyUnited Elec Member Corp,NC,Davie
2015,21632,EnergyUnited Elec Member Corp,NC,Forsyth
2015,21632,EnergyUnited Elec Member Corp,NC,Gaston
2015,21632,EnergyUnited Elec Member Corp,NC,Guilford
2015,21632,EnergyUnited Elec Member Corp,NC,Iredell
2015,21632,EnergyUnited Elec Member Corp,NC,Lincoln
2015,21632,EnergyUnited Elec Member Corp,NC,Mecklenburg
2015,21632,EnergyUnited Elec Member Corp,NC,Montgomery
2015,21632,EnergyUnited Elec Member Corp,NC,Randolph
2015,21632,EnergyUnited Elec Member Corp,NC,Rockingham
2015,21632,EnergyUnited Elec Member Corp,NC,Rowan
2015,21632,EnergyUnited Elec Member Corp,NC,Stokes
2015,21632,EnergyUnited Elec Member Corp,NC,Wilkes
2015,21632,EnergyUnited Elec Member Corp,NC,Yadkin
2015,21664,Willwood Light & Power Company,WY,Park
2015,22053,Kentucky Power Co,KY,Boyd
2015,22053,Kentucky Power Co,KY,Breathitt
2015,22053,Kentucky Power Co,KY,Carter
2015,22053,Kentucky Power Co,KY,Clay
2015,22053,Kentucky Power Co,KY,Elliott
2015,22053,Kentucky Power Co,KY,Floyd
2015,22053,Kentucky Power Co,KY,Greenup
2015,22053,Kentucky Power Co,KY,Johnson
2015,22053,Kentucky Power Co,KY,Knott
2015,22053,Kentucky Power Co,KY,Lawrence
2015,22053,Kentucky Power Co,KY,Leslie
2015,22053,Kentucky Power Co,KY,Letcher
2015,22053,Kentucky Power Co,KY,Lewis
2015,22053,Kentucky Power Co,KY,Magoffin
2015,22053,Kentucky Power Co,KY,Martin
2015,22053,Kentucky Power Co,KY,Morgan
2015,22053,Kentucky Power Co,KY,Owsley
2015,22053,Kentucky Power Co,KY,Perry
2015,22053,Kentucky Power Co,KY,Pike
2015,22053,Kentucky Power Co,KY,Rowan
2015,22355,PUD No 1 of Mason County,WA,Jefferson
2015,22355,PUD No 1 of Mason County,WA,Mason
2015,22500,Westar Energy Inc,KS,Atchison
2015,22500,Westar Energy Inc,KS,Brown
2015,22500,Westar Energy Inc,KS,Butler
2015,22500,Westar Energy Inc,KS,Chase
2015,22500,Westar Energy Inc,KS,Clay
2015,22500,Westar Energy Inc,KS,Cloud
2015,22500,Westar Energy Inc,KS,Coffey
2015,22500,Westar Energy Inc,KS,Dickinson
2015,22500,Westar Energy Inc,KS,Doniphan
2015,22500,Westar Energy Inc,KS,Douglas
2015,22500,Westar Energy Inc,KS,Elk
2015,22500,Westar Energy Inc,KS,Ellsworth
2015,22500,Westar Energy Inc,KS,Franklin
2015,22500,Westar Energy Inc,KS,Geary
2015,22500,Westar Energy Inc,KS,Greenwood
2015,22500,Westar Energy Inc,KS,Jackson
2015,22500,Westar Energy Inc,KS,Jefferson
2015,22500,Westar Energy Inc,KS,Johnson
2015,22500,Westar Energy Inc,KS,Labette
2015,22500,Westar Energy Inc,KS,Leavenworth
2015,22500,Westar Energy Inc,KS,Lincoln
2015,22500,Westar Energy Inc,KS,Lyon
2015,22500,Westar Energy Inc,KS,Marion
2015,22500,Westar Energy Inc,KS,Marshall
2015,22500,Westar Energy Inc,KS,McPherson
2015,22500,Westar Energy Inc,KS,Morris
2015,22500,Westar Energy Inc,KS,Nemaha
2015,22500,Westar Energy Inc,KS,Neosho
2015,22500,Westar Energy Inc,KS,Osage
2015,22500,Westar Energy Inc,KS,Ottawa
2015,22500,Westar Energy Inc,KS,Pottawatomie
2015,22500,Westar Energy Inc,KS,Reno
2015,22500,Westar Energy Inc,KS,Rice
2015,22500,Westar Energy Inc,KS,Riley
2015,22500,Westar Energy Inc,KS,Saline
2015,22500,Westar Energy Inc,KS,Shawnee
2015,22500,Westar Energy Inc,KS,Wabaunsee
2015,22500,Westar Energy Inc,KS,Washington
2015,22500,Westar Energy Inc,KS,Wilson
2015,22500,Westar Energy Inc,KS,Woodson
2015,22500,Westar Energy Inc,KS,Wyandotte
2015,22646,"United Electric Coop, Inc - (MO)",IA,Page
2015,22646,"United Electric Coop, Inc - (MO)",IA,Ringgold
2015,22646,"United Electric Coop, Inc - (MO)",IA,Taylor
2015,22646,"United Electric Coop, Inc - (MO)",MO,Andrew
2015,22646,"United Electric Coop, Inc - (MO)",MO,Atchison
2015,22646,"United Electric Coop, Inc - (MO)",MO,Buchanan
2015,22646,"United Electric Coop, Inc - (MO)",MO,Clinton
2015,22646,"United Electric Coop, Inc - (MO)",MO,Daviess
2015,22646,"United Electric Coop, Inc - (MO)",MO,DeKalb
2015,22646,"United Electric Coop, Inc - (MO)",MO,Gentry
2015,22646,"United Electric Coop, Inc - (MO)",MO,Harrison
2015,22646,"United Electric Coop, Inc - (MO)",MO,Holt
2015,22646,"United Electric Coop, Inc - (MO)",MO,Nodaway
2015,22646,"United Electric Coop, Inc - (MO)",MO,Platte
2015,22646,"United Electric Coop, Inc - (MO)",MO,Worth
2015,22690,Roosevelt County Elec Coop Inc,NM,Chaves
2015,22690,Roosevelt County Elec Coop Inc,NM,Curry
2015,22690,Roosevelt County Elec Coop Inc,NM,De Baca
2015,22690,Roosevelt County Elec Coop Inc,NM,Roosevelt
2015,22814,Raft Rural Elec Coop Inc,ID,Cassia
2015,22814,Raft Rural Elec Coop Inc,ID,Oneida
2015,22814,Raft Rural Elec Coop Inc,ID,Owyhee
2015,22814,Raft Rural Elec Coop Inc,ID,Power
2015,22814,Raft Rural Elec Coop Inc,NV,Elko
2015,22814,Raft Rural Elec Coop Inc,UT,Box Elder
2015,22815,Delta Electric Power Assn,MS,Attala
2015,22815,Delta Electric Power Assn,MS,Bolivar
2015,22815,Delta Electric Power Assn,MS,Carroll
2015,22815,Delta Electric Power Assn,MS,Choctaw
2015,22815,Delta Electric Power Assn,MS,Grenada
2015,22815,Delta Electric Power Assn,MS,Holmes
2015,22815,Delta Electric Power Assn,MS,Humphreys
2015,22815,Delta Electric Power Assn,MS,Leflore
2015,22815,Delta Electric Power Assn,MS,Montgomery
2015,22815,Delta Electric Power Assn,MS,Sunflower
2015,22815,Delta Electric Power Assn,MS,Tallahatchie
2015,22815,Delta Electric Power Assn,MS,Washington
2015,22815,Delta Electric Power Assn,MS,Webster
2015,22822,Clark County Rural E M C - (IN),IN,Clark
2015,22822,Clark County Rural E M C - (IN),IN,Floyd
2015,22822,Clark County Rural E M C - (IN),IN,Jefferson
2015,22822,Clark County Rural E M C - (IN),IN,Scott
2015,22822,Clark County Rural E M C - (IN),IN,Washington
2015,23326,"Sierra Electric Coop, Inc",NM,Catron
2015,23326,"Sierra Electric Coop, Inc",NM,Luna
2015,23326,"Sierra Electric Coop, Inc",NM,Sierra
2015,23326,"Sierra Electric Coop, Inc",NM,Socorro
2015,23586,"Vigilante Electric Coop, Inc",ID,Clark
2015,23586,"Vigilante Electric Coop, Inc",MT,Beaverhead
2015,23586,"Vigilante Electric Coop, Inc",MT,Broadwater
2015,23586,"Vigilante Electric Coop, Inc",MT,Deer Lodge
2015,23586,"Vigilante Electric Coop, Inc",MT,Gallatin
2015,23586,"Vigilante Electric Coop, Inc",MT,Jefferson
2015,23586,"Vigilante Electric Coop, Inc",MT,Lewis and Clark
2015,23586,"Vigilante Electric Coop, Inc",MT,Madison
2015,23586,"Vigilante Electric Coop, Inc",MT,Meagher
2015,23586,"Vigilante Electric Coop, Inc",MT,Silver Bow
2015,23826,Bluestem Electric Coop Inc,KS,Clay
2015,23826,Bluestem Electric Coop Inc,KS,Cloud
2015,23826,Bluestem Electric Coop Inc,KS,Dickinson
2015,23826,Bluestem Electric Coop Inc,KS,Geary
2015,23826,Bluestem Electric Coop Inc,KS,Jackson
2015,23826,Bluestem Electric Coop Inc,KS,Marshall
2015,23826,Bluestem Electric Coop Inc,KS,Ottawa
2015,23826,Bluestem Electric Coop Inc,KS,Pottawatomie
2015,23826,Bluestem Electric Coop Inc,KS,Riley
2015,23826,Bluestem Electric Coop Inc,KS,Wabaunsee
2015,23826,Bluestem Electric Coop Inc,KS,Washington
2015,24211,Tucson Electric Power Co,AZ,Cochise
2015,24211,Tucson Electric Power Co,AZ,Pima
2015,24486,City of Akutan - (AK),AK,Aleutians East
2015,24558,City of Escanaba,MI,Delta
2015,24590,Unitil Energy Systems,NH,Merrimack
2015,24590,Unitil Energy Systems,NH,Rockingham
2015,24753,Boone County Rural EMC,IN,Boone
2015,24753,Boone County Rural EMC,IN,Clinton
2015,24753,Boone County Rural EMC,IN,Hamilton
2015,24753,Boone County Rural EMC,IN,Hendricks
2015,24753,Boone County Rural EMC,IN,Montgomery
2015,24791,Village of Bradshaw - (NE),NE,York
2015,24889,Brunswick Electric Member Corp,NC,Bladen
2015,24889,Brunswick Electric Member Corp,NC,Brunswick
2015,24889,Brunswick Electric Member Corp,NC,Columbus
2015,24889,Brunswick Electric Member Corp,NC,Robeson
2015,24949,Cass County Elec Coop Inc,ND,Barnes
2015,24949,Cass County Elec Coop Inc,ND,Cass
2015,24949,Cass County Elec Coop Inc,ND,Dickey
2015,24949,Cass County Elec Coop Inc,ND,LaMoure
2015,24949,Cass County Elec Coop Inc,ND,Ransom
2015,24949,Cass County Elec Coop Inc,ND,Richland
2015,24949,Cass County Elec Coop Inc,ND,Sargent
2015,24949,Cass County Elec Coop Inc,ND,Traill
2015,25060,Wellton-Mohawk Irr & Drain Dist,AZ,Yuma
2015,25177,Dakota Electric Association,MN,Dakota
2015,25177,Dakota Electric Association,MN,Goodhue
2015,25177,Dakota Electric Association,MN,Rice
2015,25177,Dakota Electric Association,MN,Scott
2015,25295,Western Indiana Energy REMC,IN,Clay
2015,25295,Western Indiana Energy REMC,IN,Gibson
2015,25295,Western Indiana Energy REMC,IN,Greene
2015,25295,Western Indiana Energy REMC,IN,Knox
2015,25295,Western Indiana Energy REMC,IN,Pike
2015,25295,Western Indiana Energy REMC,IN,Posey
2015,25295,Western Indiana Energy REMC,IN,Sullivan
2015,25295,Western Indiana Energy REMC,IN,Vigo
2015,25866,Ak-Chin Electric Utility Authority,AZ,Pinal
2015,26120,Town of Langford- (SD),SD,Marshall
2015,26218,Little Ocmulgee El Member Corp,GA,Dodge
2015,26218,Little Ocmulgee El Member Corp,GA,Laurens
2015,26218,Little Ocmulgee El Member Corp,GA,Montgomery
2015,26218,Little Ocmulgee El Member Corp,GA,Telfair
2015,26218,Little Ocmulgee El Member Corp,GA,Wheeler
2015,26317,Manokotak Power Company,AK,Dillingham
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Cheshire
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Grafton
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Hillsborough
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Rockingham
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,Sullivan
2015,26616,North Slope Borough Power & Light,AK,North Slope
2015,26765,Pella Cooperative Elec Assn,IA,Jasper
2015,26765,Pella Cooperative Elec Assn,IA,Mahaska
2015,26765,Pella Cooperative Elec Assn,IA,Marion
2015,26765,Pella Cooperative Elec Assn,IA,Poweshiek
2015,26765,Pella Cooperative Elec Assn,IA,Warren
2015,26894,City of Radium - (KS),KS,Stafford
2015,26916,"Ravalli County Elec Coop, Inc",MT,Missoula
2015,26916,"Ravalli County Elec Coop, Inc",MT,Ravalli
2015,26934,"Red Lake Electric Coop, Inc",MN,Beltrami
2015,26934,"Red Lake Electric Coop, Inc",MN,Clearwater
2015,26934,"Red Lake Electric Coop, Inc",MN,Marshall
2015,26934,"Red Lake Electric Coop, Inc",MN,Pennington
2015,26934,"Red Lake Electric Coop, Inc",MN,Polk
2015,26934,"Red Lake Electric Coop, Inc",MN,Red Lake
2015,26939,Red River Valley Coop Pwr Assn,MN,Clay
2015,26939,Red River Valley Coop Pwr Assn,MN,Norman
2015,26939,Red River Valley Coop Pwr Assn,MN,Polk
2015,27000,WAPA-- Western Area Power Administration,AZ,Apache
2015,27000,WAPA-- Western Area Power Administration,AZ,Cochise
2015,27000,WAPA-- Western Area Power Administration,AZ,Coconino
2015,27000,WAPA-- Western Area Power Administration,AZ,Gila
2015,27000,WAPA-- Western Area Power Administration,AZ,La Paz
2015,27000,WAPA-- Western Area Power Administration,AZ,Maricopa
2015,27000,WAPA-- Western Area Power Administration,AZ,Mohave
2015,27000,WAPA-- Western Area Power Administration,AZ,Navajo
2015,27000,WAPA-- Western Area Power Administration,AZ,Pima
2015,27000,WAPA-- Western Area Power Administration,AZ,Pinal
2015,27000,WAPA-- Western Area Power Administration,AZ,Yavapai
2015,27000,WAPA-- Western Area Power Administration,AZ,Yuma
2015,27000,WAPA-- Western Area Power Administration,CA,Alameda
2015,27000,WAPA-- Western Area Power Administration,CA,Butte
2015,27000,WAPA-- Western Area Power Administration,CA,Calaveras
2015,27000,WAPA-- Western Area Power Administration,CA,Colusa
2015,27000,WAPA-- Western Area Power Administration,CA,Contra Costa
2015,27000,WAPA-- Western Area Power Administration,CA,Fresno
2015,27000,WAPA-- Western Area Power Administration,CA,Glenn
2015,27000,WAPA-- Western Area Power Administration,CA,Imperial
2015,27000,WAPA-- Western Area Power Administration,CA,Lassen
2015,27000,WAPA-- Western Area Power Administration,CA,Madera
2015,27000,WAPA-- Western Area Power Administration,CA,Merced
2015,27000,WAPA-- Western Area Power Administration,CA,Modoc
2015,27000,WAPA-- Western Area Power Administration,CA,Placer
2015,27000,WAPA-- Western Area Power Administration,CA,Riverside
2015,27000,WAPA-- Western Area Power Administration,CA,Sacramento
2015,27000,WAPA-- Western Area Power Administration,CA,San Bernardino
2015,27000,WAPA-- Western Area Power Administration,CA,San Joaquin
2015,27000,WAPA-- Western Area Power Administration,CA,Santa Clara
2015,27000,WAPA-- Western Area Power Administration,CA,Shasta
2015,27000,WAPA-- Western Area Power Administration,CA,Siskiyou
2015,27000,WAPA-- Western Area Power Administration,CA,Solano
2015,27000,WAPA-- Western Area Power Administration,CA,Stanislaus
2015,27000,WAPA-- Western Area Power Administration,CA,Sutter
2015,27000,WAPA-- Western Area Power Administration,CA,Tehama
2015,27000,WAPA-- Western Area Power Administration,CA,Trinity
2015,27000,WAPA-- Western Area Power Administration,CA,Tuolumne
2015,27000,WAPA-- Western Area Power Administration,CA,Yolo
2015,27000,WAPA-- Western Area Power Administration,CA,Yuba
2015,27000,WAPA-- Western Area Power Administration,CO,Adams
2015,27000,WAPA-- Western Area Power Administration,CO,Boulder
2015,27000,WAPA-- Western Area Power Administration,CO,Broomfield
2015,27000,WAPA-- Western Area Power Administration,CO,Chaffee
