Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2020,WI,18181,City of Stoughton - (WI),MISO,6,0.030,.,0.030,DC,0.030,.,.,.,.,0.030,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.030,0.000,0.000,0.000,0.000,0.030
2020,AL,18203,Tallapoosa River Elec Coop Inc,AEC,11,0.218,.,.,,0.059,0.159,.,.,.,0.218,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.059,0.159,0.000,0.000,0.000,0.218
2020,WI,18249,City of Sturgeon Bay - (WI),MISO,4,0.015,.,0.015,DC,0.012,0.003,.,.,.,0.015,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.012,0.003,0.000,0.000,0.000,0.015
2020,GA,18305,Sumter Electric Member Corp,SEPA,.,.,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2020,WI,18312,Sun Prairie Utilities,MISO,4,0.017,.,0.017,DC,0.011,0.006,.,.,.,0.017,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.011,0.006,0.000,0.000,0.000,0.017
2020,NE,18330,City of Superior - (NE),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,NC,18339,Surry-Yadkin Elec Member Corp,DUK,99,0.847,.,.,,0.612,.,.,.,.,0.612,0.165,.,.,.,.,0.165,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.070,.,.,.,.,0.070,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.847,0.000,0.000,0.000,0.000,0.847
2020,WI,18383,Taylor Electric Coop - (WI),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,TN,18384,City of Sweetwater,TVA,13,0.280,0.000,0.000,AC,0.130,0.150,0.000,0.000,0.000,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.150,0.000,0.000,0.000,0.280
2020,FL,18445,City of Tallahassee - (FL),TAL,660,52.321,41.300,11.066,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,41.255,.,.,11.066,52.321,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,41.255,0.000,0.000,11.066,52.321
2020,MS,18447,Tallahatchie Valley E P A,TVA,3,0.040,0.000,0.000,AC,0.010,0.030,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.030,0.000,0.000,0.000,0.040
2020,FL,18449,"Talquin Electric Coop, Inc",SEC,11,1.950,1.950,1.950,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.950,.,.,.,1.950,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.950,0.000,0.000,0.000,1.950
2020,AL,18472,City of Tarrant,TVA,1,0.050,0.000,0.000,AC,0.000,0.050,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.050
2020,TN,18643,Tennessee Valley Electric Coop,TVA,10,0.080,0.000,0.000,AC,0.060,0.020,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.020,0.000,0.000,0.000,0.080
2020,IN,18940,Tipmont Rural Elec Member Corp,MISO,1,0.070,.,.,AC,0.070,.,.,.,.,0.070,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.070,0.000,0.000,0.000,0.000,0.070
2020,IN,18942,Tipton Municipal Electric Util,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,MS,18943,Tippah Electric Power Assn,TVA,1,0.002,0.000,0.000,AC,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002
2020,MS,18951,Tishomingo County E P A,TVA,0,0.000,0.000,0.000,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2020,IL,18955,"Tri-County Electric Coop, Inc (IL)",MISO,23,0.348,0.000,0.000,AC,0.348,.,.,.,.,0.348,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.000,.,.,.,.,0.000,0.348,0.000,0.000,0.000,0.000,0.348
2020,NC,18957,Tri-County Elec Member Corp (NC),CPLE,8,2.000,2.000,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.000,.,.,.,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.000,0.000,0.000,0.000,2.000
2020,MS,19007,Tombigbee Electric Power Assn,TVA,8,0.040,0.000,0.000,AC,0.040,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.040
2020,MT,19022,Tongue River Electric Coop Inc,NWMT,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,TN,19149,City of Trenton - (TN),TVA,1,0.010,0.000,0.000,AC,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010
2020,GA,19154,Tri-State Electric Member Corp,TVA,37,0.920,0.000,0.000,AC,0.400,0.520,0.000,0.000,0.000,0.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.520,0.000,0.000,0.000,0.920
2020,NC,19154,Tri-State Electric Member Corp,TVA,6,0.049,0.000,0.000,AC,0.049,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.049
2020,TN,19154,Tri-State Electric Member Corp,TVA,9,0.165,0.000,0.000,AC,0.072,0.093,0.000,0.000,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.093,0.000,0.000,0.000,0.165
2020,IA,19157,MiEnergy Cooperative,MISO,138,14.770,.,0.275,DC,.,.,0.949,.,.,0.949,0.010,.,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,13.211,.,.,.,13.211,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.600,.,.,0.600,0.010,13.211,1.549,0.000,0.000,14.770
2020,MN,19157,MiEnergy Cooperative,MISO,34,3.591,.,0.300,AC,.,.,.,.,.,0.000,0.008,.,.,.,.,0.008,.,0.180,.,.,.,0.180,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,3.403,.,.,.,3.403,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.008,3.583,0.000,0.000,0.000,3.591
2020,OK,19160,"Tri-County Electric Coop, Inc (OK)",SWPP,13,3.150,2.000,2.000,AC,0.978,0.117,.,.,.,1.095,.,.,.,.,.,0.000,0.005,0.050,.,.,.,0.055,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,2.000,.,.,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.983,0.167,2.000,0.000,0.000,3.150
2020,KY,19162,Tri-County Elec Member Corp (TN),TVA,12,0.090,0.000,0.000,AC,0.050,0.040,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.040,0.000,0.000,0.000,0.090
2020,TN,19162,Tri-County Elec Member Corp (TN),TVA,9,0.077,0.000,0.000,AC,0.067,0.010,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.010,0.000,0.000,0.000,0.077
2020,AZ,19189,Trico Electric Cooperative Inc,WALC,4,0.811,0.000,0.200,DC,.,0.811,.,.,.,0.811,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.811,0.000,0.000,0.000,0.811
2020,CA,19229,Truckee Donner P U D,NEVP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,TN,19266,Tullahoma Board-Public Utils,TVA,4,0.070,0.000,0.000,AC,0.020,0.050,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.050,0.000,0.000,0.000,0.070
2020,MS,19273,City of Tupelo - (MS),TVA,2,0.050,0.000,0.000,AC,0.000,0.050,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.050
2020,SD,19293,Southeastern Electric Coop Inc - (SD),SWPP,404,17.030,10.560,0.985,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,7.500,9.530,.,.,.,17.030,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,7.500,9.530,0.000,0.000,0.000,17.030
2020,AL,19307,City of Tuscumbia,TVA,2,0.070,0.000,0.000,AC,0.040,0.030,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.030,0.000,0.000,0.000,0.070
2020,WI,19324,Two Rivers Water & Light,MISO,3,0.013,.,0.013,DC,0.009,0.004,.,.,.,0.013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.009,0.004,0.000,0.000,0.000,0.013
2020,OR,19325,Umatilla Electric Coop Assn,BPAT,2,1.057,.,1.057,AC,.,.,0.999,.,0.058,1.057,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.999,0.000,0.058,1.057
2020,TN,19430,City of Union City,TVA,2,0.010,0.000,0.000,AC,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.010
2020,MI,19432,Village of Union City - (MI),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,MO,19436,Union Electric Co - (MO),MISO,60,8.633,.,.,DC,0.005,7.428,1.200,.,.,8.633,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.005,7.428,1.200,0.000,0.000,8.633
2020,IA,19437,Western Iowa Power Coop,SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,TX,19490,United Electric Coop Service Inc - (TX),ERCO,1,0.260,.,.,DC,.,0.260,.,.,.,0.260,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.260,0.000,0.000,0.000,0.260
2020,CT,19497,United Illuminating Co,ISNE,105,12.642,.,.,AC,.,1.217,.,.,.,1.217,.,.,.,.,.,0.000,.,0.030,.,.,.,0.030,.,.,.,.,.,0.000,.,1.050,.,.,.,1.050,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,10.345,.,.,.,10.345,0.000,12.642,0.000,0.000,0.000,12.642
2020,CO,19499,"United Power, Inc",WACM,1,0.020,0.000,0.020,AC,.,.,.,.,0.020,0.020,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.020,0.020
2020,HI,19547,Hawaiian Electric Co Inc,HECO,"3,106",135.305,0.000,0.890,AC,18.404,112.224,0.765,.,0.125,131.518,0.010,3.633,.,.,.,3.643,.,0.006,.,.,.,0.006,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.120,.,.,.,0.120,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.018,.,.,.,0.018,18.414,116.001,0.765,0.000,0.125,135.305
2020,TN,19574,Upper Cumberland E M C,TVA,38,0.450,0.000,0.000,AC,0.220,0.230,0.000,0.000,0.000,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.230,0.000,0.000,0.000,0.450
2020,ND,19687,City of Valley City,SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,WA,19784,Vera Irrigation District #15,BPAT,2,0.020,.,0.020,AC,0.020,.,.,.,.,0.020,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.000,0.020
2020,OH,19805,Village of Versailles - (OH),PJM,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,WI,19813,Vernon Electric Coop,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,NC,19876,Virginia Electric & Power Co,PJM,2,0.566,0.500,0.066,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.066,.,.,.,0.066,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.500,.,.,.,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.566,0.000,0.000,0.000,0.566
2020,VA,19876,Virginia Electric & Power Co,PJM,14,5.698,1.220,4.218,AC,.,.,.,.,4.218,4.218,.,0.470,.,.,.,0.470,.,.,.,.,.,0.000,.,.,.,.,0.260,0.260,.,.,.,.,.,0.000,.,.,0.750,.,.,0.750,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.470,0.750,0.000,4.478,5.698
2020,TN,19898,Volunteer Electric Coop,TVA,196,3.230,0.000,0.000,AC,2.060,1.170,0.000,0.000,0.000,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.060,1.170,0.000,0.000,0.000,3.230
2020,MN,19947,City of Wadena - (MN),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,NC,19981,Wake Electric Membership Corp,CPLE,4,0.011,.,.,AC,0.011,.,.,.,.,0.011,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.000,0.011
2020,GA,20065,Walton Electric Member Corp,SOCO,6,3.600,3.600,3.600,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,3.600,.,.,.,3.600,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.600,0.000,0.000,0.000,3.600
2020,KY,20130,Warren Rural Elec Coop Corp,TVA,110,4.930,0.000,0.000,AC,0.690,3.220,0.000,0.000,0.000,3.910,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.710,4.220,0.000,0.000,0.000,4.930
2020,MN,20134,City of Warroad,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,KS,20141,City of Washington - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,MS,20176,City of Water Valley - (MS),TVA,0,0.000,0.000,0.000,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
