|Utility Characteristics.Year|,|Utility Characteristics.State|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.BA_CODE|,|Number and Capacity (MW).Number of Generators|,|Number and Capacity (MW).Total Capacity|,|Number and Capacity (MW).Capacity Back-up Only|,|Number and Capacity (MW).Capacity Utility Owned|,|Photovoltaic.Type|,|Photovoltaic.Residential|,|Photovoltaic.Commercial|,|Photovoltaic.Industrial|,|Photovoltaic.Transportation|,|Photovoltaic.Direct Connected|,|Photovoltaic.Total|,|Storage.Residential|,|Storage.Commercial|,|Storage.Industrial|,|Storage.Transportation|,|Storage.Direct Connected|,|Storage.Total|,|Wind.Residential|,|Wind.Commercial|,|Wind.Industrial|,|Wind.Transportation|,|Wind.Direct Connected|,|Wind.Total|,|Hydroelectric.Residential|,|Hydroelectric.Commercial|,|Hydroelectric.Industrial|,|Hydroelectric.Transportation|,|Hydroelectric.Direct Connected|,|Hydroelectric.Total|,|Fuel Cells.Residential|,|Fuel Cells.Commercial|,|Fuel Cells.Industrial|,|Fuel Cells.Transportation|,|Fuel Cells.Direct Connected|,|Fuel Cells.Total|,|Internal Combustion.Residential|,|Internal Combustion.Commercial|,|Internal Combustion.Industrial|,|Internal Combustion.Transportation|,|Internal Combustion.Direct Connected|,|Internal Combustion.Total|,|Combustion Turbine.Residential|,|Combustion Turbine.Commercial|,|Combustion Turbine.Industrial|,|Combustion Turbine.Transportation|,|Combustion Turbine.Direct Connected|,|Combustion Turbine.Total|,|Steam.Residential|,|Steam.Commercial|,|Steam.Industrial|,|Steam.Transportation|,|Steam.Direct Connected|,|Steam.Total|,|Other.Residential|,|Other.Commercial|,|Other.Industrial|,|Other.Transportation|,|Other.Direct Connected|,|Other.Total|,|Total.Residential|,|Total.Commercial|,|Total.Industrial|,|Total.Transportation|,|Total.Direct Connected|,|.Total|
2021,TN,7174,Gibson Electric Members Corp,TVA,64,1.156,0.000,0.000,AC,0.632,0.524,0.000,0.000,0.000,1.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.632,0.524,0.000,0.000,0.000,1.156
2021,FL,7264,"Glades Electric Coop, Inc",SEC,160,41.035,41.035,19.750,AC,1.035,.,.,.,.,1.035,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,30.000,5.000,5.000,.,.,40.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,31.035,5.000,5.000,0.000,0.000,41.035
2021,KY,7270,City of Glasgow - (KY),TVA,16,0.320,0.000,0.000,AC,0.210,0.110,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.110,0.000,0.000,0.000,0.320
2021,CA,7294,City of Glendale - (CA),LDWP,6,1.622,.,0.222,AC,.,.,.,.,0.222,0.222,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.400,.,.,.,0.400,.,1.000,.,.,.,1.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.400,0.000,0.000,0.222,1.622
2021,AK,7353,Golden Valley Elec Assn Inc,NA,29,0.827,0.000,0.563,AC,.,0.563,0.050,.,0.098,0.711,.,.,.,.,.,0.000,.,0.045,.,.,.,0.045,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.065,.,.,.,0.065,.,.,.,.,.,0.000,.,0.006,.,.,.,0.006,0.000,0.679,0.050,0.000,0.098,0.827
2021,KS,7374,City of Goodland - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,NE,7411,City of Gothenburg - (NE),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,CO,7563,Grand Valley Power,PSCO,1,0.144,.,0.144,DC,.,.,.,.,0.144,0.144,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.144,0.144
2021,FL,7593,City of Green Cove Springs,FMPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,VT,7601,Green Mountain Power Corp,ISNE,"3,139",31.350,18.260,6.691,AC,.,.,.,.,1.250,1.250,18.260,.,.,.,.,18.260,.,.,.,.,0.048,0.048,.,.,.,.,6.672,6.672,.,.,.,.,.,0.000,.,.,.,.,5.120,5.120,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,18.260,0.000,0.000,0.000,13.090,31.350
2021,TN,7625,City of Greeneville - (TN),TVA,33,0.497,0.000,0.000,AC,0.120,0.377,0.000,0.000,0.000,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.377,0.000,0.000,0.000,0.497
2021,GA,7679,City of Griffin - (GA),SOCO,17,0.148,0.000,0.000,,0.086,0.062,.,.,.,0.148,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.086,0.062,0.000,0.000,0.000,0.148
2021,MO,7720,"Grundy Electric Coop, Inc",AECI,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,FL,7801,Gulf Power Co,SOCO,434,0.873,.,.,AC,.,0.873,.,.,.,0.873,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.873,0.000,0.000,0.000,0.873
2021,AL,7827,Guntersville Electric Board,TVA,3,0.120,0.000,0.000,AC,0.000,0.120,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.120
2021,IA,7864,Grundy County Rural Elec Coop,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,OH,7977,City of Hamilton - (OH),PJM,9,0.060,.,.,,0.060,.,.,.,.,0.060,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.060,0.000,0.000,0.000,0.000,0.060
2021,NC,7978,Halifax Electric Member Corp,CPLE,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,8147,City of Harriman - (TN),TVA,10,0.090,0.000,0.000,AC,0.040,0.050,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.050,0.000,0.000,0.000,0.090
2021,IN,8179,Harrison County Rural E M C,MISO,7,6.200,6.200,1.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,6.200,.,.,.,6.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,6.200,0.000,0.000,0.000,6.200
2021,HI,8287,Hawaii Electric Light Co Inc,NA,"1,436",39.979,.,0.059,AC,8.300,17.987,.,.,.,26.287,8.912,2.266,.,.,.,11.178,.,0.662,.,.,.,0.662,.,0.237,.,.,.,0.237,.,.,.,.,.,0.000,.,1.615,.,.,.,1.615,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,17.212,22.767,0.000,0.000,0.000,39.979
2021,IA,8288,City of Hawarden - (IA),MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,IA,8319,Heartland Power Coop,MISO,27,10.570,2.300,0.185,AC,0.121,0.345,.,.,.,0.466,.,.,.,.,.,0.000,0.054,2.050,.,.,.,2.104,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,8.000,.,.,.,8.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.175,10.395,0.000,0.000,0.000,10.570
2021,NC,8333,Haywood Electric Member Corp,DUK,3,0.615,0.615,0.615,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.615,0.615,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.615,0.615
2021,IN,8466,Henry County Rural E M C,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,KY,8548,City of Hickman,TVA,3,0.060,0.000,0.000,AC,0.000,0.060,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.060
2021,NC,8571,Town of High Point,DUK,5,2.100,2.100,0.900,,.,0.100,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.000,.,.,.,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.100,0.000,0.000,0.000,2.100
2021,WI,8574,"Jackson Electric Coop, Inc - (WI)",MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,NE,8717,City of Holdrege,SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,8764,"Holston Electric Coop, Inc",TVA,29,2.130,0.000,0.000,AC,0.061,1.070,0.000,0.000,0.000,1.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.061,2.069,0.000,0.000,0.000,2.130
2021,CO,8773,"Holy Cross Electric Assn, Inc",PSCO,27,4.538,0.000,0.449,DC,.,.,.,.,3.759,3.759,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.779,0.779,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,4.538,4.538
2021,MA,8774,City of Holyoke - (MA),ISNE,18,7.613,.,0.360,DC,.,2.207,4.471,.,.,6.678,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.575,.,.,.,0.575,.,.,.,.,.,0.000,.,0.360,.,.,.,0.360,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.142,4.471,0.000,0.000,7.613
2021,TX,8801,City of Hondo - (TX),ERCO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,KY,8846,City of Hopkinsville,TVA,4,0.040,0.000,0.000,AC,0.000,0.040,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.040
2021,TX,8901,CenterPoint Energy,ERCO,"19,440",181.572,3.770,0.000,,158.024,7.343,.,.,.,165.367,3.553,.,.,.,.,3.553,0.032,0.040,.,.,.,0.072,.,0.112,.,.,.,0.112,.,.,.,.,.,0.000,0.040,12.428,.,.,.,12.468,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,161.649,19.923,0.000,0.000,0.000,181.572
2021,MA,8973,Town of Hudson - (MA),ISNE,184,1.844,.,.,,1.584,0.103,0.071,.,.,1.758,0.086,.,.,.,.,0.086,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,1.670,0.103,0.071,0.000,0.000,1.844
2021,KS,9011,City of Hugoton - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,TN,9023,City of Humboldt,TVA,7,0.050,0.000,0.000,AC,0.000,0.050,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.050
2021,AL,9094,City of Huntsville - (AL),TVA,70,1.352,0.000,0.000,AC,0.491,0.861,0.000,0.000,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.491,0.861,0.000,0.000,0.000,1.352
2021,MN,9130,Hutchinson Utilities Comm,MISO,1,0.625,0.000,0.625,,.,.,.,.,0.625,0.625,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.625,0.625
2021,UT,9163,Hyrum City Corporation,PACE,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,ID,9191,Idaho Power Co,IPCO,33,11.661,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,11.201,11.201,.,.,.,.,.,0.000,.,.,.,.,0.460,0.460,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,11.661,11.661
2021,OR,9191,Idaho Power Co,IPCO,1,0.240,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.240,0.240,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.240,0.240
2021,IL,9209,Illinois Rural Electric Coop,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,IN,9273,Indianapolis Power & Light Co,MISO,58,2.806,.,.,AC,0.000,2.067,0.729,.,.,2.796,.,.,.,.,.,0.000,0.000,0.010,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.077,0.729,0.000,0.000,2.806
2021,IN,9324,Indiana Michigan Power Co,PJM,7,0.965,0.000,0.000,AC,0.000,0.095,0.010,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.850,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.945,0.010,0.000,0.000,0.965
2021,CO,9336,CORE Electric Cooperative,PSCO,20,0.998,.,.,AC,0.168,0.650,.,.,.,0.818,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.180,.,.,0.180,0.168,0.650,0.180,0.000,0.000,0.998
2021,IA,9417,Interstate Power and Light Co,MISO,64,7.958,0.000,1.678,AC,0.021,1.772,0.401,.,.,2.194,.,0.672,0.280,.,.,0.952,.,1.774,.,.,.,1.774,.,1.490,.,.,.,1.490,.,.,.,.,.,0.000,.,0.442,.,.,.,0.442,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.450,0.656,.,.,1.106,0.021,6.600,1.337,0.000,0.000,7.958
2021,IA,9425,Iowa Lakes Electric Coop,SWPP,23,0.809,.,0.140,AC,0.009,0.450,.,.,.,0.459,.,.,.,.,.,0.000,0.036,0.314,.,.,.,0.350,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.045,0.764,0.000,0.000,0.000,0.809
2021,GA,9601,Jackson Electric Member Corp - (GA),SOCO,58,3.712,1.100,.,DC,0.279,2.333,.,.,.,2.612,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.100,.,.,.,1.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.279,3.433,0.000,0.000,0.000,3.712
2021,TN,9612,City of Jackson - (TN),TVA,14,1.330,0.000,0.000,AC,0.050,1.280,0.000,0.000,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,1.280,0.000,0.000,0.000,1.330
2021,IN,9665,Jasper County Rural E M C,MISO,1,0.800,0.000,0.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.800,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.800,0.000,0.000,0.800
2021,KY,9697,City of Jellico,TVA,18,0.010,0.000,0.000,AC,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.010
2021,TN,9697,City of Jellico,TVA,4,0.120,0.000,0.000,AC,0.070,0.050,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.050,0.000,0.000,0.000,0.120
2021,NJ,9726,Jersey Central Power & Lt Co,PJM,5,0.935,0.000,0.000,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.400,0.400,0.000,0.035,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.900,0.935
2021,AL,9739,Joe Wheeler Elec Member Corp,TVA,20,2.172,0.000,0.000,AC,0.060,0.400,0.000,0.000,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.712,0.000,0.000,0.000,1.712,0.060,2.112,0.000,0.000,0.000,2.172
2021,IL,9750,"Jo-Carroll Energy, Inc",MISO,15,7.800,2.400,.,AC,.,5.400,.,.,.,5.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.400,.,.,.,2.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,7.800,0.000,0.000,0.000,7.800
2021,TN,9777,Johnson City - (TN),TVA,89,2.012,0.000,0.000,AC,0.674,0.412,0.000,0.000,0.000,1.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,0.000,0.000,0.000,0.925,0.674,1.338,0.000,0.000,0.000,2.012
2021,KS,10000,Evergy Metro,SWPP,9,2.919,.,.,DC,0.034,2.671,0.214,.,.,2.919,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.034,2.671,0.214,0.000,0.000,2.919
2021,MO,10000,Evergy Metro,SWPP,21,2.217,.,0.189,AC,0.007,1.911,0.299,.,.,2.217,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.007,1.911,0.299,0.000,0.000,2.217
2021,KS,10005,"Evergy Kansas South, Inc",SWPP,8,0.261,.,.,AC,0.009,0.002,.,.,.,0.011,.,.,.,.,.,0.000,.,0.250,.,.,.,0.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.009,0.252,0.000,0.000,0.000,0.261
