Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2020,11646,City of Marietta - (GA),GA,Municipal,487.05,2.49,195.60241,105.19,1.94,54.221649,105.19,1.94,54.221649,42186,25,Y,.,.,.,.,.,.,.,,,.,
2020,11693,"Marlboro Electric Coop, Inc",SC,Cooperative,956,.,.,211.24,.,.,944.66,.,.,6529,.,Y,.,.,.,.,.,.,.,,,.,
2020,11701,City of Marquette - (MI),MI,Municipal,79.786,0.831,96.012034,16.857,0.223,75.591928,.,.,.,17005,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,11731,City of Marshall - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.25,0.01,125,1.25,0.01,125,6807,N,O,13.8,N
2020,11740,City of Marshfield - (WI),WI,Municipal,37.921,0.557,68.08079,13.151,0.216,60.884259,37.921,0.557,68.08079,13699,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11788,Consumers Energy,IA,Cooperative,2099.56,2.786,753.61091,68.75,1.26,54.563492,2077.18,2.786,745.57789,6964,12.5,N,.,.,.,.,.,.,.,,,.,
2020,11789,Maryville Utilities,TN,Municipal,323,2.35,137.44681,66,1,66,.,.,.,19147,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11804,Massachusetts Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,452.2,1.449,312.07729,301.293,1.286,234.28694,1317045,N,L,69,Y
2020,11811,Town of Massena - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,82.2,2.4,34.25,82.2,2.4,34.25,9337,Y,F,24.7,N
2020,11824,Matanuska Electric Assn Inc,AK,Cooperative,263.192,1.715,153.46472,263.192,1.715,153.46472,259.694,1.521,170.73899,65984,25,Y,.,.,.,.,.,.,.,,,.,
2020,11843,Maui Electric Co Ltd,HI,Investor Owned,235.59,1.901,123.92951,166.43,1.725,96.481159,210.13,1.551,135.48034,73007,23,N,.,.,.,.,.,.,.,,,.,
2020,12087,McKenzie Electric Coop Inc,ND,Cooperative,199.87,1.394,143.37877,199.87,1.394,143.37877,199.87,1.394,143.37877,13001,25,Y,.,.,.,.,.,.,.,,,.,
2020,12186,McMinnville Electric System,TN,Municipal,24.146,0.246,98.154472,10.104,0.137,73.751825,24.146,0.246,98.154472,8002,26,Y,.,.,.,.,.,.,.,,,.,
2020,12187,City of McMinnville - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,44.37,1.19,37.285714,.,.,.,16857,N,L,12.5,N
2020,12199,Montana-Dakota Utilities Co,MT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,137.17,1.684,81.454869,.,.,.,28143,N,F,22,N
2020,12199,Montana-Dakota Utilities Co,ND,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,55.83,0.615,90.780488,.,.,.,101067,N,F,22,N
2020,12199,Montana-Dakota Utilities Co,SD,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,63.98,1.156,55.346021,.,.,.,9645,N,F,22,N
2020,12199,Montana-Dakota Utilities Co,WY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,137.53,1.173,117.24638,.,.,.,18547,N,F,22,N
2020,12208,City of McPherson - (KS),KS,Municipal,8.6,0.063,136.50794,8.6,0.063,136.50794,8.6,0.063,136.50794,8806,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12227,Meeker Coop Light & Power Assn,MN,Cooperative,181.72,1.23,147.73984,181.72,1.23,147.73984,105.41,0.729,144.59534,9133,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,12243,Meade County Rural E C C,KY,Cooperative,67.901,0.783,86.719029,67.901,0.783,86.719029,65.704,0.746,88.075067,30178,.,N,.,.,.,.,.,.,.,,,.,
2020,12260,Mecklenburg Electric Cooperative,VA,Cooperative,227.953,2.1,108.54905,227.953,2.1,108.54905,227.953,2.1,108.54905,31285,25,Y,.,.,.,.,.,.,.,,,.,
2020,12268,"Medina Electric Coop, Inc",TX,Cooperative,307.9,2.5,123.16,233.4,2.26,103.27434,.,.,.,33160,24.9,N,.,.,.,.,.,.,.,,,.,
2020,12293,City of Memphis - (TN),TN,Municipal,391.2,2.07,188.98551,233.7,1.68,139.10714,391.2,2.07,188.98551,414180,23,Y,.,.,.,.,.,.,.,,,.,
2020,12298,City of Menasha - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,0.549,.,.,0.549,.,9105,N,L,34,N
2020,12301,Nodak Electric Coop Inc,ND,Cooperative,240,1.593,150.65913,147,1.219,120.59065,214.8,1.406,152.77383,20483,15,Y,.,.,.,.,.,.,.,,,.,
2020,12330,Meriwether Lewis Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,910.8,2.257,403.54453,304.14,1.466,207.46248,34825,N,O,25,N
2020,12341,MidAmerican Energy Co,IA,Investor Owned,1004,1.44,697.22222,87,0.86,101.16279,987,1.35,731.11111,707155,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12341,MidAmerican Energy Co,IL,Investor Owned,2267,2.6,871.92308,129,1.24,104.03226,2262,2.52,897.61905,85375,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12341,MidAmerican Energy Co,SD,Investor Owned,31,0.26,119.23077,31,0.26,119.23077,31,0.26,119.23077,5133,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12351,City of Mesa - (AZ),AZ,Municipal,72.01,0.634,113.58044,36.92,0.252,146.50794,72.01,0.634,113.58044,16971,69,N,.,.,.,.,.,.,.,,,.,
2020,12377,Midwest Energy Cooperative,MI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,376.9,1.9,198.36842,308.2,1.8,171.22222,35577,N,F,12.5,Y
2020,12377,Midwest Energy Cooperative,OH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,306.5,2.5,122.6,240.4,2.3,104.52174,949,N,F,12.5,Y
2020,12390,Metropolitan Edison Co,PA,Investor Owned,395.005,1.648,239.6875,145.505,1.139,127.74802,367.529,1.485,247.49428,569922,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12395,Menard Electric Coop,IL,Cooperative,151.88,1.722,88.199768,125.18,1.606,77.945205,121.691,1.453,83.751549,11140,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12439,"Midstate Electric Coop, Inc",OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,134.4,.,.,119.6,.,.,19972,N,F,24.9,N
2020,12450,Midland Power Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,898.187,2.308,389.16248,169.762,1.708,99.392272,12003,N,L,12.5,Y
2020,12452,Mid-South Electric Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,202,1.85,109.18919,84,0.89,94.382022,33269,N,F,24.9,Y
2020,12462,Mid-Carolina Electric Coop Inc,SC,Cooperative,194.88,2.274,85.699208,109.204,1.672,65.313397,168.899,1.522,110.97175,57600,25,Y,.,.,.,.,.,.,.,,,.,
2020,12470,Middle Tennessee E M C,TN,Cooperative,242.6,1.576,153.93401,58.13,1.05,55.361905,239.9,1.496,160.36096,311607,25,Y,.,.,.,.,.,.,.,,,.,
2020,12515,"Midwest Electric, Inc",OH,Cooperative,274.13,2.249,121.88973,95.41,1.102,86.578947,265.2,2,132.6,10921,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12524,Midwest Energy Inc,KS,Cooperative,185.12,1.61,114.98137,154.34,1.48,104.28378,185.12,1.61,114.98137,49855,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,12532,City of Milan,TN,Municipal,124.07,1.792,69.235491,.,.,.,.,.,.,8231,7.2,N,.,.,.,.,.,.,.,,,.,
2020,12539,Midwest Electric Member Corp,NE,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,89.26,1.17,76.290598,77.76,0.88,88.363636,6574,N,F,34.5,N
2020,12546,Mille Lacs Energy Cooperative,MN,Cooperative,715.19,2.83,252.71731,160.29,1.8,89.05,694.9,2.46,282.47967,15484,7.2,Y,.,.,.,.,.,.,.,,,.,
2020,12642,Maquoketa Valley Rrl Elec Coop,IA,Cooperative,271.71,1.12,242.59821,73,0.75,97.333333,268.614,1.027,261.55209,16554,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12647,"ALLETE, Inc.",MN,Investor Owned,179.43,1.42,126.35915,122.51,1.22,100.41803,179.16,1.41,127.06383,142937,69,N,.,.,.,.,.,.,.,,,.,
2020,12651,Minnesota Valley Electric Coop,MN,Cooperative,63.161,0.787,80.2554,43.62,0.443,98.465011,63.021,0.786,80.179389,44089,13.8,N,.,.,.,.,.,.,.,,,.,
2020,12685,Entergy Mississippi LLC,MS,Investor Owned,999.1,2.279,438.39403,230.9,1.383,166.95589,922.5,2.178,423.55372,461025,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12686,Mississippi Power Co,MS,Investor Owned,1779.49,1.95,912.55897,86.76,0.95,91.326316,.,.,.,188022,22.8,Y,.,.,.,.,.,.,.,,,.,
2020,12692,"Missoula Electric Coop, Inc",MT,Cooperative,362.4,1.996,181.56313,362.4,1.996,181.56313,240.6,1.281,187.82201,15771,25,Y,.,.,.,.,.,.,.,,,.,
2020,12698,Evergy Missouri West,MO,Investor Owned,247.95,1.47,168.67347,120.82,1.148,105.2439,241.09,1.402,171.96148,313681,34,Y,.,.,.,.,.,.,.,,,.,
2020,12706,Mitchell Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,557.8,3.352,166.40811,557.8,3.352,166.40811,24873,N,L,24.9,N
2020,12745,Modesto Irrigation District,CA,Political Subdivision,51.82,0.63,82.253968,44.01,0.576,76.40625,41.58,0.542,76.715867,117276,21,Y,.,.,.,.,.,.,.,,,.,
2020,12782,City of Monett - (MO),MO,Municipal,19.963,0.326,61.236196,19.963,0.326,61.236196,19.963,0.326,61.236196,4793,12.5,N,.,.,.,.,.,.,.,,,.,
2020,12796,Monongahela Power Co,WV,Investor Owned,512.967,2.507,204.61388,406.824,2.182,186.44546,395.545,1.966,201.19278,390375,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12801,City of Monroe - (NC),NC,Municipal,35.35,0.628,56.289809,35.35,0.628,56.289809,35.35,0.628,56.289809,11080,34.5,N,.,.,.,.,.,.,.,,,.,
2020,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,165.53,1.134,145.97002,120.23,1.025,117.29756,129.79,0.927,140.01079,374593,34.5,N,.,.,.,.,.,.,.,,,.,
2020,12860,Morgan County Rural Elec Assn,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,401,.,.,378.9,.,.,8822,N,O,69,N
2020,12866,Moon Lake Electric Assn Inc,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,958.87,1.79,535.68156,206.32,1.29,159.93798,2259,N,L,34.5,Y
2020,12866,Moon Lake Electric Assn Inc,UT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,131.47,1.38,95.268116,131.47,1.38,95.268116,18780,N,L,34.5,Y
2020,12894,City of Moorhead - (MN),MN,Municipal,36.609,0.961,38.094693,.,.,.,.,.,.,20148,12.5,N,.,.,.,.,.,.,.,,,.,
2020,12929,South Central Indiana REMC,IN,Cooperative,621.7,4.04,153.88614,287.11,2.98,96.345638,475.93,2.84,167.58099,34198,12.5,N,.,.,.,.,.,.,.,,,.,
2020,12944,City of Morganton - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,114.507,0.931,122.99356,16.539,0.225,73.506667,8505,N,F,12.4,N
2020,12988,City of Morristown - (TN),TN,Municipal,184.484,2.27,81.270485,42.95,0.542,79.243542,184.484,2.27,81.270485,14382,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,12990,Consolidated Electric Coop Inc,OH,Cooperative,200,1.92,104.16667,104,1.42,73.239437,190,1.16,163.7931,17926,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13027,"Mountain Electric Coop, Inc",NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,198,1.78,111.23596,198,1.78,111.23596,19404,N,F,12.5,N
2020,13027,"Mountain Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,254,1.82,139.56044,254,1.82,139.56044,15615,N,L,12.5,N
2020,13032,Mt Carmel Public Utility Co,IL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,103.67,1.14,90.938596,103.67,1.14,90.938596,5304,N,L,7.2,Y
2020,13050,"Mountain Parks Electric, Inc",CO,Cooperative,885.8,0.9,984.22222,89.5,0.4,223.75,885.8,0.9,984.22222,21187,24.9,N,.,.,.,.,.,.,.,,,.,
2020,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,265.83,0.761,349.31669,231.709,0.603,384.26036,253.847,0.67,378.87612,56276,25,Y,.,.,.,.,.,.,.,,,.,
2020,13137,City of Murray - (UT),UT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,64,1.1,58.181818,.,.,.,19001,Y,O,12.5,N
2020,13143,Board of Water Electric & Communications,IA,Municipal,36.41,0.293,124.26621,8.2,0.069,118.84058,36.41,0.293,124.26621,11525,13.8,N,.,.,.,.,.,.,.,,,.,
2020,13145,Village of Muscoda - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.159,0.162,7.154321,1.159,0.162,7.154321,1087,N,L,12.5,N
2020,13196,Northern Plains Electric Coop,ND,Cooperative,331.345,2.743,120.79657,301.811,2.627,114.88809,150.045,0.994,150.9507,11904,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13206,Nantucket Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,70.64,0.805,87.751553,29.377,0.213,137.92019,13504,N,L,69,Y
2020,13208,City of Naperville - (IL),IL,Municipal,13.93,0.22,63.318182,.,.,.,.,.,.,61072,12.4,Y,.,.,.,.,.,.,.,,,.,
2020,13214,The Narragansett Electric Co,RI,Investor Owned,548.39,1.966,278.93693,69.108,0.945,73.130159,452.94,1.442,314.10541,498159,69,Y,.,.,.,.,.,.,.,,,.,
2020,13216,Nashville Electric Service,TN,Municipal,1854.36,2.521,735.56525,102.1,1.44,70.902778,1854.36,2.521,735.56525,406591,23.9,Y,.,.,.,.,.,.,.,,,.,
2020,13227,Natchez Trace Elec Power Assn,MS,Cooperative,683.59,4.886,139.9079,201.78,2.358,85.572519,481.8,2.528,190.58544,15973,24.9,N,.,.,.,.,.,.,.,,,.,
2020,13314,Navajo Tribal Utility Authority,AZ,State,.,.,.,.,.,.,.,.,.,.,.,,210.44,2.97,70.855219,210.44,2.97,70.855219,29154,Y,F,24.9,N
2020,13314,Navajo Tribal Utility Authority,NM,State,.,.,.,.,.,.,.,.,.,.,.,,180.73,2.91,62.106529,180.73,2.91,62.106529,10775,Y,F,24.9,N
2020,13314,Navajo Tribal Utility Authority,UT,State,.,.,.,.,.,.,.,.,.,.,.,,231.34,3.71,62.355795,135.74,2.15,63.134884,2001,Y,F,24.9,N
2020,13337,Nebraska Public Power District,NE,Political Subdivision,118.07,0.97,121.72165,79.7,0.78,102.17949,115.64,0.95,121.72632,92000,69,Y,.,.,.,.,.,.,.,,,.,
2020,13407,Nevada Power Co,NV,Investor Owned,52.23,0.52,100.44231,39.77,0.43,92.488372,.,.,.,1025666,60,Y,.,.,.,.,.,.,.,,,.,
2020,13416,City of New Bern - (NC),NC,Municipal,265.19,1.604,165.33042,23.896,0.48,49.783333,265.19,1.604,165.33042,22868,23,Y,.,.,.,.,.,.,.,,,.,
2020,13418,City of New Braunfels - (TX),TX,Municipal,25.726,0.708,36.336158,25.726,0.708,36.336158,25.726,0.708,36.336158,46779,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13441,New Hampshire Elec Coop Inc,NH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1226.129,4.27,287.14965,304.178,2.46,123.64959,82436,N,F,13,Y
2020,13448,City of New Holstein - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,29.868,0.155,192.69677,.,.,.,2699,N,L,12.5,N
2020,13478,"Entergy New Orleans, LLC",LA,Investor Owned,2103.3,2.566,819.68044,153.6,1.396,110.02865,2091,2.465,848.27586,211219,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13481,City of New Richmond,WI,Municipal,39.64,0.47,84.340426,39.64,0.47,84.340426,39.64,0.47,84.340426,5223,12.4,N,.,.,.,.,.,.,.,,,.,
2020,13482,New River Light & Power Co,NC,State,19.258,0.415,46.404819,19.258,0.415,46.404819,.,.,.,8538,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13485,New Smyrna Beach City of,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,79.3,1.454,54.539202,29488,Y,L,23,N
2020,13511,New York State Elec & Gas Corp,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,674.32,2.09,322.64115,163.94,1.38,118.7971,899315,N,F,34.5,N
2020,13519,City of Newark - (DE),DE,Municipal,103.43,1.21,85.479339,103.43,1.21,85.479339,.,.,.,12679,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13524,"Newberry Electric Coop, Inc",SC,Cooperative,283.49,.,.,206.5,.,.,.,.,.,12918,12.5,N,.,.,.,.,.,.,.,,,.,
2020,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,93.758,1.641,57.134674,93.758,1.641,57.134674,.,.,.,10667,25,Y,.,.,.,.,.,.,.,,,.,
2020,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,455.33,1.499,303.75584,144.54,1.093,132.24154,455.06,1.497,303.9813,1663243,69,Y,.,.,.,.,.,.,.,,,.,
2020,13640,Northern Virginia Elec Coop,VA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,54.92,0.776,70.773196,54.92,0.776,70.773196,171478,N,F,34.5,Y
2020,13647,Noble County R E M C,IN,Cooperative,187.4,1.689,110.95323,125.8,1.445,87.058824,167,1.454,114.85557,11483,12,Y,.,.,.,.,.,.,.,,,.,
2020,13651,Nolin Rural Electric Coop Corp,KY,Cooperative,61.73,0.793,77.843632,39.155,0.502,77.998008,60.921,0.762,79.948819,35709,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13664,Norris Public Power District,NE,Political Subdivision,224.003,1.872,119.65972,223.233,1.868,119.50375,218.728,1.802,121.38069,24663,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13676,"North Arkansas Elec Coop, Inc",AR,Cooperative,242.75,1.85,131.21622,182.62,1.66,110.01205,242.16,.,.,37358,25,Y,.,.,.,.,.,.,.,,,.,
2020,13679,Town of North Attleborough - (MA),MA,Municipal,78.266,0.78,100.34103,30.361,0.534,56.855805,78.266,0.78,100.34103,13499,13.8,N,.,.,.,.,.,.,.,,,.,
2020,13693,"North Central Elec Coop, Inc",OH,Cooperative,88.657,.,.,77.5,.,.,32.434,.,.,9653,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13716,North Georgia Elec Member Corp,GA,Cooperative,529,3,176.33333,143,2,71.5,526,3,175.33333,100279,25,Y,.,.,.,.,.,.,.,,,.,
2020,13718,City of North Little Rock - (AR),AR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,137.5,.,.,.,.,.,38500,N,L,13.8,N
2020,13735,Northcentral Mississippi E P A,MS,Cooperative,138,2.12,65.09434,138,2.12,65.09434,138,2.12,65.09434,33138,25,Y,.,.,.,.,.,.,.,,,.,
2020,13750,"Northern Electric Coop, Inc",SD,Cooperative,99.967,0.616,162.28409,93.413,0.563,165.92007,95.034,0.569,167.01933,6446,7.2,N,.,.,.,.,.,.,.,,,.,
2020,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,473,1.264,374.20886,138,0.901,153.16315,.,.,.,476334,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13757,North Plains Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,837.22,.,.,241.92,.,.,7098,N,F,.,Y
2020,13758,"Northern Lights, Inc",ID,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,2205.28,.,.,1282.23,.,.,17323,N,F,25,Y
2020,13758,"Northern Lights, Inc",MT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,589.95,.,.,343.02,.,.,4694,N,F,25,Y
2020,13758,"Northern Lights, Inc",WA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,14.05,.,.,8.16,.,.,14,N,F,25,Y
2020,13780,Northern States Power Co,MI,Investor Owned,345.979,2.408,143.67899,244.009,2.265,107.73024,272.772,1.167,233.73779,8873.2,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13780,Northern States Power Co,WI,Investor Owned,126.305,0.86,146.86628,96.77,0.782,123.7468,113.083,0.753,150.17663,250648.2,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,MN,Investor Owned,134.19,1.074,124.94413,96.523,0.968,99.713843,131.443,1.033,127.24395,1295881,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,ND,Investor Owned,109.867,0.826,133.0109,51.088,0.551,92.718693,109.515,0.816,134.20956,93580,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,SD,Investor Owned,56.219,0.62,90.675806,56.219,0.62,90.675806,51.843,0.546,94.950549,96163,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,138,2.12,65.09434,138,2.12,65.09434,17345,N,O,19.9,
2020,13788,Northern Wasco County PUD,OR,Political Subdivision,87.31,0.55,158.74545,33.38,0.19,175.68421,87.31,0.55,158.74545,10286,12.5,N,.,.,.,.,.,.,.,,,.,
2020,13799,Prairie Land Electric Coop Inc,KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,139.58,.,.,139.58,.,.,24617,N,F,13.8,Y
2020,13809,NorthWestern Energy - (SD),SD,Investor Owned,159,1.543,103.04601,112.6,1.279,88.037529,114.9,0.91,126.26374,58953,34.5,N,.,.,.,.,.,.,.,,,.,
2020,13830,Nueces Electric Cooperative,TX,Cooperative,416.471,2.354,176.92056,115.43,0.988,116.83198,342.887,1.778,192.84983,19562,25,Y,.,.,.,.,.,.,.,,,.,
2020,13831,City of Norwich - (CT),CT,Municipal,132.19,0.93,142.13978,132.19,0.93,142.13978,132.19,0.93,142.13978,20564,35,N,.,.,.,.,.,.,.,,,.,
2020,13936,Oakdale Electric Coop,WI,Cooperative,114.8,1.012,113.43874,90.8,0.92,98.695652,100.8,0.79,127.59494,17107,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13955,City of Ocala,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,132.017,1.908,69.1913,109.467,1.447,75.651002,54194,N,L,12.5,Y
2020,13963,Oconomowoc Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,7.271,0.057,127.5614,.,.,.,10136,Y,L,24.9,N
2020,13998,Ohio Edison Co,OH,Investor Owned,342.966,1.451,236.36527,108.573,1.066,101.85084,313.525,1.185,264.57806,1046570,36,Y,.,.,.,.,.,.,.,,,.,
2020,14006,Ohio Power Co,OH,Investor Owned,254.6,1.429,178.16655,166.8,1.239,134.6247,228.7,1.296,176.46605,1499447,35,Y,.,.,.,.,.,.,.,,,.,
2020,14055,PUD No 1 of Okanogan County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,308.24,1.67,184.57485,153.4,1.03,148.93204,21509,N,F,24.9,N
2020,14062,Oklahoma Electric Coop Inc,OK,Cooperative,1422.8,3.08,461.94805,68.5,1.4,48.928571,1408.6,2.5,563.44,59153,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,165.35,1.38,119.81884,125.64,1.202,104.52579,69216,N,L,34.5,Y
2020,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,5995.97,2.336,2566.768,140.08,0.859,163.07334,799327,N,L,34.5,Y
2020,14109,"Oregon Trail El Cons Coop, Inc",OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,144.18,1.62,89,104.67,1.41,74.234043,31351,N,F,34.5,Y
2020,14127,Omaha Public Power District,NE,Political Subdivision,129.6,0.68,190.58824,78.7,0.53,148.49057,.,.,.,384843,13.8,Y,.,.,.,.,.,.,.,,,.,
2020,14146,City of Opelika - (AL),AL,Municipal,.,.,.,163.82,2.25,72.808889,.,.,.,13556,12,Y,.,.,.,.,.,.,.,,,.,
2020,14154,Orange & Rockland Utils Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,1188.74,1.892,628.2981,96.196,0.961,100.0999,231512,N,F,34.5,N
2020,14170,Orcas Power & Light Coop,WA,Cooperative,222.3,2.368,93.876689,222.3,2.368,93.876689,197.8,1.394,141.89383,14750,12.5,N,.,.,.,.,.,.,.,,,.,
2020,14175,"Tri-County Electric Coop, Inc (SC)",SC,Cooperative,244.81,3.39,72.215339,207.22,3.25,63.76,186.2,2.5,74.48,18153,14.4,Y,.,.,.,.,.,.,.,,,.,
2020,14192,Osage Valley Elec Coop Assn,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,516.4,1.551,332.94649,132.294,0.961,137.66285,16476,N,F,12.5,Y
2020,14194,City of Orrville - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,121.06,1.17,103.47009,72.7,.,.,7444,Y,L,13.8,N
2020,14232,Otter Tail Power Co,MN,Investor Owned,107.66,1.4,76.9,107.66,1.4,76.9,.,.,.,63290,25,Y,.,.,.,.,.,.,.,,,.,
2020,14232,Otter Tail Power Co,ND,Investor Owned,105.9,1.7,62.294118,105.9,1.7,62.294118,.,.,.,59761,25,Y,.,.,.,.,.,.,.,,,.,
2020,14232,Otter Tail Power Co,SD,Investor Owned,79.2,1.1,72,79.2,1.1,72,.,.,.,11930,25,Y,.,.,.,.,.,.,.,,,.,
2020,14245,Overton Power District No 5,NV,Political Subdivision,35.993,0.501,71.842315,35.993,0.501,71.842315,35.993,0.501,71.842315,16535,69,Y,.,.,.,.,.,.,.,,,.,
2020,14246,City of Owatonna - (MN),MN,Municipal,26.266,0.367,71.569482,26.266,0.367,71.569482,.,.,.,10016,12.5,N,.,.,.,.,.,.,.,,,.,
2020,14251,Owen Electric Coop Inc,KY,Cooperative,160.603,1.295,124.01776,78.77,1.09,72.266055,.,.,.,63141,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,14268,City of Owensboro - (KY),KY,Municipal,42.171,0.695,60.677698,42.171,0.695,60.677698,42.171,0.695,60.677698,27232,15,Y,.,.,.,.,.,.,.,,,.,
2020,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,63.71,0.8,79.6375,39.32,0.5,78.64,14.49,0.21,69,69122,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,14289,Ozarks Electric Coop Corp - (AR),OK,Cooperative,172.49,1.51,114.23179,68.43,0.78,87.730769,57.94,0.32,181.0625,12351,24.9,Y,.,.,.,.,.,.,.,,,.,
