|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2020,11018,Lincoln Electric System,NE,Municipal,58.100,0.600,96.833,21.600,0.360,60.000,58.100,0.600,96.833,"139,123",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,11053,Linn County REC,IA,Cooperative,"3,483.000",3.018,"1,154.076",154.000,1.739,88.557,"3,329.000",1.278,"2,604.851","30,152",12.5,N,.,.,.,.,.,.,.,,,.,
2020,11124,City of Lodi - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,20.652,0.522,39.563,20.652,0.522,39.563,"25,008",N,F,12.0,N
2020,11135,City of Logan - (UT),UT,Municipal,26.402,0.465,56.778,13.711,0.214,64.070,13.711,0.214,64.070,"19,746",46.0,N,.,.,.,.,.,.,.,,,.,
2020,11171,Long Island Power Authority,NY,State,.,.,.,.,.,.,.,.,.,.,.,,79.200,0.855,92.632,65.950,0.795,82.956,"1,144,130",N,O,13.2,Y
2020,11187,City of Longmont,CO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.771,0.375,60.723,22.771,0.375,60.723,"45,721",N,F,12.5,N
2020,11200,"Lorain-Medina R E C, Inc",OH,Cooperative,224.703,.,.,175.078,.,.,164.569,.,.,"16,521",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,11204,Los Alamos County,NM,Municipal,69.050,0.550,125.545,.,.,.,.,.,.,"9,045",13.2,N,.,.,.,.,.,.,.,,,.,
2020,11208,Los Angeles Department of Water & Power,CA,Municipal,139.550,0.740,188.581,114.130,0.690,165.406,.,.,.,"1,580,267",34.5,N,.,.,.,.,.,.,.,,,.,
2020,11241,Entergy Louisiana LLC,LA,Investor Owned,"5,591.500",3.318,"1,685.202",211.900,1.443,146.847,"5,433.100",3.181,"1,707.985","1,117,845",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,11249,Louisville Gas & Electric Co,KY,Investor Owned,107.060,0.880,121.659,71.620,0.750,95.493,106.880,0.866,123.418,"427,912",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,11251,Loup River Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,32.443,0.665,48.786,28.981,0.627,46.222,"20,790",Y,L,12.5,N
2020,11256,City of Loveland - (CO),CO,Municipal,30.140,0.340,88.647,30.140,0.340,88.647,30.140,0.340,88.647,"37,734",12.5,N,.,.,.,.,.,.,.,,,.,
2020,11272,"Lower Yellowstone R E A, Inc",MT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,254.570,1.400,181.836,201.400,1.230,163.740,"5,093",N,F,25.0,Y
2020,11272,"Lower Yellowstone R E A, Inc",ND,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,28.280,0.150,188.533,22.380,0.140,159.857,"1,124",N,F,25.0,Y
2020,11291,Lumbee River Elec Member Corp,NC,Cooperative,158.187,1.639,96.514,102.011,1.355,75.285,155.175,1.608,96.502,"62,467",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,11318,City of Lumberton - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,9.197,0.115,79.974,.,.,.,"11,253",N,L,23.0,N
2020,11355,"Lynches River Elec Coop, Inc",SC,Cooperative,360.000,2.300,156.522,163.000,1.800,90.556,350.000,2.100,166.667,"21,385",25.0,N,.,.,.,.,.,.,.,,,.,
2020,11364,"Lyntegar Electric Coop, Inc",TX,Cooperative,"1,131.550",.,.,175.540,.,.,956.010,.,.,"23,111",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,11463,Macon Electric Coop,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,42.300,.,.,.,.,.,"11,325",N,F,12.5,Y
2020,11479,Madison Gas & Electric Co,WI,Investor Owned,27.300,0.240,113.750,22.370,0.220,101.682,27.300,0.240,113.750,"157,900",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,11501,Magic Valley Electric Coop Inc,TX,Cooperative,"1,475.520",.,.,147.500,.,.,"1,466.590",.,.,"124,549",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,11519,Magnolia Electric Power Assn,MS,Cooperative,"1,103.410",.,.,.,.,.,"1,100.100",.,.,"32,466",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,11560,City of Manassas - (VA),VA,Municipal,48.320,0.785,61.554,48.320,0.785,61.554,48.320,0.785,61.554,"16,607",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11571,Manitowoc Public Utilities,WI,Municipal,32.899,0.429,76.688,5.490,0.083,66.145,18.680,0.257,72.685,"17,957",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11586,Town of Mansfield - (MA),MA,Municipal,8.686,0.071,122.338,4.561,0.048,95.021,8.686,0.071,122.338,"9,950",15.0,N,.,.,.,.,.,.,.,,,.,
2020,11646,City of Marietta - (GA),GA,Municipal,487.050,2.490,195.602,105.190,1.940,54.222,105.190,1.940,54.222,"42,186",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,11693,"Marlboro Electric Coop, Inc",SC,Cooperative,956.000,.,.,211.240,.,.,944.660,.,.,"6,529",.,Y,.,.,.,.,.,.,.,,,.,
2020,11701,City of Marquette - (MI),MI,Municipal,79.786,0.831,96.012,16.857,0.223,75.592,.,.,.,"17,005",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,11731,City of Marshall - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.250,0.010,125.000,1.250,0.010,125.000,"6,807",N,O,13.8,N
2020,11740,City of Marshfield - (WI),WI,Municipal,37.921,0.557,68.081,13.151,0.216,60.884,37.921,0.557,68.081,"13,699",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11788,Consumers Energy,IA,Cooperative,"2,099.560",2.786,753.611,68.750,1.260,54.563,"2,077.180",2.786,745.578,"6,964",12.5,N,.,.,.,.,.,.,.,,,.,
2020,11789,Maryville Utilities,TN,Municipal,323.000,2.350,137.447,66.000,1.000,66.000,.,.,.,"19,147",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,11804,Massachusetts Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,452.200,1.449,312.077,301.293,1.286,234.287,"1,317,045",N,L,69.0,Y
2020,11811,Town of Massena - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,82.200,2.400,34.250,82.200,2.400,34.250,"9,337",Y,F,24.7,N
2020,11824,Matanuska Electric Assn Inc,AK,Cooperative,263.192,1.715,153.465,263.192,1.715,153.465,259.694,1.521,170.739,"65,984",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,11843,Maui Electric Co Ltd,HI,Investor Owned,235.590,1.901,123.930,166.430,1.725,96.481,210.130,1.551,135.480,"73,007",23.0,N,.,.,.,.,.,.,.,,,.,
2020,12087,McKenzie Electric Coop Inc,ND,Cooperative,199.870,1.394,143.379,199.870,1.394,143.379,199.870,1.394,143.379,"13,001",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,12186,McMinnville Electric System,TN,Municipal,24.146,0.246,98.154,10.104,0.137,73.752,24.146,0.246,98.154,"8,002",26.0,Y,.,.,.,.,.,.,.,,,.,
2020,12187,City of McMinnville - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,44.370,1.190,37.286,.,.,.,"16,857",N,L,12.5,N
2020,12199,Montana-Dakota Utilities Co,MT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,137.170,1.684,81.455,.,.,.,"28,143",N,F,22.0,N
2020,12199,Montana-Dakota Utilities Co,ND,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,55.830,0.615,90.780,.,.,.,"101,067",N,F,22.0,N
2020,12199,Montana-Dakota Utilities Co,SD,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,63.980,1.156,55.346,.,.,.,"9,645",N,F,22.0,N
2020,12199,Montana-Dakota Utilities Co,WY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,137.530,1.173,117.246,.,.,.,"18,547",N,F,22.0,N
2020,12208,City of McPherson - (KS),KS,Municipal,8.600,0.063,136.508,8.600,0.063,136.508,8.600,0.063,136.508,"8,806",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12227,Meeker Coop Light & Power Assn,MN,Cooperative,181.720,1.230,147.740,181.720,1.230,147.740,105.410,0.729,144.595,"9,133",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,12243,Meade County Rural E C C,KY,Cooperative,67.901,0.783,86.719,67.901,0.783,86.719,65.704,0.746,88.075,"30,178",.,N,.,.,.,.,.,.,.,,,.,
2020,12260,Mecklenburg Electric Cooperative,VA,Cooperative,227.953,2.100,108.549,227.953,2.100,108.549,227.953,2.100,108.549,"31,285",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,12268,"Medina Electric Coop, Inc",TX,Cooperative,307.900,2.500,123.160,233.400,2.260,103.274,.,.,.,"33,160",24.9,N,.,.,.,.,.,.,.,,,.,
2020,12293,City of Memphis - (TN),TN,Municipal,391.200,2.070,188.986,233.700,1.680,139.107,391.200,2.070,188.986,"414,180",23.0,Y,.,.,.,.,.,.,.,,,.,
2020,12298,City of Menasha - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,0.549,.,.,0.549,.,"9,105",N,L,34.0,N
2020,12301,Nodak Electric Coop Inc,ND,Cooperative,240.000,1.593,150.659,147.000,1.219,120.591,214.800,1.406,152.774,"20,483",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,12330,Meriwether Lewis Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,910.800,2.257,403.545,304.140,1.466,207.462,"34,825",N,O,25.0,N
2020,12341,MidAmerican Energy Co,IA,Investor Owned,"1,004.000",1.440,697.222,87.000,0.860,101.163,987.000,1.350,731.111,"707,155",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12341,MidAmerican Energy Co,IL,Investor Owned,"2,267.000",2.600,871.923,129.000,1.240,104.032,"2,262.000",2.520,897.619,"85,375",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12341,MidAmerican Energy Co,SD,Investor Owned,31.000,0.260,119.231,31.000,0.260,119.231,31.000,0.260,119.231,"5,133",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,12351,City of Mesa - (AZ),AZ,Municipal,72.010,0.634,113.580,36.920,0.252,146.508,72.010,0.634,113.580,"16,971",69.0,N,.,.,.,.,.,.,.,,,.,
2020,12377,Midwest Energy Cooperative,MI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,376.900,1.900,198.368,308.200,1.800,171.222,"35,577",N,F,12.5,Y
2020,12377,Midwest Energy Cooperative,OH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,306.500,2.500,122.600,240.400,2.300,104.522,949,N,F,12.5,Y
2020,12390,Metropolitan Edison Co,PA,Investor Owned,395.005,1.648,239.688,145.505,1.139,127.748,367.529,1.485,247.494,"569,922",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12395,Menard Electric Coop,IL,Cooperative,151.880,1.722,88.200,125.180,1.606,77.945,121.691,1.453,83.752,"11,140",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12439,"Midstate Electric Coop, Inc",OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,134.400,.,.,119.600,.,.,"19,972",N,F,24.9,N
2020,12450,Midland Power Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,898.187,2.308,389.162,169.762,1.708,99.392,"12,003",N,L,12.5,Y
2020,12452,Mid-South Electric Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,202.000,1.850,109.189,84.000,0.890,94.382,"33,269",N,F,24.9,Y
2020,12462,Mid-Carolina Electric Coop Inc,SC,Cooperative,194.880,2.274,85.699,109.204,1.672,65.313,168.899,1.522,110.972,"57,600",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,12470,Middle Tennessee E M C,TN,Cooperative,242.600,1.576,153.934,58.130,1.050,55.362,239.900,1.496,160.361,"311,607",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,12515,"Midwest Electric, Inc",OH,Cooperative,274.130,2.249,121.890,95.410,1.102,86.579,265.200,2.000,132.600,"10,921",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12524,Midwest Energy Inc,KS,Cooperative,185.120,1.610,114.981,154.340,1.480,104.284,185.120,1.610,114.981,"49,855",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,12532,City of Milan,TN,Municipal,124.070,1.792,69.235,.,.,.,.,.,.,"8,231",7.2,N,.,.,.,.,.,.,.,,,.,
2020,12539,Midwest Electric Member Corp,NE,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,89.260,1.170,76.291,77.760,0.880,88.364,"6,574",N,F,34.5,N
2020,12546,Mille Lacs Energy Cooperative,MN,Cooperative,715.190,2.830,252.717,160.290,1.800,89.050,694.900,2.460,282.480,"15,484",7.2,Y,.,.,.,.,.,.,.,,,.,
2020,12642,Maquoketa Valley Rrl Elec Coop,IA,Cooperative,271.710,1.120,242.598,73.000,0.750,97.333,268.614,1.027,261.552,"16,554",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,12647,"ALLETE, Inc.",MN,Investor Owned,179.430,1.420,126.359,122.510,1.220,100.418,179.160,1.410,127.064,"142,937",69.0,N,.,.,.,.,.,.,.,,,.,
2020,12651,Minnesota Valley Electric Coop,MN,Cooperative,63.161,0.787,80.255,43.620,0.443,98.465,63.021,0.786,80.179,"44,089",13.8,N,.,.,.,.,.,.,.,,,.,
2020,12685,Entergy Mississippi LLC,MS,Investor Owned,999.100,2.279,438.394,230.900,1.383,166.956,922.500,2.178,423.554,"461,025",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12686,Mississippi Power Co,MS,Investor Owned,"1,779.490",1.950,912.559,86.760,0.950,91.326,.,.,.,"188,022",22.8,Y,.,.,.,.,.,.,.,,,.,
2020,12692,"Missoula Electric Coop, Inc",MT,Cooperative,362.400,1.996,181.563,362.400,1.996,181.563,240.600,1.281,187.822,"15,771",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,12698,Evergy Missouri West,MO,Investor Owned,247.950,1.470,168.673,120.820,1.148,105.244,241.090,1.402,171.961,"313,681",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,12706,Mitchell Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,557.800,3.352,166.408,557.800,3.352,166.408,"24,873",N,L,24.9,N
2020,12745,Modesto Irrigation District,CA,Political Subdivision,51.820,0.630,82.254,44.010,0.576,76.406,41.580,0.542,76.716,"117,276",21.0,Y,.,.,.,.,.,.,.,,,.,
2020,12782,City of Monett - (MO),MO,Municipal,19.963,0.326,61.236,19.963,0.326,61.236,19.963,0.326,61.236,"4,793",12.5,N,.,.,.,.,.,.,.,,,.,
2020,12796,Monongahela Power Co,WV,Investor Owned,512.967,2.507,204.614,406.824,2.182,186.445,395.545,1.966,201.193,"390,375",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,12801,City of Monroe - (NC),NC,Municipal,35.350,0.628,56.290,35.350,0.628,56.290,35.350,0.628,56.290,"11,080",34.5,N,.,.,.,.,.,.,.,,,.,
2020,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,165.530,1.134,145.970,120.230,1.025,117.298,129.790,0.927,140.011,"374,593",34.5,N,.,.,.,.,.,.,.,,,.,
2020,12860,Morgan County Rural Elec Assn,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,401.000,.,.,378.900,.,.,"8,822",N,O,69.0,N
2020,12866,Moon Lake Electric Assn Inc,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,958.870,1.790,535.682,206.320,1.290,159.938,"2,259",N,L,34.5,Y
2020,12866,Moon Lake Electric Assn Inc,UT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,131.470,1.380,95.268,131.470,1.380,95.268,"18,780",N,L,34.5,Y
2020,12894,City of Moorhead - (MN),MN,Municipal,36.609,0.961,38.095,.,.,.,.,.,.,"20,148",12.5,N,.,.,.,.,.,.,.,,,.,
2020,12929,South Central Indiana REMC,IN,Cooperative,621.700,4.040,153.886,287.110,2.980,96.346,475.930,2.840,167.581,"34,198",12.5,N,.,.,.,.,.,.,.,,,.,
2020,12944,City of Morganton - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,114.507,0.931,122.994,16.539,0.225,73.507,"8,505",N,F,12.4,N
2020,12988,City of Morristown - (TN),TN,Municipal,184.484,2.270,81.270,42.950,0.542,79.244,184.484,2.270,81.270,"14,382",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,12990,Consolidated Electric Coop Inc,OH,Cooperative,200.000,1.920,104.167,104.000,1.420,73.239,190.000,1.160,163.793,"17,926",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13027,"Mountain Electric Coop, Inc",NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,198.000,1.780,111.236,198.000,1.780,111.236,"19,404",N,F,12.5,N
2020,13027,"Mountain Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,254.000,1.820,139.560,254.000,1.820,139.560,"15,615",N,L,12.5,N
2020,13032,Mt Carmel Public Utility Co,IL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,103.670,1.140,90.939,103.670,1.140,90.939,"5,304",N,L,7.2,Y
2020,13050,"Mountain Parks Electric, Inc",CO,Cooperative,885.800,0.900,984.222,89.500,0.400,223.750,885.800,0.900,984.222,"21,187",24.9,N,.,.,.,.,.,.,.,,,.,
2020,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,265.830,0.761,349.317,231.709,0.603,384.260,253.847,0.670,378.876,"56,276",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13137,City of Murray - (UT),UT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,64.000,1.100,58.182,.,.,.,"19,001",Y,O,12.5,N
2020,13143,Board of Water Electric & Communications,IA,Municipal,36.410,0.293,124.266,8.200,0.069,118.841,36.410,0.293,124.266,"11,525",13.8,N,.,.,.,.,.,.,.,,,.,
2020,13145,Village of Muscoda - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,1.159,0.162,7.154,1.159,0.162,7.154,"1,087",N,L,12.5,N
2020,13196,Northern Plains Electric Coop,ND,Cooperative,331.345,2.743,120.797,301.811,2.627,114.888,150.045,0.994,150.951,"11,904",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13206,Nantucket Electric Co,MA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,70.640,0.805,87.752,29.377,0.213,137.920,"13,504",N,L,69.0,Y
2020,13208,City of Naperville - (IL),IL,Municipal,13.930,0.220,63.318,.,.,.,.,.,.,"61,072",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,13214,The Narragansett Electric Co,RI,Investor Owned,548.390,1.966,278.937,69.108,0.945,73.130,452.940,1.442,314.105,"498,159",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,13216,Nashville Electric Service,TN,Municipal,"1,854.360",2.521,735.565,102.100,1.440,70.903,"1,854.360",2.521,735.565,"406,591",23.9,Y,.,.,.,.,.,.,.,,,.,
2020,13227,Natchez Trace Elec Power Assn,MS,Cooperative,683.590,4.886,139.908,201.780,2.358,85.573,481.800,2.528,190.585,"15,973",24.9,N,.,.,.,.,.,.,.,,,.,
2020,13314,Navajo Tribal Utility Authority,AZ,State,.,.,.,.,.,.,.,.,.,.,.,,210.440,2.970,70.855,210.440,2.970,70.855,"29,154",Y,F,24.9,N
2020,13314,Navajo Tribal Utility Authority,NM,State,.,.,.,.,.,.,.,.,.,.,.,,180.730,2.910,62.107,180.730,2.910,62.107,"10,775",Y,F,24.9,N
2020,13314,Navajo Tribal Utility Authority,UT,State,.,.,.,.,.,.,.,.,.,.,.,,231.340,3.710,62.356,135.740,2.150,63.135,"2,001",Y,F,24.9,N
2020,13337,Nebraska Public Power District,NE,Political Subdivision,118.070,0.970,121.722,79.700,0.780,102.179,115.640,0.950,121.726,"92,000",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,13407,Nevada Power Co,NV,Investor Owned,52.230,0.520,100.442,39.770,0.430,92.488,.,.,.,"1,025,666",60.0,Y,.,.,.,.,.,.,.,,,.,
2020,13416,City of New Bern - (NC),NC,Municipal,265.190,1.604,165.330,23.896,0.480,49.783,265.190,1.604,165.330,"22,868",23.0,Y,.,.,.,.,.,.,.,,,.,
2020,13418,City of New Braunfels - (TX),TX,Municipal,25.726,0.708,36.336,25.726,0.708,36.336,25.726,0.708,36.336,"46,779",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13441,New Hampshire Elec Coop Inc,NH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,226.129",4.270,287.150,304.178,2.460,123.650,"82,436",N,F,13.0,Y
2020,13448,City of New Holstein - (WI),WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,29.868,0.155,192.697,.,.,.,"2,699",N,L,12.5,N
2020,13478,"Entergy New Orleans, LLC",LA,Investor Owned,"2,103.300",2.566,819.680,153.600,1.396,110.029,"2,091.000",2.465,848.276,"211,219",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13481,City of New Richmond,WI,Municipal,39.640,0.470,84.340,39.640,0.470,84.340,39.640,0.470,84.340,"5,223",12.4,N,.,.,.,.,.,.,.,,,.,
2020,13482,New River Light & Power Co,NC,State,19.258,0.415,46.405,19.258,0.415,46.405,.,.,.,"8,538",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13485,New Smyrna Beach City of,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,79.300,1.454,54.539,"29,488",Y,L,23.0,N
2020,13511,New York State Elec & Gas Corp,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,674.320,2.090,322.641,163.940,1.380,118.797,"899,315",N,F,34.5,N
2020,13519,City of Newark - (DE),DE,Municipal,103.430,1.210,85.479,103.430,1.210,85.479,.,.,.,"12,679",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13524,"Newberry Electric Coop, Inc",SC,Cooperative,283.490,.,.,206.500,.,.,.,.,.,"12,918",12.5,N,.,.,.,.,.,.,.,,,.,
2020,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,93.758,1.641,57.135,93.758,1.641,57.135,.,.,.,"10,667",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,455.330,1.499,303.756,144.540,1.093,132.242,455.060,1.497,303.981,"1,663,243",69.0,Y,.,.,.,.,.,.,.,,,.,
2020,13640,Northern Virginia Elec Coop,VA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,54.920,0.776,70.773,54.920,0.776,70.773,"171,478",N,F,34.5,Y
2020,13647,Noble County R E M C,IN,Cooperative,187.400,1.689,110.953,125.800,1.445,87.059,167.000,1.454,114.856,"11,483",12.0,Y,.,.,.,.,.,.,.,,,.,
2020,13651,Nolin Rural Electric Coop Corp,KY,Cooperative,61.730,0.793,77.844,39.155,0.502,77.998,60.921,0.762,79.949,"35,709",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13664,Norris Public Power District,NE,Political Subdivision,224.003,1.872,119.660,223.233,1.868,119.504,218.728,1.802,121.381,"24,663",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13676,"North Arkansas Elec Coop, Inc",AR,Cooperative,242.750,1.850,131.216,182.620,1.660,110.012,242.160,.,.,"37,358",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13679,Town of North Attleborough - (MA),MA,Municipal,78.266,0.780,100.341,30.361,0.534,56.856,78.266,0.780,100.341,"13,499",13.8,N,.,.,.,.,.,.,.,,,.,
2020,13693,"North Central Elec Coop, Inc",OH,Cooperative,88.657,.,.,77.500,.,.,32.434,.,.,"9,653",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13716,North Georgia Elec Member Corp,GA,Cooperative,529.000,3.000,176.333,143.000,2.000,71.500,526.000,3.000,175.333,"100,279",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13718,City of North Little Rock - (AR),AR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,137.500,.,.,.,.,.,"38,500",N,L,13.8,N
2020,13735,Northcentral Mississippi E P A,MS,Cooperative,138.000,2.120,65.094,138.000,2.120,65.094,138.000,2.120,65.094,"33,138",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,13750,"Northern Electric Coop, Inc",SD,Cooperative,99.967,0.616,162.284,93.413,0.563,165.920,95.034,0.569,167.019,"6,446",7.2,N,.,.,.,.,.,.,.,,,.,
2020,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,473.000,1.264,374.209,138.000,0.901,153.163,.,.,.,"476,334",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,13757,North Plains Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,837.220,.,.,241.920,.,.,"7,098",N,F,.,Y
2020,13758,"Northern Lights, Inc",ID,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"2,205.280",.,.,"1,282.230",.,.,"17,323",N,F,25.0,Y
2020,13758,"Northern Lights, Inc",MT,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,589.950,.,.,343.020,.,.,"4,694",N,F,25.0,Y
2020,13758,"Northern Lights, Inc",WA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,14.050,.,.,8.160,.,.,14,N,F,25.0,Y
2020,13780,Northern States Power Co,MI,Investor Owned,345.979,2.408,143.679,244.009,2.265,107.730,272.772,1.167,233.738,"8,873",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13780,Northern States Power Co,WI,Investor Owned,126.305,0.860,146.866,96.770,0.782,123.747,113.083,0.753,150.177,"250,648",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,MN,Investor Owned,134.190,1.074,124.944,96.523,0.968,99.714,131.443,1.033,127.244,"1,295,881",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,ND,Investor Owned,109.867,0.826,133.011,51.088,0.551,92.719,109.515,0.816,134.210,"93,580",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,13781,Northern States Power Co - Minnesota,SD,Investor Owned,56.219,0.620,90.676,56.219,0.620,90.676,51.843,0.546,94.951,"96,163",34.5,Y,.,.,.,.,.,.,.,,,.,
