Data Year,Utility Number,Utility Name,Short Form,State,County
2019,27000,WAPA-- Western Area Power Administration,,CA,Glenn
2019,27000,WAPA-- Western Area Power Administration,,CA,Imperial
2019,27000,WAPA-- Western Area Power Administration,,CA,Lassen
2019,27000,WAPA-- Western Area Power Administration,,CA,Madera
2019,27000,WAPA-- Western Area Power Administration,,CA,Merced
2019,27000,WAPA-- Western Area Power Administration,,CA,Modoc
2019,27000,WAPA-- Western Area Power Administration,,CA,Placer
2019,27000,WAPA-- Western Area Power Administration,,CA,Riverside
2019,27000,WAPA-- Western Area Power Administration,,CA,Sacramento
2019,27000,WAPA-- Western Area Power Administration,,CA,San Bernardino
2019,27000,WAPA-- Western Area Power Administration,,CA,San Joaquin
2019,27000,WAPA-- Western Area Power Administration,,CA,Santa Clara
2019,27000,WAPA-- Western Area Power Administration,,CA,Shasta
2019,27000,WAPA-- Western Area Power Administration,,CA,Siskiyou
2019,27000,WAPA-- Western Area Power Administration,,CA,Solano
2019,27000,WAPA-- Western Area Power Administration,,CA,Sutter
2019,27000,WAPA-- Western Area Power Administration,,CA,Tehama
2019,27000,WAPA-- Western Area Power Administration,,CA,Trinity
2019,27000,WAPA-- Western Area Power Administration,,CA,Tuolumne
2019,27000,WAPA-- Western Area Power Administration,,CA,Yolo
2019,27000,WAPA-- Western Area Power Administration,,CA,Yuba
2019,27000,WAPA-- Western Area Power Administration,,CO,Boulder
2019,27000,WAPA-- Western Area Power Administration,,CO,Broomfield
2019,27000,WAPA-- Western Area Power Administration,,CO,Chaffee
2019,27000,WAPA-- Western Area Power Administration,,CO,Clear Creek
2019,27000,WAPA-- Western Area Power Administration,,CO,Custer
2019,27000,WAPA-- Western Area Power Administration,,CO,Delta
2019,27000,WAPA-- Western Area Power Administration,,CO,Dolores
2019,27000,WAPA-- Western Area Power Administration,,CO,El Paso
2019,27000,WAPA-- Western Area Power Administration,,CO,Fremont
2019,27000,WAPA-- Western Area Power Administration,,CO,Garfield
2019,27000,WAPA-- Western Area Power Administration,,CO,Grand
2019,27000,WAPA-- Western Area Power Administration,,CO,Gunnison
2019,27000,WAPA-- Western Area Power Administration,,CO,Jackson
2019,27000,WAPA-- Western Area Power Administration,,CO,Jefferson
2019,27000,WAPA-- Western Area Power Administration,,CO,La Plata
2019,27000,WAPA-- Western Area Power Administration,,CO,Lake
2019,27000,WAPA-- Western Area Power Administration,,CO,Larimer
2019,27000,WAPA-- Western Area Power Administration,,CO,Lincoln
2019,27000,WAPA-- Western Area Power Administration,,CO,Logan
2019,27000,WAPA-- Western Area Power Administration,,CO,Mesa
2019,27000,WAPA-- Western Area Power Administration,,CO,Moffat
2019,27000,WAPA-- Western Area Power Administration,,CO,Montezuma
2019,27000,WAPA-- Western Area Power Administration,,CO,Montrose
2019,27000,WAPA-- Western Area Power Administration,,CO,Morgan
2019,27000,WAPA-- Western Area Power Administration,,CO,Ouray
2019,27000,WAPA-- Western Area Power Administration,,CO,Phillips
2019,27000,WAPA-- Western Area Power Administration,,CO,Pueblo
2019,27000,WAPA-- Western Area Power Administration,,CO,Rio Blanco
2019,27000,WAPA-- Western Area Power Administration,,CO,Routt
2019,27000,WAPA-- Western Area Power Administration,,CO,Saguache
2019,27000,WAPA-- Western Area Power Administration,,CO,San Miguel
2019,27000,WAPA-- Western Area Power Administration,,CO,Sedgwick
2019,27000,WAPA-- Western Area Power Administration,,CO,Summit
2019,27000,WAPA-- Western Area Power Administration,,CO,Washington
2019,27000,WAPA-- Western Area Power Administration,,CO,Weld
2019,27000,WAPA-- Western Area Power Administration,,CO,Yuma
2019,27000,WAPA-- Western Area Power Administration,,IA,Adair
2019,27000,WAPA-- Western Area Power Administration,,IA,Audubon
2019,27000,WAPA-- Western Area Power Administration,,IA,Cass
2019,27000,WAPA-- Western Area Power Administration,,IA,Cherokee
2019,27000,WAPA-- Western Area Power Administration,,IA,Clay
2019,27000,WAPA-- Western Area Power Administration,,IA,Crawford
2019,27000,WAPA-- Western Area Power Administration,,IA,Lyon
2019,27000,WAPA-- Western Area Power Administration,,IA,Monona
2019,27000,WAPA-- Western Area Power Administration,,IA,O'Brien
2019,27000,WAPA-- Western Area Power Administration,,IA,Plymouth
2019,27000,WAPA-- Western Area Power Administration,,IA,Ringgold
2019,27000,WAPA-- Western Area Power Administration,,IA,Shelby
2019,27000,WAPA-- Western Area Power Administration,,IA,Sioux
2019,27000,WAPA-- Western Area Power Administration,,IA,Taylor
2019,27000,WAPA-- Western Area Power Administration,,IA,Union
2019,27000,WAPA-- Western Area Power Administration,,IA,Woodbury
2019,27000,WAPA-- Western Area Power Administration,,KS,Jewell
2019,27000,WAPA-- Western Area Power Administration,,MN,Chippewa
2019,27000,WAPA-- Western Area Power Administration,,MN,Clay
2019,27000,WAPA-- Western Area Power Administration,,MN,Grant
2019,27000,WAPA-- Western Area Power Administration,,MN,Lac Qui Parle
2019,27000,WAPA-- Western Area Power Administration,,MN,Otter Tail
2019,27000,WAPA-- Western Area Power Administration,,MN,Polk
2019,27000,WAPA-- Western Area Power Administration,,MN,Stevens
2019,27000,WAPA-- Western Area Power Administration,,MN,Swift
2019,27000,WAPA-- Western Area Power Administration,,MN,Wilkin
2019,27000,WAPA-- Western Area Power Administration,,MN,Yellow Medicine
2019,27000,WAPA-- Western Area Power Administration,,MO,Nodaway
2019,27000,WAPA-- Western Area Power Administration,,MT,Big Horn
2019,27000,WAPA-- Western Area Power Administration,,MT,Blaine
2019,27000,WAPA-- Western Area Power Administration,,MT,Carbon
2019,27000,WAPA-- Western Area Power Administration,,MT,Cascade
2019,27000,WAPA-- Western Area Power Administration,,MT,Chouteau
2019,27000,WAPA-- Western Area Power Administration,,MT,Custer
2019,27000,WAPA-- Western Area Power Administration,,MT,Dawson
2019,27000,WAPA-- Western Area Power Administration,,MT,Fallon
2019,27000,WAPA-- Western Area Power Administration,,MT,Garfield
2019,27000,WAPA-- Western Area Power Administration,,MT,Hill
2019,27000,WAPA-- Western Area Power Administration,,MT,Lewis and Clark
2019,27000,WAPA-- Western Area Power Administration,,MT,Liberty
2019,27000,WAPA-- Western Area Power Administration,,MT,McCone
2019,27000,WAPA-- Western Area Power Administration,,MT,Phillips
2019,27000,WAPA-- Western Area Power Administration,,MT,Pondera
2019,27000,WAPA-- Western Area Power Administration,,MT,Prairie
2019,27000,WAPA-- Western Area Power Administration,,MT,Richland
2019,27000,WAPA-- Western Area Power Administration,,MT,Roosevelt
2019,27000,WAPA-- Western Area Power Administration,,MT,Rosebud
2019,27000,WAPA-- Western Area Power Administration,,MT,Teton
2019,27000,WAPA-- Western Area Power Administration,,MT,Toole
2019,27000,WAPA-- Western Area Power Administration,,MT,Treasure
2019,27000,WAPA-- Western Area Power Administration,,MT,Valley
2019,27000,WAPA-- Western Area Power Administration,,MT,Wibaux
2019,27000,WAPA-- Western Area Power Administration,,MT,Yellowstone
2019,27000,WAPA-- Western Area Power Administration,,ND,Barnes
2019,27000,WAPA-- Western Area Power Administration,,ND,Benson
2019,27000,WAPA-- Western Area Power Administration,,ND,Billings
2019,27000,WAPA-- Western Area Power Administration,,ND,Burleigh
2019,27000,WAPA-- Western Area Power Administration,,ND,Cass
2019,27000,WAPA-- Western Area Power Administration,,ND,Dickey
2019,27000,WAPA-- Western Area Power Administration,,ND,Dunn
2019,27000,WAPA-- Western Area Power Administration,,ND,Eddy
2019,27000,WAPA-- Western Area Power Administration,,ND,Emmons
2019,27000,WAPA-- Western Area Power Administration,,ND,Foster
2019,27000,WAPA-- Western Area Power Administration,,ND,Golden Valley
2019,27000,WAPA-- Western Area Power Administration,,ND,Grand Forks
2019,27000,WAPA-- Western Area Power Administration,,ND,Grant
2019,27000,WAPA-- Western Area Power Administration,,ND,Griggs
2019,27000,WAPA-- Western Area Power Administration,,ND,Kidder
2019,27000,WAPA-- Western Area Power Administration,,ND,LaMoure
2019,27000,WAPA-- Western Area Power Administration,,ND,McHenry
2019,27000,WAPA-- Western Area Power Administration,,ND,McKenzie
2019,27000,WAPA-- Western Area Power Administration,,ND,McLean
2019,27000,WAPA-- Western Area Power Administration,,ND,Mercer
2019,27000,WAPA-- Western Area Power Administration,,ND,Morton
2019,27000,WAPA-- Western Area Power Administration,,ND,Nelson
2019,27000,WAPA-- Western Area Power Administration,,ND,Oliver
2019,27000,WAPA-- Western Area Power Administration,,ND,Pierce
2019,27000,WAPA-- Western Area Power Administration,,ND,Ramsey
2019,27000,WAPA-- Western Area Power Administration,,ND,Ransom
2019,27000,WAPA-- Western Area Power Administration,,ND,Sargent
2019,27000,WAPA-- Western Area Power Administration,,ND,Stark
2019,27000,WAPA-- Western Area Power Administration,,ND,Steele
2019,27000,WAPA-- Western Area Power Administration,,ND,Stutsman
2019,27000,WAPA-- Western Area Power Administration,,ND,Towner
2019,27000,WAPA-- Western Area Power Administration,,ND,Traill
2019,27000,WAPA-- Western Area Power Administration,,ND,Ward
2019,27000,WAPA-- Western Area Power Administration,,ND,Wells
2019,27000,WAPA-- Western Area Power Administration,,ND,Williams
2019,27000,WAPA-- Western Area Power Administration,,NE,Antelope
2019,27000,WAPA-- Western Area Power Administration,,NE,Banner
2019,27000,WAPA-- Western Area Power Administration,,NE,Boone
2019,27000,WAPA-- Western Area Power Administration,,NE,Box Butte
2019,27000,WAPA-- Western Area Power Administration,,NE,Boyd
2019,27000,WAPA-- Western Area Power Administration,,NE,Cedar
2019,27000,WAPA-- Western Area Power Administration,,NE,Cheyenne
2019,27000,WAPA-- Western Area Power Administration,,NE,Dakota
2019,27000,WAPA-- Western Area Power Administration,,NE,Dawes
2019,27000,WAPA-- Western Area Power Administration,,NE,Deuel
2019,27000,WAPA-- Western Area Power Administration,,NE,Greeley
2019,27000,WAPA-- Western Area Power Administration,,NE,Holt
2019,27000,WAPA-- Western Area Power Administration,,NE,Keith
2019,27000,WAPA-- Western Area Power Administration,,NE,Kimball
2019,27000,WAPA-- Western Area Power Administration,,NE,Merrick
2019,27000,WAPA-- Western Area Power Administration,,NE,Morrill
2019,27000,WAPA-- Western Area Power Administration,,NE,Nance
2019,27000,WAPA-- Western Area Power Administration,,NE,Scotts Bluff
2019,27000,WAPA-- Western Area Power Administration,,NE,Sioux
2019,27000,WAPA-- Western Area Power Administration,,NE,Wheeler
2019,27000,WAPA-- Western Area Power Administration,,NM,San Juan
2019,27000,WAPA-- Western Area Power Administration,,NV,Clark
2019,27000,WAPA-- Western Area Power Administration,,OR,Klamath
2019,27000,WAPA-- Western Area Power Administration,,SD,Aurora
2019,27000,WAPA-- Western Area Power Administration,,SD,Beadle
2019,27000,WAPA-- Western Area Power Administration,,SD,Bennett
2019,27000,WAPA-- Western Area Power Administration,,SD,Bon Homme
2019,27000,WAPA-- Western Area Power Administration,,SD,Brookings
2019,27000,WAPA-- Western Area Power Administration,,SD,Brown
2019,27000,WAPA-- Western Area Power Administration,,SD,Brule
2019,27000,WAPA-- Western Area Power Administration,,SD,Buffalo
2019,27000,WAPA-- Western Area Power Administration,,SD,Butte
2019,27000,WAPA-- Western Area Power Administration,,SD,Campbell
2019,27000,WAPA-- Western Area Power Administration,,SD,Charles Mix
2019,27000,WAPA-- Western Area Power Administration,,SD,Clark
2019,27000,WAPA-- Western Area Power Administration,,SD,Clay
2019,27000,WAPA-- Western Area Power Administration,,SD,Codington
2019,27000,WAPA-- Western Area Power Administration,,SD,Custer
2019,27000,WAPA-- Western Area Power Administration,,SD,Davison
2019,27000,WAPA-- Western Area Power Administration,,SD,Day
2019,27000,WAPA-- Western Area Power Administration,,SD,Deuel
2019,27000,WAPA-- Western Area Power Administration,,SD,Dewey
2019,27000,WAPA-- Western Area Power Administration,,SD,Douglas
2019,27000,WAPA-- Western Area Power Administration,,SD,Fall River
2019,27000,WAPA-- Western Area Power Administration,,SD,Grant
2019,27000,WAPA-- Western Area Power Administration,,SD,Gregory
2019,27000,WAPA-- Western Area Power Administration,,SD,Haakon
2019,27000,WAPA-- Western Area Power Administration,,SD,Hamlin
2019,27000,WAPA-- Western Area Power Administration,,SD,Hand
2019,27000,WAPA-- Western Area Power Administration,,SD,Hanson
2019,27000,WAPA-- Western Area Power Administration,,SD,Hughes
2019,27000,WAPA-- Western Area Power Administration,,SD,Hyde
2019,27000,WAPA-- Western Area Power Administration,,SD,Jackson
2019,27000,WAPA-- Western Area Power Administration,,SD,Jerauld
2019,27000,WAPA-- Western Area Power Administration,,SD,Jones
2019,27000,WAPA-- Western Area Power Administration,,SD,Lincoln
2019,27000,WAPA-- Western Area Power Administration,,SD,Lyman
2019,27000,WAPA-- Western Area Power Administration,,SD,Marshall
2019,27000,WAPA-- Western Area Power Administration,,SD,McCook
2019,27000,WAPA-- Western Area Power Administration,,SD,Meade
2019,27000,WAPA-- Western Area Power Administration,,SD,Minnehaha
2019,27000,WAPA-- Western Area Power Administration,,SD,Moody
2019,27000,WAPA-- Western Area Power Administration,,SD,Pennington
2019,27000,WAPA-- Western Area Power Administration,,SD,Perkins
2019,27000,WAPA-- Western Area Power Administration,,SD,Potter
2019,27000,WAPA-- Western Area Power Administration,,SD,Roberts
2019,27000,WAPA-- Western Area Power Administration,,SD,Sanborn
2019,27000,WAPA-- Western Area Power Administration,,SD,Spink
2019,27000,WAPA-- Western Area Power Administration,,SD,Stanley
2019,27000,WAPA-- Western Area Power Administration,,SD,Sully
2019,27000,WAPA-- Western Area Power Administration,,SD,Todd
2019,27000,WAPA-- Western Area Power Administration,,SD,Tripp
2019,27000,WAPA-- Western Area Power Administration,,SD,Turner
2019,27000,WAPA-- Western Area Power Administration,,SD,Union
2019,27000,WAPA-- Western Area Power Administration,,SD,Walworth
2019,27000,WAPA-- Western Area Power Administration,,SD,Yankton
2019,27000,WAPA-- Western Area Power Administration,,SD,Ziebach
2019,27000,WAPA-- Western Area Power Administration,,UT,Daggett
2019,27000,WAPA-- Western Area Power Administration,,UT,Salt Lake
2019,27000,WAPA-- Western Area Power Administration,,UT,San Juan
2019,27000,WAPA-- Western Area Power Administration,,UT,Uintah
2019,27000,WAPA-- Western Area Power Administration,,WY,Albany
2019,27000,WAPA-- Western Area Power Administration,,WY,Big Horn
2019,27000,WAPA-- Western Area Power Administration,,WY,Carbon
2019,27000,WAPA-- Western Area Power Administration,,WY,Converse
2019,27000,WAPA-- Western Area Power Administration,,WY,Fremont
2019,27000,WAPA-- Western Area Power Administration,,WY,Goshen
2019,27000,WAPA-- Western Area Power Administration,,WY,Hot Springs
2019,27000,WAPA-- Western Area Power Administration,,WY,Laramie
2019,27000,WAPA-- Western Area Power Administration,,WY,Lincoln
2019,27000,WAPA-- Western Area Power Administration,,WY,Natrona
2019,27000,WAPA-- Western Area Power Administration,,WY,Niobrara
2019,27000,WAPA-- Western Area Power Administration,,WY,Park
2019,27000,WAPA-- Western Area Power Administration,,WY,Platte
2019,27000,WAPA-- Western Area Power Administration,,WY,Sweetwater
2019,27000,WAPA-- Western Area Power Administration,,WY,Washakie
2019,27026,City of Round Lake - (MN),Y,MN,Nobles
2019,27058,"High West Energy, Inc",,CO,Larimer
2019,27058,"High West Energy, Inc",,CO,Logan
2019,27058,"High West Energy, Inc",,CO,Weld
2019,27058,"High West Energy, Inc",,NE,Banner
2019,27058,"High West Energy, Inc",,NE,Cheyenne
2019,27058,"High West Energy, Inc",,NE,Kimball
2019,27058,"High West Energy, Inc",,NE,Morrill
2019,27058,"High West Energy, Inc",,WY,Albany
2019,27058,"High West Energy, Inc",,WY,Laramie
2019,27222,City of Ripley - (TN),,TN,Lauderdale
2019,27238,"Southwest Electric Coop, Inc",,MO,Benton
2019,27238,"Southwest Electric Coop, Inc",,MO,Camden
2019,27238,"Southwest Electric Coop, Inc",,MO,Cedar
2019,27238,"Southwest Electric Coop, Inc",,MO,Dade
2019,27238,"Southwest Electric Coop, Inc",,MO,Dallas
2019,27238,"Southwest Electric Coop, Inc",,MO,Greene
2019,27238,"Southwest Electric Coop, Inc",,MO,Hickory
2019,27238,"Southwest Electric Coop, Inc",,MO,Laclede
2019,27238,"Southwest Electric Coop, Inc",,MO,Polk
2019,27238,"Southwest Electric Coop, Inc",,MO,St Clair
2019,27238,"Southwest Electric Coop, Inc",,MO,Webster
2019,27269,City of Stanhope - (IA),Y,IA,Hamilton
2019,27316,Town of Stowe- (VT),,VT,Lamoille
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Callahan
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Coke
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Coleman
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Eastland
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Fisher
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Jones
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Mitchell
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Nolan
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Runnels
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Shackelford
2019,27369,Taylor Electric Coop Inc - (TX),,TX,Taylor
2019,27422,Todd-Wadena Electric Coop,,MN,Becker
2019,27422,Todd-Wadena Electric Coop,,MN,Cass
2019,27422,Todd-Wadena Electric Coop,,MN,Douglas
2019,27422,Todd-Wadena Electric Coop,,MN,Hubbard
2019,27422,Todd-Wadena Electric Coop,,MN,Morrison
2019,27422,Todd-Wadena Electric Coop,,MN,Otter Tail
2019,27422,Todd-Wadena Electric Coop,,MN,Todd
2019,27422,Todd-Wadena Electric Coop,,MN,Wadena
2019,27545,City of Vermillion - (KS),Y,KS,Marshall
2019,27599,Carroll-White REMC,,IN,Benton
2019,27599,Carroll-White REMC,,IN,Carroll
2019,27599,Carroll-White REMC,,IN,Cass
2019,27599,Carroll-White REMC,,IN,Clinton
2019,27599,Carroll-White REMC,,IN,Howard
2019,27599,Carroll-White REMC,,IN,Jasper
2019,27599,Carroll-White REMC,,IN,Pulaski
2019,27599,Carroll-White REMC,,IN,Tippecanoe
2019,27599,Carroll-White REMC,,IN,White
2019,28541,Clatskanie Peoples Util Dist,,OR,Clatsop
2019,28541,Clatskanie Peoples Util Dist,,OR,Columbia
2019,28604,Kerrville Public Utility Board,,TX,Kerr
2019,28978,City of San Marcos - (TX),,TX,Hays
2019,28981,City of San Saba - (TX),Y,TX,San Saba
2019,29295,City of Wells - (MN),Y,MN,Faribault
2019,29296,Western Illinois Elec Coop,Y,IL,Adams
2019,29296,Western Illinois Elec Coop,Y,IL,Hancock
2019,29296,Western Illinois Elec Coop,Y,IL,Henderson
2019,29296,Western Illinois Elec Coop,Y,IL,McDonough
2019,29297,Pelican Utility,Y,AK,Skagway Hoonah Angoon
2019,29305,City of Madelia - (MN),Y,MN,Watonwan
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Autauga
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Butler
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Conecuh
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Covington
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Crenshaw
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Dallas
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Lowndes
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Monroe
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,Wilcox
2019,30518,Electrical Dist No3 Pinal County,,AZ,Pinal
2019,30856,City of Winnfield - (LA),Y,LA,Winn
2019,31516,Midvale Irrigation District,Y,WY,Fremont
2019,31833,Okefenoke Rural El Member Corp,,FL,Baker
2019,31833,Okefenoke Rural El Member Corp,,FL,Nassau
2019,31833,Okefenoke Rural El Member Corp,,GA,Brantley
2019,31833,Okefenoke Rural El Member Corp,,GA,Camden
2019,31833,Okefenoke Rural El Member Corp,,GA,Charlton
2019,31833,Okefenoke Rural El Member Corp,,GA,Glynn
2019,31833,Okefenoke Rural El Member Corp,,GA,Ware
2019,31833,Okefenoke Rural El Member Corp,,GA,Wayne
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Allen
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Auglaize
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Crawford
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Hancock
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Hardin
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Logan
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Marion
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Morrow
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Union
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,Wyandot
2019,38084,Great Lakes Energy Coop,,MI,Allegan
2019,38084,Great Lakes Energy Coop,,MI,Antrim
2019,38084,Great Lakes Energy Coop,,MI,Barry
2019,38084,Great Lakes Energy Coop,,MI,Charlevoix
2019,38084,Great Lakes Energy Coop,,MI,Cheboygan
2019,38084,Great Lakes Energy Coop,,MI,Clare
2019,38084,Great Lakes Energy Coop,,MI,Crawford
2019,38084,Great Lakes Energy Coop,,MI,Emmet
2019,38084,Great Lakes Energy Coop,,MI,Grand Traverse
2019,38084,Great Lakes Energy Coop,,MI,Kalkaska
2019,38084,Great Lakes Energy Coop,,MI,Kent
2019,38084,Great Lakes Energy Coop,,MI,Lake
2019,38084,Great Lakes Energy Coop,,MI,Manistee
2019,38084,Great Lakes Energy Coop,,MI,Mason
2019,38084,Great Lakes Energy Coop,,MI,Mecosta
2019,38084,Great Lakes Energy Coop,,MI,Missaukee
2019,38084,Great Lakes Energy Coop,,MI,Montcalm
2019,38084,Great Lakes Energy Coop,,MI,Montmorency
2019,38084,Great Lakes Energy Coop,,MI,Muskegon
2019,38084,Great Lakes Energy Coop,,MI,Newaygo
2019,38084,Great Lakes Energy Coop,,MI,Oceana
2019,38084,Great Lakes Energy Coop,,MI,Osceola
2019,38084,Great Lakes Energy Coop,,MI,Oscoda
2019,38084,Great Lakes Energy Coop,,MI,Otsego
2019,38084,Great Lakes Energy Coop,,MI,Ottawa
2019,38084,Great Lakes Energy Coop,,MI,Wexford
2019,40036,Westfield Electric Company,,WI,Marquette
2019,40051,Texas-New Mexico Power Co,,TX,Archer
2019,40051,Texas-New Mexico Power Co,,TX,Baylor
2019,40051,Texas-New Mexico Power Co,,TX,Bosque
2019,40051,Texas-New Mexico Power Co,,TX,Brazoria
2019,40051,Texas-New Mexico Power Co,,TX,Clay
2019,40051,Texas-New Mexico Power Co,,TX,Collin
2019,40051,Texas-New Mexico Power Co,,TX,Comanche
2019,40051,Texas-New Mexico Power Co,,TX,Cooke
2019,40051,Texas-New Mexico Power Co,,TX,Coryell
2019,40051,Texas-New Mexico Power Co,,TX,Crockett
2019,40051,Texas-New Mexico Power Co,,TX,Dallas
2019,40051,Texas-New Mexico Power Co,,TX,Denton
2019,40051,Texas-New Mexico Power Co,,TX,Eastland
2019,40051,Texas-New Mexico Power Co,,TX,Erath
2019,40051,Texas-New Mexico Power Co,,TX,Fannin
2019,40051,Texas-New Mexico Power Co,,TX,Franklin
2019,40051,Texas-New Mexico Power Co,,TX,Galveston
2019,40051,Texas-New Mexico Power Co,,TX,Grayson
2019,40051,Texas-New Mexico Power Co,,TX,Hamilton
2019,40051,Texas-New Mexico Power Co,,TX,Hill
2019,40051,Texas-New Mexico Power Co,,TX,Hood
2019,40051,Texas-New Mexico Power Co,,TX,Hunt
2019,40051,Texas-New Mexico Power Co,,TX,Jack
2019,40051,Texas-New Mexico Power Co,,TX,Johnson
2019,40051,Texas-New Mexico Power Co,,TX,Lamar
2019,40051,Texas-New Mexico Power Co,,TX,Matagorda
2019,40051,Texas-New Mexico Power Co,,TX,McLennan
2019,40051,Texas-New Mexico Power Co,,TX,Montague
2019,40051,Texas-New Mexico Power Co,,TX,Palo Pinto
2019,40051,Texas-New Mexico Power Co,,TX,Pecos
2019,40051,Texas-New Mexico Power Co,,TX,Rains
2019,40051,Texas-New Mexico Power Co,,TX,Red River
2019,40051,Texas-New Mexico Power Co,,TX,Reeves
2019,40051,Texas-New Mexico Power Co,,TX,Robertson
2019,40051,Texas-New Mexico Power Co,,TX,Somervell
2019,40051,Texas-New Mexico Power Co,,TX,Stephens
2019,40051,Texas-New Mexico Power Co,,TX,Terrell
2019,40051,Texas-New Mexico Power Co,,TX,Titus
2019,40051,Texas-New Mexico Power Co,,TX,Van Zandt
2019,40051,Texas-New Mexico Power Co,,TX,Ward
2019,40051,Texas-New Mexico Power Co,,TX,Winkler
2019,40051,Texas-New Mexico Power Co,,TX,Young
2019,40127,Clarke-Washington E M C,,AL,Clarke
2019,40127,Clarke-Washington E M C,,AL,Monroe
2019,40127,Clarke-Washington E M C,,AL,Washington
2019,40127,Clarke-Washington E M C,,AL,Wilcox
2019,40165,"Dixie Escalante R E A, Inc",,AZ,Mohave
2019,40165,"Dixie Escalante R E A, Inc",,UT,Iron
2019,40165,"Dixie Escalante R E A, Inc",,UT,Washington
2019,40166,"Chickasaw Electric Coop, Inc",,TN,Fayette
2019,40166,"Chickasaw Electric Coop, Inc",,TN,Hardeman
2019,40166,"Chickasaw Electric Coop, Inc",,TN,Haywood
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,Bedford
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,Fayette
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,Somerset
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,Westmoreland
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Barton
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Ellsworth
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Harvey
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Kingman
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,McPherson
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Reno
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Rice
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Saline
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,Stafford
2019,40212,Colquitt Electric Membership Corp,,GA,Berrien
2019,40212,Colquitt Electric Membership Corp,,GA,Brooks
2019,40212,Colquitt Electric Membership Corp,,GA,Colquitt
2019,40212,Colquitt Electric Membership Corp,,GA,Cook
2019,40212,Colquitt Electric Membership Corp,,GA,Echols
2019,40212,Colquitt Electric Membership Corp,,GA,Lanier
2019,40212,Colquitt Electric Membership Corp,,GA,Lowndes
2019,40212,Colquitt Electric Membership Corp,,GA,Thomas
2019,40212,Colquitt Electric Membership Corp,,GA,Tift
2019,40212,Colquitt Electric Membership Corp,,GA,Worth
2019,40215,"Cordova Electric Coop, Inc",,AK,Valdez Cordova
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Armstrong
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Cambria
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Centre
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Clarion
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Clearfield
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Clinton
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Elk
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Forest
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Indiana
2019,40219,"United Electric Coop, Inc - (PA)",,PA,Jefferson
2019,40220,Adams Electric Cooperative Inc,,PA,Adams
2019,40220,Adams Electric Cooperative Inc,,PA,Cumberland
2019,40220,Adams Electric Cooperative Inc,,PA,Franklin
2019,40220,Adams Electric Cooperative Inc,,PA,York
2019,40221,"Bedford Rural Elec Coop, Inc",,PA,Bedford
