Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2017,MN,11345,Lyon-Lincoln Electric Coop Inc,SWPP,8,1.475,1.475,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.475,.,.,.,1.475,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.475,0,0,0,1.475
2017,VT,11359,Village of Lyndonville - (VT),ISNE,4,2.45,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,2.45,.,.,2.45,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,2.45,0,0,2.45
2017,WI,11479,Madison Gas & Electric Co,MISO,186,1.602,0,0.581,AC,0.428,0.593,.,.,0.571,1.592,.,.,.,.,.,0,.,.,.,.,0.01,0.01,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.428,0.593,0,0,0.581,1.602
2017,WI,11571,Manitowoc Public Utilities,MISO,2,0.35,.,.,AC,.,.,0.29,.,.,0.29,.,.,.,.,.,0,.,.,0.06,.,.,0.06,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0.35,0,0,0.35
2017,IA,11611,City of Maquoketa - (IA),MISO,1,0.055,.,0.055,DC,.,0.055,.,.,.,0.055,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.055,0,0,0,0.055
2017,AL,11714,Marshall-De Kalb Electric Coop,TVA,5,0.25,0,0,AC,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25
2017,MN,11731,City of Marshall - (MN),MISO,17,6.3,2.7,0.95,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1.6,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1.6,0,0,6.3
2017,WI,11740,City of Marshfield - (WI),MISO,1,0.098,0,0,AC,.,0.098,.,.,.,0.098,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.098,0,0,0,0.098
2017,IA,11788,Consumers Energy,MISO,4,0.231,0,0,AC,0.031,.,0.05,.,.,0.081,.,.,.,.,.,0,.,.,0.15,.,.,0.15,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.031,0,0.2,0,0,0.231
2017,TN,11789,Maryville Utilities,TVA,11,0.134,0,0,AC,0.043,0.091,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.091,0,0,0,0.134
2017,MA,11804,Massachusetts Electric Co,ISNE,350,41.59,.,.,AC,1.83,26.65,.,.,.,28.48,.,.,.,.,.,0,.,0.8,.,.,.,0.8,.,1.27,.,.,.,1.27,.,.,.,.,.,0,0.06,9.46,.,.,.,9.52,.,0.65,.,.,.,0.65,.,0.4,.,.,.,0.4,.,0.47,.,.,.,0.47,1.89,39.7,0,0,0,41.59
2017,HI,11843,Maui Electric Co Ltd,NA,538,19.218,.,.,AC,2.548,12.429,.,.,.,14.977,0.842,0.382,.,.,.,1.224,.,0.017,.,.,.,0.017,.,0.5,.,.,.,0.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2.5,.,.,.,2.5,3.39,15.828,0,0,0,19.218
2017,KY,11871,City of Mayfield Plant Board,TVA,1,0.025,0,0,AC,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025
2017,TN,12186,McMinnville Electric System,TVA,1,0.046,0,0,AC,0,0.046,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0.046
2017,MN,12227,Meeker Coop Light & Power Assn,MISO,26,3.8,0,0.25,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,3.8,.,.,.,3.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,3.8,0,0,0,3.8
2017,WI,12298,City of Menasha - (WI),MISO,4,0.018,.,0.018,DC,0.018,.,.,.,.,0.018,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.018,0,0,0,0,0.018
2017,TN,12330,Meriwether Lewis Electric Coop,TVA,34,0.524,0,0,AC,0.179,0.345,0,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0.345,0,0,0,0.524
2017,IA,12341,MidAmerican Energy Co,MISO,34,13.35,7.8,0.1,AC,.,0.41,.,.,.,0.41,.,.,.,.,.,0,0.03,0.11,.,.,.,0.14,.,.,.,.,0.9,0.9,.,.,.,.,.,0,.,.,11.6,.,.,11.6,.,.,.,.,.,0,.,.,0.3,.,.,0.3,.,.,.,.,.,0,0.03,0.52,11.9,0,0.9,13.35
2017,IL,12341,MidAmerican Energy Co,MISO,22,13.36,.,3.6,AC,.,0.01,.,.,.,0.01,.,.,.,.,.,0,.,0.01,.,.,.,0.01,.,.,3.44,.,5.6,9.04,.,.,.,.,.,0,.,.,0.3,.,4,4.3,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.02,3.74,0,9.6,13.36
2017,IL,12395,Menard Electric Coop,MISO,1,0.1,0.1,0.1,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.1,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.1,0,0,0,0.1
2017,IA,12450,Midland Power Coop,MISO,52,5.78,.,.,AC,1.08,.,.,.,.,1.08,.,.,.,.,.,0,0.2,.,.,.,.,0.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,4.5,.,.,4.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.28,0,4.5,0,0,5.78
2017,TN,12470,Middle Tennessee E M C,TVA,165,5.063,0,0,AC,1.029,4.027,0,0,0,5.056,0,0,0,0,0,0,0.007,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036,4.027,0,0,0,5.063
2017,MA,12473,Town of Middleborough - (MA),ISNE,12,4.229,.,0.01,DC,0.07,4.159,.,.,.,4.229,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.07,4.159,0,0,0,4.229
2017,TN,12532,City of Milan,TVA,9,0.166,0,0,AC,0.036,0.13,0,0,0,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.13,0,0,0,0.166
2017,MN,12546,Mille Lacs Energy Cooperative,MISO,1,0.2,.,0.2,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0.2,.,.,0.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0.2,0,0,0.2
2017,IA,12642,Maquoketa Valley Rrl Elec Coop,MISO,104,1.52,.,.,,0.38,1.12,.,.,.,1.5,.,.,.,.,.,0,0.018,0.002,.,.,.,0.02,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.398,1.122,0,0,0,1.52
2017,MN,12647,"ALLETE, Inc.",MISO,1,0.04,0,0.04,AC,.,.,.,.,0.04,0.04,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.04,0.04
2017,MS,12686,Mississippi Power Co,SOCO,66,31.903,.,.,DC,0.137,1.749,0.065,0,0,1.951,.,.,.,.,.,0,0,0.002,0,0,0,0.002,.,.,.,.,.,0,.,.,.,.,.,0,0,24.95,5,0,0,29.95,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.137,26.701,5.065,0,0,31.903
2017,CA,12745,Modesto Irrigation District,BANC,1,0.2,.,0.2,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.2,.,.,.,.,0.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.2,0,0,0,0,0.2
2017,NC,12801,City of Monroe - (NC),DUK,3,1.1,1.1,.,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.1,.,.,.,1.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.1,0,0,0,1.1
2017,MT,12825,NorthWestern Energy LLC - (MT),NWMT,46,6.218,0.33,0.33,DC,.,.,.,.,0.33,0.33,.,.,.,.,.,0,.,.,.,.,2.175,2.175,.,0.23,.,.,3.423,3.653,.,.,.,.,.,0,.,.,.,.,.,0,.,0.06,.,.,.,0.06,.,.,.,.,.,0,.,.,.,.,.,0,0,0.29,0,0,5.928,6.218
2017,MN,12894,City of Moorhead - (MN),SWPP,2,1.5,0,1.5,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,1.5,1.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,1.5,1.5
2017,NC,12944,City of Morganton - (NC),DUK,4,1.6,0.8,0,,.,.,0.8,.,.,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.8,.,.,.,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.8,0.8,0,0,1.6
2017,TN,12988,City of Morristown - (TN),TVA,8,0.358,0,0,AC,0.015,0.081,0,0,0,0.096,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.26,0.015,0.343,0,0,0,0.358
2017,VT,12989,Village of Morrisville - (VT),ISNE,6,5,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,5,5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,5,5
2017,OH,12990,Consolidated Electric Coop Inc,PJM,1,0.75,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.75,.,.,.,0.75,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.75,0,0,0,0.75
2017,TN,13027,"Mountain Electric Coop, Inc",TVA,13,0.084,0,0,AC,0.033,0.043,0,0,0,0.076,0,0,0,0,0,0,0.004,0.001,0,0,0,0.005,0,0.003,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.047,0,0,0,0.084
2017,WI,13036,Village of Mt. Horeb - (WI),MISO,4,0.018,.,0.018,DC,0.009,0.009,.,.,.,0.018,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.009,0.009,0,0,0,0.018
2017,TN,13039,City of Mt Pleasant - (TN),TVA,1,0.006,0,0,AC,0.006,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.006
2017,NV,13073,"Mt Wheeler Power, Inc",NEVP,7,0.023,.,.,AC,0.005,0.014,.,.,.,0.019,.,.,.,.,.,0,0.004,.,.,.,.,0.004,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.009,0.014,0,0,0,0.023
2017,TN,13119,City of Murfreesboro,TVA,14,0.34,0,0,AC,0.061,0.279,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.279,0,0,0,0.34
2017,KY,13138,City of Murray - (KY),TVA,5,0.121,0,0,AC,0.011,0.11,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.11,0,0,0,0.121
2017,AL,13144,City of Muscle Shoals,TVA,1,0.006,0,0,AC,0.006,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.006
2017,RI,13214,The Narragansett Electric Co,ISNE,2262,28.412,.,.,AC,13.433,12.931,.,.,.,26.364,.,.,.,.,.,0,.,.,.,.,.,0,.,0.37,.,.,.,0.37,.,.,.,.,.,0,.,1.288,.,.,.,1.288,.,0.36,.,.,.,0.36,.,0.03,.,.,.,0.03,.,.,.,.,.,0,13.433,14.979,0,0,0,28.412
2017,TN,13216,Nashville Electric Service,TVA,307,6.189,0,0,AC,1.273,4.911,0,0,0,6.184,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273,4.916,0,0,0,6.189
2017,MS,13227,Natchez Trace Elec Power Assn,TVA,5,0.09,0,0,AC,0.04,0.05,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0,0,0,0.09
2017,NE,13233,City of Neligh - (NE),SWPP,1,0.5,.,0.5,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.5,.,.,.,.,0.5,0.5,0,0,0,0,0.5
2017,AZ,13318,"Navopache Electric Coop, Inc",PNM,5,0.4,.,.,AC,0.4,.,.,.,.,0.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.4,0,0,0,0,0.4
2017,NE,13334,City of Nebraska City,SWPP,24,4.135,4.135,1.955,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,4.135,.,.,.,4.135,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,4.135,0,0,0,4.135
2017,MS,13412,City of New Albany - (MS),TVA,4,0.063,0,0,AC,0.009,0.054,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.054,0,0,0,0.063
2017,WI,13438,Village of New Glarus - (WI),MISO,2,0.006,.,0.006,DC,0.003,0.003,.,.,.,0.006,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.003,0.003,0,0,0,0.006
2017,WI,13448,City of New Holstein - (WI),MISO,2,0.009,.,0.009,DC,0.009,.,.,.,.,0.009,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.009,0,0,0,0,0.009
2017,MN,13480,New Prague Utilities Comm,MISO,1,0.556,.,0.556,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.556,0.556,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.556,0.556
2017,WI,13481,City of New Richmond,MISO,1,0.435,.,0.435,DC,.,0.435,0,.,.,0.435,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.435,0,0,0,0.435
2017,MN,13488,New Ulm Public Utilities Comm,MISO,18,2.66,2.66,0.5,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,2.66,2.66,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,2.66,2.66
2017,NY,13511,New York State Elec & Gas Corp,NYIS,44,12.8,.,.,AC,0.01,.,.,.,.,0.01,.,.,.,.,.,0,0.01,0.5,.,.,.,0.51,.,0.82,.,.,.,0.82,.,.,.,.,.,0,.,.,.,.,.,0,.,10.31,.,.,.,10.31,.,.,.,.,.,0,.,1.15,.,.,.,1.15,0.02,12.78,0,0,0,12.8
2017,TN,13550,City of Newport,TVA,27,0.837,0,0,AC,0.084,0.75,0,0,0,0.834,0,0,0,0,0,0,0.003,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.75,0,0,0,0.837
2017,NC,13561,City of Newton - (NC),DUK,2,1.1,1.1,0.7,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.4,0.7,.,.,1.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.4,0.7,0,0,1.1
2017,VA,13640,Northern Virginia Elec Coop,PJM,6,4.7,0,0,AC,.,0.2,.,.,.,0.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,4.5,.,.,.,4.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,4.7,0,0,0,4.7
2017,AL,13669,North Alabama Electric Coop,TVA,8,0.617,0,0,AC,0.067,0.05,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.067,0.55,0,0,0,0.617
2017,IA,13675,Nishnabotna Valley R E C,SWPP,17,1.9,0,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.9,.,.,.,1.9,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.9,0,0,0,1.9
2017,MA,13679,Town of North Attleborough - (MA),ISNE,1,0.299,0,0,AC,.,.,0.299,.,.,0.299,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0.299,0,0,0.299
2017,MN,13684,Nobles Cooperative Electric,MISO,63,7.483,7.483,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,7.483,.,.,.,7.483,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,7.483,0,0,0,7.483
2017,GA,13716,North Georgia Elec Member Corp,TVA,70,4.998,0,0,AC,0.709,2.657,0,0,0,3.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632,0,0,0,1.632,0.709,4.289,0,0,0,4.998
2017,MS,13735,Northcentral Mississippi E P A,TVA,6,0.071,0,0,AC,0.071,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0.071
2017,OK,13807,Northwestern Electric Coop Inc - (OK),SWPP,8,2.4,2.4,0.2,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2.4,.,.,.,2.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2.4,0,0,0,2.4
2017,WI,13815,Northwestern Wisconsin Elec Co,MISO,5,3,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,3,.,.,3,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,3,0,0,3
2017,TN,13933,City of Oak Ridge,TVA,13,0.423,0,0,AC,0.06,0.363,0,0,0,0.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.363,0,0,0,0.423
2017,OH,13949,City of Oberlin - (OH),PJM,29,5.67,4.796,0.874,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,5.67,.,.,.,5.67,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,5.67,0,0,0,5.67
2017,WI,13963,Oconomowoc Utilities,MISO,3,0.012,.,0.012,DC,0.003,0.009,0,.,.,0.012,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.003,0.009,0,0,0,0.012
2017,WI,13964,Oconto Electric Cooperative,MISO,10,1.7,1.7,.,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.1,.,.,.,.,0.1,.,.,.,.,.,0,1.6,.,.,.,.,1.6,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.7,0,0,0,0,1.7
2017,OH,13998,Ohio Edison Co,PJM,1,0.9,0,0,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0.9,0.9
2017,OH,14006,Ohio Power Co,PJM,11,0.795,0,0.132,AC,0.04,0.121,.,.,.,0.161,.,.,.,.,.,0,.,0.011,.,.,.,0.011,.,.,.,.,.,0,.,.,.,.,.,0,.,0.623,.,.,.,0.623,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.04,0.755,0,0,0,0.795
2017,SC,14164,City of Orangeburg - (SC),SCEG,6,2,0,2,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,2,.,.,2,.,.,.,.,.,0,.,.,.,.,.,0,0,0,2,0,0,2
2017,KS,14199,City of Osage City - (KS),SWPP,2,1.6,1.6,1.6,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.6,.,.,.,.,1.6,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.6,0,0,0,0,1.6
2017,MN,14246,City of Owatonna - (MN),MISO,3,1.3,1,.,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0.1,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,1.2,.,.,1.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,1.3,0,0,1.3
2017,MS,14275,City of Oxford - (MS),TVA,1,0.005,0,0,AC,0.005,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005
2017,AR,14289,Ozarks Electric Coop Corp - (AR),SWPP,262,16.7,16.7,1.65,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,5.7,5,6,.,.,16.7,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,5.7,5,6,0,0,16.7
