Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,TX,28604,Kerrville Public Utility Board,ERCO,DC,0.195,0.072,.,.,0.267,27,8,.,.,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.195,0.072,0,0,0.267,27,8,0,0,35,0,0,0,0,0
2017,TX,55937,Entergy Texas Inc.,MISO,DC,3.186,0.458,0.15,.,3.794,406,25,1,.,432,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.013,.,.,.,0.013,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,3.199,0.458,0.15,0,3.807,410,25,1,0,436,0,0,0,0,0
2017,TX,99999,Adjustment 2017,ERCO,,-14.657,-3.845,0,0,-18.502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-14.657,-3.845,0,0,-18.502,.,.,.,.,.,.,.,.,.,.
2017,TX,99999,Adjustment 2017,MISO,,-0.556,-0.08,-0.026,.,-0.662,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.556,-0.08,-0.026,.,-0.662,.,.,.,.,.,.,.,.,.,.
2017,UT,2010,City of Bountiful,PACE,DC,1.32,0.086,0,0,1.406,194,6,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0.086,0,0,1.406,194,6,0,0,200,0,0,0,0,0
2017,UT,2220,Brigham City Corporation,PACE,AC,0.347,0.06,.,.,0.407,63,1,.,.,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.347,0.06,0,0,0.407,63,1,0,0,64,0,0,0,0,0
2017,UT,5862,"Empire Electric Assn, Inc",WACM,DC,0.034,0.019,.,.,0.053,5,1,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.034,0.019,0,0,0.053,5,1,0,0,6,0,0,0,0,0
2017,UT,6957,"Garkane Energy Coop, Inc",WACM,DC,0.315,0.66,.,.,0.975,61,15,.,.,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,232.462,437.713,.,.,670.175,0.009,0.002,.,.,0.011,4,1,.,.,5,.,.,.,.,0,.,0.24,.,.,0.24,.,3,.,.,3,.,.,.,.,0,0.324,0.902,0,0,1.226,65,19,0,0,84,232.462,437.713,0,0,670.175
2017,UT,8366,Heber Light & Power Company,PACE,AC,0.897,0.194,.,.,1.091,138,3,.,.,141,0.021,.,.,.,0.021,7,.,.,.,7,.,.,.,.,0,.,.,.,.,0,80.63,.,.,.,80.63,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.902,0.194,0,0,1.096,140,3,0,0,143,80.63,0,0,0,80.63
2017,UT,9128,Hurricane City Power,PACE,AC,0.212,.,.,.,0.212,47,.,.,.,47,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,126.478,.,.,.,126.478,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.212,0,0,0,0.212,47,0,0,0,47,126.478,0,0,0,126.478
2017,UT,9163,Hyrum City Corporation,PACE,AC,0.02,.,.,.,0.02,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0,0,0,0.02,4,0,0,0,4,0,0,0,0,0
2017,UT,10063,Kaysville City Corporation,PACE,AC,1.143,0.325,.,.,1.468,167,2,.,.,169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.143,0.325,0,0,1.468,167,2,0,0,169,0,0,0,0,0
2017,UT,10879,Lehi City Corporation,PACE,DC,1.295,0.063,.,.,1.358,227,3,.,.,230,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.295,0.063,0,0,1.358,227,3,0,0,230,0,0,0,0,0
2017,UT,11135,City of Logan - (UT),PACE,AC,1.181,0.598,.,.,1.779,128,12,.,.,140,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.181,0.598,0,0,1.779,128,12,0,0,140,0,0,0,0,0
2017,UT,12866,Moon Lake Electric Assn Inc,WACM,AC,0.136,0.02,0,.,0.156,20,2,0,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.913,0,0,.,17.913,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.136,0.02,0,0,0.156,20,2,0,0,22,17.913,0,0,0,17.913
2017,UT,13137,City of Murray - (UT),PACE,AC,0.55,0.66,.,.,1.21,101,8,.,.,109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.55,0.66,0,0,1.21,101,8,0,0,109,0,0,0,0,0
2017,UT,14354,PacifiCorp,PACE,DC,163.416,44.845,5.143,0,213.404,26428,844,71,0,27343,.,0.5,.,.,0.5,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.145,0.031,0,0,0.176,44,9,0,0,53,.,.,.,.,0,0.074,0.349,0.003,0,0.426,14,10,1,0,25,.,.,.,.,0,163.635,45.225,5.146,0,214.006,26486,863,72,0,27421,0,0,0,0,0
2017,UT,14600,Payson City Corporation,PACE,DC,0.586,.,.,.,0.586,101,.,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.588,0,0,0,0.588,103,0,0,0,103,0,0,0,0,0
2017,UT,15444,Provo City Corp,PACE,AC,2.416,0.224,0,0,2.64,403,11,0,0,414,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.416,0.224,0,0,2.64,403,11,0,0,414,0,0,0,0,0
2017,UT,17732,Spanish Fork City Corporation,PACE,DC,0.704,0.03,.,.,0.734,124,2,0,0,126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,0,0,0,0,0,.,.,.,.,0,0.704,0.03,0,0,0.734,124,2,0,0,126,0,0,0,0,0
2017,UT,17845,City of Springville - (UT),PACE,AC,0.75,.,.,.,0.75,135,.,.,.,135,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.755,0,0,0,0.755,137,0,0,0,137,0,0,0,0,0
2017,UT,17874,City of St George,PACE,DC,1.165,1.1,0,0,2.265,185,23,0,0,208,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.165,1.1,0,0,2.265,185,23,0,0,208,0,0,0,0,0
2017,UT,18206,Strawberry Electric Serv Dist,PACE,AC,0.44,.,.,.,0.44,68,.,.,.,68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,223.067,.,.,.,223.067,0.07,.,.,.,0.07,14,.,.,.,14,1.629,.,.,.,1.629,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.51,0,0,0,0.51,82,0,0,0,82,224.696,0,0,0,224.696
2017,UT,20135,City of Washington - (UT),PACE,AC,0.568,0.048,0,0,0.616,71,2,0,0,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.568,0.048,0,0,0.616,71,2,0,0,73,0,0,0,0,0
2017,UT,40165,"Dixie Escalante R E A, Inc",PACE,DC,0.202,0.078,.,.,0.28,31,2,.,.,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,116.181,68.157,.,.,184.338,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.202,0.078,0,0,0.28,31,2,0,0,33,116.181,68.157,0,0,184.338
2017,UT,99999,Adjustment 2017,PACE,,-29.419,-8.058,-0.897,0,-38.374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-29.419,-8.058,-0.897,0,-38.374,.,.,.,.,.,.,.,.,.,.
2017,UT,99999,Adjustment 2017,WACM,,-0.061,-0.118,.,.,-0.179,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.061,-0.118,.,.,-0.179,.,.,.,.,.,.,.,.,.,.
2017,VA,84,A & N Electric Coop,PJM,AC,0.19,0.177,.,.,0.367,30,11,.,.,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.014,.,.,.,0.014,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.204,0.177,0,0,0.381,36,11,0,0,47,0,0,0,0,0
2017,VA,733,Appalachian Power Co,PJM,AC,4.071,2.656,0.131,0,6.858,696,58,2,0,756,0.394,0.015,0,0,0.409,67,3,0,0,70,0,0.018,0.39,0,0.408,0,1,1,0,2,2621.273,425.077,290,0,3336.35,0.074,0.04,0,0,0.114,19,6,0,0,25,22.068,12.027,0,0,34.095,0,1.128,0,0,1.128,0,1,0,0,1,0,0,0,0,0,4.145,3.842,0.521,0,8.508,715,66,3,0,784,2643.341,437.104,290,0,3370.445
2017,VA,1062,BARC Electric Coop Inc,PJM,AC,0.404,.,.,.,0.404,60,.,.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.326,.,.,.,30.326,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.406,0,0,0,0.406,61,0,0,0,61,30.326,0,0,0,30.326
2017,VA,3291,Central Virginia Electric Coop,PJM,AC,1.103,0.074,.,.,1.177,162,6,.,.,168,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.113,0.074,0,0,1.187,163,6,0,0,169,0,0,0,0,0
2017,VA,4117,Community Electric Coop,PJM,AC,0.02,.,.,.,0.02,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0,0,0,0.02,4,0,0,0,4,0,0,0,0,0
2017,VA,4471,Craig-Botetourt Electric Coop,PJM,DC,0.143,.,.,.,0.143,26,.,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.143,0,0,0,0.143,26,0,0,0,26,0,0,0,0,0
2017,VA,4794,City of Danville - (VA),PJM,AC,0.013,0.03,0.03,.,0.073,4,1,1,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.013,0.03,0.03,0,0.073,4,1,1,0,6,0,0,0,0,0
2017,VA,6715,City of Franklin - (VA),PJM,AC,0.047,.,.,.,0.047,41,.,.,.,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.047,0,0,0,0.047,41,0,0,0,41,0,0,0,0,0
2017,VA,8198,City of Harrisonburg - (VA),PJM,AC,0.433,0.434,.,.,0.867,83,15,.,.,98,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,317,99,.,.,416,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.433,0.434,0,0,0.867,83,15,0,0,98,317,99,0,0,416
2017,VA,10171,Kentucky Utilities Co,LGEE,DC,0.024,0.012,0,0,0.036,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.012,0,0,0.036,3,1,0,0,4,2.09,0,0,0,2.09
2017,VA,12260,Mecklenburg Electric Cooperative,PJM,AC,0.082,0.461,.,.,0.543,17,2,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.082,0.461,0,0,0.543,17,2,0,0,19,0,0,0,0,0
2017,VA,13640,Northern Virginia Elec Coop,PJM,AC,1.9,0.92,0,0,2.82,207,9,0,0,216,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.003,0,0,0,0.003,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,1.9,0.92,0,0,2.82,207,9,0,0,216,0.003,0,0,0,0.003
2017,VA,13762,"Northern Neck Elec Coop, Inc",PJM,AC,0.277,0.004,.,.,0.281,42,1,.,.,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.281,0.004,0,0,0.285,44,1,0,0,45,0,0,0,0,0
2017,VA,15410,Prince George Electric Coop,PJM,AC,0.06,.,.,.,0.06,15,.,.,.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.062,0,0,0,0.062,16,0,0,0,16,0,0,0,0,0
2017,VA,15619,City of Radford - (VA),PJM,DC,0.009,0.03,.,.,0.039,3,2,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.009,0.03,0,0,0.039,3,2,0,0,5,0,0,0,0,0
2017,VA,16558,City of Salem - (VA),PJM,AC,0.008,0.1,.,.,0.108,3,1,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.008,0.1,0,0,0.108,3,1,0,0,4,0,0,0,0,0
2017,VA,17066,Shenandoah Valley Elec Coop,PJM,AC,2.144,0.434,0.189,.,2.767,307,21,4,.,332,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.404,.,.,.,9.404,0.031,.,.,.,0.031,8,.,.,.,8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.175,0.434,0.189,0,2.798,315,21,4,0,340,9.404,0,0,0,9.404
2017,VA,19876,Virginia Electric & Power Co,PJM,AC,13.13,10.121,0.019,0,23.27,2451,251,1,0,2703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.043,0.072,0,0,0.115,19,9,0,0,28,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,13.173,10.193,0.019,0,23.385,2470,260,1,0,2731,0,0,0,0,0
2017,VA,19882,Virginia Tech Electric Service,PJM,AC,0.167,0.108,.,.,0.275,39,4,.,.,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.167,0.108,0,0,0.275,39,4,0,0,43,0,0,0,0,0
2017,VA,21244,"Southside Electric Coop, Inc",PJM,DC,1.43,.,.,.,1.43,109,.,.,.,109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.433,0,0,0,1.433,110,0,0,0,110,0,0,0,0,0
2017,VA,40228,Rappahannock Electric Coop,PJM,AC,2.736,1.404,.,.,4.14,422,28,.,.,450,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.027,.,.,.,0.027,6,.,.,.,6,.,.,.,.,0,.,0.839,.,.,0.839,.,1,.,.,1,.,.,.,.,0,2.763,2.243,0,0,5.006,428,29,0,0,457,0,0,0,0,0
2017,VA,99999,Adjustment 2017,LGEE,,-0.004,-0.002,0,0,-0.006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.004,-0.002,0,0,-0.006,.,.,.,.,.,.,.,.,.,.
2017,VA,99999,Adjustment 2017,PJM,,-0.276,-0.005,.,.,-0.281,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.276,-0.005,.,.,-0.281,.,.,.,.,.,.,.,.,.,.
2017,VT,2548,City of Burlington Electric - (VT),ISNE,AC,0.643,0.513,0.038,0,1.194,143,19,1,0,163,0,0,0,0,0,0,0,0,0,0,0.272,0.84,0,0,1.112,67,52,0,0,119,432.577,939.647,0,0,1372.224,0,0.06,0,0,0.06,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,1.413,0.038,0,2.366,210,73,1,0,284,432.577,939.647,0,0,1372.224
2017,VT,7601,Green Mountain Power Corp,ISNE,AC,46.03,27.202,0.197,.,73.429,5204,377,4,.,5585,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.192,.,.,.,0.192,14,.,.,.,14,.,.,.,.,0,0.916,0.22,.,.,1.136,55,2,.,.,57,.,.,.,.,0,47.138,27.422,0.197,0,74.757,5273,379,4,0,5656,0,0,0,0,0
2017,VT,8104,Town of Hardwick,ISNE,AC,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,VT,11305,Village of Ludlow - (VT),ISNE,DC,0.032,0.15,.,.,0.182,5,1,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49.323,242.16,.,.,291.483,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.032,0.15,0,0,0.182,5,1,0,0,6,49.323,242.16,0,0,291.483
2017,VT,11359,Village of Lyndonville - (VT),ISNE,AC,0.412,0.059,1.3,.,1.771,81,6,3,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,0.095,.,0.095,.,.,1,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.412,0.059,1.395,0,1.866,81,6,4,0,91,0,0,0,0,0
2017,VT,12989,Village of Morrisville - (VT),ISNE,AC,0.432,0.563,.,.,0.995,65,7,.,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.019,.,.,.,0.019,2,.,.,.,2,.,.,.,.,0,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0,0.455,0.563,0,0,1.018,68,7,0,0,75,0,0,0,0,0
2017,VT,13789,Village of Northfield - (VT),ISNE,AC,0.143,.,.,.,0.143,27,.,.,.,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.143,0,0,0,0.143,27,0,0,0,27,0,0,0,0,0
2017,VT,18371,Village of Swanton - (VT),ISNE,AC,0.17,1.01,.,.,1.18,26,3,.,.,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.17,1.01,0,0,1.18,26,3,0,0,29,0,0,0,0,0
2017,VT,19791,"Vermont Electric Cooperative, Inc.",ISNE,AC,5.813,5.44,.,.,11.253,890,54,.,.,944,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.191,0.087,.,.,0.278,30,6,.,.,36,.,.,.,.,0,0.009,0.282,.,.,0.291,1,2,.,.,3,.,.,.,.,0,6.013,5.809,0,0,11.822,921,62,0,0,983,0,0,0,0,0
2017,VT,20151,Washington Electric Coop - (VT),ISNE,AC,2.347,0.085,.,.,2.432,368,8,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.06,.,.,.,0.06,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.407,0.085,0,0,2.492,374,8,0,0,382,0,0,0,0,0
2017,VT,27316,Town of Stowe- (VT),ISNE,AC,0.491,0.214,.,.,0.705,64,5,.,.,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.019,.,.,0.019,.,1,.,.,1,.,.,.,.,0,0.491,0.233,0,0,0.724,64,6,0,0,70,0,0,0,0,0
2017,VT,99999,Adjustment 2017,ISNE,,-0.006,-0.026,.,.,-0.032,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.006,-0.026,.,.,-0.032,.,.,.,.,.,.,.,.,.,.
2017,WA,1579,PUD No 1 of Benton County,BPAT,DC,1.218,0.098,.,.,1.316,157,6,.,.,163,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,693.046,31.042,.,.,724.088,0.005,0.002,.,.,0.007,1,2,.,.,3,0.055,11.363,.,.,11.418,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.223,0.1,0,0,1.323,158,8,0,0,166,693.101,42.405,0,0,735.506
2017,WA,1625,Benton Rural Electric Assn,BPAT,DC,1.1,.,.,.,1.1,90,.,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,540,.,.,.,540,0.002,.,.,.,0.002,1,.,.,.,1,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.102,0,0,0,1.102,91,0,0,0,91,541,0,0,0,541
2017,WA,1723,"Big Bend Electric Coop, Inc",BPAT,DC,0.139,0.032,0.008,0,0.179,16,2,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0.032,0.008,0,0.179,16,2,1,0,19,0,0,0,0,0
2017,WA,3295,City of Centralia - (WA),BPAT,DC,0.166,0.059,.,.,0.225,24,2,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.166,0.059,0,0,0.225,24,2,0,0,26,0,0,0,0,0
