Data Year,Utility Number,Utility Name,State,County
2017,16868,City of Seattle - (WA),WA,King
2017,16873,City of Sebewaing - (MI),MI,Huron
2017,16876,City of Savonburg - (KS),KS,Allen
2017,16900,City of Seguin - (TX),TX,Guadalupe
2017,16914,Town of Selma - (NC),NC,Johnston
2017,16920,Sedgwick County El Coop Assn Inc,KS,Harvey
2017,16920,Sedgwick County El Coop Assn Inc,KS,Kingman
2017,16920,Sedgwick County El Coop Assn Inc,KS,Reno
2017,16920,Sedgwick County El Coop Assn Inc,KS,Sedgwick
2017,16920,Sedgwick County El Coop Assn Inc,KS,Sumner
2017,16921,City of Seneca - (SC),SC,Oconee
2017,16922,City of Seneca - (KS),KS,Nemaha
2017,16930,Sequachee Valley Electric Coop,TN,Bledsoe
2017,16930,Sequachee Valley Electric Coop,TN,Coffee
2017,16930,Sequachee Valley Electric Coop,TN,Grundy
2017,16930,Sequachee Valley Electric Coop,TN,Hamilton
2017,16930,Sequachee Valley Electric Coop,TN,Marion
2017,16930,Sequachee Valley Electric Coop,TN,Rhea
2017,16930,Sequachee Valley Electric Coop,TN,Sequatchie
2017,16930,Sequachee Valley Electric Coop,TN,Van Buren
2017,16932,City of Sergeant Bluff - (IA),IA,Woodbury
2017,16949,Sevier County Electric System,TN,Blount
2017,16949,Sevier County Electric System,TN,Sevier
2017,16951,Seville Board of Public Affairs,OH,Medina
2017,16953,City of Seward - (NE),NE,Seward
2017,16955,City of Seward - (AK),AK,Kenai Peninsula
2017,16959,City of Seymour - (MO),MO,Webster
2017,16961,City of Seymour - (TX),TX,Baylor
2017,16971,Shakopee Public Utilities Comm,MN,Scott
2017,16988,City of Sharon Springs - (KS),KS,Wallace
2017,16992,City of Stanton - (IA),IA,Montgomery
2017,17004,Town of Sharpsburg - (NC),NC,Edgecombe
2017,17004,Town of Sharpsburg - (NC),NC,Nash
2017,17004,Town of Sharpsburg - (NC),NC,Wilson
2017,17008,Sharyland Utilities LP,TX,Andrews
2017,17008,Sharyland Utilities LP,TX,Borden
2017,17008,Sharyland Utilities LP,TX,Brown
2017,17008,Sharyland Utilities LP,TX,Coleman
2017,17008,Sharyland Utilities LP,TX,Collin
2017,17008,Sharyland Utilities LP,TX,Concho
2017,17008,Sharyland Utilities LP,TX,Dawson
2017,17008,Sharyland Utilities LP,TX,Ector
2017,17008,Sharyland Utilities LP,TX,Fannin
2017,17008,Sharyland Utilities LP,TX,Fisher
2017,17008,Sharyland Utilities LP,TX,Glasscock
2017,17008,Sharyland Utilities LP,TX,Hidalgo
2017,17008,Sharyland Utilities LP,TX,Howard
2017,17008,Sharyland Utilities LP,TX,Hunt
2017,17008,Sharyland Utilities LP,TX,Irion
2017,17008,Sharyland Utilities LP,TX,Martin
2017,17008,Sharyland Utilities LP,TX,Mason
2017,17008,Sharyland Utilities LP,TX,McCulloch
2017,17008,Sharyland Utilities LP,TX,Menard
2017,17008,Sharyland Utilities LP,TX,Midland
2017,17008,Sharyland Utilities LP,TX,Mills
2017,17008,Sharyland Utilities LP,TX,Mitchell
2017,17008,Sharyland Utilities LP,TX,Nolan
2017,17008,Sharyland Utilities LP,TX,Reagan
2017,17008,Sharyland Utilities LP,TX,San Saba
2017,17008,Sharyland Utilities LP,TX,Scurry
2017,17008,Sharyland Utilities LP,TX,Sterling
2017,17008,Sharyland Utilities LP,TX,Tom Green
2017,17008,Sharyland Utilities LP,TX,Upton
2017,17011,Shawano Municipal Utilities,WI,Shawano
2017,17028,City of Sheboygan Falls - (WI),WI,Sheboygan
2017,17033,Sheffield Utilities,AL,Colbert
2017,17035,City of Shelbina - (MO),MO,Shelby
2017,17037,City of Shelby - (NC),NC,Cleveland
2017,17038,RushShelby Energy,IN,Bartholomew
2017,17038,RushShelby Energy,IN,Decatur
2017,17038,RushShelby Energy,IN,Fayette
2017,17038,RushShelby Energy,IN,Franklin
2017,17038,RushShelby Energy,IN,Hancock
2017,17038,RushShelby Energy,IN,Henry
2017,17038,RushShelby Energy,IN,Johnson
2017,17038,RushShelby Energy,IN,Rush
2017,17038,RushShelby Energy,IN,Shelby
2017,17040,"Shelby Electric Coop, Inc",IL,Christian
2017,17040,"Shelby Electric Coop, Inc",IL,Cumberland
2017,17040,"Shelby Electric Coop, Inc",IL,Effingham
2017,17040,"Shelby Electric Coop, Inc",IL,Fayette
2017,17040,"Shelby Electric Coop, Inc",IL,Macon
2017,17040,"Shelby Electric Coop, Inc",IL,Montgomery
2017,17040,"Shelby Electric Coop, Inc",IL,Moultrie
2017,17040,"Shelby Electric Coop, Inc",IL,Sangamon
2017,17040,"Shelby Electric Coop, Inc",IL,Shelby
2017,17043,City of Shelby - (OH),OH,Richland
2017,17044,"Shelby Energy Co-op, Inc",KY,Anderson
2017,17044,"Shelby Energy Co-op, Inc",KY,Carroll
2017,17044,"Shelby Energy Co-op, Inc",KY,Franklin
2017,17044,"Shelby Energy Co-op, Inc",KY,Henry
2017,17044,"Shelby Energy Co-op, Inc",KY,Jefferson
2017,17044,"Shelby Energy Co-op, Inc",KY,Oldham
2017,17044,"Shelby Energy Co-op, Inc",KY,Owen
2017,17044,"Shelby Energy Co-op, Inc",KY,Shelby
2017,17044,"Shelby Energy Co-op, Inc",KY,Spencer
2017,17044,"Shelby Energy Co-op, Inc",KY,Trimble
2017,17045,City of Sharon- (ND),ND,Steele
2017,17046,City of Shelby - (IA),IA,Pottawattamie
2017,17046,City of Shelby - (IA),IA,Shelby
2017,17047,City of Shelbyville - (TN),TN,Bedford
2017,17066,Shenandoah Valley Elec Coop,VA,Clarke
2017,17066,Shenandoah Valley Elec Coop,VA,Frederick
2017,17066,Shenandoah Valley Elec Coop,VA,Greene
2017,17066,Shenandoah Valley Elec Coop,VA,Highland
2017,17066,Shenandoah Valley Elec Coop,VA,Nelson
2017,17066,Shenandoah Valley Elec Coop,VA,Page
2017,17066,Shenandoah Valley Elec Coop,VA,Rockbridge
2017,17066,Shenandoah Valley Elec Coop,VA,Rockingham
2017,17066,Shenandoah Valley Elec Coop,VA,Shenandoah
2017,17066,Shenandoah Valley Elec Coop,VA,Warren
2017,17066,Shenandoah Valley Elec Coop,VA,Winchester City
2017,17074,City of Shelly - (MN),MN,Norman
2017,17079,Village of Sherburne - (NY),NY,Chenango
2017,17085,City of Sherrill - (NY),NY,Madison
2017,17085,City of Sherrill - (NY),NY,Oneida
2017,17098,Village of Shiloh - (OH),OH,Richland
2017,17101,City of Shiner - (TX),TX,Lavaca
2017,17127,Town of Shrewsbury - (MA),MA,Worcester
2017,17130,City of Shullsburg - (WI),WI,Lafayette
2017,17141,City of Sibley - (IA),IA,Osceola
2017,17149,City of Sidney - (NE),NE,Cheyenne
2017,17166,Sierra Pacific Power Co,NV,Carson City
2017,17166,Sierra Pacific Power Co,NV,Churchill
2017,17166,Sierra Pacific Power Co,NV,Douglas
2017,17166,Sierra Pacific Power Co,NV,Elko
2017,17166,Sierra Pacific Power Co,NV,Esmeralda
2017,17166,Sierra Pacific Power Co,NV,Eureka
2017,17166,Sierra Pacific Power Co,NV,Humboldt
2017,17166,Sierra Pacific Power Co,NV,Lander
2017,17166,Sierra Pacific Power Co,NV,Lyon
2017,17166,Sierra Pacific Power Co,NV,Mineral
2017,17166,Sierra Pacific Power Co,NV,Nye
2017,17166,Sierra Pacific Power Co,NV,Pershing
2017,17166,Sierra Pacific Power Co,NV,Storey
2017,17166,Sierra Pacific Power Co,NV,Washoe
2017,17177,City of Sikeston - (MO),MO,New Madrid
2017,17177,City of Sikeston - (MO),MO,Scott
2017,17184,City of Siloam Springs - (AR),AR,Benton
2017,17184,City of Siloam Springs - (AR),OK,Adair
2017,17186,Village of Silver Springs - (NY),NY,Wyoming
2017,17252,Singing River Elec Pwr Assn,AL,Mobile
2017,17252,Singing River Elec Pwr Assn,AL,Washington
2017,17252,Singing River Elec Pwr Assn,MS,George
2017,17252,Singing River Elec Pwr Assn,MS,Greene
2017,17252,Singing River Elec Pwr Assn,MS,Harrison
2017,17252,Singing River Elec Pwr Assn,MS,Jackson
2017,17252,Singing River Elec Pwr Assn,MS,Perry
2017,17252,Singing River Elec Pwr Assn,MS,Stone
2017,17252,Singing River Elec Pwr Assn,MS,Wayne
2017,17260,North West Rural Electric Coop,IA,Cherokee
2017,17260,North West Rural Electric Coop,IA,Clay
2017,17260,North West Rural Electric Coop,IA,Crawford
2017,17260,North West Rural Electric Coop,IA,Ida
2017,17260,North West Rural Electric Coop,IA,Lyon
2017,17260,North West Rural Electric Coop,IA,O'Brien
2017,17260,North West Rural Electric Coop,IA,Osceola
2017,17260,North West Rural Electric Coop,IA,Plymouth
2017,17260,North West Rural Electric Coop,IA,Sac
2017,17260,North West Rural Electric Coop,IA,Sioux
2017,17260,North West Rural Electric Coop,IA,Woodbury
2017,17261,Slope Electric Coop Inc,ND,Adams
2017,17261,Slope Electric Coop Inc,ND,Bowman
2017,17261,Slope Electric Coop Inc,ND,Hettinger
2017,17261,Slope Electric Coop Inc,ND,Slope
2017,17264,City of Sioux Center,IA,Sioux
2017,17265,City of Sioux Falls - (SD),SD,Minnehaha
2017,17267,Sioux Valley SW Elec Coop,MN,Lincoln
2017,17267,Sioux Valley SW Elec Coop,MN,Murray
2017,17267,Sioux Valley SW Elec Coop,MN,Nobles
2017,17267,Sioux Valley SW Elec Coop,MN,Pipestone
2017,17267,Sioux Valley SW Elec Coop,MN,Rock
2017,17267,Sioux Valley SW Elec Coop,SD,Brookings
2017,17267,Sioux Valley SW Elec Coop,SD,Deuel
2017,17267,Sioux Valley SW Elec Coop,SD,Hamlin
2017,17267,Sioux Valley SW Elec Coop,SD,Kingsbury
2017,17267,Sioux Valley SW Elec Coop,SD,Lake
2017,17267,Sioux Valley SW Elec Coop,SD,McCook
2017,17267,Sioux Valley SW Elec Coop,SD,Miner
2017,17267,Sioux Valley SW Elec Coop,SD,Minnehaha
2017,17267,Sioux Valley SW Elec Coop,SD,Moody
2017,17267,Sioux Valley SW Elec Coop,SD,Turner
2017,17271,City & Borough of Sitka - (AK),AK,Sitka
2017,17279,PUD No 1 of Skamania Co,WA,Skamania
2017,17280,Village of Skaneateles - (NY),NY,Onondaga
2017,17286,City of Skiatook - (OK),OK,Osage
2017,17286,City of Skiatook - (OK),OK,Tulsa
2017,17290,Slash Pine Elec Member Corp,GA,Berrien
2017,17290,Slash Pine Elec Member Corp,GA,Charlton
2017,17290,Slash Pine Elec Member Corp,GA,Clinch
2017,17290,Slash Pine Elec Member Corp,GA,Echols
2017,17290,Slash Pine Elec Member Corp,GA,Lanier
2017,17290,Slash Pine Elec Member Corp,GA,Lowndes
2017,17290,Slash Pine Elec Member Corp,GA,Ware
2017,17312,City of Slater - (MO),MO,Saline
2017,17320,Sleepy Eye Public Utility Comm,MN,Brown
2017,17324,Slinger Utilities,WI,Washington
2017,17337,Borough of Smethport - (PA),PA,McKean
2017,17451,Town of Smithfield - (NC),NC,Johnston
2017,17452,City of Smithville - (TN),TN,DeKalb
2017,17453,City of Smithville - (TX),TX,Bastrop
2017,17457,Town of Smyrna - (DE),DE,Kent
2017,17457,Town of Smyrna - (DE),DE,New Castle
2017,17470,PUD 1 of Snohomish County,WA,Island
2017,17470,PUD 1 of Snohomish County,WA,Snohomish
2017,17492,"Socorro Electric Coop, Inc",NM,Catron
2017,17492,"Socorro Electric Coop, Inc",NM,Cibola
2017,17492,"Socorro Electric Coop, Inc",NM,Lincoln
2017,17492,"Socorro Electric Coop, Inc",NM,Sierra
2017,17492,"Socorro Electric Coop, Inc",NM,Socorro
2017,17492,"Socorro Electric Coop, Inc",NM,Torrance
2017,17492,"Socorro Electric Coop, Inc",NM,Valencia
2017,17493,City of Soda Springs - (ID),ID,Caribou
2017,17497,City of Snyder - (NE),NE,Dodge
2017,17512,Village of Solvay - (NY),NY,Onondaga
2017,17534,"South Alabama Elec Coop, Inc",AL,Bullock
2017,17534,"South Alabama Elec Coop, Inc",AL,Butler
2017,17534,"South Alabama Elec Coop, Inc",AL,Coffee
2017,17534,"South Alabama Elec Coop, Inc",AL,Crenshaw
2017,17534,"South Alabama Elec Coop, Inc",AL,Dale
2017,17534,"South Alabama Elec Coop, Inc",AL,Lowndes
2017,17534,"South Alabama Elec Coop, Inc",AL,Montgomery
2017,17534,"South Alabama Elec Coop, Inc",AL,Pike
2017,17539,South Carolina Electric&Gas Company,SC,Abbeville
2017,17539,South Carolina Electric&Gas Company,SC,Aiken
2017,17539,South Carolina Electric&Gas Company,SC,Allendale
2017,17539,South Carolina Electric&Gas Company,SC,Bamberg
2017,17539,South Carolina Electric&Gas Company,SC,Barnwell
2017,17539,South Carolina Electric&Gas Company,SC,Beaufort
2017,17539,South Carolina Electric&Gas Company,SC,Berkeley
2017,17539,South Carolina Electric&Gas Company,SC,Calhoun
2017,17539,South Carolina Electric&Gas Company,SC,Charleston
2017,17539,South Carolina Electric&Gas Company,SC,Colleton
2017,17539,South Carolina Electric&Gas Company,SC,Darlington
2017,17539,South Carolina Electric&Gas Company,SC,Dorchester
2017,17539,South Carolina Electric&Gas Company,SC,Edgefield
2017,17539,South Carolina Electric&Gas Company,SC,Fairfield
2017,17539,South Carolina Electric&Gas Company,SC,Greenwood
2017,17539,South Carolina Electric&Gas Company,SC,Hampton
2017,17539,South Carolina Electric&Gas Company,SC,Jasper
2017,17539,South Carolina Electric&Gas Company,SC,Kershaw
2017,17539,South Carolina Electric&Gas Company,SC,Lee
2017,17539,South Carolina Electric&Gas Company,SC,Lexington
2017,17539,South Carolina Electric&Gas Company,SC,McCormick
2017,17539,South Carolina Electric&Gas Company,SC,Newberry
2017,17539,South Carolina Electric&Gas Company,SC,Orangeburg
2017,17539,South Carolina Electric&Gas Company,SC,Richland
2017,17539,South Carolina Electric&Gas Company,SC,Saluda
2017,17539,South Carolina Electric&Gas Company,SC,Union
2017,17540,"South Central Ark El Coop, Inc",AR,Clark
2017,17540,"South Central Ark El Coop, Inc",AR,Dallas
2017,17540,"South Central Ark El Coop, Inc",AR,Hempstead
2017,17540,"South Central Ark El Coop, Inc",AR,Hot Spring
2017,17540,"South Central Ark El Coop, Inc",AR,Howard
2017,17540,"South Central Ark El Coop, Inc",AR,Montgomery
2017,17540,"South Central Ark El Coop, Inc",AR,Nevada
2017,17540,"South Central Ark El Coop, Inc",AR,Pike
2017,17543,South Carolina Public Service Authority,SC,Berkeley
2017,17543,South Carolina Public Service Authority,SC,Georgetown
2017,17543,South Carolina Public Service Authority,SC,Horry
2017,17548,South Central Public Pwr Dist,NE,Adams
2017,17548,South Central Public Pwr Dist,NE,Clay
2017,17548,South Central Public Pwr Dist,NE,Fillmore
2017,17548,South Central Public Pwr Dist,NE,Hamilton
2017,17548,South Central Public Pwr Dist,NE,Nuckolls
2017,17548,South Central Public Pwr Dist,NE,Thayer
2017,17548,South Central Public Pwr Dist,NE,Webster
2017,17550,South Central Electric Assn,MN,Blue Earth
2017,17550,South Central Electric Assn,MN,Brown
2017,17550,South Central Electric Assn,MN,Cottonwood
2017,17550,South Central Electric Assn,MN,Jackson
2017,17550,South Central Electric Assn,MN,Martin
2017,17550,South Central Electric Assn,MN,Murray
2017,17550,South Central Electric Assn,MN,Redwood
2017,17550,South Central Electric Assn,MN,Watonwan
2017,17553,Town of South Coffeyville - (OK),OK,Nowata
2017,17560,Town of South Hadley - (MA),MA,Hampshire
2017,17561,South Plains Electric Coop Inc,TX,Childress
2017,17561,South Plains Electric Coop Inc,TX,Cottle
2017,17561,South Plains Electric Coop Inc,TX,Crosby
2017,17561,South Plains Electric Coop Inc,TX,Dickens
2017,17561,South Plains Electric Coop Inc,TX,Floyd
2017,17561,South Plains Electric Coop Inc,TX,Foard
2017,17561,South Plains Electric Coop Inc,TX,Garza
2017,17561,South Plains Electric Coop Inc,TX,Hale
2017,17561,South Plains Electric Coop Inc,TX,Hall
2017,17561,South Plains Electric Coop Inc,TX,Hardeman
2017,17561,South Plains Electric Coop Inc,TX,Hockley
2017,17561,South Plains Electric Coop Inc,TX,Kent
2017,17561,South Plains Electric Coop Inc,TX,King
2017,17561,South Plains Electric Coop Inc,TX,Lamb
2017,17561,South Plains Electric Coop Inc,TX,Lubbock
2017,17561,South Plains Electric Coop Inc,TX,Lynn
2017,17561,South Plains Electric Coop Inc,TX,Motley
2017,17561,South Plains Electric Coop Inc,TX,Stonewall
2017,17562,City of South Haven - (MI),MI,Allegan
2017,17562,City of South Haven - (MI),MI,Van Buren
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Adair
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Casey
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Clinton
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Cumberland
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Laurel
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Lincoln
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,McCreary
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Pulaski
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Rockcastle
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Russell
2017,17564,South Kentucky Rural  Electric Coop Corp,KY,Wayne
2017,17564,South Kentucky Rural  Electric Coop Corp,TN,Pickett
2017,17564,South Kentucky Rural  Electric Coop Corp,TN,Scott
2017,17565,South Louisiana Elec Coop Assn,LA,Assumption
2017,17565,South Louisiana Elec Coop Assn,LA,Lafourche
2017,17565,South Louisiana Elec Coop Assn,LA,St Martin
2017,17565,South Louisiana Elec Coop Assn,LA,St Mary
2017,17565,South Louisiana Elec Coop Assn,LA,Terrebonne
2017,17569,City of South Norwalk - (CT),CT,Fairfield
2017,17571,Borough of South River - (NJ),NJ,Middlesex
2017,17572,South River Elec Member Corp,NC,Bladen
2017,17572,South River Elec Member Corp,NC,Cumberland
2017,17572,South River Elec Member Corp,NC,Harnett
2017,17572,South River Elec Member Corp,NC,Johnston
2017,17572,South River Elec Member Corp,NC,Sampson
2017,17576,"South Side Electric, Inc",ID,Cassia
2017,17577,City of South Sioux City,NE,Dakota
2017,17583,"South Texas Electric Coop, Inc",TX,Atascosa
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Franklin
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Gallatin
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Hamilton
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Hardin
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Johnson
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Massac
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Pope
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Saline
2017,17585,"Southeastern IL Elec Coop, Inc",IL,White
2017,17585,"Southeastern IL Elec Coop, Inc",IL,Williamson
2017,17588,South Vienna Corporation,OH,Clark
2017,17589,Town of South Whitley - (IN),IN,Whitley
2017,17592,Southeast Colorado Power Assn,CO,Baca
2017,17592,Southeast Colorado Power Assn,CO,Bent
2017,17592,Southeast Colorado Power Assn,CO,Cheyenne
2017,17592,Southeast Colorado Power Assn,CO,Crowley
2017,17592,Southeast Colorado Power Assn,CO,El Paso
2017,17592,Southeast Colorado Power Assn,CO,Kiowa
2017,17592,Southeast Colorado Power Assn,CO,Las Animas
2017,17592,Southeast Colorado Power Assn,CO,Lincoln
2017,17592,Southeast Colorado Power Assn,CO,Otero
2017,17592,Southeast Colorado Power Assn,CO,Prowers
2017,17592,Southeast Colorado Power Assn,CO,Pueblo
2017,17593,"Southeast Electric Coop, Inc",MT,Carter
2017,17593,"Southeast Electric Coop, Inc",MT,Custer
2017,17593,"Southeast Electric Coop, Inc",MT,Fallon
2017,17593,"Southeast Electric Coop, Inc",MT,Powder River
2017,17593,"Southeast Electric Coop, Inc",SD,Harding
2017,17593,"Southeast Electric Coop, Inc",WY,Crook
2017,17599,Southeastern Indiana R E M C,IN,Dearborn
2017,17599,Southeastern Indiana R E M C,IN,Franklin
2017,17599,Southeastern Indiana R E M C,IN,Jefferson
2017,17599,Southeastern Indiana R E M C,IN,Jennings
2017,17599,Southeastern Indiana R E M C,IN,Ohio
2017,17599,Southeastern Indiana R E M C,IN,Ripley
2017,17599,Southeastern Indiana R E M C,IN,Switzerland
2017,17603,Southeastern Electric Coop Inc - (OK),OK,Atoka
2017,17603,Southeastern Electric Coop Inc - (OK),OK,Bryan
2017,17603,Southeastern Electric Coop Inc - (OK),OK,Choctaw
2017,17603,Southeastern Electric Coop Inc - (OK),OK,Coal
2017,17603,Southeastern Electric Coop Inc - (OK),OK,Johnston
2017,17609,Southern California Edison Co,CA,Fresno
2017,17609,Southern California Edison Co,CA,Imperial
2017,17609,Southern California Edison Co,CA,Inyo
2017,17609,Southern California Edison Co,CA,Kern
2017,17609,Southern California Edison Co,CA,Kings
2017,17609,Southern California Edison Co,CA,Los Angeles
2017,17609,Southern California Edison Co,CA,Madera
2017,17609,Southern California Edison Co,CA,Mono
2017,17609,Southern California Edison Co,CA,Orange
2017,17609,Southern California Edison Co,CA,Riverside
2017,17609,Southern California Edison Co,CA,San Bernardino
2017,17609,Southern California Edison Co,CA,San Diego
2017,17609,Southern California Edison Co,CA,Santa Barbara
2017,17609,Southern California Edison Co,CA,Tulare
2017,17609,Southern California Edison Co,CA,Tuolumne
2017,17609,Southern California Edison Co,CA,Ventura
2017,17612,Bear Valley Electric Service,CA,San Bernardino
2017,17631,Southern Illinois Elec Coop,IL,Alexander
2017,17631,Southern Illinois Elec Coop,IL,Jackson
2017,17631,Southern Illinois Elec Coop,IL,Johnson
2017,17631,Southern Illinois Elec Coop,IL,Massac
2017,17631,Southern Illinois Elec Coop,IL,Pope
2017,17631,Southern Illinois Elec Coop,IL,Pulaski
2017,17631,Southern Illinois Elec Coop,IL,Union
2017,17631,Southern Illinois Elec Coop,IL,Williamson
2017,17633,Southern Indiana Gas & Elec Co,IN,Dubois
2017,17633,Southern Indiana Gas & Elec Co,IN,Gibson
2017,17633,Southern Indiana Gas & Elec Co,IN,Pike
2017,17633,Southern Indiana Gas & Elec Co,IN,Posey
2017,17633,Southern Indiana Gas & Elec Co,IN,Spencer
2017,17633,Southern Indiana Gas & Elec Co,IN,Vanderburgh
2017,17633,Southern Indiana Gas & Elec Co,IN,Warrick
2017,17637,Southern Maryland Elec Coop Inc,MD,Calvert
2017,17637,Southern Maryland Elec Coop Inc,MD,Charles
2017,17637,Southern Maryland Elec Coop Inc,MD,Prince Georges
2017,17637,Southern Maryland Elec Coop Inc,MD,St Marys
2017,17642,Southern Public Power District,NE,Adams
2017,17642,Southern Public Power District,NE,Buffalo
2017,17642,Southern Public Power District,NE,Clay
2017,17642,Southern Public Power District,NE,Dawson
2017,17642,Southern Public Power District,NE,Franklin
2017,17642,Southern Public Power District,NE,Gosper
2017,17642,Southern Public Power District,NE,Hall
2017,17642,Southern Public Power District,NE,Hamilton
2017,17642,Southern Public Power District,NE,Harlan
2017,17642,Southern Public Power District,NE,Howard
2017,17642,Southern Public Power District,NE,Kearney
2017,17642,Southern Public Power District,NE,Merrick
2017,17642,Southern Public Power District,NE,Nance
2017,17642,Southern Public Power District,NE,Phelps
2017,17642,Southern Public Power District,NE,Polk
2017,17642,Southern Public Power District,NE,Webster
2017,17642,Southern Public Power District,NE,York
2017,17643,"Southern Iowa Elec Coop, Inc",IA,Appanoose
2017,17643,"Southern Iowa Elec Coop, Inc",IA,Davis
2017,17643,"Southern Iowa Elec Coop, Inc",IA,Van Buren
2017,17643,"Southern Iowa Elec Coop, Inc",IA,Wapello
2017,17646,"Southern Pine Elec Coop, Inc",AL,Baldwin
2017,17646,"Southern Pine Elec Coop, Inc",AL,Conecuh
2017,17646,"Southern Pine Elec Coop, Inc",AL,Covington
2017,17646,"Southern Pine Elec Coop, Inc",AL,Escambia
2017,17646,"Southern Pine Elec Coop, Inc",AL,Monroe
2017,17647,Southern Pine Elec Power Assn,MS,Copiah
2017,17647,Southern Pine Elec Power Assn,MS,Covington
2017,17647,Southern Pine Elec Power Assn,MS,Forrest
2017,17647,Southern Pine Elec Power Assn,MS,Jasper
2017,17647,Southern Pine Elec Power Assn,MS,Jefferson Davis
2017,17647,Southern Pine Elec Power Assn,MS,Lawrence
2017,17647,Southern Pine Elec Power Assn,MS,Newton
2017,17647,Southern Pine Elec Power Assn,MS,Rankin
2017,17647,Southern Pine Elec Power Assn,MS,Scott
2017,17647,Southern Pine Elec Power Assn,MS,Simpson
2017,17647,Southern Pine Elec Power Assn,MS,Smith
2017,17668,City of Southport - (NC),NC,Brunswick
2017,17671,Southwest Arkansas E C C,AR,Columbia
2017,17671,Southwest Arkansas E C C,AR,Hempstead
2017,17671,Southwest Arkansas E C C,AR,Howard
2017,17671,Southwest Arkansas E C C,AR,Lafayette
2017,17671,Southwest Arkansas E C C,AR,Little River
2017,17671,Southwest Arkansas E C C,AR,Miller
2017,17671,Southwest Arkansas E C C,AR,Polk
2017,17671,Southwest Arkansas E C C,AR,Sevier
2017,17671,Southwest Arkansas E C C,OK,McCurtain
2017,17671,Southwest Arkansas E C C,TX,Bowie
2017,17681,Southwest Rural Elec Assn Inc,OK,Greer
2017,17681,Southwest Rural Elec Assn Inc,OK,Jackson
2017,17681,Southwest Rural Elec Assn Inc,OK,Kiowa
2017,17681,Southwest Rural Elec Assn Inc,OK,Tillman
2017,17681,Southwest Rural Elec Assn Inc,TX,Archer
2017,17681,Southwest Rural Elec Assn Inc,TX,Baylor
2017,17681,Southwest Rural Elec Assn Inc,TX,Foard
2017,17681,Southwest Rural Elec Assn Inc,TX,Hardeman
2017,17681,Southwest Rural Elec Assn Inc,TX,Wichita
2017,17681,Southwest Rural Elec Assn Inc,TX,Wilbarger
2017,17683,Southwest Mississippi E P A,MS,Adams
2017,17683,Southwest Mississippi E P A,MS,Amite
2017,17683,Southwest Mississippi E P A,MS,Claiborne
2017,17683,Southwest Mississippi E P A,MS,Copiah
2017,17683,Southwest Mississippi E P A,MS,Franklin
2017,17683,Southwest Mississippi E P A,MS,Hinds
2017,17683,Southwest Mississippi E P A,MS,Jefferson
2017,17683,Southwest Mississippi E P A,MS,Lincoln
2017,17683,Southwest Mississippi E P A,MS,Wilkinson
2017,17684,Southwest Louisiana E M C,LA,Acadia
2017,17684,Southwest Louisiana E M C,LA,Avoyelles
2017,17684,Southwest Louisiana E M C,LA,Cameron
2017,17684,Southwest Louisiana E M C,LA,Evangeline
2017,17684,Southwest Louisiana E M C,LA,Iberia
2017,17684,Southwest Louisiana E M C,LA,Lafayette
2017,17684,Southwest Louisiana E M C,LA,St Landry
2017,17684,Southwest Louisiana E M C,LA,St Martin
2017,17684,Southwest Louisiana E M C,LA,Vermilion
2017,17692,Southwest Public Power Dist,NE,Chase
2017,17692,Southwest Public Power Dist,NE,Dundy
2017,17692,Southwest Public Power Dist,NE,Frontier
2017,17692,Southwest Public Power Dist,NE,Hayes
2017,17692,Southwest Public Power Dist,NE,Hitchcock
2017,17692,Southwest Public Power Dist,NE,Red Willow
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Concho
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Crockett
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Edwards
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Irion
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Menard
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Pecos
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Reagan
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Schleicher
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Sutton
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Tom Green
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Upton
2017,17693,"Southwest Texas Elec Coop, Inc",TX,Val Verde
