Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2017,57067,"ENGIE Retail, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,709,6874,1184,136.9,1545,18,.,.,.,.,.,.,845.9,8419,1202
2017,57067,"ENGIE Retail, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,1047.7,13975,2082,4525.7,56613,763,.,.,.,.,.,.,5573.4,70588,2845
2017,57067,"ENGIE Retail, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,6305.5,102819,15666,475.2,8189,138,.,.,.,.,.,.,6780.7,111008,15804
2017,57067,"ENGIE Retail, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,27017,350329,35172,11678.9,161221,2897,.,.,.,.,.,.,38695.9,511550,38069
2017,57067,"ENGIE Retail, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,1071.6,13237,2295,8.4,99,1,.,.,.,.,.,.,1080,13336,2296
2017,57067,"ENGIE Retail, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,1214.6,28233,1617,6487.3,57591,963,.,.,.,.,.,.,7701.9,85824,2580
2017,57074,"Stream Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,17013.8,152834,16453,4338.2,42955,1061,0,0,0,0,0,0,21352,195789,17514
2017,57132,"US Retailers, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,316519.1,3332344,191795,197919.6,2422216,33616,0,0,0,0,0,0,514438.7,5754560,225411
2017,57185,"Palmco Power MD, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,4114.8,32153,5006,4.2,31,2,0,0,0,0,0,0,4119,32184,5008
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,765.9,8349,1701,4636.3,83042,761,0,0,0,0,0,0,5402.2,91391,2462
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,435.8,3908,732,1288.4,14600,526,0,0,0,0,0,0,1724.2,18508,1258
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,1671.1,12700,2886,13154.3,152381,1353,0,0,0,0,0,0,14825.4,165081,4239
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,2802.5,26415,7380,68120.1,851735,5904,0,0,0,0,0,0,70922.6,878150,13284
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,457.2,5004,1087,1316.7,15647,694,0,0,0,0,0,0,1773.9,20651,1781
2017,57307,"Plymouth Rock Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,745.7,6863,1410,5648,84299,846,0,0,0,0,0,0,6393.7,91162,2256
2017,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,AZPS,31047.3,260370,22226,3387.1,47122,77,0,0,0,0,0,0,34434.4,307492,22303
2017,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,SRP,8901.6,90205,6797,2174,28571,47,0,0,0,0,0,0,11075.6,118776,6844
2017,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,TEPC,10127.1,95339,8022,1319.2,12845,416,0,0,0,0,0,0,11446.3,108184,8438
2017,57313,SolarCity Corporation,A,Bundled,O,AZ,Behind the Meter,WALC,200.4,1873,158,0,0,0,0,0,0,0,0,0,200.4,1873,158
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,CISO,145512.8,846761,113193,27550.2,227149,3063,0,0,0,0,0,0,173063,1073910,116256
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,IID,1930.2,15949,1338,108.3,1127,2,0,0,0,0,0,0,2038.5,17076,1340
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,LDWP,7721.8,55635,8322,135.6,1126,71,0,0,0,0,0,0,7857.4,56761,8393
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,PACW,0,0,0,92.6,976,2,0,0,0,0,0,0,92.6,976,2
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,BANC,6665.4,57802,7818,1087.8,11451,20,0,0,0,0,0,0,7753.2,69253,7838
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,TIDC,489.1,3403,406,114.6,1202,2,0,0,0,0,0,0,603.7,4605,408
2017,57313,SolarCity Corporation,A,Bundled,O,CA,Behind the Meter,WALC,3.1,18,1,0,0,0,0,0,0,0,0,0,3.1,18,1
2017,57313,SolarCity Corporation,A,Bundled,O,CO,Behind the Meter,PSCO,9064.6,89433,12162,888.8,12232,62,0,0,0,0,0,0,9953.4,101665,12224
2017,57313,SolarCity Corporation,A,Bundled,O,CO,Behind the Meter,WACM,11.3,133,17,827.5,8670,907,0,0,0,0,0,0,838.8,8803,924
2017,57313,SolarCity Corporation,A,Bundled,O,CT,Behind the Meter,ISNE,7680.3,53568,7824,1278.1,14312,838,0,0,0,0,0,0,8958.4,67880,8662
2017,57313,SolarCity Corporation,A,Bundled,O,DC,Behind the Meter,PJM,235,2216,477,0,0,0,0,0,0,0,0,0,235,2216,477
2017,57313,SolarCity Corporation,A,Bundled,O,DE,Behind the Meter,PJM,3411.1,26594,2706,34.2,611,1,0,0,0,0,0,0,3445.3,27205,2707
2017,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FPL,1.3,19,3,0,0,0,0,0,0,0,0,.,1.3,19,3
2017,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FPC,257.2,3381,383,0,0,0,0,0,0,0,0,0,257.2,3381,383
2017,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,FMPP,1.1,22,3,0,0,0,0,0,0,0,0,0,1.1,22,3
2017,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,SOCO,0,0,0,148.3,1336,135,0,0,0,0,0,0,148.3,1336,135
2017,57313,SolarCity Corporation,A,Bundled,O,FL,Behind the Meter,SEC,23.2,309,102,0,0,0,0,0,0,0,0,0,23.2,309,102
2017,57313,SolarCity Corporation,A,Bundled,O,HI,Behind the Meter,NA,3295.7,19380,1878,3755.3,37939,1935,0,0,0,0,0,0,7051,57319,3813
2017,57313,SolarCity Corporation,A,Bundled,O,HI,Behind the Meter,HECO,614.6,3983,456,63.3,350,4,0,0,0,0,0,0,677.9,4333,460
2017,57313,SolarCity Corporation,A,Bundled,O,MA,Behind the Meter,ISNE,16641,121222,18505,178.5,2775,16,0,0,0,0,0,0,16819.5,123997,18521
2017,57313,SolarCity Corporation,A,Bundled,O,MD,Behind the Meter,PJM,26232.2,214756,23734,1299.8,20824,117,0,0,0,0,0,0,27532,235580,23851
2017,57313,SolarCity Corporation,A,Bundled,O,ME,Behind the Meter,ISNE,0,0,0,146,1243,4,0,0,0,0,0,0,146,1243,4
2017,57313,SolarCity Corporation,A,Bundled,O,NH,Behind the Meter,ISNE,1280,8579,1165,0,0,0,0,0,0,0,0,0,1280,8579,1165
2017,57313,SolarCity Corporation,A,Bundled,O,NJ,Behind the Meter,NYIS,106.8,710,104,0,0,0,0,0,0,0,0,0,106.8,710,104
2017,57313,SolarCity Corporation,A,Bundled,O,NJ,Behind the Meter,PJM,10376.7,70943,9212,344.7,4659,66,0,0,0,0,0,0,10721.4,75602,9278
2017,57313,SolarCity Corporation,A,Bundled,O,NM,Behind the Meter,EPE,0.5,13,3,57.3,629,1,0,0,0,0,0,0,57.8,642,4
2017,57313,SolarCity Corporation,A,Bundled,O,NM,Behind the Meter,PNM,188.8,1528,175,725.9,6387,766,0,0,0,0,0,0,914.7,7915,941
2017,57313,SolarCity Corporation,A,Bundled,O,NV,Behind the Meter,NEVP,11953,111329,11094,181.7,2806,4,0,0,0,0,0,0,12134.7,114135,11098
2017,57313,SolarCity Corporation,A,Bundled,O,NY,Behind the Meter,NYIS,18454.7,116273,16044,642,7613,63,0,0,0,0,0,0,19096.7,123886,16107
2017,57313,SolarCity Corporation,A,Bundled,O,OH,Behind the Meter,PJM,0,0,0,715.7,8848,18,0,0,0,0,0,0,715.7,8848,18
2017,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,BPAT,6,101,17,102.7,1159,2,0,0,0,0,0,0,108.7,1260,19
2017,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,PACW,222.8,3085,474,264.3,3753,25,0,0,0,0,0,0,487.1,6838,499
2017,57313,SolarCity Corporation,A,Bundled,O,OR,Behind the Meter,PGE,1580.2,19708,3161,323.6,3752,18,0,0,0,0,0,0,1903.8,23460,3179
2017,57313,SolarCity Corporation,A,Bundled,O,PA,Behind the Meter,PJM,4684.2,37417,4396,166.3,2245,8,0,0,0,0,0,0,4850.5,39662,4404
2017,57313,SolarCity Corporation,A,Bundled,O,RI,Behind the Meter,ISNE,58.7,299,44,181.7,1970,180,0,0,0,0,0,0,240.4,2269,224
2017,57313,SolarCity Corporation,A,Bundled,O,TX,Behind the Meter,EPE,926.4,9104,1060,91.8,1126,2,0,0,0,0,0,0,1018.2,10230,1062
2017,57313,SolarCity Corporation,A,Bundled,O,TX,Behind the Meter,ERCO,6320.3,57762,5316,2143.9,25485,1269,0,0,0,0,0,0,8464.2,83247,6585
2017,57313,SolarCity Corporation,A,Bundled,O,UT,Behind the Meter,PACE,0,0,0,104.9,1617,2,0,0,0,0,0,0,104.9,1617,2
2017,57313,SolarCity Corporation,A,Bundled,O,VA,Behind the Meter,PJM,22.4,331,65,0,0,0,0,0,0,0,0,0,22.4,331,65
2017,57313,SolarCity Corporation,A,Bundled,O,VT,Behind the Meter,ISNE,1193.2,7036,1263,0,0,0,0,0,0,0,0,0,1193.2,7036,1263
2017,57313,SolarCity Corporation,A,Bundled,O,WA,Behind the Meter,PSEI,75.8,601,99,0,0,0,0,0,0,0,0,0,75.8,601,99
2017,57350,Summer Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,22865,229148,17103,81817,1033464,17979,0,0,0,0,0,0,104682,1262612,35082
2017,57394,4Change Energy Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,85449,921196,58380,7,88,2,0,0,0,0,0,0,85456,921284,58382
2017,57426,"Everything Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,1819.5,16647,3216,477.4,3299,468,0,0,0,0,0,0,2296.9,19946,3684
2017,57428,Source Power & Gas LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,17247.5,286056,31,0,0,0,0,0,0,17247.5,286056,31
2017,57428,Source Power & Gas LLC,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,49.1,748,3,0,0,0,0,0,0,49.1,748,3
2017,57428,Source Power & Gas LLC,B,Energy,O,IL,Retail Power Marketer,PJM,11.5,169,17,19671,360673,82,0,0,0,0,0,0,19682.5,360842,99
2017,57428,Source Power & Gas LLC,B,Energy,O,MD,Retail Power Marketer,PJM,18.3,197,16,66879.3,705797,88,0,0,0,0,0,0,66897.6,705994,104
2017,57428,Source Power & Gas LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,5.1,46,8,24860.6,322402,140,0,0,0,0,0,0,24865.7,322448,148
2017,57428,Source Power & Gas LLC,B,Energy,O,OH,Retail Power Marketer,PJM,53.5,664,53,33903.9,680793,403,0,0,0,0,0,0,33957.4,681457,456
2017,57428,Source Power & Gas LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,43321.7,705864,533,0,0,0,0,0,0,43321.7,705864,533
2017,57428,Source Power & Gas LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,28452.2,361496,32047,155110.6,2149861,2155,0,0,0,0,0,0,183562.8,2511357,34202
2017,57459,"Wolverine Alternative Investments, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,5288.1,64638,4683,174,3841,183,0,0,0,0,0,0,5462.1,68479,4866
2017,57467,"Palmco Power OH, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,4295.6,51240,9543,54.6,615,55,0,0,0,0,0,0,4350.2,51855,9598
2017,57483,Liberty Utilities,A,Bundled,O,CA,Investor Owned,CISO,39895.6,289336,42323,38256.3,278336,5872,0,0,0,.,.,.,78151.9,567672,48195
2017,57486,"XOOM Energy Texas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,45834,407362,30615,9441,77122,2286,0,0,0,0,0,0,55275,484484,32901
2017,57487,"XOOM Energy Connecticut, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,3948.7,43057,5720,3377.6,34727,1042,0,0,0,0,0,0,7326.3,77784,6762
2017,57488,"XOOM Energy Illinois, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,15371.2,174444,23531,9907.2,117753,3891,0,0,0,0,0,0,25278.4,292197,27422
2017,57489,"XOOM Energy Massachusetts, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,6437,53430,7809,4173.7,35291,1333,0,0,0,0,0,0,10610.7,88721,9142
2017,57490,"XOOM Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,17659.2,187515,18218,10169.3,111715,3147,0,0,0,0,0,0,27828.5,299230,21365
2017,57491,"XOOM Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,7794.4,56794,6932,10982,100227,2293,0,0,0,0,0,0,18776.4,157021,9225
2017,58085,"Electricity Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,46942,474743,67295,13670,180946,5289,0,0,0,0,0,0,60612,655689,72584
2017,58086,"Electricity NH, LLC d/b/a ENH Power, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,26196,268663,33091,22262,290047,3914,0,0,0,0,0,0,48458,558710,37005
2017,58116,"Public Power & Utility of Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,5808.9,49356,4858,3696.4,44036,1273,0,0,0,0,0,0,9505.3,93392,6131
2017,58118,Public Power LLC (PA),B,Energy,O,PA,Retail Power Marketer,PJM,16026.4,163502,17496,2788.1,32808,1433,0,0,0,0,0,0,18814.5,196310,18929
2017,58119,Public Power LLC (CT),B,Energy,O,CT,Retail Power Marketer,ISNE,38823.3,451296,47440,16086.2,173595,4373,0,0,0,0,0,0,54909.5,624891,51813
2017,58119,Public Power LLC (CT),B,Energy,O,DC,Retail Power Marketer,PJM,1679.9,13512,1596,633.8,7575,131,0,0,0,0,0,0,2313.7,21087,1727
2017,58119,Public Power LLC (CT),B,Energy,O,IL,Retail Power Marketer,PJM,3493.8,32528,4297,14306.9,218290,1528,0,0,0,0,0,0,17800.7,250818,5825
2017,58119,Public Power LLC (CT),B,Energy,O,MA,Retail Power Marketer,ISNE,14070.7,155516,21279,6191.3,70138,2475,0,0,0,0,0,0,20262,225654,23754
2017,58119,Public Power LLC (CT),B,Energy,O,NY,Retail Power Marketer,NYIS,3934,42702,6839,10939.1,128498,1956,0,0,0,0,0,0,14873.1,171200,8795
2017,58119,Public Power LLC (CT),B,Energy,O,OH,Retail Power Marketer,PJM,1025.9,11169,1100,2428.9,42163,481,0,0,0,0,0,0,3454.8,53332,1581
2017,58119,Public Power LLC (CT),B,Energy,O,RI,Retail Power Marketer,ISNE,1.3,15,2,346.8,4479,31,0,0,0,0,0,0,348.1,4494,33
2017,58123,Aha Macav Power Service,A,Bundled,O,AZ,Political Subdivision,WALC,361,4379,429,684,8298,105,338,4857,50,0,0,0,1383,17534,584
2017,58123,Aha Macav Power Service,A,Bundled,O,CA,Political Subdivision,WALC,97,1186,89,1.8,21,4,153.2,2216,27,0,0,0,252,3423,120
2017,58123,Aha Macav Power Service,A,Bundled,O,NV,Political Subdivision,WALC,241,2283,198,1712.3,20594,69,20.7,294,4,0,0,0,1974,23171,271
2017,58124,City of Winter Park - (FL),A,Bundled,O,FL,Municipal,FPC,20729,185434,12358,20700,239595,2703,.,.,.,.,.,.,41429,425029,15061
2017,58126,Pittsburg Power Company,A,Bundled,O,CA,Municipal,CISO,443,1960,348,4281,19853,226,.,.,.,.,.,.,4724,21813,574
2017,58139,Town of Pickstown - (SD),A,Bundled,O,SD,Municipal,SWPP,161.6,1665,134,74,837,24,.,.,.,.,.,.,235.6,2502,158
2017,58142,Cincinnati Bell Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,11843.5,162224,13938,18.8,203,4,0,0,0,0,0,0,11862.3,162427,13942
2017,58158,FairPoint Energy LLC,B,Energy,O,ME,Retail Power Marketer,NBSO,4893.3,57837,9749,244.1,3035,175,0,0,0,0,0,0,5137.4,60872,9924
2017,58158,FairPoint Energy LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,5058.4,47865,7897,1593,18001,1096,0,0,0,0,0,0,6651.4,65866,8993
2017,58160,Viridian Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,22394.8,236188,30933,15526.2,175759,5200,0,0,0,0,0,0,37921,411947,36133
2017,58161,Viridian Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,6534.3,59047,7034,2900.9,26203,1023,0,0,0,0,0,0,9435.2,85250,8057
2017,58161,Viridian Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,44150.5,356108,46842,20261.7,174746,5679,0,0,0,0,0,0,64412.2,530854,52521
2017,58161,Viridian Energy LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,1305.6,13442,1659,1355,13335,375,0,0,0,0,0,0,2660.6,26777,2034
2017,58162,Viridian Energy PA LLC,B,Energy,O,DC,Retail Power Marketer,PJM,298.7,2954,320,95.4,899,31,0,0,0,0,0,0,394.1,3853,351
2017,58162,Viridian Energy PA LLC,B,Energy,O,DE,Retail Power Marketer,PJM,633.2,5909,529,175.9,1871,56,0,0,0,0,0,0,809.1,7780,585
2017,58162,Viridian Energy PA LLC,B,Energy,O,IL,Retail Power Marketer,PJM,9764.7,105513,12930,4627.2,55853,1808,0,0,0,0,0,0,14391.9,161366,14738
2017,58162,Viridian Energy PA LLC,B,Energy,O,MD,Retail Power Marketer,PJM,7074.2,61809,5504,1727.4,16973,694,0,0,0,0,0,0,8801.6,78782,6198
2017,58162,Viridian Energy PA LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,37447.9,275028,30579,8675.6,65835,2783,0,0,0,0,0,0,46123.5,340863,33362
2017,58162,Viridian Energy PA LLC,B,Energy,O,OH,Retail Power Marketer,PJM,287.4,3768,380,541.2,9707,41,0,0,0,0,0,0,828.6,13475,421
2017,58162,Viridian Energy PA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,7352.8,79336,9094,1743.2,18099,895,0,0,0,0,0,0,9096,97435,9989
2017,58181,"Stream Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,3156.2,51033,7378,780.7,7377,242,0,0,0,0,0,0,3936.9,58410,7620
2017,58196,"C. N. Brown Electricity, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,619.2,7009,1039,2654,29408,343,0,0,0,0,0,0,3273.2,36417,1382
2017,58248,"EnergyMark, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,675.8,12982,1997,7039.2,132520,2094,6363.4,124947,97,0,0,0,14078.4,270449,4188
2017,58263,V247 Power Corporation,D,Bundled,O,TX,Retail Power Marketer,ERCO,10538.6,112654,9246,6707.1,83713,1252,0,0,0,0,0,0,17245.7,196367,10498
2017,58314,"Palmco Power IL, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,4798,48809,10509,3.8,36,9,0,0,0,0,0,0,4801.8,48845,10518
2017,58339,"XOOM Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,12422.8,131376,14888,10144.7,109640,3630,0,0,0,0,0,0,22567.5,241016,18518
2017,58364,New Brunswick Power Generation Corp.,B,Energy,O,ME,Retail Power Marketer,NBSO,.,.,.,243.4,3836,3,5541.3,84959,3,.,.,.,5784.7,88795,6
2017,58367,"XOOM Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,18006.8,173210,31674,21718.9,202328,9415,0,0,0,0,0,0,39725.7,375538,41089
2017,58457,"EDF Industrial Power Services (CA), LLC",B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,0,0,0,37985.6,823267,9,0,0,0,37985.6,823267,9
2017,58458,Silver State Energy Association,B,Energy,O,NV,Retail Power Marketer,NEVP,0,0,0,58507.2,1048346,7,0,0,0,0,0,0,58507.2,1048346,7
2017,58476,"Stream Energy Columbia, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,617.5,6975,817,507,5880,105,0,0,0,0,0,0,1124.5,12855,922
2017,58630,"XOOM Energy Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,953.7,10378,1407,398.3,3969,159,0,0,0,0,0,0,1352,14347,1566
2017,58631,"XOOM Energy Rhode Island, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,1089.5,11177,1487,681.9,7632,234,0,0,0,0,0,0,1771.4,18809,1721
2017,58632,"XOOM Energy Delaware, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,991.7,9912,915,463.2,4580,143,0,0,0,0,0,0,1454.9,14492,1058
2017,58633,"XOOM Energy New Hampshire, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,1148.2,11610,1838,173.6,1830,137,0,0,0,0,0,0,1321.8,13440,1975
2017,58663,Respond Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,10986,90161,11586,22891,253649,3680,0,0,0,0,0,0,33877,343810,15266
2017,58663,Respond Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,21207,171475,23496,5128,67032,948,0,0,0,0,0,0,26335,238507,24444
2017,58667,"North American Power and Gas, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,29467.8,292804,30567,1400.5,11851,687,0,0,0,0,0,0,30868.3,304655,31254
2017,58667,"North American Power and Gas, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,5363.2,41066,5251,257.8,1889,119,0,0,0,0,0,0,5621,42955,5370
2017,58667,"North American Power and Gas, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,7622.4,75234,5991,203.1,1463,62,0,0,0,0,0,0,7825.5,76697,6053
2017,58667,"North American Power and Gas, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,3117.4,28310,3779,149.4,1304,64,0,0,0,0,0,0,3266.8,29614,3843
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,31425.7,292160,36702,1256.9,10864,824,0,0,0,0,0,0,32682.6,303024,37526
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,24717.9,184767,18410,590.5,3758,234,0,0,0,0,0,0,25308.4,188525,18644
2017,58667,"North American Power and Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,9140.3,69211,8512,421,3074,193,0,0,0,0,0,0,9561.3,72285,8705
2017,58667,"North American Power and Gas, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,15178.8,212461,17677,190.7,2240,105,0,0,0,0,0,0,15369.5,214701,17782
2017,58667,"North American Power and Gas, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,50503.5,560883,50493,1195.2,10665,673,0,0,0,0,0,0,51698.7,571548,51166
2017,58667,"North American Power and Gas, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,10725.4,87096,10714,708.1,5260,129,0,0,0,0,0,0,11433.5,92356,10843
2017,58667,"North American Power and Gas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,730.3,6961,456,3.1,25,1,0,0,0,0,0,0,733.4,6986,457
2017,58683,Everyday Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,3.5,41,5,0,0,0,0,0,0,0,0,0,3.5,41,5
2017,58683,Everyday Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,1005.4,11992,1400,0,0,0,0,0,0,0,0,0,1005.4,11992,1400
2017,58683,Everyday Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,1099.9,9263,1164,0,0,0,0,0,0,0,0,0,1099.9,9263,1164
2017,58683,Everyday Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,58683,Everyday Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,952.4,10720,1392,21885,317400,1371,0,0,0,0,0,0,22837.4,328120,2763
2017,58683,Everyday Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,4975,61405,6350,0,0,0,0,0,0,0,0,0,4975,61405,6350
2017,58747,"Provider Power MASS, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,3447,32445,4117,5665,60700,646,0,0,0,0,0,0,9112,93145,4763
2017,58799,"Mega Energy of New England, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,574.9,6414,827,1686.9,17427,228,0,0,0,0,0,0,2261.8,23841,1055
2017,58799,"Mega Energy of New England, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,1983.6,15387,2379,2870.3,31603,276,0,0,0,0,0,0,4853.9,46990,2655
2017,58805,Pro Power Providers,D,Bundled,O,TX,Retail Power Marketer,ERCO,1827,19663,1170,14430,176348,1486,0,0,0,0,0,0,16257,196011,2656
2017,58806,"Mint Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,2853.5,33045,154,0,0,0,0,0,0,2853.5,33045,154
2017,58806,"Mint Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,3086.3,51958,49,0,0,0,0,0,0,3086.3,51958,49
2017,58806,"Mint Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,47216.2,531011,478,0,0,0,0,0,0,47216.2,531011,478
2017,58806,"Mint Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,5.5,113,1,0,0,0,0,0,0,5.5,113,1
2017,58806,"Mint Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,1657.6,22793,89,0,0,0,0,0,0,1657.6,22793,89
2017,58806,"Mint Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,6869.6,88089,160,0,0,0,0,0,0,6869.6,88089,160
2017,58806,"Mint Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,19.3,322,4,0,0,0,0,0,0,19.3,322,4
2017,58806,"Mint Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,8044.5,122232,278,0,0,0,0,0,0,8044.5,122232,278
2017,58806,"Mint Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,1135.6,14154,52,0,0,0,0,0,0,1135.6,14154,52
2017,58851,City of Cerritos - (CA),B,Energy,O,CA,Municipal,CISO,0,0,0,3900.6,61117,280,702.2,11895,8,0,0,0,4602.8,73012,288
2017,58853,Kiwi Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,24454,207706,36043,0,0,0,0,0,0,0,0,0,24454,207706,36043
2017,58859,"Enertrade Electric, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,745.6,7384,506,174.4,1738,49,0,0,0,0,0,0,920,9122,555
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,6252.8,49187,6657,141.9,1269,27,0,0,0,0,0,0,6394.7,50456,6684
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,556.6,4151,432,3.2,24,9,0,0,0,0,0,0,559.8,4175,441
2017,58951,"CleanChoice Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,9144.5,80631,15044,91.5,760,108,0,0,0,0,0,0,9236,81391,15152
